Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2023/09/17,10:24 AM,18.67,11.67,65.0,West,12.23,14.48,1013.21,0.0,0.0,NA,2.0
2023/09/17,10:29 AM,18.78,11.67,64.0,West,11.26,13.52,1013.21,0.0,0.0,NA,2.0
2023/09/17,10:34 AM,18.89,11.67,64.0,West,11.42,13.84,1013.21,0.0,0.0,NA,2.0
2023/09/17,10:39 AM,19.0,12.0,64.0,West,9.01,13.52,1012.87,0.0,0.0,NA,2.0
2023/09/17,10:44 AM,19.17,12.0,63.0,West,9.65,12.23,1012.87,0.0,0.0,NA,2.0
2023/09/17,10:49 AM,19.33,12.22,63.0,West,9.81,14.48,1012.87,0.0,0.0,NA,2.0
2023/09/17,10:54 AM,19.44,12.22,62.0,West,8.37,11.91,1012.87,0.0,0.0,NA,2.0
2023/09/17,10:59 AM,19.56,12.22,62.0,West,8.69,9.98,1012.87,0.0,0.0,NA,2.0
2023/09/17,11:04 AM,19.61,12.0,62.0,West,9.81,11.58,1012.87,0.0,0.0,NA,2.0
2023/09/17,11:09 AM,19.72,11.67,61.0,West,7.56,12.55,1012.87,0.0,0.0,NA,2.0
2023/09/17,11:14 AM,19.89,11.67,61.0,West,6.92,10.3,1012.87,0.0,0.0,NA,2.0
2023/09/17,11:19 AM,20.0,11.67,60.0,West,6.6,9.65,1012.87,0.0,0.0,NA,2.0
2023/09/17,11:24 AM,20.11,11.67,60.0,West,6.92,9.33,1012.87,0.0,0.0,NA,2.0
2023/09/17,11:29 AM,20.28,11.89,59.0,West,4.51,9.01,1012.87,0.0,0.0,NA,2.0
2023/09/17,11:34 AM,20.5,11.67,58.0,West,4.83,7.4,1012.87,0.0,0.0,NA,2.0
2023/09/17,11:39 AM,20.78,11.89,57.0,West,6.44,9.65,1012.87,0.0,0.0,NA,2.0
2023/09/17,11:44 AM,20.94,11.78,56.0,West,7.08,10.94,1012.87,0.0,0.0,NA,2.0
2023/09/17,11:49 AM,20.94,11.67,55.0,West,4.67,10.3,1012.53,0.0,0.0,NA,2.0
2023/09/17,11:54 AM,21.06,11.67,55.0,West,2.9,7.56,1012.53,0.0,0.0,NA,2.0
2023/09/17,11:59 AM,21.39,12.0,56.0,West,0.8,5.47,1012.87,0.0,0.0,NA,2.0
2023/09/17,12:04 PM,21.89,12.22,55.0,West,0.8,7.4,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:09 PM,22.33,12.67,55.0,West,0.8,7.4,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:14 PM,22.67,13.33,55.0,South,3.38,8.69,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:19 PM,23.0,13.33,54.0,South,2.09,8.69,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:24 PM,23.22,13.33,53.0,South,1.13,11.26,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:29 PM,23.33,13.11,53.0,SSW,2.74,8.04,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:34 PM,23.39,12.44,51.0,SSE,2.9,8.04,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:39 PM,23.33,12.22,50.0,SW,1.13,7.72,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:44 PM,23.28,12.22,51.0,South,3.54,10.62,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:49 PM,23.28,12.44,51.0,SSW,3.86,14.48,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:54 PM,23.17,12.78,52.0,South,4.99,11.26,1012.53,0.0,0.0,NA,2.0
2023/09/17,12:59 PM,23.11,12.78,52.0,South,2.09,11.91,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:04 PM,23.17,12.78,52.0,South,3.38,8.04,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:09 PM,23.28,13.33,53.0,South,6.76,16.09,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:14 PM,23.39,13.78,55.0,SSW,2.9,11.26,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:19 PM,23.39,13.89,56.0,South,0.8,10.62,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:24 PM,23.39,13.89,56.0,South,1.93,11.26,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:29 PM,23.39,13.89,56.0,South,3.54,11.26,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:34 PM,23.5,13.89,56.0,SSW,2.74,11.26,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:39 PM,23.67,14.06,55.0,South,2.57,14.48,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:44 PM,23.78,14.22,56.0,South,6.76,13.19,1012.19,0.0,0.0,NA,2.0
2023/09/17,01:49 PM,23.72,15.0,57.0,SSE,3.7,13.52,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:54 PM,23.56,14.67,57.0,SW,1.61,10.3,1012.53,0.0,0.0,NA,2.0
2023/09/17,01:59 PM,23.56,14.22,57.0,SSW,5.63,11.58,1012.53,0.0,0.0,NA,2.0
2023/09/17,02:04 PM,23.5,14.22,57.0,SSW,3.38,12.87,1012.53,0.0,0.0,NA,2.0
2023/09/17,02:09 PM,23.44,13.89,56.0,SW,3.22,12.87,1012.53,0.0,0.0,NA,2.0
2023/09/17,02:14 PM,23.39,13.56,54.0,SSW,3.86,11.26,1012.19,0.0,0.0,NA,2.0
2023/09/17,02:19 PM,23.39,13.22,53.0,SW,1.77,11.26,1012.19,0.0,0.0,NA,2.0
2023/09/17,02:23 PM,23.39,12.94,52.0,SSW,4.83,10.14,1012.19,0.0,0.0,NA,2.0
2023/09/17,02:29 PM,23.39,12.44,51.0,SW,4.51,11.58,1012.19,0.0,0.0,NA,2.0
2023/09/17,02:34 PM,23.44,12.56,51.0,SW,4.34,14.48,1012.19,0.0,0.0,NA,2.0
2023/09/17,02:39 PM,23.33,12.78,52.0,WSW,5.95,15.77,1012.19,0.0,0.0,NA,2.0
2023/09/17,02:44 PM,23.06,12.56,52.0,WSW,5.63,14.48,1012.19,0.0,0.0,NA,2.0
2023/09/17,02:49 PM,22.72,12.22,52.0,SW,6.44,13.84,1012.19,0.0,0.0,NA,2.0
2023/09/17,02:54 PM,22.56,12.22,53.0,SW,6.76,13.52,1012.53,0.0,0.0,NA,2.0
2023/09/17,02:59 PM,22.5,12.67,54.0,SSW,5.15,11.91,1012.53,0.0,0.0,NA,2.0
2023/09/17,03:04 PM,22.5,13.0,54.0,SW,4.34,12.55,1012.53,0.0,0.0,NA,2.0
2023/09/17,03:09 PM,22.5,12.89,54.0,SSW,3.38,16.09,1012.53,0.0,0.0,NA,2.0
2023/09/17,03:14 PM,22.5,13.0,55.0,SSW,7.24,15.12,1012.53,0.0,0.0,NA,2.0
2023/09/17,03:18 PM,22.39,13.06,56.0,South,5.63,14.48,1012.19,0.0,0.0,NA,2.0
2023/09/17,03:24 PM,22.39,13.33,57.0,SSW,4.67,9.65,1012.19,0.0,0.0,NA,2.0
2023/09/17,03:29 PM,22.39,13.33,58.0,SW,5.79,9.33,1012.19,0.0,0.0,NA,2.0
2023/09/17,03:34 PM,22.28,13.67,59.0,WSW,6.92,10.3,1012.19,0.0,0.0,NA,2.0
2023/09/17,03:39 PM,22.28,13.89,59.0,SW,5.63,11.26,1012.19,0.0,0.0,NA,2.0
2023/09/17,03:44 PM,22.28,14.0,60.0,SSE,8.53,15.12,1012.19,0.0,0.0,NA,2.0
2023/09/17,03:49 PM,22.22,14.33,62.0,SW,4.34,13.84,1012.19,0.0,0.0,NA,2.0
2023/09/17,03:54 PM,22.06,14.56,63.0,SSW,7.08,16.73,1012.19,0.0,0.0,NA,2.0
2023/09/17,03:59 PM,22.0,14.89,64.0,SW,3.06,10.94,1012.19,0.0,0.0,NA,2.0
2023/09/17,04:04 PM,22.06,15.0,65.0,South,4.02,9.98,1011.85,0.0,0.0,NA,2.0
2023/09/17,04:09 PM,22.17,15.22,66.0,SW,2.57,12.87,1011.85,0.0,0.0,NA,2.0
2023/09/17,04:14 PM,22.22,15.56,66.0,SSW,2.41,7.72,1011.51,0.0,0.0,NA,2.0
2023/09/17,04:19 PM,22.39,15.56,66.0,South,3.7,12.23,1011.85,0.0,0.0,NA,2.0
2023/09/17,04:24 PM,22.56,15.56,65.0,SSW,5.79,17.7,1011.85,0.0,0.0,NA,2.0
2023/09/17,04:29 PM,22.5,15.56,64.0,SSW,4.02,13.68,1011.85,0.0,0.0,NA,2.0
2023/09/17,04:34 PM,22.39,15.11,64.0,SSW,4.99,13.52,1011.85,0.0,0.0,NA,2.0
2023/09/17,04:39 PM,22.28,15.0,64.0,SW,4.02,9.98,1011.85,0.0,0.0,NA,2.0
2023/09/17,04:44 PM,22.17,15.0,64.0,SW,3.06,11.26,1011.85,0.0,0.0,NA,2.0
2023/09/17,04:49 PM,22.0,15.0,65.0,SSW,4.67,9.65,1011.85,0.0,0.0,NA,2.0
2023/09/17,04:54 PM,21.78,15.11,67.0,SSW,4.34,9.98,1011.85,0.0,0.0,NA,2.0
2023/09/17,04:59 PM,21.39,15.0,68.0,SW,4.67,10.94,1011.85,0.0,0.0,NA,2.0
2023/09/17,05:04 PM,21.0,15.0,69.0,SW,6.92,9.98,1011.85,0.0,0.0,NA,2.0
2023/09/17,05:09 PM,20.78,15.0,70.0,SSW,4.18,16.09,1011.85,0.0,0.0,NA,2.0
2023/09/17,05:14 PM,20.56,15.0,71.0,SSW,4.02,9.65,1011.85,0.0,0.0,NA,2.0
2023/09/17,05:19 PM,20.39,15.0,71.0,SW,4.02,11.91,1011.85,0.0,0.0,NA,2.0
2023/09/17,05:24 PM,20.33,15.0,72.0,SSW,2.09,12.23,1012.19,0.0,0.0,NA,2.0
2023/09/17,05:29 PM,20.33,15.0,73.0,SW,6.11,12.55,1012.19,0.0,0.0,NA,2.0
2023/09/17,05:34 PM,20.28,15.0,73.0,SSW,3.7,10.94,1012.19,0.0,0.0,NA,2.0
2023/09/17,05:39 PM,20.17,15.0,73.0,SSW,3.22,9.01,1012.19,0.0,0.0,NA,2.0
2023/09/17,05:44 PM,20.06,15.0,74.0,SW,4.34,8.69,1012.19,0.0,0.0,NA,2.0
2023/09/17,05:49 PM,20.0,15.0,74.0,SSW,4.67,10.62,1012.19,0.0,0.0,NA,2.0
2023/09/17,05:54 PM,19.89,15.0,74.0,SW,6.11,10.3,1012.53,0.0,0.0,NA,2.0
2023/09/17,05:59 PM,19.78,15.0,74.0,WSW,3.7,13.84,1012.19,0.0,0.0,NA,2.0
2023/09/17,06:04 PM,19.67,15.0,75.0,SW,8.53,13.19,1012.19,0.0,0.0,NA,2.0
2023/09/17,06:09 PM,19.5,15.0,76.0,SW,3.38,12.55,1012.19,0.0,0.0,NA,2.0
2023/09/17,06:14 PM,19.44,15.0,76.0,SW,4.67,9.65,1012.53,0.0,0.0,NA,2.0
2023/09/17,06:19 PM,19.39,15.0,76.0,West,5.47,12.87,1012.53,0.0,0.0,NA,2.0
2023/09/17,06:24 PM,19.33,15.0,76.0,SW,6.92,11.26,1012.53,0.0,0.0,NA,2.0
2023/09/17,06:29 PM,19.28,15.0,76.0,WSW,4.67,9.65,1012.53,0.0,0.0,NA,2.0
2023/09/17,06:34 PM,19.22,15.0,77.0,SW,1.13,8.04,1012.53,0.0,0.0,NA,2.0
2023/09/17,06:39 PM,19.17,15.0,77.0,WSW,3.06,8.04,1012.53,0.0,0.0,NA,2.0
2023/09/17,06:44 PM,19.17,15.0,77.0,WSW,1.93,10.62,1012.53,0.0,0.0,NA,2.0
2023/09/17,06:49 PM,19.17,14.78,76.0,WSW,5.47,10.3,1012.53,0.0,0.0,NA,2.0
2023/09/17,06:54 PM,19.11,14.11,74.0,West,5.95,10.94,1012.53,0.0,0.0,NA,2.0
2023/09/17,06:59 PM,19.11,13.89,74.0,SSW,3.54,9.98,1012.53,0.0,0.0,NA,2.0
2023/09/17,07:04 PM,19.11,13.89,73.0,WSW,4.34,8.69,1012.53,0.0,0.0,NA,2.0
2023/09/17,07:09 PM,19.11,13.89,74.0,WSW,3.86,7.08,1012.53,0.0,0.0,NA,2.0
2023/09/17,07:14 PM,19.11,13.89,74.0,SW,1.29,8.04,1012.53,0.0,0.0,NA,2.0
2023/09/17,07:19 PM,19.11,13.89,74.0,SW,7.56,9.98,1012.53,0.0,0.0,NA,2.0
2023/09/17,07:24 PM,19.06,13.89,74.0,WSW,5.79,9.98,1012.87,0.0,0.0,NA,2.0
2023/09/17,07:28 PM,19.06,14.44,75.0,SW,3.54,8.04,1012.87,0.0,0.0,NA,2.0
2023/09/17,07:34 PM,18.94,14.0,75.0,WSW,4.67,7.4,1013.21,0.0,0.0,NA,2.0
2023/09/17,07:39 PM,18.89,13.89,75.0,WSW,3.7,9.65,1013.21,0.0,0.0,NA,2.0
2023/09/17,07:44 PM,18.89,14.0,75.0,WSW,4.02,7.08,1013.21,0.0,0.0,NA,2.0
2023/09/17,07:49 PM,18.83,14.44,76.0,WSW,3.54,9.65,1013.21,0.0,0.0,NA,2.0
2023/09/17,07:54 PM,18.83,14.44,76.0,WSW,4.67,8.69,1013.21,0.0,0.0,NA,2.0
2023/09/17,07:59 PM,18.83,14.44,77.0,WSW,2.74,9.33,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:04 PM,18.83,14.44,77.0,West,6.11,7.4,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:09 PM,18.78,14.44,77.0,WSW,1.29,9.01,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:14 PM,18.72,14.44,77.0,SW,1.77,5.79,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:19 PM,18.72,14.33,77.0,SW,2.9,5.79,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:24 PM,18.78,13.89,76.0,WSW,1.45,6.11,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:29 PM,18.78,13.89,76.0,WSW,1.29,4.34,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:34 PM,18.78,13.89,76.0,SW,2.09,4.83,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:39 PM,18.78,13.89,76.0,SW,0.0,4.83,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:44 PM,18.78,13.89,76.0,WSW,3.86,5.79,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:49 PM,18.83,13.89,75.0,WSW,3.06,7.4,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:54 PM,18.94,13.89,75.0,WSW,4.18,6.76,1013.21,0.0,0.0,NA,2.0
2023/09/17,08:59 PM,18.94,13.89,75.0,WSW,2.74,6.44,1013.21,0.0,0.0,NA,2.0
2023/09/17,09:04 PM,18.94,14.44,76.0,SW,0.8,5.15,1013.55,0.0,0.0,NA,2.0
2023/09/17,09:09 PM,18.89,14.44,76.0,SW,2.41,5.15,1013.55,0.0,0.0,NA,2.0
2023/09/17,09:14 PM,18.89,14.56,77.0,WSW,1.45,6.44,1013.21,0.0,0.0,NA,2.0
2023/09/17,09:19 PM,18.89,15.0,78.0,SW,0.97,4.83,1013.21,0.0,0.0,NA,2.0
2023/09/17,09:24 PM,18.83,15.0,79.0,SW,1.61,5.15,1013.55,0.0,0.0,NA,2.0
2023/09/17,09:29 PM,18.72,15.0,80.0,WSW,3.38,6.44,1013.55,0.0,0.0,NA,2.0
2023/09/17,09:34 PM,18.72,15.0,81.0,SW,1.29,6.44,1013.21,0.0,0.0,NA,2.0
2023/09/17,09:39 PM,18.72,15.0,81.0,SW,2.41,4.51,1013.55,0.0,0.0,NA,2.0
2023/09/17,09:44 PM,18.72,15.56,82.0,SW,2.25,5.79,1013.55,0.0,0.0,NA,2.0
2023/09/17,09:49 PM,18.72,15.22,81.0,SW,2.57,6.11,1013.55,0.0,0.0,NA,2.0
2023/09/17,09:54 PM,18.78,15.0,81.0,WSW,1.61,5.79,1013.21,0.0,0.0,NA,2.0
2023/09/17,09:59 PM,18.78,15.0,80.0,WSW,1.77,4.51,1013.21,0.0,0.0,NA,2.0
2023/09/17,10:04 PM,18.83,15.0,80.0,WSW,1.61,6.44,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:09 PM,18.83,15.0,79.0,SW,1.77,7.4,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:14 PM,18.83,15.0,79.0,SW,2.09,6.44,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:19 PM,18.89,15.0,78.0,WSW,1.45,6.44,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:24 PM,18.89,15.0,78.0,WSW,2.09,5.79,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:29 PM,18.83,15.0,78.0,West,1.93,5.79,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:34 PM,18.83,15.0,78.0,West,3.86,4.83,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:39 PM,18.83,15.0,78.0,West,3.38,6.44,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:44 PM,18.89,15.0,78.0,West,1.93,4.83,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:49 PM,18.83,15.0,78.0,West,0.32,3.86,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:54 PM,18.78,14.89,79.0,SW,1.45,3.54,1013.55,0.0,0.0,NA,2.0
2023/09/17,10:59 PM,18.72,15.0,79.0,SW,1.61,4.18,1013.55,0.0,0.0,NA,2.0
2023/09/17,11:04 PM,18.67,15.0,80.0,SW,0.48,3.22,1013.55,0.0,0.0,NA,2.0
2023/09/17,11:09 PM,18.67,15.0,79.0,SW,0.8,3.22,1013.55,0.0,0.0,NA,2.0
2023/09/17,11:14 PM,18.67,15.0,79.0,SW,0.48,4.51,1013.88,0.0,0.0,NA,2.0
2023/09/17,11:19 PM,18.61,15.0,79.0,SW,0.48,3.22,1013.88,0.0,0.0,NA,2.0
2023/09/17,11:24 PM,18.67,15.0,80.0,SW,0.8,3.22,1013.88,0.0,0.0,NA,2.0
2023/09/17,11:29 PM,18.67,15.0,80.0,SW,0.48,2.25,1013.55,0.0,0.0,NA,2.0
2023/09/17,11:34 PM,18.61,15.0,80.0,SW,0.48,3.22,1013.55,0.0,0.0,NA,2.0
2023/09/17,11:39 PM,18.56,15.0,81.0,SW,0.0,1.93,1013.55,0.0,0.0,NA,2.0
2023/09/17,11:44 PM,18.5,15.0,81.0,SW,0.0,2.57,1013.55,0.0,0.0,NA,2.0
2023/09/17,11:49 PM,18.5,15.0,82.0,SW,0.0,2.25,1013.55,0.0,0.0,NA,2.0
2023/09/17,11:54 PM,18.5,15.0,83.0,SW,0.32,2.25,1013.55,0.0,0.0,NA,2.0
2023/09/17,11:59 PM,18.44,15.0,83.0,SW,0.8,2.57,1013.55,0.0,0.0,NA,2.0
2023/09/18,12:04 AM,18.5,15.44,84.0,SW,0.48,1.61,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:09 AM,18.5,15.56,84.0,SSW,2.25,4.18,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:14 AM,18.5,15.56,84.0,South,2.09,4.51,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:19 AM,18.5,15.56,85.0,South,3.06,4.83,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:24 AM,18.5,15.56,85.0,South,3.38,6.11,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:29 AM,18.5,15.67,85.0,South,2.09,5.15,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:33 AM,18.5,15.56,84.0,South,0.0,3.7,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:39 AM,18.5,15.56,84.0,South,0.0,0.32,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:44 AM,18.56,15.56,84.0,South,0.0,0.0,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:49 AM,18.67,15.56,84.0,South,0.0,0.0,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:54 AM,18.67,15.56,84.0,South,0.0,0.0,1013.21,0.0,0.0,NA,2.0
2023/09/18,12:59 AM,18.72,15.56,84.0,South,0.0,0.0,1012.87,0.0,0.0,NA,2.0
2023/09/18,01:04 AM,18.72,15.56,84.0,South,0.0,0.0,1012.87,0.0,0.0,NA,2.0
2023/09/18,01:09 AM,18.72,15.56,84.0,South,0.0,0.0,1012.87,0.0,0.0,NA,2.0
2023/09/18,01:14 AM,18.61,15.56,84.0,South,0.0,0.0,1012.87,0.0,0.0,NA,2.0
2023/09/18,01:19 AM,18.5,15.56,84.0,South,0.0,0.0,1012.87,0.0,0.0,NA,2.0
2023/09/18,01:24 AM,18.44,15.56,84.0,South,0.32,3.22,1012.87,0.0,0.0,NA,2.0
2023/09/18,01:29 AM,18.39,15.56,85.0,South,0.0,1.61,1012.87,0.0,0.0,NA,2.0
2023/09/18,01:34 AM,18.33,15.56,86.0,South,0.97,1.61,1012.87,0.0,0.0,NA,2.0
2023/09/18,01:39 AM,18.22,15.56,86.0,SSE,3.38,4.02,1012.87,0.0,0.0,NA,2.0
2023/09/18,01:44 AM,18.11,15.56,86.0,SE,4.02,4.83,1012.53,0.0,0.0,NA,2.0
2023/09/18,01:49 AM,17.89,15.56,86.0,SE,4.02,4.83,1012.53,0.0,0.0,NA,2.0
2023/09/18,01:54 AM,17.78,15.56,87.0,SE,3.54,4.51,1012.53,0.0,0.0,NA,2.0
2023/09/18,01:59 AM,17.67,15.33,88.0,SE,3.86,4.18,1012.53,0.0,0.0,NA,2.0
2023/09/18,02:04 AM,17.56,15.56,88.0,SE,3.22,4.83,1012.53,0.0,0.0,NA,2.0
2023/09/18,02:09 AM,17.44,15.56,89.0,SE,4.02,4.83,1012.87,0.0,0.0,NA,2.0
2023/09/18,02:14 AM,17.39,15.56,89.0,SE,4.02,4.83,1012.53,0.0,0.0,NA,2.0
2023/09/18,02:19 AM,17.39,15.56,90.0,SE,3.86,4.83,1012.53,0.0,0.0,NA,2.0
2023/09/18,02:24 AM,17.33,15.56,90.0,SE,4.34,5.79,1012.53,0.0,0.0,NA,2.0
2023/09/18,02:29 AM,17.33,15.56,90.0,SE,5.31,6.44,1012.53,0.0,0.0,NA,2.0
2023/09/18,02:34 AM,17.39,15.56,90.0,SE,3.7,6.44,1012.53,0.0,0.0,NA,2.0
2023/09/18,02:39 AM,17.44,15.56,89.0,SE,4.67,6.44,1012.53,0.0,0.0,NA,2.0
2023/09/18,02:44 AM,17.44,15.56,89.0,SE,3.38,4.83,1012.53,0.0,0.0,NA,2.0
2023/09/18,02:49 AM,17.44,15.56,89.0,SE,3.38,4.83,1012.19,0.0,0.0,NA,2.0
2023/09/18,02:54 AM,17.44,15.56,88.0,SE,2.9,4.83,1012.19,0.0,0.0,NA,2.0
2023/09/18,02:59 AM,17.44,15.56,88.0,SE,3.38,4.18,1012.19,0.0,0.0,NA,2.0
2023/09/18,03:04 AM,17.44,15.56,89.0,SE,4.34,5.15,1012.19,0.0,0.0,NA,2.0
2023/09/18,03:09 AM,17.44,15.44,88.0,SE,5.63,6.44,1012.19,0.0,0.0,NA,2.0
2023/09/18,03:14 AM,17.39,15.0,88.0,SE,6.11,7.72,1012.53,0.0,0.0,NA,2.0
2023/09/18,03:18 AM,17.39,15.0,87.0,SE,5.31,7.24,1012.19,0.0,0.0,NA,2.0
2023/09/18,03:24 AM,17.44,15.0,86.0,SE,5.47,7.72,1012.19,0.0,0.0,NA,2.0
2023/09/18,03:29 AM,17.5,15.0,86.0,SE,5.31,9.65,1012.19,0.0,0.0,NA,2.0
2023/09/18,03:34 AM,17.5,15.0,85.0,SE,6.6,8.04,1012.19,0.0,0.0,NA,2.0
2023/09/18,03:39 AM,17.5,15.0,85.0,SSE,6.76,8.04,1012.19,0.0,0.0,NA,2.0
2023/09/18,03:44 AM,17.56,15.0,85.0,SSE,6.44,8.04,1012.19,0.0,0.0,NA,2.0
2023/09/18,03:49 AM,17.56,15.0,84.0,SE,5.47,9.01,1012.19,0.0,0.0,NA,2.0
2023/09/18,03:54 AM,17.61,15.0,84.0,SE,4.34,9.01,1011.85,0.0,0.0,NA,2.0
2023/09/18,03:59 AM,17.61,15.0,84.0,SE,4.67,6.76,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:04 AM,17.5,15.0,85.0,SE,5.63,6.76,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:09 AM,17.5,15.0,85.0,SSE,6.28,8.37,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:14 AM,17.5,15.0,85.0,SSE,6.92,9.65,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:19 AM,17.56,15.0,85.0,SSE,6.6,9.65,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:24 AM,17.67,15.0,85.0,SSE,6.28,9.65,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:29 AM,17.78,15.0,85.0,SSE,4.99,10.62,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:34 AM,17.94,15.0,84.0,SE,6.92,9.33,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:39 AM,18.0,15.0,84.0,SE,7.56,9.65,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:44 AM,18.0,15.0,84.0,SSE,6.28,8.04,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:49 AM,17.94,15.0,84.0,SE,6.11,9.01,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:54 AM,17.94,15.0,84.0,SE,6.44,8.69,1011.85,0.0,0.0,NA,2.0
2023/09/18,04:59 AM,17.94,15.0,84.0,SSE,2.9,7.08,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:02 AM,17.94,15.0,84.0,SE,3.7,8.04,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:09 AM,17.94,15.11,85.0,SE,5.15,6.44,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:14 AM,18.0,15.56,85.0,SE,4.67,6.44,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:19 AM,18.0,15.44,85.0,SE,4.67,6.44,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:24 AM,18.0,15.56,85.0,SE,2.41,5.47,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:29 AM,18.0,15.56,85.0,SE,3.06,4.83,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:34 AM,18.0,15.56,85.0,SE,3.86,6.44,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:38 AM,18.06,15.56,85.0,SE,3.86,5.31,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:44 AM,18.06,15.56,85.0,SE,4.02,5.79,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:49 AM,18.06,15.56,85.0,SE,3.7,5.79,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:54 AM,18.06,15.56,86.0,SE,1.13,4.83,1011.51,0.0,0.0,NA,2.0
2023/09/18,05:59 AM,18.06,15.56,86.0,SE,0.0,1.93,1011.51,0.0,0.0,NA,2.0
2023/09/18,06:04 AM,18.0,15.56,86.0,SE,0.8,1.61,1011.51,0.0,0.0,NA,2.0
2023/09/18,06:09 AM,17.94,15.56,86.0,SE,1.29,1.61,1011.85,0.0,0.0,NA,2.0
2023/09/18,06:14 AM,17.94,15.56,86.0,SE,0.0,0.97,1011.51,0.0,0.0,NA,2.0
2023/09/18,06:19 AM,17.89,15.56,87.0,SE,0.0,0.0,1011.51,0.0,0.0,NA,2.0
2023/09/18,06:24 AM,17.89,15.56,87.0,SE,0.0,0.0,1011.85,0.0,0.0,NA,2.0
2023/09/18,06:29 AM,17.83,15.56,88.0,SE,0.0,0.0,1011.51,0.0,0.0,NA,2.0
2023/09/18,06:34 AM,17.78,15.56,88.0,SE,0.48,0.97,1011.51,0.0,0.0,NA,2.0
