Year Day	Temperature C	CO2	Battery Voltage
141.4620			
141.5036	15.44	1534.6	11.95
141.5037			
141.5452	15.30	1307.1	11.95
141.5454			
141.5869	15.05	1074.5	11.94
141.5870			
141.6286	15.30	931.1	11.95
141.6287			
141.6702	15.33	851.6	11.94
141.6704			
141.7119	15.26	815.5	11.94
141.7120			
141.7536	15.95	778.6	11.94
141.7537			
141.7952	16.37	774.2	11.95
141.7954			
141.8369	17.38	807.8	11.95
141.8370			
141.8786	18.66	760.5	11.96
141.8787			
141.9202	19.19	761.4	11.96
141.9204			
141.9619	19.33	800.0	11.96
141.9620			
142.0036	17.17	790.5	11.96
142.0037			
142.0452	16.58	807.8	11.95
142.0454			
142.0869	16.14	809.5	11.95
142.0870			
142.1286	16.30	774.6	11.95
142.1287			
142.1702	15.84	746.1	11.94
142.1704			
142.2119	15.46	745.2	11.94
142.2120			
142.2536	15.53	764.6	11.93
142.2537			
142.2952	15.93	819.7	11.93
142.2954			
142.3369	16.21	962.3	11.94
142.3370			
142.3786	16.28	1078.2	11.94
142.3787			
142.4202	16.39	1321.8	11.94
142.4204			
142.4619	16.42	1346.0	11.94
142.4620			
142.5036	16.42	1495.2	11.94
142.5037			
142.5452	16.30	1431.2	11.94
142.5454			
142.5869	16.28	1222.5	11.94
142.5870			
142.6286	16.21	973.0	11.94
142.6287			
142.6702	16.72	880.3	11.94
142.6704			
142.7119	16.44	767.8	11.94
142.7120			
142.7536	16.46	745.2	11.94
142.7537			
142.7952	17.00	734.1	11.94
142.7954			
142.8369	18.09	742.1	11.94
142.8370			
142.8786	18.97	744.8	11.95
142.8787			
142.9202	19.60	699.8	11.95
142.9204			
142.9619	19.72	698.7	11.96
142.9620			
143.0036	19.12	723.1	11.96
143.0037			
143.0452	18.28	742.0	11.96
143.0454			
143.0869	17.36	811.2	11.95
143.0870			
143.1286	17.76	823.0	11.94
143.1287			
143.1702	17.03	787.5	11.94
143.1704			
143.2119	16.77	753.8	11.94
143.2120			
143.2536	16.30	774.0	11.93
143.2537			
143.2952	16.25	790.8	11.93
143.2954			
143.3369	16.63	839.2	11.93
143.3370			
143.3786	16.91	952.5	11.93
143.3787			
143.4202	17.19	1177.6	11.93
143.4204			
143.4619	17.38	1598.3	11.93
143.4620			
143.5036	17.36	1756.1	11.93
143.5037			
143.5452	17.47	1782.2	11.93
143.5454			
143.5869	17.52	1883.1	11.93
143.5870			
143.6286	17.07	1614.0	11.93
143.6287			
143.6702	17.07	1435.2	11.93
143.6704			
143.7119	17.78	992.4	11.93
143.7120			
143.7536	17.50	823.3	11.93
143.7537			
143.7952	17.50	820.4	11.93
143.7954			
143.8369	17.59	776.1	11.93
143.8370			
143.8786	18.59	778.8	11.93
143.8787			
143.9202	18.73	768.9	11.94
143.9204			
143.9619	19.00	712.9	11.94
143.9620			
144.0036	18.90	712.3	11.94
144.0037			
144.0452	18.73	771.7	11.94
144.0454			
144.0869	18.49	828.3	11.94
144.0870			
144.1286	17.47	1026.0	11.93
144.1287			
144.1702	17.47	963.3	11.93
144.1704			
144.2119	17.12	890.9	11.93
144.2120			
144.2536	16.72	792.3	11.92
144.2537			
144.2952	16.49	797.6	11.92
144.2954			
144.3369	16.44	809.5	11.92
144.3370			
144.3786	16.51	907.4	11.92
144.3787			
144.4202	16.46	1007.6	11.92
144.4204			
144.4619	16.51	1262.7	11.92
144.4620			
144.5036	16.53	1442.3	11.92
144.5037			
144.5452	16.53	1617.7	11.92
144.5454			
144.5869	16.56	1509.2	11.92
144.5870			
144.6286	16.60	1408.6	11.92
144.6287			
144.6702	16.60	1146.6	11.92
144.6704			
144.7119	16.65	1080.5	11.92
144.7120			
144.7536	17.19	863.7	11.92
144.7537			
144.7957	16.91		11.64
144.7965			
144.8369	16.81	761.4	11.94
144.8370			
144.8786	16.96	724.7	11.93
144.8787			
144.9202	17.69	712.0	11.93
144.9204			
144.9619	18.18	699.7	11.93
144.9620			
145.0036	18.23	668.1	11.93
145.0037			
145.0452	18.09	688.5	11.93
145.0454			
145.0869	17.95	753.1	11.93
145.0870			
145.1286	17.88	813.7	11.92
145.1287			
145.1702	17.33	921.3	11.92
145.1704			
145.2119	17.03	917.0	11.92
145.2120			
145.2536	16.53	900.2	11.92
145.2537			
145.2952	16.09	811.4	11.91
145.2954			
145.3369	15.88	845.1	11.91
145.3370			
145.3786	15.77	890.0	11.90
145.3787			
145.4202	15.86	858.9	11.90
145.4204			
145.4619	15.77	1093.1	11.90
145.4620			
145.5036	15.86	1262.7	11.90
145.5037			
145.5452	16.04	1335.7	11.90
145.5454			
145.5869	16.14	1393.7	11.90
145.5870			
145.6286	16.16	1174.6	11.91
145.6287			
145.6702	16.23	1134.0	11.90
145.6704			
145.7119	16.39	975.8	11.90
145.7120			
145.7536	16.79	833.6	11.91
145.7537			
145.7952	17.38	798.9	11.91
145.7954			
145.8369	17.31	762.8	11.91
145.8370			
145.8786	17.17	746.0	11.91
145.8787			
145.9202	17.07	708.1	11.91
145.9204			
145.9619	17.59	706.6	11.91
145.9620			
146.0036	18.16	713.9	11.91
146.0037			
146.0452	18.59	745.1	11.91
146.0454			
146.0869	18.40	818.5	11.91
146.0870			
146.1286	18.33	878.0	11.92
146.1287			
146.1702	18.09	979.8	11.91
146.1704			
146.2119	17.66	956.6	11.91
146.2120			
146.2536	17.17	949.6	11.91
146.2537			
146.2952	16.72	895.8	11.91
146.2954			
146.3369	16.18	845.8	11.90
146.3370			
146.3786	15.88	863.1	11.89
146.3787			
146.4202	15.86	895.9	11.89
146.4204			
146.4619	15.93	909.1	11.89
146.4620			
146.5036	16.04	1091.0	11.89
146.5037			
146.5452	16.16	1280.7	11.89
146.5454			
146.5869	16.49	1355.7	11.89
146.5870			
146.6286	16.58	1427.6	11.89
146.6287			
146.6702	16.63	1386.4	11.90
146.6704			
146.7119	16.58	1141.8	11.90
146.7120			
146.7536	16.91	900.6	11.90
146.7537			
146.7952	17.26	809.0	11.90
146.7954			
146.8369	17.57	751.4	11.90
146.8370			
146.8786	17.50	780.2	11.90
146.8787			
146.9202	17.26	724.7	11.90
146.9204			
146.9619	17.33	703.2	11.90
146.9620			
147.0036	17.57	707.2	11.90
147.0037			
147.0452	17.99	726.2	11.90
147.0454			
147.0869	18.33	814.3	11.90
147.0870			
147.1286	18.26	892.8	11.91
147.1287			
147.1702	18.23	1018.2	11.90
147.1704			
147.2119	17.99	1001.7	11.90
147.2120			
147.2536	17.57	951.1	11.90
147.2537			
147.2952	17.31	966.5	11.90
147.2954			
147.3369	16.79	895.6	11.89
147.3370			
147.3786	16.58	932.9	11.89
147.3787			
147.4202	16.46	960.4	11.89
147.4204			
147.4619	16.37	901.1	11.89
147.4620			
147.5036	16.67	944.1	11.89
147.5037			
147.5452	16.96	1059.7	11.89
147.5454			
147.5869	17.26	1296.6	11.89
147.5870			
147.6286	17.40	1357.1	11.89
147.6287			
147.6702	17.45	1558.2	11.89
147.6704			
