"Plot Title: Carolina June 2021 2",,,,,,
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182875)","Temp, °F (SEN S/N: 20182875)","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
06/29/21 12:16:34,38451.8,75.76,,,,,
06/29/21 12:46:34,38604.2,76.05,,,,,
06/29/21 13:16:34,38749.3,76.39,,,,,
06/29/21 13:46:34,38945.9,76.42,,,,,
06/29/21 14:16:34,39144.3,76.46,,,,,
06/29/21 14:46:34,39199.5,76.84,,,,,
06/29/21 15:16:34,39017.4,76.95,,,,,
06/29/21 15:46:34,38558.8,76.80,,,,,
06/29/21 16:16:34,39404.6,77.27,,,,,
06/29/21 16:46:34,39533.8,77.31,,,,,
06/29/21 17:16:34,39659.4,77.54,,,,,
06/29/21 17:46:34,39538.1,77.47,,,,,
06/29/21 18:16:34,39477.7,77.50,,,,,
06/29/21 18:46:34,39089.2,76.95,,,,,
06/29/21 19:16:34,38554.6,76.32,,,,,
06/29/21 19:46:34,38435.4,76.03,,,,,
06/29/21 20:16:34,38138.3,75.63,,,,,
06/29/21 20:46:34,38492.9,75.83,,,,,
06/29/21 21:16:34,38255.8,75.54,,,,,
06/29/21 21:46:34,38264.0,75.47,,,,,
06/29/21 22:16:34,38033.6,75.20,,,,,
06/29/21 22:46:34,38037.6,75.16,,,,,
06/29/21 23:16:34,37993.4,75.04,,,,,
06/29/21 23:46:34,38033.6,75.06,,,,,
06/30/21 00:16:34,37873.5,75.04,,,,,
06/30/21 00:46:34,38033.6,74.93,,,,,
06/30/21 01:16:34,38094.0,74.93,,,,,
06/30/21 01:46:34,38207.1,75.00,,,,,
06/30/21 02:16:34,38288.4,75.07,,,,,
06/30/21 02:46:34,38600.0,75.42,,,,,
06/30/21 03:16:34,38678.7,75.49,,,,,
06/30/21 03:46:34,38724.4,75.56,,,,,
06/30/21 04:16:34,38987.9,75.58,,,,,
06/30/21 04:46:34,38933.3,75.54,,,,,
06/30/21 05:16:34,38369.9,75.24,,,,,
06/30/21 05:46:34,37949.4,74.66,,,,,
06/30/21 06:16:34,38608.3,75.13,,,,,
06/30/21 06:46:34,38085.9,74.68,,,,,
06/30/21 07:16:34,37580.6,74.50,,,,,
06/30/21 07:46:34,37612.0,74.61,,,,,
06/30/21 08:16:34,38114.1,74.91,,,,,
06/30/21 08:46:34,38150.5,75.06,,,,,
06/30/21 09:16:34,38451.8,75.47,,,,,
06/30/21 09:46:34,38223.4,75.56,,,,,
06/30/21 10:16:34,38292.4,75.88,,,,,
06/30/21 10:46:34,38292.4,76.41,,,,,
06/30/21 11:16:34,38345.4,76.59,,,,,
06/30/21 11:46:34,38476.4,76.73,,,,,
06/30/21 12:16:34,38678.7,77.09,,,,,
06/30/21 12:46:34,38653.8,77.18,,,,,
06/30/21 13:16:34,39000.6,77.50,,,,,
06/30/21 13:46:34,39216.5,77.81,,,,,
06/30/21 14:16:34,39473.4,77.90,,,,,
06/30/21 14:46:34,39512.2,78.19,,,,,
06/30/21 15:16:34,39551.0,78.04,,,,,
06/30/21 15:46:34,39607.3,78.17,,,,,
06/30/21 16:16:34,39629.0,78.26,,,,,
06/30/21 16:46:34,39568.3,78.04,,,,,
06/30/21 17:16:34,39464.8,78.12,,,,,
06/30/21 17:46:34,39577.0,78.26,,,,,
06/30/21 18:16:34,39434.6,78.17,,,,,
06/30/21 18:46:34,39469.1,78.03,,,,,
06/30/21 19:16:34,39408.9,77.67,,,,,
06/30/21 19:46:34,38996.3,77.20,,,,,
06/30/21 20:16:34,38447.7,76.82,,,,,
06/30/21 20:46:34,38013.5,76.57,,,,,
06/30/21 21:16:34,38227.4,76.53,,,,,
06/30/21 21:46:34,38341.3,76.46,,,,,
06/30/21 22:16:34,38488.8,76.57,,,,,
06/30/21 22:46:34,38077.8,76.19,,,,,
06/30/21 23:16:34,37683.0,75.74,,,,,
06/30/21 23:46:34,37510.0,75.76,,,,,
07/01/21 00:16:34,37655.4,75.76,,,,,
07/01/21 00:46:34,37431.9,75.74,,,,,
07/01/21 01:16:34,37686.9,75.63,,,,,
07/01/21 01:46:34,37829.6,75.78,,,,,
07/01/21 02:16:34,37710.7,75.49,,,,,
07/01/21 02:46:34,37730.4,75.56,,,,,
07/01/21 03:16:34,38255.8,76.12,,,,,
07/01/21 03:46:34,37949.4,75.65,,,,,
07/01/21 04:16:34,38215.2,76.10,,,,,
07/01/21 04:46:34,38251.8,75.87,,,,,
07/01/21 05:16:34,38211.2,75.81,,,,,
07/01/21 05:46:34,37913.4,75.43,,,,,
07/01/21 06:16:34,37730.4,75.15,,,,,
07/01/21 06:46:34,37726.5,75.29,,,,,
07/01/21 07:16:34,37857.5,75.61,,,,,
07/01/21 07:46:34,37675.1,75.47,,,,,
07/01/21 08:16:34,37722.5,75.69,,,,,
07/01/21 08:46:34,37365.7,75.72,,,,,
07/01/21 09:16:34,38178.8,76.30,,,,,
07/01/21 09:46:34,37639.6,76.30,,,,,
07/01/21 10:16:34,37985.4,76.62,,,,,
07/01/21 10:46:34,38017.5,76.95,,,,,
07/01/21 11:16:34,38033.6,77.20,,,,,
07/01/21 11:46:34,38345.4,77.61,,,,,
07/01/21 12:16:34,38158.5,77.54,,,,,
07/01/21 12:46:34,38162.6,77.58,,,,,
07/01/21 13:16:34,38468.2,77.94,,,,,
07/01/21 13:46:34,38666.3,78.21,,,,,
07/01/21 14:16:34,38987.9,78.46,,,,,
07/01/21 14:46:34,39009.0,78.57,,,,,
07/01/21 15:16:34,39220.7,78.64,,,,,
07/01/21 15:46:34,39212.2,78.46,,,,,
07/01/21 16:16:34,39097.7,78.35,,,,,
07/01/21 16:46:34,38423.1,78.17,,,,,
07/01/21 17:16:34,38142.4,78.30,,,,,
07/01/21 17:46:34,39004.8,78.28,,,,,
07/01/21 18:16:34,39165.5,78.21,,,,,
07/01/21 18:46:34,39276.2,78.26,,,,,
07/01/21 19:16:34,38962.7,78.22,,,,,
07/01/21 19:46:34,38849.5,78.22,,,,,
07/01/21 20:16:34,38841.1,78.06,,,,,
07/01/21 20:46:34,38832.7,78.01,,,,,
07/01/21 21:16:34,38612.4,77.88,,,,,
07/01/21 21:46:34,38488.8,77.85,,,,,
07/01/21 22:16:34,38280.2,77.59,,,,,
07/01/21 22:46:34,38374.0,77.59,,,,,
07/01/21 23:16:34,38353.6,77.41,,,,,
07/01/21 23:46:34,37517.8,76.78,,,,,
07/02/21 00:16:34,37369.6,76.68,,,,,
07/02/21 00:46:34,36633.6,75.99,,,,,
07/02/21 01:16:34,37122.4,76.30,,,,,
07/02/21 01:46:34,37303.6,76.46,,,,,
07/02/21 02:16:34,37639.6,76.59,,,,,
07/02/21 02:46:34,37389.0,76.55,,,,,
07/02/21 03:16:34,38122.2,76.84,,,,,
07/02/21 03:46:34,38150.5,76.78,,,,,
07/02/21 04:16:34,38329.1,76.77,,,,,
07/02/21 04:46:34,38219.3,76.68,,,,,
07/02/21 05:16:34,38126.2,76.39,,,,,
07/02/21 05:46:34,38138.3,76.28,,,,,
07/02/21 06:16:34,38154.5,76.30,,,,,
07/02/21 06:46:34,38110.1,76.24,,,,,
07/02/21 07:16:34,38239.6,76.32,,,,,
07/02/21 07:46:34,38053.7,76.12,,,,,
07/02/21 08:16:34,38061.7,76.19,,,,,
07/02/21 08:46:34,38186.9,76.28,,,,,
07/02/21 09:16:34,36678.6,75.36,,,,,
07/02/21 09:46:34,37072.6,75.63,,,,,
07/02/21 10:16:34,36157.2,74.95,,,,,
07/02/21 10:46:34,36585.1,75.29,,,,,
07/02/21 11:16:34,36469.7,75.18,,,,,
07/02/21 11:46:34,36263.2,75.15,,,,,
07/02/21 12:16:34,36373.6,75.22,,,,,
07/02/21 12:46:34,36518.0,75.34,,,,,
07/02/21 13:16:34,36492.0,75.34,,,,,
07/02/21 13:46:34,37061.1,75.61,,,,,
07/02/21 14:16:34,36935.3,75.58,,,,,
07/02/21 14:46:34,36844.3,75.45,,,,,
07/02/21 15:16:34,36753.7,75.42,,,,,
07/02/21 15:46:34,36432.7,75.42,,,,,
07/02/21 16:16:34,36585.1,75.36,,,,,
07/02/21 16:46:34,36686.1,75.47,,,,,
07/02/21 17:16:34,36674.8,75.45,,,,,
07/02/21 17:46:34,36521.7,75.34,,,,,
07/02/21 18:16:34,36473.5,75.27,,,,,
07/02/21 18:46:34,36414.2,75.09,,,,,
07/02/21 19:16:34,36469.7,74.93,,,,,
07/02/21 19:46:34,36506.9,74.91,,,,,
07/02/21 20:16:34,36358.8,74.62,,,,,
07/02/21 20:46:34,36292.6,74.61,,,,,
07/02/21 21:16:34,36307.3,74.46,,,,,
07/02/21 21:46:34,36212.0,74.23,,,,,
07/02/21 22:16:34,35803.2,73.72,,,,,
07/02/21 22:46:34,35302.3,73.06,,,,,
07/02/21 23:16:34,35340.6,73.18,,,,,
07/02/21 23:46:34,35098.3,73.02,,,,,
07/03/21 00:16:34,34466.8,72.61,,,,,
07/03/21 00:46:34,34446.9,72.45,,,,,
07/03/21 01:16:34,34490.0,72.63,,,,,
07/03/21 01:46:34,34410.5,72.46,,,,,
07/03/21 02:16:34,34430.4,72.39,,,,,
07/03/21 02:46:34,35118.9,72.88,,,,,
07/03/21 03:16:34,34361.0,72.23,,,,,
07/03/21 03:46:34,34423.7,72.18,,,,,
07/03/21 04:16:34,34519.9,72.23,,,,,
07/03/21 04:46:34,35351.1,72.99,,,,,
07/03/21 05:16:34,35143.0,72.88,,,,,
07/03/21 05:46:34,35174.1,72.79,,,,,
07/03/21 06:16:34,35274.5,72.99,,,,,
07/03/21 06:46:34,35400.0,72.90,,,,,
07/03/21 07:16:34,34407.2,71.15,,,,,
07/03/21 07:46:34,34663.6,71.89,,,,,
07/03/21 08:16:34,35050.2,72.23,,,,,
07/03/21 08:46:34,35267.6,72.46,,,,,
07/03/21 09:16:34,35347.6,72.57,,,,,
07/03/21 09:46:34,35288.4,72.57,,,,,
07/03/21 10:16:34,35194.8,72.59,,,,,
07/03/21 10:46:34,34697.1,72.01,,,,,
07/03/21 11:16:34,34663.6,72.25,,,,,
07/03/21 11:46:34,34656.8,72.46,,,,,
07/03/21 12:16:34,34852.4,72.46,,,,,
07/03/21 12:46:34,34697.1,72.39,,,,,
07/03/21 13:16:34,34460.2,72.36,,,,,
07/03/21 13:46:34,34318.2,72.23,,,,,
07/03/21 14:16:34,34370.9,72.39,,,,,
07/03/21 14:46:34,34666.9,72.36,,,,,
07/03/21 15:16:34,34808.4,72.48,,,,,
07/03/21 15:46:34,34387.4,72.36,,,,,
07/03/21 16:16:34,34005.6,72.05,,,,,
07/03/21 16:46:34,34311.7,72.28,,,,,
07/03/21 17:16:34,34417.1,72.18,,,,,
07/03/21 17:46:34,34490.0,72.18,,,,,
07/03/21 18:16:34,34249.3,71.92,,,,,
07/03/21 18:46:34,33999.1,71.65,,,,,
07/03/21 19:16:34,34338.0,71.80,,,,,
07/03/21 19:46:34,34144.9,71.42,,,,,
07/03/21 20:16:34,34102.7,71.44,,,,,
07/03/21 20:46:34,33851.4,71.13,,,,,
07/03/21 21:16:34,33695.5,70.95,,,,,
07/03/21 21:46:34,33116.8,70.29,,,,,
07/03/21 22:16:34,32919.4,70.02,,,,,
07/03/21 22:46:34,32967.8,70.07,,,,,
07/03/21 23:16:34,32525.9,69.87,,,,,
07/03/21 23:46:34,32309.5,69.58,,,,,
07/04/21 00:16:34,32859.1,70.00,,,,,
07/04/21 00:46:34,32251.5,69.53,,,,,
07/04/21 01:16:34,32234.2,69.17,,,,,
07/04/21 01:46:34,32682.7,69.67,,,,,
07/04/21 02:16:34,33058.9,69.89,,,,,
07/04/21 02:46:34,32952.6,69.84,,,,,
07/04/21 03:16:34,32467.1,69.03,,,,,
07/04/21 03:46:34,32796.1,69.64,,,,,
07/04/21 04:16:34,32638.2,69.33,,,,,
07/04/21 04:46:34,33304.3,70.21,,,,,
07/04/21 05:16:34,33068.0,70.25,,,,,
07/04/21 05:46:34,33329.1,70.47,,,,,
07/04/21 06:16:34,32799.1,69.51,,,,,
07/04/21 06:46:34,33061.9,69.93,,,,,
07/04/21 07:16:34,32832.1,69.76,,,,,
07/04/21 07:46:34,32739.3,69.58,,,,,
07/04/21 08:16:34,32727.4,69.48,,,,,
07/04/21 08:46:34,32434.9,68.97,,,,,
07/04/21 09:16:34,32367.7,69.12,,,,,
07/04/21 09:46:34,32219.8,69.15,,,,,
07/04/21 10:16:34,32467.1,69.44,,,,,
07/04/21 10:46:34,32121.9,69.33,,,,,
07/04/21 11:16:34,32211.1,69.53,,,,,
07/04/21 11:46:34,33019.3,70.52,,,,,
07/04/21 12:16:34,32499.4,70.25,,,,,
07/04/21 12:46:34,33193.4,70.57,,,,,
07/04/21 13:16:34,32766.2,70.48,,,,,
07/04/21 13:46:34,32511.2,70.47,,,,,
07/04/21 14:16:34,32889.2,70.65,,,,,
07/04/21 14:46:34,33205.7,70.86,,,,,
07/04/21 15:16:34,32874.2,70.84,,,,,
07/04/21 15:46:34,33129.1,70.90,,,,,
07/04/21 16:16:34,32853.1,70.66,,,,,
07/04/21 16:46:34,33031.5,70.79,,,,,
07/04/21 17:16:34,32379.4,70.61,,,,,
07/04/21 17:46:34,33077.1,70.79,,,,,
07/04/21 18:16:34,33061.9,70.83,,,,,
07/04/21 18:46:34,32778.1,70.84,,,,,
07/04/21 19:16:34,33132.1,70.97,,,,,
07/04/21 19:46:34,32901.3,70.75,,,,,
07/04/21 20:16:34,33004.1,70.75,,,,,
07/04/21 20:46:34,33162.7,70.81,,,,,
07/04/21 21:16:34,33086.3,70.74,,,,,
07/04/21 21:46:34,33052.8,70.66,,,,,
07/04/21 22:16:34,32694.6,70.30,,,,,
07/04/21 22:46:34,33025.4,70.65,,,,,
07/04/21 23:16:34,32682.7,70.34,,,,,
07/04/21 23:46:34,32522.9,70.12,,,,,
07/05/21 00:16:34,32391.0,70.03,,,,,
07/05/21 00:46:34,31509.2,68.81,,,,,
07/05/21 01:16:34,31336.7,68.79,,,,,
07/05/21 01:46:34,31228.2,68.85,,,,,
07/05/21 02:16:34,31778.8,69.10,,,,,
07/05/21 02:46:34,31295.9,69.03,,,,,
07/05/21 03:16:34,31784.4,69.22,,,,,
07/05/21 03:46:34,31611.4,69.19,,,,,
07/05/21 04:16:34,31636.4,69.35,,,,,
07/05/21 04:46:34,31891.3,69.60,,,,,
07/05/21 05:16:34,31753.5,69.51,,,,,
07/05/21 05:46:34,32124.8,69.57,,,,,
07/05/21 06:16:34,32434.9,69.73,,,,,
07/05/21 06:46:34,31795.6,69.46,,,,,
07/05/21 07:16:34,31534.0,68.88,,,,,
07/05/21 07:46:34,31295.9,68.68,,,,,
07/05/21 08:16:34,31542.3,68.83,,,,,
07/05/21 08:46:34,30978.9,68.11,,,,,
07/05/21 09:16:34,31697.6,69.33,,,,,
07/05/21 09:46:34,31578.2,69.17,,,,,
07/05/21 10:16:34,31459.7,69.19,,,,,
07/05/21 10:46:34,30949.7,69.17,,,,,
07/05/21 11:16:34,31426.8,70.18,,,,,
07/05/21 11:46:34,32393.9,70.66,,,,,
07/05/21 12:16:34,32263.1,71.02,,,,,
07/05/21 12:46:34,32799.1,71.33,,,,,
07/05/21 13:16:34,32596.7,71.53,,,,,
07/05/21 13:46:34,32437.8,71.78,,,,,
07/05/21 14:16:34,32661.9,71.89,,,,,
07/05/21 14:46:34,32608.5,72.21,,,,,
07/05/21 15:16:34,32916.4,72.59,,,,,
07/05/21 15:46:34,32898.3,72.72,,,,,
07/05/21 16:16:34,33178.1,72.66,,,,,
07/05/21 16:46:34,33307.4,72.66,,,,,
07/05/21 17:16:34,33295.1,72.61,,,,,
07/05/21 17:46:34,33199.6,72.48,,,,,
07/05/21 18:16:34,33159.7,72.36,,,,,
07/05/21 18:46:34,32910.3,72.10,,,,,
07/05/21 19:16:34,33126.0,72.10,,,,,
07/05/21 19:46:34,33068.0,71.98,,,,,
07/05/21 20:16:34,33092.4,71.83,,,,,
07/05/21 20:46:34,33230.3,71.80,,,,,
07/05/21 21:16:34,33168.9,71.71,,,,,
07/05/21 21:46:34,33295.1,71.78,,,,,
07/05/21 22:16:34,33019.3,71.49,,,,,
07/05/21 22:46:34,32940.5,71.44,,,,,
07/05/21 23:16:34,32886.2,71.35,,,,,
07/05/21 23:46:34,32739.3,71.15,,,,,
07/06/21 00:16:34,32561.2,71.10,,,,,
07/06/21 00:46:34,32599.6,71.11,,,,,
07/06/21 01:16:34,32799.1,71.37,,,,,
07/06/21 01:46:34,32641.1,71.15,,,,,
07/06/21 02:16:34,32691.6,71.17,,,,,
07/06/21 02:46:34,32567.1,71.08,,,,,
07/06/21 03:16:34,32528.8,71.06,,,,,
07/06/21 03:46:34,32611.5,71.11,,,,,
07/06/21 04:16:34,32679.7,71.24,,,,,
07/06/21 04:46:34,32676.7,71.20,,,,,
07/06/21 05:16:34,32754.2,71.28,,,,,
07/06/21 05:46:34,32973.8,71.51,,,,,
07/06/21 06:16:34,33083.2,71.56,,,,,
07/06/21 06:46:34,33077.1,71.55,,,,,
07/06/21 07:16:34,33307.4,71.83,,,,,
07/06/21 07:46:34,33569.3,72.10,,,,,
07/06/21 08:16:34,33591.3,71.98,,,,,
07/06/21 08:46:34,33679.7,72.16,,,,,
07/06/21 09:16:34,33705.0,72.25,,,,,
07/06/21 09:46:34,33784.4,72.45,,,,,
07/06/21 10:16:34,33813.1,72.66,,,,,
07/06/21 10:46:34,33667.0,72.66,,,,,
07/06/21 11:16:34,33711.3,72.86,,,,,
07/06/21 11:46:34,33915.5,73.17,,,,,
07/06/21 12:16:34,33727.2,73.44,,,,,
07/06/21 12:46:34,33838.6,73.58,,,,,
07/06/21 13:16:34,33848.2,74.07,,,,,
07/06/21 13:46:34,33819.5,74.52,,,,,
07/06/21 14:16:34,33641.8,74.55,,,,,
07/06/21 14:46:34,33803.5,74.80,,,,,
07/06/21 15:16:34,34008.8,75.04,,,,,
07/06/21 15:46:34,34080.0,75.06,,,,,
07/06/21 16:16:34,34167.7,74.97,,,,,
07/06/21 16:46:34,34141.7,75.00,,,,,
07/06/21 17:16:34,34223.2,74.97,,,,,
07/06/21 17:46:34,34157.9,74.97,,,,,
07/06/21 18:16:34,34063.8,74.70,,,,,
07/06/21 18:46:34,33947.6,74.46,,,,,
07/06/21 19:16:34,33989.5,74.37,,,,,
07/06/21 19:46:34,34083.2,74.37,,,,,
07/06/21 20:16:34,34041.1,74.23,,,,,
07/06/21 20:46:34,34206.8,74.23,,,,,
07/06/21 21:16:34,34223.2,74.23,,,,,
07/06/21 21:46:34,33886.6,73.83,,,,,
07/06/21 22:16:34,33915.5,73.92,,,,,
07/06/21 22:46:34,33950.8,73.87,,,,,
07/06/21 23:16:34,33816.3,73.74,,,,,
07/06/21 23:46:34,33594.5,73.60,,,,,
07/07/21 00:16:34,33388.0,73.31,,,,,
07/07/21 00:46:34,32907.3,73.09,,,,,
07/07/21 01:16:34,32901.3,73.29,,,,,
07/07/21 01:46:34,32706.5,73.00,,,,,
07/07/21 02:16:34,32611.5,72.93,,,,,
07/07/21 02:46:34,32540.6,72.91,,,,,
07/07/21 03:16:34,32766.2,73.09,,,,,
07/07/21 03:46:34,32391.0,72.63,,,,,
07/07/21 04:16:34,31517.4,72.01,,,,,
07/07/21 04:46:34,31857.5,72.23,,,,,
07/07/21 05:16:34,32087.5,72.48,,,,,
07/07/21 05:46:34,32292.1,72.63,,,,,
07/07/21 06:16:34,32605.6,72.90,,,,,
07/07/21 06:46:34,32350.2,72.75,,,,,
07/07/21 07:16:34,32373.5,72.73,,,,,
07/07/21 07:46:34,32647.1,72.93,,,,,
07/07/21 08:16:34,32685.7,72.91,,,,,
07/07/21 08:46:34,32814.1,73.26,,,,,
07/07/21 09:16:34,32653.0,73.42,,,,,
07/07/21 09:46:34,32727.4,73.74,,,,,
07/07/21 10:16:34,32910.3,73.92,,,,,
07/07/21 10:46:34,33001.1,74.50,,,,,
07/07/21 11:16:34,33171.9,74.52,,,,,
07/07/21 11:46:34,33098.5,74.79,,,,,
07/07/21 12:16:34,33214.9,75.33,,,,,
07/07/21 12:46:34,33251.9,75.47,,,,,
07/07/21 13:16:34,33156.6,76.12,,,,,
07/07/21 13:46:34,32778.1,76.57,,,,,
07/07/21 14:16:34,32838.1,77.04,,,,,
07/07/21 14:46:34,33098.5,76.77,,,,,
07/07/21 15:16:34,32995.0,76.59,,,,,
07/07/21 15:46:34,32766.2,76.86,,,,,
07/07/21 16:16:34,32434.9,76.91,,,,,
07/07/21 16:46:34,32047.5,76.96,,,,,
07/07/21 17:16:34,32061.8,77.31,,,,,
07/07/21 17:46:34,30632.4,77.00,,,,,
07/07/21 18:16:34,29842.9,76.82,,,,,
07/07/21 18:46:34,29948.7,76.77,,,,,
07/07/21 19:16:34,32326.9,76.66,,,,,
07/07/21 19:46:34,32021.9,76.39,,,,,
07/07/21 20:16:34,32283.4,76.23,,,,,
07/07/21 20:46:34,32414.4,76.35,,,,,
07/07/21 21:16:34,32458.3,76.32,,,,,
07/07/21 21:46:34,32373.5,75.99,,,,,
07/07/21 22:16:34,32370.6,75.76,,,,,
07/07/21 22:46:34,32356.0,75.56,,,,,
07/07/21 23:16:34,31970.7,75.18,,,,,
07/07/21 23:46:34,31792.8,74.93,,,,,
07/08/21 00:16:34,31750.7,74.93,,,,,
07/08/21 00:46:34,32013.3,75.13,,,,,
07/08/21 01:16:34,31388.5,74.68,,,,,
07/08/21 01:46:34,30867.8,74.59,,,,,
07/08/21 02:16:34,31342.1,74.86,,,,,
07/08/21 02:46:34,30534.2,74.39,,,,,
07/08/21 03:16:34,30395.7,74.32,,,,,
07/08/21 03:46:34,30713.0,74.50,,,,,
07/08/21 04:16:34,30235.9,74.32,,,,,
07/08/21 04:46:34,30010.7,73.96,,,,,
07/08/21 05:16:34,30583.2,74.61,,,,,
07/08/21 05:46:34,30301.6,74.43,,,,,
07/08/21 06:16:34,29988.3,74.35,,,,,
07/08/21 06:46:34,30010.7,74.19,,,,,
07/08/21 07:16:34,30008.2,74.26,,,,,
07/08/21 07:46:34,29833.1,73.81,,,,,
07/08/21 08:16:34,29604.6,73.81,,,,,
07/08/21 08:46:34,29993.3,74.34,,,,,
07/08/21 09:16:34,29779.2,74.28,,,,,
07/08/21 09:46:34,30010.7,74.55,,,,,
07/08/21 10:16:34,29114.4,74.19,,,,,
07/08/21 10:46:34,29860.1,74.68,,,,,
07/08/21 11:16:34,29556.4,74.59,,,,,
07/08/21 11:46:34,29803.7,75.09,,,,,
07/08/21 12:16:34,29353.7,75.00,,,,,
07/08/21 12:46:34,29389.3,75.27,,,,,
07/08/21 13:16:34,29436.8,75.34,,,,,
07/08/21 13:46:34,29254.7,75.43,,,,,
07/08/21 14:16:34,29703.8,75.60,,,,,
07/08/21 14:46:34,29771.9,75.97,,,,,
07/08/21 15:16:34,29386.9,76.05,,,,,
07/08/21 15:46:34,29465.4,75.74,,,,,
07/08/21 16:16:34,28770.0,75.72,,,,,
07/08/21 16:46:34,28742.8,75.69,,,,,
07/08/21 17:16:34,28747.3,75.63,,,,,
07/08/21 17:46:34,28838.2,75.51,,,,,
07/08/21 18:16:34,28718.0,75.56,,,,,
07/08/21 18:46:34,28412.2,75.07,,,,,
07/08/21 19:16:34,28879.2,75.29,,,,,
07/08/21 19:46:34,28352.7,74.70,,,,,
07/08/21 20:16:34,28178.2,74.25,,,,,
07/08/21 20:46:34,28128.4,74.25,,,,,
07/08/21 21:16:34,27802.1,74.35,,,,,
07/08/21 21:46:34,27728.6,74.16,,,,,
07/08/21 22:16:34,27686.8,73.60,,,,,
07/08/21 22:46:34,27469.5,73.58,,,,,
07/08/21 23:16:34,27336.8,73.65,,,,,
07/08/21 23:46:34,28098.2,74.26,,,,,
07/09/21 00:16:34,28158.7,74.75,,,,,
07/09/21 00:46:34,28341.7,74.82,,,,,
07/09/21 01:16:34,28498.5,74.86,,,,,
07/09/21 01:46:34,28228.1,74.89,,,,,
07/09/21 02:16:34,28536.3,74.91,,,,,
07/09/21 02:46:34,28365.9,74.89,,,,,
07/09/21 03:16:34,28053.0,74.77,,,,,
07/09/21 03:46:34,28176.0,74.64,,,,,
07/09/21 04:16:34,27871.8,74.52,,,,,
07/09/21 04:46:34,27699.3,74.41,,,,,
07/09/21 05:16:34,27852.8,74.35,,,,,
07/09/21 05:46:34,27722.3,74.32,,,,,
07/09/21 06:16:34,27895.1,74.37,,,,,
07/09/21 06:46:34,28081.0,74.46,,,,,
07/09/21 07:16:34,28005.9,74.50,,,,,
07/09/21 07:46:34,28100.4,74.55,,,,,
07/09/21 08:16:34,28053.0,74.59,,,,,
07/09/21 08:46:34,28014.4,74.62,,,,,
07/09/21 09:16:34,28119.8,74.70,,,,,
07/09/21 09:46:34,28467.4,74.66,,,,,
07/09/21 10:16:34,28445.3,74.59,,,,,
07/09/21 10:46:34,28405.5,74.64,,,,,
07/09/21 11:16:34,28659.4,74.52,,,,,
07/09/21 11:46:34,28634.7,74.28,,,,,
07/09/21 12:16:34,28474.1,74.25,,,,,
07/09/21 12:46:34,28434.2,74.12,,,,,
07/09/21 13:16:34,28543.0,73.99,,,,,
07/09/21 13:46:34,28587.6,73.96,,,,,
07/09/21 14:16:34,28668.4,73.92,,,,,
07/09/21 14:46:34,28699.9,73.92,,,,,
07/09/21 15:16:34,28751.9,73.92,,,,,
07/09/21 15:46:34,28835.9,74.01,,,,,
07/09/21 16:16:34,28897.5,74.07,,,,,
07/09/21 16:46:34,28799.5,74.10,,,,,
07/09/21 17:16:34,28794.9,74.41,,,,,
07/09/21 17:46:34,28500.7,74.48,,,,,
07/09/21 18:16:34,28603.3,74.59,,,,,
07/09/21 18:46:34,28625.7,74.48,,,,,
07/09/21 19:16:34,28398.9,74.48,,,,,
07/09/21 19:46:34,28421.0,74.37,,,,,
07/09/21 20:16:34,28219.4,74.01,,,,,
07/09/21 20:46:34,28089.6,73.89,,,,,
07/09/21 21:16:34,28346.1,73.87,,,,,
07/09/21 21:46:34,28289.2,73.81,,,,,
07/09/21 22:16:34,28278.2,73.74,,,,,
07/09/21 22:46:34,28365.9,73.81,,,,,
07/09/21 23:16:34,28471.9,73.67,,,,,
07/09/21 23:46:34,28357.1,73.67,,,,,
07/10/21 00:16:34,28675.1,73.67,,,,,
07/10/21 00:46:34,28690.9,73.78,,,,,
07/10/21 01:16:34,28824.5,73.69,,,,,
07/10/21 01:46:34,28681.9,73.53,,,,,
07/10/21 02:16:34,28565.3,73.13,,,,,
07/10/21 02:46:34,28106.8,73.06,,,,,
07/10/21 03:16:34,28271.7,73.17,,,,,
07/10/21 03:46:34,27976.0,72.84,,,,,
07/10/21 04:16:34,27961.0,73.00,,,,,
07/10/21 04:46:34,27939.7,72.88,,,,,
07/10/21 05:16:34,27958.9,72.93,,,,,
07/10/21 05:46:34,27978.1,72.99,,,,,
07/10/21 06:16:34,27838.0,72.99,,,,,
07/10/21 06:46:34,28100.4,73.17,,,,,
07/10/21 07:16:34,28100.4,73.02,,,,,
07/10/21 07:46:34,27990.9,72.97,,,,,
07/10/21 08:16:34,28337.3,73.02,,,,,
07/10/21 08:46:34,28023.0,72.84,,,,,
07/10/21 09:16:34,27762.2,72.70,,,,,
07/10/21 09:46:34,27924.8,72.93,,,,,
07/10/21 10:16:34,28165.2,73.24,,,,,
07/10/21 10:46:34,28001.6,73.38,,,,,
07/10/21 11:16:34,28322.0,73.36,,,,,
07/10/21 11:46:34,28545.2,73.65,,,,,
07/10/21 12:16:34,28252.1,73.60,,,,,
07/10/21 12:46:34,28390.1,73.74,,,,,
07/10/21 13:16:34,28186.8,73.74,,,,,
07/10/21 13:46:34,28139.2,73.78,,,,,
07/10/21 14:16:34,27890.9,73.72,,,,,
07/10/21 14:46:34,27779.0,73.67,,,,,
