"Date","Time (LST)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2021/11/24","05:24","0.675","-","0.87"
"2021/11/24","05:30","0.686","-","0.88"
"2021/11/24","05:36","0.698","-","0.89"
"2021/11/24","05:42","0.712","-","0.91"
"2021/11/24","05:48","0.727","-","0.93"
"2021/11/24","05:54","0.743","-","0.89"
"2021/11/24","06:00","0.761","-","0.93"
"2021/11/24","06:06","0.779","-","0.93"
"2021/11/24","06:12","0.798","-","0.9"
"2021/11/24","06:18","0.818","-","0.92"
"2021/11/24","06:24","0.839","-","0.95"
"2021/11/24","06:30","0.86","-","0.96"
"2021/11/24","06:36","0.881","-","0.99"
"2021/11/24","06:42","0.903","-","1.01"
"2021/11/24","06:48","0.924","-","1.01"
"2021/11/24","06:54","0.946","-","0.98"
"2021/11/24","07:00","0.968","-","1.03"
"2021/11/24","07:06","0.99","-","1.02"
"2021/11/24","07:12","1.012","-","0.96"
"2021/11/24","07:18","1.035","-","1.01"
"2021/11/24","07:24","1.057","-","1.06"
"2021/11/24","07:30","1.079","-","1.07"
"2021/11/24","07:36","1.102","-","1.12"
"2021/11/24","07:42","1.124","-","1.14"
"2021/11/24","07:48","1.147","-","1.12"
"2021/11/24","07:54","1.17","-","1.13"
"2021/11/24","08:00","1.193","-","1.11"
"2021/11/24","08:06","1.217","-","1.14"
"2021/11/24","08:12","1.241","-","1.19"
"2021/11/24","08:18","1.265","-","1.22"
"2021/11/24","08:24","1.29","-","1.25"
"2021/11/24","08:30","1.314","-","1.26"
"2021/11/24","08:36","1.34","-","1.3"
"2021/11/24","08:42","1.365","-","1.32"
"2021/11/24","08:48","1.39","-","1.39"
"2021/11/24","08:54","1.416","-","1.44"
"2021/11/24","09:00","1.442","-","1.41"
"2021/11/24","09:06","1.468","-","1.44"
"2021/11/24","09:12","1.493","-","1.49"
"2021/11/24","09:18","1.519","-","1.51"
"2021/11/24","09:24","1.545","-","1.52"
"2021/11/24","09:30","1.57","-","1.57"
"2021/11/24","09:36","1.595","-","1.66"
"2021/11/24","09:42","1.62","-","1.64"
"2021/11/24","09:48","1.644","-","1.68"
"2021/11/24","09:54","1.667","-","1.72"
"2021/11/24","10:00","1.69","-","1.68"
"2021/11/24","10:06","1.712","-","1.78"
"2021/11/24","10:12","1.734","-","1.86"
"2021/11/24","10:18","1.754","-","1.88"
"2021/11/24","10:24","1.774","-","1.93"
"2021/11/24","10:30","1.792","-","1.95"
"2021/11/24","10:36","1.809","-","1.93"
"2021/11/24","10:42","1.824","-","1.95"
"2021/11/24","10:48","1.838","-","1.97"
"2021/11/24","10:54","1.85","-","2"
"2021/11/24","11:00","1.86","-","2.04"
"2021/11/24","11:06","1.869","-","2.05"
"2021/11/24","11:12","1.875","-","2.05"
"2021/11/24","11:18","1.878","-","2.03"
"2021/11/24","11:24","1.88","-","2.05"
"2021/11/24","11:30","1.878","-","2.07"
"2021/11/24","11:36","1.875","-","2.03"
"2021/11/24","11:42","1.868","-","2.06"
"2021/11/24","11:48","1.859","-","2.02"
"2021/11/24","11:54","1.847","-","1.99"
"2021/11/24","12:00","1.832","-","2.01"
"2021/11/24","12:06","1.815","-","2.01"
"2021/11/24","12:12","1.795","-","2"
"2021/11/24","12:18","1.773","-","1.96"
"2021/11/24","12:24","1.748","-","1.93"
"2021/11/24","12:30","1.722","-","1.92"
"2021/11/24","12:36","1.694","-","1.89"
"2021/11/24","12:42","1.664","-","1.88"
"2021/11/24","12:48","1.634","-","1.86"
"2021/11/24","12:54","1.603","-","1.88"
"2021/11/24","13:00","1.571","-","1.84"
"2021/11/24","13:06","1.539","-","1.79"
"2021/11/24","13:12","1.508","-","1.79"
"2021/11/24","13:18","1.477","-","1.76"
"2021/11/24","13:24","1.447","-","1.72"
"2021/11/24","13:30","1.419","-","1.69"
"2021/11/24","13:36","1.392","-","1.68"
"2021/11/24","13:42","1.366","-","1.64"
"2021/11/24","13:48","1.343","-","1.61"
"2021/11/24","13:54","1.321","-","1.61"
"2021/11/24","14:00","1.302","-","1.65"
"2021/11/24","14:06","1.285","-","1.64"
"2021/11/24","14:12","1.27","-","1.56"
"2021/11/24","14:18","1.256","-","1.56"
"2021/11/24","14:24","1.245","-","1.59"
"2021/11/24","14:30","1.235","-","1.57"
"2021/11/24","14:36","1.226","-","1.54"
"2021/11/24","14:42","1.218","-","1.57"
"2021/11/24","14:48","1.211","-","1.58"
"2021/11/24","14:54","1.205","-","1.52"
"2021/11/24","15:00","1.198","-","1.51"
"2021/11/24","15:06","1.191","-","1.51"
"2021/11/24","15:12","1.183","-","1.45"
"2021/11/24","15:18","1.175","-","1.39"
"2021/11/24","15:24","1.165","-","1.36"
"2021/11/24","15:30","1.154","-","1.33"
"2021/11/24","15:36","1.14","-","1.31"
"2021/11/24","15:42","1.125","-","1.25"
"2021/11/24","15:48","1.108","-","1.18"
"2021/11/24","15:54","1.089","-","1.14"
"2021/11/24","16:00","1.067","-","1.17"
"2021/11/24","16:06","1.044","-","1.12"
"2021/11/24","16:12","1.019","-","1.08"
"2021/11/24","16:18","0.991","-","1.06"
"2021/11/24","16:24","0.962","-","1.07"
"2021/11/24","16:30","0.932","-","1.06"
"2021/11/24","16:36","0.9","-","1.06"
"2021/11/24","16:42","0.868","-","1.06"
"2021/11/24","16:48","0.835","-","1.03"
"2021/11/24","16:54","0.801","-","0.98"
"2021/11/24","17:00","0.768","-","0.97"
"2021/11/24","17:06","0.735","-","0.94"
"2021/11/24","17:12","0.702","-","0.91"
"2021/11/24","17:18","0.67","-","0.94"
"2021/11/24","17:24","0.64","-","0.97"
"2021/11/24","17:30","0.611","-","0.93"
"2021/11/24","17:36","0.583","-","0.91"
"2021/11/24","17:42","0.557","-","0.92"
"2021/11/24","17:48","0.533","-","0.89"
"2021/11/24","17:54","0.51","-","0.86"
"2021/11/24","18:00","0.49","-","0.87"
"2021/11/24","18:06","0.472","-","0.86"
"2021/11/24","18:12","0.455","-","0.85"
"2021/11/24","18:18","0.441","-","0.86"
"2021/11/24","18:24","0.429","-","0.85"
"2021/11/24","18:30","0.418","-","0.85"
"2021/11/24","18:36","0.409","-","0.85"
"2021/11/24","18:42","0.402","-","0.83"
"2021/11/24","18:48","0.397","-","0.76"
"2021/11/24","18:54","0.393","-","0.76"
"2021/11/24","19:00","0.391","-","0.76"
"2021/11/24","19:06","0.39","-","0.72"
"2021/11/24","19:12","0.391","-","0.72"
"2021/11/24","19:18","0.392","-","0.72"
"2021/11/24","19:24","0.396","-","0.69"
"2021/11/24","19:30","0.4","-","0.65"
"2021/11/24","19:36","0.406","-","0.67"
"2021/11/24","19:42","0.413","-","0.67"
"2021/11/24","19:48","0.422","-","0.65"
"2021/11/24","19:54","0.431","-","0.65"
"2021/11/24","20:00","0.442","-","0.68"
"2021/11/24","20:06","0.454","-","0.7"
"2021/11/24","20:12","0.468","-","0.71"
"2021/11/24","20:18","0.483","-","0.73"
"2021/11/24","20:24","0.499","-","0.73"
"2021/11/24","20:30","0.516","-","0.73"
"2021/11/24","20:36","0.535","-","0.79"
"2021/11/24","20:42","0.554","-","0.8"
"2021/11/24","20:48","0.575","-","0.81"
"2021/11/24","20:54","0.597","-","0.88"
"2021/11/24","21:00","0.62","-","0.95"
"2021/11/24","21:06","0.644","-","0.99"
"2021/11/24","21:12","0.669","-","1.02"
"2021/11/24","21:18","0.694","-","1.07"
"2021/11/24","21:24","0.72","-","1.05"
"2021/11/24","21:30","0.747","-","1.07"
"2021/11/24","21:36","0.774","-","1.11"
"2021/11/24","21:42","0.801","-","1.15"
"2021/11/24","21:48","0.829","-","1.19"
"2021/11/24","21:54","0.857","-","1.22"
"2021/11/24","22:00","0.885","-","1.23"
"2021/11/24","22:06","0.912","-","1.25"
"2021/11/24","22:12","0.939","-","1.29"
"2021/11/24","22:18","0.966","-","1.31"
"2021/11/24","22:24","0.993","-","1.32"
"2021/11/24","22:30","1.019","-","1.38"
"2021/11/24","22:36","1.043","-","1.39"
"2021/11/24","22:42","1.067","-","1.42"
"2021/11/24","22:48","1.09","-","1.49"
"2021/11/24","22:54","1.112","-","1.58"
"2021/11/24","23:00","1.132","-","1.62"
"2021/11/24","23:06","1.151","-","1.6"
"2021/11/24","23:12","1.167","-","1.65"
"2021/11/24","23:18","1.182","-","1.7"
"2021/11/24","23:24","1.195","-","1.74"
"2021/11/24","23:30","1.206","-","1.76"
"2021/11/24","23:36","1.214","-","1.8"
"2021/11/24","23:42","1.219","-","1.85"
"2021/11/24","23:48","1.222","-","1.85"
"2021/11/24","23:54","1.222","-","1.8"
"2021/11/25","00:00","1.219","-","1.79"
"2021/11/25","00:06","1.213","-","1.8"
"2021/11/25","00:12","1.204","-","1.74"
"2021/11/25","00:18","1.192","-","1.7"
"2021/11/25","00:24","1.177","-","1.69"
"2021/11/25","00:30","1.159","-","1.66"
"2021/11/25","00:36","1.139","-","1.66"
"2021/11/25","00:42","1.116","-","1.66"
"2021/11/25","00:48","1.091","-","1.63"
"2021/11/25","00:54","1.063","-","1.55"
"2021/11/25","01:00","1.034","-","1.51"
"2021/11/25","01:06","1.004","-","1.48"
"2021/11/25","01:12","0.972","-","1.5"
"2021/11/25","01:18","0.94","-","1.48"
"2021/11/25","01:24","0.908","-","1.45"
"2021/11/25","01:30","0.876","-","1.43"
"2021/11/25","01:36","0.845","-","1.43"
"2021/11/25","01:42","0.815","-","1.39"
"2021/11/25","01:48","0.786","-","1.31"
"2021/11/25","01:54","0.759","-","1.28"
"2021/11/25","02:00","0.734","-","1.24"
"2021/11/25","02:06","0.712","-","1.2"
"2021/11/25","02:12","0.692","-","1.18"
"2021/11/25","02:18","0.675","-","1.16"
"2021/11/25","02:24","0.661","-","1.18"
"2021/11/25","02:30","0.65","-","1.2"
"2021/11/25","02:36","0.642","-","1.22"
"2021/11/25","02:42","0.637","-","1.2"
"2021/11/25","02:48","0.635","-","1.16"
"2021/11/25","02:54","0.636","-","1.18"
"2021/11/25","03:00","0.639","-","1.22"
"2021/11/25","03:06","0.644","-","1.28"
"2021/11/25","03:12","0.65","-","1.29"
"2021/11/25","03:18","0.659","-","1.25"
"2021/11/25","03:24","0.668","-","1.34"
"2021/11/25","03:30","0.678","-","1.38"
"2021/11/25","03:36","0.689","-","1.37"
"2021/11/25","03:42","0.7","-","1.34"
"2021/11/25","03:48","0.71","-","1.31"
"2021/11/25","03:54","0.72","-","1.26"
"2021/11/25","04:00","0.729","-","1.21"
"2021/11/25","04:06","0.737","-","1.19"
"2021/11/25","04:12","0.743","-","1.2"
"2021/11/25","04:18","0.748","-","1.16"
"2021/11/25","04:24","0.752","-","1.19"
"2021/11/25","04:30","0.754","-","1.14"
"2021/11/25","04:36","0.755","-","1.1"
"2021/11/25","04:42","0.755","-","1.09"
"2021/11/25","04:48","0.753","-","1.09"
"2021/11/25","04:54","0.75","-","1.06"
"2021/11/25","05:00","0.747","-","1.06"
"2021/11/25","05:06","0.742","-","1.06"
"2021/11/25","05:12","0.738","-","1.13"
"2021/11/25","05:18","0.733","-","1.14"
"2021/11/25","05:24","0.728","-","1.13"
"2021/11/25","05:30","0.724","-","1.21"
"2021/11/25","05:36","0.72","-","1.27"
"2021/11/25","05:42","0.718","-","1.29"
"2021/11/25","05:48","0.716","-","1.24"
"2021/11/25","05:54","0.716","-","1.21"
"2021/11/25","06:00","0.716","-","1.23"
"2021/11/25","06:06","0.719","-","1.28"
"2021/11/25","06:12","0.723","-","1.26"
"2021/11/25","06:18","0.728","-","1.24"
"2021/11/25","06:24","0.736","-","1.24"
"2021/11/25","06:30","0.744","-","1.23"
"2021/11/25","06:36","0.755","-","1.21"
"2021/11/25","06:42","0.767","-","1.19"
"2021/11/25","06:48","0.78","-","1.26"
"2021/11/25","06:54","0.795","-","1.29"
"2021/11/25","07:00","0.81","-","1.32"
"2021/11/25","07:06","0.827","-","1.29"
"2021/11/25","07:12","0.845","-","1.3"
"2021/11/25","07:18","0.863","-","1.39"
"2021/11/25","07:24","0.882","-","1.38"
"2021/11/25","07:30","0.902","-","1.35"
"2021/11/25","07:36","0.922","-","1.41"
"2021/11/25","07:42","0.942","-","1.39"
"2021/11/25","07:48","0.962","-","1.44"
"2021/11/25","07:54","0.983","-","1.52"
"2021/11/25","08:00","1.004","-","1.56"
"2021/11/25","08:06","1.025","-","1.54"
"2021/11/25","08:12","1.047","-","1.54"
"2021/11/25","08:18","1.068","-","1.58"
"2021/11/25","08:24","1.089","-","1.57"
"2021/11/25","08:30","1.111","-","1.51"
"2021/11/25","08:36","1.132","-","1.59"
"2021/11/25","08:42","1.154","-","1.58"
"2021/11/25","08:48","1.176","-","1.58"
"2021/11/25","08:54","1.198","-","1.66"
"2021/11/25","09:00","1.22","-","1.67"
"2021/11/25","09:06","1.243","-","1.71"
"2021/11/25","09:12","1.265","-","1.84"
"2021/11/25","09:18","1.288","-","1.8"
"2021/11/25","09:24","1.311","-","1.83"
"2021/11/25","09:30","1.334","-","1.82"
"2021/11/25","09:36","1.357","-","1.78"
"2021/11/25","09:42","1.381","-","1.88"
"2021/11/25","09:48","1.404","-","1.98"
"2021/11/25","09:54","1.427","-","2"
"2021/11/25","10:00","1.451","-","2.02"
"2021/11/25","10:06","1.474","-","2.11"
"2021/11/25","10:12","1.497","-","2.17"
"2021/11/25","10:18","1.52","-","2.14"
"2021/11/25","10:24","1.543","-","2.22"
"2021/11/25","10:30","1.565","-","2.23"
"2021/11/25","10:36","1.588","-","2.28"
"2021/11/25","10:42","1.609","-","2.34"
"2021/11/25","10:48","1.631","-","2.35"
"2021/11/25","10:54","1.651","-","2.45"
"2021/11/25","11:00","1.672","-","2.45"
"2021/11/25","11:06","1.691","-","2.49"
"2021/11/25","11:12","1.709","-","2.52"
"2021/11/25","11:18","1.727","-","2.51"
"2021/11/25","11:24","1.743","-","2.5"
"2021/11/25","11:30","1.758","-","2.48"
"2021/11/25","11:36","1.771","-","2.46"
"2021/11/25","11:42","1.783","-","2.49"
"2021/11/25","11:48","1.793","-","2.48"
"2021/11/25","11:54","1.802","-","2.54"
"2021/11/25","12:00","1.808","-","2.55"
"2021/11/25","12:06","1.812","-","2.53"
"2021/11/25","12:12","1.813","-","2.61"
"2021/11/25","12:18","1.812","-","2.59"
"2021/11/25","12:24","1.809","-","2.5"
"2021/11/25","12:30","1.803","-","2.5"
"2021/11/25","12:36","1.794","-","2.47"
"2021/11/25","12:42","1.782","-","2.4"
"2021/11/25","12:48","1.768","-","2.4"
"2021/11/25","12:54","1.751","-","2.43"
"2021/11/25","13:00","1.731","-","2.4"
"2021/11/25","13:06","1.709","-","2.34"
"2021/11/25","13:12","1.685","-","2.3"
"2021/11/25","13:18","1.659","-","2.22"
"2021/11/25","13:24","1.632","-","2.18"
"2021/11/25","13:30","1.603","-","2.16"
"2021/11/25","13:36","1.573","-","2.07"
"2021/11/25","13:42","1.542","-","2.03"
"2021/11/25","13:48","1.511","-","2.05"
"2021/11/25","13:54","1.48","-","2"
"2021/11/25","14:00","1.45","-","1.96"
"2021/11/25","14:06","1.42","-","1.92"
"2021/11/25","14:12","1.392","-","1.83"
"2021/11/25","14:18","1.365","-","1.77"
"2021/11/25","14:24","1.339","-","1.77"
"2021/11/25","14:30","1.316","-","1.73"
"2021/11/25","14:36","1.295","-","1.7"
"2021/11/25","14:42","1.276","-","1.77"
"2021/11/25","14:48","1.26","-","1.8"
"2021/11/25","14:54","1.246","-","1.67"
"2021/11/25","15:00","1.234","-","1.68"
"2021/11/25","15:06","1.225","-","1.81"
"2021/11/25","15:12","1.217","-","1.79"
"2021/11/25","15:18","1.211","-","1.75"
"2021/11/25","15:24","1.207","-","1.79"
"2021/11/25","15:30","1.204","-","1.77"
"2021/11/25","15:36","1.202","-","1.8"
"2021/11/25","15:42","1.2","-","1.85"
"2021/11/25","15:48","1.199","-","1.81"
"2021/11/25","15:54","1.197","-","1.75"
"2021/11/25","16:00","1.194","-","1.73"
"2021/11/25","16:06","1.19","-","1.76"
"2021/11/25","16:12","1.184","-","1.74"
"2021/11/25","16:18","1.177","-","1.75"
"2021/11/25","16:24","1.168","-","1.79"
"2021/11/25","16:30","1.157","-","1.76"
"2021/11/25","16:36","1.143","-","1.75"
"2021/11/25","16:42","1.126","-","1.75"
"2021/11/25","16:48","1.107","-","1.66"
"2021/11/25","16:54","1.085","-","1.65"
"2021/11/25","17:00","1.061","-","1.67"
"2021/11/25","17:06","1.035","-","1.65"
"2021/11/25","17:12","1.006","-","1.6"
"2021/11/25","17:18","0.975","-","1.56"
"2021/11/25","17:24","0.943","-","1.54"
"2021/11/25","17:30","0.909","-","1.54"
"2021/11/25","17:36","0.874","-","1.49"
"2021/11/25","17:42","0.839","-","1.4"
"2021/11/25","17:48","0.803","-","1.4"
"2021/11/25","17:54","0.767","-","1.39"
"2021/11/25","18:00","0.731","-","1.39"
"2021/11/25","18:06","0.696","-","1.4"
"2021/11/25","18:12","0.663","-","1.39"
"2021/11/25","18:18","0.63","-","1.31"
"2021/11/25","18:24","0.599","-","1.33"
"2021/11/25","18:30","0.57","-","1.39"
"2021/11/25","18:36","0.542","-","1.36"
"2021/11/25","18:42","0.517","-","1.28"
"2021/11/25","18:48","0.493","-","1.26"
"2021/11/25","18:54","0.472","-","1.26"
"2021/11/25","19:00","0.454","-","1.22"
"2021/11/25","19:06","0.437","-","1.22"
"2021/11/25","19:12","0.423","-","1.22"
"2021/11/25","19:18","0.41","-","1.21"
"2021/11/25","19:24","0.4","-","1.19"
"2021/11/25","19:30","0.392","-","1.14"
"2021/11/25","19:36","0.386","-","1.1"
"2021/11/25","19:42","0.381","-","1.04"
"2021/11/25","19:48","0.379","-","1.01"
"2021/11/25","19:54","0.378","-","0.98"
"2021/11/25","20:00","0.378","-","0.95"
"2021/11/25","20:06","0.38","-","0.99"
"2021/11/25","20:12","0.384","-","1"
"2021/11/25","20:18","0.388","-","1.02"
"2021/11/25","20:24","0.394","-","1.02"
"2021/11/25","20:30","0.402","-","1.03"
"2021/11/25","20:36","0.41","-","1"
"2021/11/25","20:42","0.42","-","1.02"
"2021/11/25","20:48","0.431","-","1.03"
"2021/11/25","20:54","0.443","-","1.13"
"2021/11/25","21:00","0.456","-","1.21"
"2021/11/25","21:06","0.471","-","1.21"
"2021/11/25","21:12","0.487","-","1.2"
"2021/11/25","21:18","0.504","-","1.24"
"2021/11/25","21:24","0.522","-","1.29"
"2021/11/25","21:30","0.541","-","1.3"
"2021/11/25","21:36","0.561","-","1.28"
"2021/11/25","21:42","0.582","-","1.35"
"2021/11/25","21:48","0.605","-","1.36"
"2021/11/25","21:54","0.628","-","1.4"
"2021/11/25","22:00","0.652","-","1.46"
"2021/11/25","22:06","0.677","-","1.45"
"2021/11/25","22:12","0.703","-","1.42"
"2021/11/25","22:18","0.73","-","1.48"
"2021/11/25","22:24","0.757","-","1.51"
"2021/11/25","22:30","0.784","-","1.53"
"2021/11/25","22:36","0.812","-","1.56"
"2021/11/25","22:42","0.84","-","1.67"
"2021/11/25","22:48","0.868","-","1.73"
"2021/11/25","22:54","0.896","-","1.82"
"2021/11/25","23:00","0.924","-","1.9"
"2021/11/25","23:06","0.952","-","1.86"
"2021/11/25","23:12","0.979","-","1.9"
"2021/11/25","23:18","1.006","-","1.97"
"2021/11/25","23:24","1.032","-","1.93"
"2021/11/25","23:30","1.057","-","1.96"
"2021/11/25","23:36","1.081","-","2.04"
"2021/11/25","23:42","1.104","-","2.02"
"2021/11/25","23:48","1.125","-","2.01"
"2021/11/25","23:54","1.145","-","2.05"
"2021/11/26","00:00","1.164","-","2.06"
"2021/11/26","00:06","1.18","-","2.07"
"2021/11/26","00:12","1.194","-","2.12"
"2021/11/26","00:18","1.206","-","2.18"
"2021/11/26","00:24","1.215","-","2.14"
"2021/11/26","00:30","1.222","-","2.13"
"2021/11/26","00:36","1.226","-","2.15"
"2021/11/26","00:42","1.227","-","2.19"
"2021/11/26","00:48","1.225","-","2.28"
"2021/11/26","00:54","1.221","-","2.26"
"2021/11/26","01:00","1.213","-","2.13"
"2021/11/26","01:06","1.202","-","2.1"
"2021/11/26","01:12","1.188","-","2.12"
"2021/11/26","01:18","1.171","-","2.1"
"2021/11/26","01:24","1.152","-","2.06"
"2021/11/26","01:30","1.13","-","2.03"
"2021/11/26","01:36","1.106","-","2.04"
"2021/11/26","01:42","1.08","-","2.02"
"2021/11/26","01:48","1.052","-","1.95"
"2021/11/26","01:54","1.023","-","1.91"
"2021/11/26","02:00","0.993","-","1.87"
"2021/11/26","02:06","0.962","-","1.88"
"2021/11/26","02:12","0.932","-","1.88"
"2021/11/26","02:18","0.902","-","1.86"
"2021/11/26","02:24","0.872","-","1.82"
"2021/11/26","02:30","0.844","-","1.79"
"2021/11/26","02:36","0.818","-","1.77"
"2021/11/26","02:42","0.793","-","1.73"
"2021/11/26","02:48","0.771","-","1.74"
"2021/11/26","02:54","0.751","-","1.74"
"2021/11/26","03:00","0.734","-","1.66"
"2021/11/26","03:06","0.721","-","1.63"
"2021/11/26","03:12","0.71","-","1.65"
"2021/11/26","03:18","0.702","-","1.65"
"2021/11/26","03:24","0.698","-","1.62"
"2021/11/26","03:30","0.696","-","1.61"
"2021/11/26","03:36","0.698","-","1.56"
"2021/11/26","03:42","0.702","-","1.55"
"2021/11/26","03:48","0.708","-","1.6"
"2021/11/26","03:54","0.716","-","1.63"
"2021/11/26","04:00","0.726","-","1.67"
"2021/11/26","04:06","0.738","-","1.69"
"2021/11/26","04:12","0.75","-","1.69"
"2021/11/26","04:18","0.763","-","1.73"
"2021/11/26","04:24","0.776","-","1.72"
"2021/11/26","04:30","0.788","-","1.71"
"2021/11/26","04:36","0.8","-","1.7"
"2021/11/26","04:42","0.811","-","1.72"
"2021/11/26","04:48","0.821","-","1.73"
"2021/11/26","04:54","0.829","-","1.74"
"2021/11/26","05:00","0.835","-","1.71"
"2021/11/26","05:06","0.839","-","1.69"
"2021/11/26","05:12","0.842","-","1.67"
"2021/11/26","05:18","0.842","-","1.68"
"2021/11/26","05:24","0.84","-","1.68"
"2021/11/26","05:30","0.837","-","1.69"
"2021/11/26","05:36","0.832","-","1.69"
"2021/11/26","05:42","0.825","-","1.69"
"2021/11/26","05:48","0.817","-","1.69"
"2021/11/26","05:54","0.808","-","1.79"
"2021/11/26","06:00","0.799","-","1.72"
"2021/11/26","06:06","0.788","-","1.64"
"2021/11/26","06:12","0.778","-","1.64"
"2021/11/26","06:18","0.768","-","1.76"
"2021/11/26","06:24","0.759","-","1.78"
"2021/11/26","06:30","0.75","-","1.8"
"2021/11/26","06:36","0.742","-","1.77"
"2021/11/26","06:42","0.736","-","1.73"
"2021/11/26","06:48","0.731","-","1.75"
"2021/11/26","06:54","0.728","-","1.75"
"2021/11/26","07:00","0.726","-","1.75"
"2021/11/26","07:06","0.726","-","1.79"
"2021/11/26","07:12","0.728","-","1.83"
"2021/11/26","07:18","0.732","-","1.78"
"2021/11/26","07:24","0.738","-","1.82"
"2021/11/26","07:30","0.745","-","1.85"
"2021/11/26","07:36","0.755","-","1.84"
"2021/11/26","07:42","0.765","-","1.84"
"2021/11/26","07:48","0.777","-","1.88"
"2021/11/26","07:54","0.791","-","1.84"
"2021/11/26","08:00","0.806","-","1.78"
"2021/11/26","08:06","0.821","-","1.81"
"2021/11/26","08:12","0.838","-","1.82"
"2021/11/26","08:18","0.855","-","1.85"
"2021/11/26","08:24","0.873","-","1.9"
"2021/11/26","08:30","0.891","-","1.89"
"2021/11/26","08:36","0.91","-","1.85"
"2021/11/26","08:42","0.929","-","1.87"
"2021/11/26","08:48","0.948","-","1.9"
"2021/11/26","08:54","0.968","-","1.91"
"2021/11/26","09:00","0.988","-","1.93"
"2021/11/26","09:06","1.008","-","1.9"
"2021/11/26","09:12","1.028","-","1.9"
"2021/11/26","09:18","1.048","-","1.93"
"2021/11/26","09:24","1.069","-","1.96"
"2021/11/26","09:30","1.09","-","1.99"
"2021/11/26","09:36","1.111","-","2.07"
"2021/11/26","09:42","1.132","-","2.1"
"2021/11/26","09:48","1.153","-","2.16"
"2021/11/26","09:54","1.175","-","2.3"
"2021/11/26","10:00","1.197","-","2.31"
"2021/11/26","10:06","1.22","-","2.33"
"2021/11/26","10:12","1.243","-","2.39"
"2021/11/26","10:18","1.266","-","2.48"
"2021/11/26","10:24","1.29","-","2.41"
"2021/11/26","10:30","1.313","-","2.43"
"2021/11/26","10:36","1.337","-","2.57"
"2021/11/26","10:42","1.361","-","2.56"
"2021/11/26","10:48","1.386","-","2.57"
"2021/11/26","10:54","1.41","-","2.59"
"2021/11/26","11:00","1.435","-","2.57"
"2021/11/26","11:06","1.459","-","2.57"
"2021/11/26","11:12","1.483","-","2.63"
"2021/11/26","11:18","1.507","-","2.66"
"2021/11/26","11:24","1.531","-","2.69"
"2021/11/26","11:30","1.554","-","2.75"
"2021/11/26","11:36","1.577","-","2.78"
"2021/11/26","11:42","1.6","-","2.76"
"2021/11/26","11:48","1.621","-","2.79"
"2021/11/26","11:54","1.642","-","2.84"
"2021/11/26","12:00","1.661","-","2.84"
"2021/11/26","12:06","1.68","-","2.83"
"2021/11/26","12:12","1.697","-","2.9"
"2021/11/26","12:18","1.713","-","2.86"
"2021/11/26","12:24","1.727","-","2.85"
"2021/11/26","12:30","1.739","-","2.9"
"2021/11/26","12:36","1.75","-","2.91"
"2021/11/26","12:42","1.758","-","2.84"
"2021/11/26","12:48","1.764","-","2.79"
"2021/11/26","12:54","1.768","-","2.78"
"2021/11/26","13:00","1.769","-","2.76"
"2021/11/26","13:06","1.768","-","2.77"
"2021/11/26","13:12","1.764","-","2.72"
"2021/11/26","13:18","1.757","-","2.77"
"2021/11/26","13:24","1.748","-","2.83"
"2021/11/26","13:30","1.736","-","2.8"
"2021/11/26","13:36","1.721","-","2.74"
"2021/11/26","13:42","1.703","-","2.75"
"2021/11/26","13:48","1.683","-","2.78"
"2021/11/26","13:54","1.661","-","2.7"
"2021/11/26","14:00","1.636","-","2.7"
"2021/11/26","14:06","1.61","-","2.77"
"2021/11/26","14:12","1.583","-","2.66"
"2021/11/26","14:18","1.554","-","2.7"
"2021/11/26","14:24","1.524","-","2.65"
"2021/11/26","14:30","1.494","-","2.58"
"2021/11/26","14:36","1.463","-","2.58"
"2021/11/26","14:42","1.433","-","2.57"
"2021/11/26","14:48","1.404","-","2.48"
"2021/11/26","14:54","1.375","-","2.43"
"2021/11/26","15:00","1.348","-","2.49"
"2021/11/26","15:06","1.323","-","2.52"
"2021/11/26","15:12","1.299","-","2.46"
"2021/11/26","15:18","1.278","-","2.45"
"2021/11/26","15:24","1.259","-","2.43"
"2021/11/26","15:30","1.242","-","2.29"
"2021/11/26","15:36","1.228","-","2.25"
"2021/11/26","15:42","1.216","-","2.24"
"2021/11/26","15:48","1.207","-","2.23"
"2021/11/26","15:54","1.2","-","2.23"
"2021/11/26","16:00","1.194","-","2.2"
"2021/11/26","16:06","1.191","-","2.18"
"2021/11/26","16:12","1.189","-","2.25"
"2021/11/26","16:18","1.189","-","2.36"
"2021/11/26","16:24","1.189","-","2.35"
"2021/11/26","16:30","1.189","-","2.29"
"2021/11/26","16:36","1.189","-","2.21"
"2021/11/26","16:42","1.189","-","2.16"
"2021/11/26","16:48","1.187","-","2.25"
"2021/11/26","16:54","1.185","-","2.17"
"2021/11/26","17:00","1.181","-","2.15"
"2021/11/26","17:06","1.174","-","2.14"
"2021/11/26","17:12","1.166","-","2.11"
"2021/11/26","17:18","1.154","-","2.06"
"2021/11/26","17:24","1.141","-","1.96"
"2021/11/26","17:30","1.124","-","1.94"
"2021/11/26","17:36","1.104","-","1.91"
"2021/11/26","17:42","1.082","-","1.88"
"2021/11/26","17:48","1.057","-","1.87"
"2021/11/26","17:54","1.029","-","1.87"
"2021/11/26","18:00","0.999","-","1.89"
