Date/Time,Temperature,Specific Cond,Conductivity,Resistivity,Salinity,TDS,Density,Pressure-Abs,Depth,pH,pH.1,Turbidity,Chlorophyll,Chlorophyll.1,DO,DO.1,Battery,Datetime_UTC,TA (Approximated)
8/2/2019 9:31,24.927,40.9513,40.8945,0.024,26.199,26.6184,1.017,16.199,1.2803,6.98,-19.1,10.754,12.92,3.27,55.25,3.939,11.88,2019-08-02 14:31:00,1839.4654
8/2/2019 9:46,24.971,41.1124,41.0898,0.024,26.313,26.723,1.017,16.432,1.4414,7.013,-21.06,6.787,13.64,3.46,60.21,4.286,11.88,2019-08-02 14:46:00,1845.6897999999999
8/2/2019 10:01,25.001,41.3081,41.3086,0.024,26.451,26.8503,1.017,16.689,1.6194,7.05,-23.32,6.787,13.72,3.47,71.63,5.093,11.88,2019-08-02 15:01:00,1853.2246
8/2/2019 10:16,25.293,41.4917,41.7236,0.024,26.576,26.9696,1.017,16.972,1.815,7.11,-26.92,5.75,12.32,3.12,72.47,5.123,11.88,2019-08-02 15:16:00,1860.0496
8/2/2019 10:31,25.297,41.727,41.9639,0.024,26.744,27.1225,1.017,17.281,2.0292,7.119,-27.47,5.505,13.14,3.33,74.37,5.252,11.88,2019-08-02 15:31:00,1869.2224
8/2/2019 10:46,25.26,41.9618,42.1699,0.024,26.912,27.2752,1.017,17.613,2.2587,7.19,-31.74,6.665,11.9,3.02,78.48,5.54,11.95,2019-08-02 15:46:00,1878.3952
8/2/2019 11:01,25.246,41.9552,42.1523,0.024,26.908,27.2709,1.017,17.965,2.5027,7.176,-30.88,5.444,8.34,2.11,79.89,5.641,11.8,2019-08-02 16:01:00,1878.1768000000002
8/2/2019 11:16,25.175,42.2546,42.3955,0.024,27.123,27.4655,1.017,18.334,2.7574,7.304,-38.64,5.505,9.22,2.33,89.69,6.334,11.88,2019-08-02 16:16:00,1889.9158
8/2/2019 11:31,25.219,42.4089,42.5859,0.023,27.232,27.5658,1.017,18.722,3.026,7.312,-39.12,5.139,7.34,1.86,86.1,6.072,11.88,2019-08-02 16:31:00,1895.8672
8/2/2019 11:46,25.195,42.5858,42.7441,0.023,27.359,27.6808,1.018,19.103,3.2892,7.335,-40.53,5.261,7.92,2.01,88.08,6.209,11.88,2019-08-02 16:46:00,1902.8014
8/2/2019 12:01,24.389,42.9089,42.4082,0.024,27.607,27.8908,1.018,19.458,3.533,7.426,-45.9,4.346,6.09,1.54,95.32,6.805,11.88,2019-08-02 17:01:00,1916.3422
8/2/2019 12:16,23.836,42.9879,42.0322,0.024,27.674,27.9421,1.018,19.746,3.7318,7.492,-49.8,5.505,6.03,1.53,98.8,7.12,11.88,2019-08-02 17:16:00,1920.0004
8/2/2019 12:31,23.715,43.0786,42.0215,0.024,27.741,28.0011,1.018,19.953,3.8747,7.473,-48.71,4.163,5.09,1.29,98.28,7.095,11.88,2019-08-02 17:31:00,1923.6586
8/2/2019 12:46,23.701,43.12,42.0498,0.024,27.771,28.028,1.018,20.084,3.9657,7.461,-47.97,3.43,5.2,1.32,95.72,6.91,11.88,2019-08-02 17:46:00,1925.2966000000001
8/2/2019 13:01,23.733,43.106,42.0625,0.024,27.76,28.0189,1.018,20.147,4.0087,7.476,-48.83,3.918,4.45,1.12,90.97,6.564,11.88,2019-08-02 18:01:00,1924.6960000000001
8/2/2019 13:16,23.762,43.1503,42.1299,0.024,27.791,28.0477,1.018,20.152,4.0125,7.408,-44.8,4.102,3.45,0.87,68.04,4.906,11.88,2019-08-02 18:16:00,1926.3886
8/2/2019 13:31,23.764,43.2308,42.21,0.024,27.849,28.1,1.018,20.09,3.9692,7.489,-49.68,3.064,4.07,1.03,99.04,7.139,11.88,2019-08-02 18:31:00,1929.5554
8/2/2019 13:46,23.764,43.2618,42.2402,0.024,27.871,28.1201,1.018,19.986,3.8973,7.535,-52.43,4.346,4.79,1.22,100.24,7.224,11.88,2019-08-02 18:46:00,1930.7566
8/2/2019 14:01,23.777,43.3701,42.3574,0.024,27.949,28.1906,1.018,19.839,3.7953,7.553,-53.53,4.163,5.09,1.29,100.99,7.273,11.95,2019-08-02 19:01:00,1935.0154000000002
8/2/2019 14:16,23.808,43.3105,42.3242,0.024,27.905,28.1519,1.018,19.664,3.6746,7.541,-52.8,3.064,5.32,1.35,101.49,7.307,11.88,2019-08-02 19:16:00,1932.613
8/2/2019 14:31,23.868,43.3353,42.3984,0.024,27.922,28.168,1.018,19.466,3.5376,7.546,-53.1,2.759,4.05,1.03,100.5,7.227,11.88,2019-08-02 19:31:00,1933.5412000000001
8/2/2019 14:46,24.109,43.2508,42.5146,0.024,27.857,28.113,1.018,19.238,3.3802,7.471,-48.58,3.247,4.09,1.04,91.6,6.562,11.88,2019-08-02 19:46:00,1929.9922
8/2/2019 15:01,24.415,43.2659,42.7822,0.023,27.862,28.1229,1.018,19.008,3.2213,7.427,-45.96,4.407,3.23,0.82,79.2,5.643,11.88,2019-08-02 20:01:00,1930.2652
8/2/2019 15:16,24.562,43.2307,42.8691,0.023,27.834,28.1,1.018,18.782,3.0653,7.39,-43.76,3.43,4.58,1.16,91.57,6.509,11.88,2019-08-02 20:16:00,1928.7364
8/2/2019 15:31,24.575,43.2339,42.8828,0.023,27.836,28.102,1.018,18.556,2.9089,7.451,-47.42,3.003,4.71,1.19,98.27,6.984,11.88,2019-08-02 20:31:00,1928.8455999999999
8/2/2019 15:46,24.877,43.1463,43.0449,0.023,27.767,28.0451,1.018,18.334,2.7558,7.504,-50.66,2.881,4.37,1.11,98.64,6.976,11.88,2019-08-02 20:46:00,1925.0782
8/2/2019 16:01,25.241,43.1633,43.3623,0.023,27.772,28.0561,1.018,18.107,2.5989,7.503,-50.66,3.552,8.34,2.11,103.08,7.245,11.95,2019-08-02 21:01:00,1925.3512
8/2/2019 16:16,25.481,43.1009,43.4971,0.023,27.722,28.0156,1.018,17.881,2.4433,7.5,-50.54,3.247,6.83,1.73,103.21,7.226,11.88,2019-08-02 21:16:00,1922.6212
8/2/2019 16:31,25.641,43.0169,43.5439,0.023,27.658,27.961,1.018,17.657,2.2878,7.492,-49.99,15.393,7.51,1.9,104.45,7.295,11.88,2019-08-02 21:31:00,1919.1268
8/2/2019 16:46,25.952,42.9995,43.7812,0.023,27.639,27.9497,1.018,17.431,2.1321,7.449,-47.42,3.796,8.43,2.14,103.71,7.206,11.88,2019-08-02 21:46:00,1918.0894
8/2/2019 17:01,26.293,42.9355,43.9961,0.023,27.585,27.9081,1.017,17.21,1.9797,7.418,-45.59,3.918,9.39,2.38,102.93,7.112,11.88,2019-08-02 22:01:00,1915.141
8/2/2019 17:16,26.552,42.8524,44.123,0.023,27.519,27.8541,1.017,16.995,1.8304,7.385,-43.64,3.674,10.04,2.54,103.81,7.144,11.88,2019-08-02 22:16:00,1911.5374
8/2/2019 17:31,26.694,42.7153,44.0977,0.023,27.418,27.765,1.017,16.784,1.6848,7.366,-42.48,4.834,11.81,2.99,105.18,7.225,11.88,2019-08-02 22:31:00,1906.0228
8/2/2019 17:46,26.891,42.5726,44.1104,0.023,27.311,27.6722,1.017,16.575,1.5406,7.35,-41.5,6.36,14.7,3.73,106.77,7.314,11.88,2019-08-02 22:46:00,1900.1806000000001
8/2/2019 18:01,27.049,42.4616,44.123,0.023,27.228,27.6,1.017,16.376,1.4027,7.337,-40.77,8.069,17.85,4.52,107.62,7.356,11.88,2019-08-02 23:01:00,1895.6488000000002
8/2/2019 18:16,27.191,42.3783,44.1514,0.023,27.165,27.5459,1.017,16.182,1.2683,7.299,-38.45,7.031,13.08,3.31,106.01,7.232,11.8,2019-08-02 23:16:00,1892.209
8/2/2019 18:31,27.243,42.2563,44.0664,0.023,27.076,27.4666,1.017,15.99,1.1357,7.268,-36.62,7.825,15.62,3.96,104.31,7.113,11.88,2019-08-02 23:31:00,1887.3496
8/2/2019 18:46,27.314,42.1805,44.0449,0.023,27.02,27.4173,1.017,15.801,1.0042,7.239,-34.85,8.557,16.11,4.08,101.47,6.913,11.8,2019-08-02 23:46:00,1884.292
8/2/2019 19:01,27.216,42.0145,43.793,0.023,26.904,27.3094,1.017,15.612,0.8738,7.199,-32.41,7.947,15.41,3.9,99.22,6.775,11.95,2019-08-03 00:01:00,1877.9584
8/2/2019 19:16,27.08,41.8108,43.4717,0.023,26.762,27.177,1.017,15.434,0.7504,7.17,-30.64,7.397,15.17,3.84,95.36,6.531,11.88,2019-08-03 00:16:00,1870.2052
8/2/2019 19:31,26.975,41.6831,43.2559,0.023,26.674,27.094,1.016,15.272,0.6383,7.144,-29.05,7.886,17.27,4.37,91.21,6.262,11.88,2019-08-03 00:31:00,1865.4004
8/2/2019 19:46,26.644,41.3964,42.6963,0.023,26.478,26.9077,1.016,15.137,0.5445,7.112,-27.1,9.961,15.42,3.91,86.47,5.976,11.88,2019-08-03 00:46:00,1854.6988000000001
8/2/2019 20:01,26.331,40.7103,41.7451,0.024,25.997,26.4617,1.016,15.048,0.4832,7.086,-25.51,11.304,13.92,3.52,80.11,5.582,11.8,2019-08-03 01:01:00,1828.4362
8/2/2019 20:16,26.161,40.6328,41.5342,0.024,25.946,26.4113,1.016,15.188,0.5801,7.094,-25.94,7.092,14.33,3.63,77.29,5.402,11.88,2019-08-03 01:16:00,1825.6516000000001
8/2/2019 20:31,26.655,40.8106,42.1006,0.024,26.061,26.5269,1.016,15.401,0.7279,7.052,-23.44,10.632,16.78,4.25,75.64,5.239,11.88,2019-08-03 01:31:00,1831.9306000000001
8/2/2019 20:46,26.261,40.8251,41.8086,0.024,26.081,26.5363,1.016,15.615,0.8759,7.081,-25.21,8.557,16.66,4.22,76.48,5.332,11.88,2019-08-03 01:46:00,1833.0226
8/2/2019 21:01,26.43,41.4054,42.5361,0.024,26.489,26.9135,1.016,15.84,1.0316,7.137,-28.56,6.665,14.44,3.66,86.61,6.007,11.88,2019-08-03 02:01:00,1855.2994
8/2/2019 21:16,26.38,41.6395,42.7373,0.023,26.657,27.0657,1.017,16.063,1.1864,7.117,-27.34,9.167,15.49,3.92,84.46,5.858,11.88,2019-08-03 02:16:00,1864.4722
8/2/2019 21:31,26.399,41.6234,42.7354,0.023,26.645,27.0552,1.017,16.304,1.3528,7.103,-26.55,7.458,20.65,5.23,85.7,5.942,11.88,2019-08-03 02:31:00,1863.817
8/2/2019 21:46,26.394,41.8077,42.9209,0.023,26.777,27.175,1.017,16.562,1.532,7.146,-29.11,6.909,17.15,4.34,83.92,5.815,11.88,2019-08-03 02:46:00,1871.0242
8/2/2019 22:01,26.205,42.0447,43.0127,0.023,26.95,27.329,1.017,16.871,1.7451,7.204,-32.59,6.177,17.33,4.39,84.83,5.891,11.88,2019-08-03 03:01:00,1880.47
8/2/2019 22:16,26.123,42.0502,42.9521,0.023,26.956,27.3326,1.017,17.18,1.9595,7.221,-33.63,7.153,13.47,3.41,89.21,6.204,11.88,2019-08-03 03:16:00,1880.7976
8/2/2019 22:31,25.923,42.2631,43.0078,0.023,27.113,27.471,1.017,17.527,2.1996,7.286,-37.6,6.665,13.49,3.42,94.0,6.554,11.95,2019-08-03 03:31:00,1889.3698
8/2/2019 22:46,25.848,42.2557,42.9404,0.023,27.109,27.4662,1.017,17.884,2.4462,7.287,-37.66,6.726,13.61,3.44,93.96,6.559,11.88,2019-08-03 03:46:00,1889.1514000000002
8/2/2019 23:01,24.998,42.4383,42.4365,0.024,27.258,27.5849,1.018,18.246,2.6957,7.368,-42.48,6.604,11.84,3.0,96.8,6.851,11.88,2019-08-03 04:01:00,1897.2868
8/2/2019 23:16,25.143,42.5017,42.6182,0.023,27.3,27.6261,1.017,18.633,2.9637,7.372,-42.72,6.177,11.02,2.79,94.74,6.687,11.88,2019-08-03 04:16:00,1899.5800000000002
8/2/2019 23:31,25.179,42.6616,42.8076,0.023,27.414,27.7301,1.018,19.029,3.2382,7.367,-42.42,5.872,11.59,2.94,95.83,6.755,11.88,2019-08-03 04:31:00,1905.8044000000002
8/2/2019 23:46,24.615,42.8718,42.5566,0.023,27.576,27.8666,1.018,19.404,3.4965,7.42,-45.59,6.848,9.53,2.41,100.38,7.139,11.88,2019-08-03 04:46:00,1914.6496
8/3/2019 0:01,23.938,42.9625,42.0908,0.024,27.654,27.9257,1.018,19.74,3.728,7.482,-49.26,5.444,9.15,2.32,101.0,7.266,11.95,2019-08-03 05:01:00,1918.9084
8/3/2019 0:16,23.43,43.0461,41.7549,0.024,27.722,27.9799,1.018,20.014,3.9164,7.503,-50.42,,7.19,1.82,100.79,7.313,11.88,2019-08-03 05:16:00,1922.6212
8/3/2019 0:31,23.365,43.073,41.7275,0.024,27.743,27.9975,1.018,20.236,4.0699,7.509,-50.84,2.759,8.17,2.07,100.27,7.283,11.95,2019-08-03 05:31:00,1923.7677999999999
8/3/2019 0:46,23.626,43.0494,41.9199,0.024,27.721,27.9821,1.018,20.417,4.1952,7.492,-49.87,3.613,6.81,1.72,98.13,7.095,11.88,2019-08-03 05:46:00,1922.5666
8/3/2019 1:01,23.624,43.1179,41.9844,0.024,27.77,28.0266,1.018,20.55,4.2875,7.493,-49.87,4.285,6.89,1.75,97.24,7.029,11.95,2019-08-03 06:01:00,1925.242
8/3/2019 1:16,23.764,43.1127,42.0947,0.024,27.764,28.0233,1.018,20.638,4.3486,7.468,-48.4,19.543,6.23,1.58,95.1,6.858,11.88,2019-08-03 06:16:00,1924.9144000000001
8/3/2019 1:31,23.824,43.1657,42.1963,0.024,27.801,28.0577,1.018,20.668,4.3695,7.446,-47.06,33.704,6.88,1.74,90.85,6.543,11.88,2019-08-03 06:31:00,1926.9346
8/3/2019 1:46,23.834,43.1822,42.2207,0.024,27.813,28.0684,1.018,20.632,4.3441,7.362,-42.05,2.637,5.85,1.48,92.11,6.632,11.88,2019-08-03 06:46:00,1927.5898
8/3/2019 2:01,23.773,43.278,42.2637,0.024,27.883,28.1307,1.018,20.526,4.2704,7.436,-46.51,2.942,6.3,1.59,96.01,6.918,11.88,2019-08-03 07:01:00,1931.4118
8/3/2019 2:16,23.748,43.2299,42.1963,0.024,27.849,28.0994,1.018,20.358,4.1543,7.473,-48.71,3.064,7.3,1.85,95.72,6.901,11.88,2019-08-03 07:16:00,1929.5554
8/3/2019 2:31,23.559,43.3647,42.1709,0.024,27.949,28.1871,1.018,20.161,4.0177,7.489,-49.68,3.186,6.48,1.64,97.81,7.071,11.88,2019-08-03 07:31:00,1935.0154000000002
8/3/2019 2:46,23.264,43.3334,41.8965,0.024,27.931,28.1667,1.019,19.937,3.8627,7.507,-50.66,3.979,6.33,1.61,98.64,7.17,11.88,2019-08-03 07:46:00,1934.0326
8/3/2019 3:01,23.298,43.2621,41.8555,0.024,27.879,28.1203,1.018,19.707,3.7037,7.43,-46.08,2.576,4.85,1.23,85.26,6.195,11.88,2019-08-03 08:01:00,1931.1934
8/3/2019 3:16,23.498,43.2202,41.9805,0.024,27.846,28.0931,1.018,19.463,3.5355,7.445,-47.0,3.491,5.27,1.33,93.12,6.744,11.88,2019-08-03 08:16:00,1929.3916000000002
8/3/2019 3:31,23.528,43.2737,42.0566,0.024,27.884,28.1279,1.018,19.211,3.3608,7.394,-43.95,3.308,4.89,1.24,79.69,5.766,11.88,2019-08-03 08:31:00,1931.4664
8/3/2019 3:46,23.503,43.2344,41.998,0.024,27.856,28.1024,1.018,18.946,3.1778,7.375,-42.79,2.332,5.6,1.42,71.37,5.168,11.88,2019-08-03 08:46:00,1929.9376000000002
8/3/2019 4:01,23.533,43.2529,42.041,0.024,27.869,28.1144,1.018,18.684,2.9963,7.366,-42.24,3.369,5.35,1.35,81.63,5.907,11.88,2019-08-03 09:01:00,1930.6474
8/3/2019 4:16,23.614,43.2187,42.0742,0.024,27.843,28.0921,1.018,18.424,2.8171,7.42,-45.47,3.308,5.47,1.39,86.56,6.256,11.8,2019-08-03 09:16:00,1929.2278000000001
8/3/2019 4:31,23.777,43.1449,42.1367,0.024,27.787,28.0442,1.018,18.17,2.6415,7.408,-44.74,3.003,6.37,1.61,82.15,5.922,11.88,2019-08-03 09:31:00,1926.1702
8/3/2019 4:46,23.823,43.1126,42.1436,0.024,27.763,28.0232,1.018,17.922,2.47,7.393,-43.88,3.003,6.45,1.63,80.24,5.78,11.88,2019-08-03 09:46:00,1924.8598000000002
8/3/2019 5:01,23.913,43.0561,42.1621,0.024,27.721,27.9864,1.018,17.681,2.3033,7.358,-41.81,7.52,6.77,1.72,74.87,5.386,11.88,2019-08-03 10:01:00,1922.5666
8/3/2019 5:16,23.97,43.0045,42.1582,0.024,27.683,27.9529,1.018,17.439,2.1364,7.323,-39.67,5.383,8.11,2.05,71.4,5.132,11.95,2019-08-03 10:16:00,1920.4918
8/3/2019 5:31,24.01,42.8782,42.0674,0.024,27.592,27.8708,1.018,17.201,1.9718,7.273,-36.68,4.529,8.24,2.09,66.12,4.752,11.88,2019-08-03 10:31:00,1915.5231999999999
8/3/2019 5:46,24.027,42.7741,41.9795,0.024,27.517,27.8032,1.018,16.97,1.8118,7.239,-34.67,,8.27,2.09,61.17,4.397,11.88,2019-08-03 10:46:00,1911.4282
8/3/2019 6:01,24.018,42.7091,41.9082,0.024,27.471,27.7609,1.018,16.747,1.6577,7.189,-31.62,,8.41,2.13,56.88,4.091,11.88,2019-08-03 11:01:00,1908.9166
8/3/2019 6:16,23.948,42.4728,41.6191,0.024,27.303,27.6073,1.018,16.531,1.5086,7.142,-28.81,5.994,8.18,2.07,52.44,3.779,11.88,2019-08-03 11:16:00,1899.7438000000002
8/3/2019 6:31,23.845,42.3861,41.4512,0.024,27.243,27.5509,1.018,16.326,1.3668,7.127,-27.89,8.496,10.24,2.59,51.22,3.699,11.88,2019-08-03 11:31:00,1896.4678
8/3/2019 6:46,23.749,42.3257,41.3145,0.024,27.201,27.5117,1.018,16.127,1.2293,7.099,-26.25,86.255,10.56,2.67,48.04,3.476,11.8,2019-08-03 11:46:00,1894.1746
8/3/2019 7:01,23.659,42.2418,41.1602,0.024,27.143,27.4572,1.018,15.925,1.0894,7.064,-24.11,9.167,11.37,2.88,45.3,3.285,11.8,2019-08-03 12:01:00,1891.0078
8/3/2019 7:16,23.601,42.178,41.0508,0.024,27.098,27.4157,1.018,15.728,0.9531,7.041,-22.77,9.473,10.94,2.77,43.7,3.172,11.8,2019-08-03 12:16:00,1888.5508
8/3/2019 7:31,23.585,42.0443,40.9082,0.024,27.003,27.3288,1.018,15.533,0.8179,7.035,-22.34,6.299,10.9,2.76,44.15,3.208,11.88,2019-08-03 12:31:00,1883.3638
8/3/2019 7:46,23.592,41.8664,40.7402,0.025,26.876,27.2132,1.018,15.35,0.6918,7.032,-22.22,6.543,9.85,2.49,46.58,3.386,11.8,2019-08-03 12:46:00,1876.4296000000002
8/3/2019 8:01,23.6,41.6771,40.5625,0.025,26.741,27.0901,1.018,15.185,0.5774,7.027,-21.91,28.516,10.31,2.61,47.18,3.432,11.88,2019-08-03 13:01:00,1869.0586
8/3/2019 8:16,23.658,41.2794,40.2217,0.025,26.456,26.8316,1.017,15.038,0.4757,7.03,-22.09,7.336,10.48,2.65,50.62,3.684,11.8,2019-08-03 13:16:00,1853.4976
8/3/2019 8:31,23.856,40.7306,39.8408,0.025,26.062,26.4749,1.017,14.912,0.3886,7.037,-22.52,7.336,8.9,2.25,56.01,4.072,11.88,2019-08-03 13:31:00,1831.9852
8/3/2019 8:46,24.109,20.1556,19.8125,0.05,,13.1011,1.006,14.825,0.3318,7.04,-22.64,34.741,-0.16,-0.04,60.04,4.709,11.88,2019-08-03 13:46:00,
8/3/2019 9:01,24.23,38.2839,37.7207,0.027,24.325,24.8846,1.016,14.964,0.4249,7.025,-21.79,7.52,10.21,2.59,62.19,4.536,11.88,2019-08-03 14:01:00,1737.145
8/3/2019 9:16,24.395,38.5997,38.1533,0.026,24.544,25.0898,1.016,15.173,0.5703,7.009,-20.87,7.031,9.85,2.49,62.76,4.559,11.88,2019-08-03 14:16:00,1749.1024
8/3/2019 9:31,24.435,38.7237,38.3057,0.026,24.631,25.1704,1.016,15.361,0.7001,7.012,-21.0,7.886,9.48,2.4,66.48,4.823,11.88,2019-08-03 14:31:00,1753.8526
8/3/2019 9:46,24.545,38.6309,38.2949,0.026,24.563,25.1101,1.016,15.568,0.8442,7.056,-23.68,85.217,10.71,2.71,81.94,5.936,11.8,2019-08-03 14:46:00,1750.1398
8/3/2019 10:01,24.698,39.2033,38.9775,0.026,24.964,25.4822,1.016,15.79,0.9975,7.103,-26.49,10.388,12.86,3.26,72.8,5.247,11.8,2019-08-03 15:01:00,1772.0344
8/3/2019 10:16,24.73,39.1838,38.9814,0.026,24.95,25.4695,1.016,16.021,1.1583,7.017,-21.3,7.275,11.99,3.04,62.41,4.497,11.88,2019-08-03 15:16:00,1771.27
8/3/2019 10:31,24.778,39.417,39.25,0.025,25.114,25.6211,1.016,16.263,1.3256,7.047,-23.13,6.055,12.98,3.29,67.62,4.863,11.88,2019-08-03 15:31:00,1780.2244
8/3/2019 10:46,24.8,39.5877,39.4365,0.025,25.234,25.732,1.016,16.511,1.4972,7.085,-25.39,6.36,21.78,5.52,72.68,5.222,11.8,2019-08-03 15:46:00,1786.7764000000002
8/3/2019 11:01,24.996,39.9151,39.9121,0.025,25.462,25.9448,1.016,16.802,1.6988,7.168,-30.46,8.191,32.53,8.24,83.44,5.966,11.8,2019-08-03 16:01:00,1799.2252
8/3/2019 11:16,24.872,40.1124,40.0146,0.025,25.604,26.073,1.016,17.112,1.9132,7.157,-29.72,5.383,21.65,5.48,80.69,5.777,11.88,2019-08-03 16:16:00,1806.9784
8/3/2019 11:31,24.805,40.4585,40.3076,0.025,25.851,26.2981,1.017,17.459,2.1537,7.245,-35.1,4.834,12.63,3.2,82.99,5.941,11.88,2019-08-03 16:31:00,1820.4646
8/3/2019 11:46,24.917,40.5113,40.4473,0.025,25.886,26.3323,1.016,17.823,2.4056,7.244,-35.03,5.078,10.9,2.76,83.9,5.993,11.8,2019-08-03 16:46:00,1822.3756
8/3/2019 12:01,25.006,40.8156,40.8203,0.024,26.101,26.5301,1.017,18.198,2.6653,7.364,-42.24,4.834,8.22,2.08,97.19,6.924,11.8,2019-08-03 17:01:00,1834.1145999999999
8/3/2019 12:16,24.959,41.0895,41.0576,0.024,26.297,26.7082,1.017,18.592,2.9376,7.309,-38.94,4.712,14.23,3.6,90.24,6.427,11.8,2019-08-03 17:16:00,1844.8162
8/3/2019 12:31,24.8,41.3963,41.2383,0.024,26.518,26.9076,1.017,19.0,3.219,7.316,-39.37,5.139,7.43,1.88,88.34,6.301,11.88,2019-08-03 17:31:00,1856.8828
8/3/2019 12:46,23.639,41.7863,40.7002,0.025,26.818,27.1611,1.018,19.378,3.4793,7.402,-44.37,4.468,7.24,1.83,99.52,7.231,11.88,2019-08-03 17:46:00,1873.2628000000002
8/3/2019 13:01,23.128,41.9164,40.418,0.025,26.919,27.2457,1.018,19.693,3.6968,7.447,-47.12,2.881,5.18,1.31,103.34,7.573,11.88,2019-08-03 18:01:00,1878.7774000000002
8/3/2019 13:16,22.65,42.0581,40.1699,0.025,27.028,27.3377,1.018,19.911,3.8464,7.478,-48.89,3.003,5.14,1.3,104.93,7.751,11.8,2019-08-03 18:16:00,1884.7287999999999
8/3/2019 13:31,22.396,42.1306,40.0352,0.025,27.083,27.3849,1.018,20.062,3.9509,7.471,-48.46,3.003,5.41,1.37,105.22,7.806,11.88,2019-08-03 18:31:00,1887.7318
8/3/2019 13:46,22.491,42.1107,40.0928,0.025,27.067,27.3719,1.018,20.132,3.9995,7.457,-47.61,4.224,4.52,1.14,101.96,7.551,11.88,2019-08-03 18:46:00,1886.8582000000001
8/3/2019 14:01,22.49,42.2017,40.1787,0.025,27.133,27.4311,1.018,20.146,4.0082,7.426,-45.78,2.332,4.64,1.17,95.72,7.086,11.88,2019-08-03 19:01:00,1890.4618
8/3/2019 14:16,22.521,42.2574,40.2568,0.025,27.172,27.4673,1.018,20.108,3.9821,7.391,-43.7,2.637,3.22,0.82,83.04,6.142,11.8,2019-08-03 19:16:00,1892.5912
8/3/2019 14:31,22.549,42.2167,40.2402,0.025,27.142,27.4409,1.018,20.018,3.9198,7.447,-47.06,4.468,4.42,1.12,105.06,7.769,11.8,2019-08-03 19:31:00,1890.9532
8/3/2019 14:46,22.568,42.3418,40.375,0.025,27.232,27.5222,1.018,19.878,3.8229,7.524,-51.64,2.637,5.67,1.43,106.58,7.874,11.88,2019-08-03 19:46:00,1895.8672
8/3/2019 15:01,22.384,42.5437,40.418,0.025,27.379,27.6534,1.018,19.726,3.7175,7.571,-54.44,2.209,5.33,1.35,107.97,7.997,11.88,2019-08-03 20:01:00,1903.8934000000002
8/3/2019 15:16,22.148,42.5008,40.1855,0.025,27.351,27.6255,1.018,19.531,3.5825,7.591,-55.54,2.698,4.8,1.22,108.77,8.092,11.88,2019-08-03 20:16:00,1902.3645999999999
8/3/2019 15:31,22.534,42.3008,40.3086,0.025,27.203,27.4955,1.018,19.313,3.4322,7.552,-53.34,2.637,4.58,1.16,106.42,7.87,11.8,2019-08-03 20:31:00,1894.2838
8/3/2019 15:46,22.887,42.3165,40.6084,0.025,27.209,27.5057,1.018,19.077,3.2691,7.484,-49.26,2.026,4.03,1.02,93.34,6.858,11.88,2019-08-03 20:46:00,1894.6114
8/3/2019 16:01,23.31,42.2306,40.8672,0.024,27.141,27.4499,1.018,18.862,3.1214,7.502,-50.35,2.576,4.65,1.18,102.61,7.486,11.8,2019-08-03 21:01:00,1890.8986
8/3/2019 16:16,23.175,42.3563,40.8799,0.024,27.233,27.5316,1.018,18.638,2.9661,7.508,-50.78,2.454,5.29,1.34,106.54,7.787,11.8,2019-08-03 21:16:00,1895.9218
8/3/2019 16:31,23.267,42.2938,40.8936,0.024,27.187,27.491,1.018,18.422,2.8169,7.54,-52.67,2.759,5.1,1.29,105.11,7.672,11.8,2019-08-03 21:31:00,1893.4102
8/3/2019 16:46,23.786,42.3334,41.3516,0.024,27.206,27.5167,1.018,18.192,2.658,7.512,-51.09,2.332,4.96,1.25,106.12,7.674,11.8,2019-08-03 21:46:00,1894.4476
8/3/2019 17:01,24.485,42.2327,41.8174,0.024,27.121,27.4512,1.018,17.963,2.5004,7.511,-51.03,3.918,6.25,1.58,107.03,7.649,11.88,2019-08-03 22:01:00,1889.8066
8/3/2019 17:16,24.642,42.313,42.0234,0.024,27.175,27.5034,1.018,17.73,2.3387,7.506,-50.72,3.064,8.11,2.05,106.72,7.604,11.8,2019-08-03 22:16:00,1892.755
8/3/2019 17:31,25.134,42.1789,42.2871,0.024,27.07,27.4163,1.017,17.497,2.1777,7.476,-49.01,3.674,7.43,1.88,104.81,7.409,11.8,2019-08-03 22:31:00,1887.0220000000002
8/3/2019 17:46,25.509,42.1665,42.5762,0.023,27.053,27.4082,1.017,17.27,2.021,7.444,-47.12,4.224,8.26,2.09,103.97,7.302,11.8,2019-08-03 22:46:00,1886.0938
8/3/2019 18:01,25.821,41.9843,42.6426,0.023,26.916,27.2898,1.017,17.038,1.8607,7.406,-44.86,3.735,8.33,2.11,102.75,7.184,11.88,2019-08-03 23:01:00,1878.6136000000001
8/3/2019 18:16,26.057,41.9508,42.7979,0.023,26.887,27.268,1.017,16.817,1.7083,7.377,-43.09,3.918,9.95,2.52,102.83,7.162,11.88,2019-08-03 23:16:00,1877.0302000000001
8/3/2019 18:31,26.254,41.8426,42.8447,0.023,26.805,27.1977,1.017,16.598,1.5566,7.345,-41.2,4.956,11.64,2.95,100.59,6.986,11.8,2019-08-03 23:31:00,1872.553
8/3/2019 18:46,26.409,41.7764,42.9004,0.023,26.754,27.1546,1.017,16.395,1.4161,7.324,-39.92,6.787,13.27,3.36,100.16,6.94,11.8,2019-08-03 23:46:00,1869.7684000000002
