StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 30,Datetime_Adjusted_UTC+1,TA (Approximated)
wqbmpwq   ,P,4/3/2021 10:15,1,1,,8.1,<0> ,47.69,<0> ,30.7,<0> ,117.2,<0> ,11.3,<0> ,1.24,<0> ,1.13,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.1,<0> ,,4/3/2021 16:15,2085.22
wqbmpwq   ,P,4/3/2021 10:30,1,1,,8.2,<0> ,47.67,<0> ,30.7,<0> ,121.8,<0> ,11.8,<0> ,1.22,<0> ,1.11,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,1.9,<0> ,,4/3/2021 16:30,2085.22
wqbmpwq   ,P,4/3/2021 10:45,1,1,,8.3,<0> ,47.66,<0> ,30.7,<0> ,125.1,<0> ,12.1,<0> ,1.2,<0> ,1.09,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,1.8,<0> ,,4/3/2021 16:45,2085.22
wqbmpwq   ,P,4/3/2021 11:00,1,1,,8.4,<0> ,47.63,<0> ,30.7,<0> ,130.9,<0> ,12.6,<0> ,1.19,<0> ,1.08,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,1.7,<0> ,,4/3/2021 17:00,2085.22
wqbmpwq   ,P,4/3/2021 11:15,1,1,,8.6,<0> ,47.63,<0> ,30.7,<0> ,136.1,<0> ,13,<0> ,1.2,<0> ,1.09,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,1.7,<0> ,,4/3/2021 17:15,2085.22
wqbmpwq   ,P,4/3/2021 11:30,1,1,,8.7,<0> ,47.62,<0> ,30.7,<0> ,140.2,<0> ,13.4,<0> ,1.22,<0> ,1.11,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,1.7,<0> ,,4/3/2021 17:30,2085.22
wqbmpwq   ,P,4/3/2021 11:45,1,1,,8.8,<0> ,47.57,<0> ,30.7,<0> ,145.7,<0> ,13.9,<0> ,1.25,<0> ,1.14,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,1.6,<0> ,,4/3/2021 17:45,2085.22
wqbmpwq   ,P,4/3/2021 12:00,1,1,,8.9,<0> ,47.57,<0> ,30.7,<0> ,149.5,<0> ,14.2,<0> ,1.27,<0> ,1.16,<3> ,,<-1> ,,,8.2,<0> ,2,<0> ,1.7,<0> ,,4/3/2021 18:00,2085.22
wqbmpwq   ,P,4/3/2021 12:15,1,1,,9,<0> ,47.56,<0> ,30.7,<0> ,154.8,<0> ,14.7,<0> ,1.3,<0> ,1.19,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.1,<0> ,,4/3/2021 18:15,2085.22
wqbmpwq   ,P,4/3/2021 12:30,1,1,,9.2,<0> ,47.53,<0> ,30.7,<0> ,160.4,<0> ,15.2,<0> ,1.33,<0> ,1.22,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.6,<0> ,,4/3/2021 18:30,2085.22
wqbmpwq   ,P,4/3/2021 12:45,1,1,,9.3,<0> ,47.52,<0> ,30.7,<0> ,162.8,<0> ,15.4,<0> ,1.36,<0> ,1.25,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.8,<0> ,,4/3/2021 18:45,2085.22
wqbmpwq   ,P,4/3/2021 13:00,1,1,,9.4,<0> ,47.51,<0> ,30.7,<0> ,168.3,<0> ,15.8,<0> ,1.38,<0> ,1.28,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.3,<0> ,,4/3/2021 19:00,2085.22
wqbmpwq   ,P,4/3/2021 13:15,1,1,,9.5,<0> ,47.46,<0> ,30.7,<0> ,174.8,<0> ,16.4,<0> ,1.41,<0> ,1.31,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2,<0> ,,4/3/2021 19:15,2085.22
wqbmpwq   ,P,4/3/2021 13:30,1,1,,9.5,<0> ,47.4,<0> ,30.6,<0> ,174.6,<0> ,16.4,<0> ,1.43,<0> ,1.33,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.9,<0> ,,4/3/2021 19:30,2079.76
wqbmpwq   ,P,4/3/2021 13:45,1,1,,9.6,<0> ,47.32,<0> ,30.6,<0> ,171.1,<0> ,16,<0> ,1.44,<0> ,1.34,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.9,<0> ,,4/3/2021 19:45,2079.76
wqbmpwq   ,P,4/3/2021 14:00,1,1,,9.6,<0> ,47.23,<0> ,30.5,<0> ,168.1,<0> ,15.8,<0> ,1.46,<0> ,1.36,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.5,<0> ,,4/3/2021 20:00,2074.3
wqbmpwq   ,P,4/3/2021 14:15,1,1,,9.6,<0> ,47.13,<0> ,30.5,<0> ,166.7,<0> ,15.6,<0> ,1.48,<0> ,1.38,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.8,<0> ,,4/3/2021 20:15,2074.3
wqbmpwq   ,P,4/3/2021 14:30,1,1,,9.6,<0> ,47.03,<0> ,30.4,<0> ,163.8,<0> ,15.4,<0> ,1.49,<0> ,1.4,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.8,<0> ,,4/3/2021 20:30,2068.84
wqbmpwq   ,P,4/3/2021 14:45,1,1,,9.7,<0> ,46.94,<0> ,30.3,<0> ,163.3,<0> ,15.3,<0> ,1.5,<0> ,1.41,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.8,<0> ,,4/3/2021 20:45,2063.38
wqbmpwq   ,P,4/3/2021 15:00,1,1,,9.7,<0> ,46.89,<0> ,30.3,<0> ,162.5,<0> ,15.2,<0> ,1.51,<0> ,1.42,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.8,<0> ,,4/3/2021 21:00,2063.38
wqbmpwq   ,P,4/3/2021 15:15,1,1,,9.8,<0> ,46.84,<0> ,30.3,<0> ,159.1,<0> ,14.9,<0> ,1.52,<0> ,1.43,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2,<0> ,,4/3/2021 21:15,2063.38
wqbmpwq   ,P,4/3/2021 15:30,1,1,,9.8,<0> ,46.79,<0> ,30.2,<0> ,158.2,<0> ,14.8,<0> ,1.54,<0> ,1.45,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2,<0> ,,4/3/2021 21:30,2057.92
wqbmpwq   ,P,4/3/2021 15:45,1,1,,9.9,<0> ,46.74,<0> ,30.2,<0> ,160.1,<0> ,14.9,<0> ,1.56,<0> ,1.47,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.8,<0> ,,4/3/2021 21:45,2057.92
wqbmpwq   ,P,4/3/2021 16:00,1,1,,9.9,<0> ,46.7,<0> ,30.2,<0> ,161.6,<0> ,15.1,<0> ,1.59,<0> ,1.5,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2,<0> ,,4/3/2021 22:00,2057.92
wqbmpwq   ,P,4/3/2021 16:15,1,1,,10,<0> ,46.68,<0> ,30.2,<0> ,162.1,<0> ,15.1,<0> ,1.61,<0> ,1.52,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.9,<0> ,,4/3/2021 22:15,2057.92
wqbmpwq   ,P,4/3/2021 16:30,1,1,,10,<0> ,46.66,<0> ,30.1,<0> ,165.1,<0> ,15.4,<0> ,1.64,<0> ,1.55,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.2,<0> ,,4/3/2021 22:30,2052.46
wqbmpwq   ,P,4/3/2021 16:45,1,1,,10.1,<0> ,46.66,<0> ,30.1,<0> ,165.8,<0> ,15.4,<0> ,1.66,<0> ,1.57,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2,<0> ,,4/3/2021 22:45,2052.46
wqbmpwq   ,P,4/3/2021 17:00,1,1,,10.1,<0> ,46.66,<0> ,30.1,<0> ,167.9,<0> ,15.6,<0> ,1.68,<0> ,1.59,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.4,<0> ,,4/3/2021 23:00,2052.46
wqbmpwq   ,P,4/3/2021 17:15,1,1,,10.1,<0> ,46.67,<0> ,30.2,<0> ,167.5,<0> ,15.6,<0> ,1.7,<0> ,1.61,<3> ,,<-1> ,,,8.4,<0> ,1,<0> ,2.4,<0> ,,4/3/2021 23:15,2057.92
wqbmpwq   ,P,4/3/2021 17:30,1,1,,10,<0> ,46.66,<0> ,30.1,<0> ,165.8,<0> ,15.4,<0> ,1.72,<0> ,1.63,<3> ,,<-1> ,,,8.4,<0> ,1,<0> ,2.3,<0> ,,4/3/2021 23:30,2052.46
wqbmpwq   ,P,4/3/2021 17:45,1,1,,10,<0> ,46.72,<0> ,30.2,<0> ,169.1,<0> ,15.7,<0> ,1.73,<0> ,1.64,<3> ,,<-1> ,,,8.4,<0> ,1,<0> ,2.3,<0> ,,4/3/2021 23:45,2057.92
wqbmpwq   ,P,4/3/2021 18:00,1,1,,10,<0> ,46.75,<0> ,30.2,<0> ,169.3,<0> ,15.8,<0> ,1.74,<0> ,1.65,<3> ,,<-1> ,,,8.4,<0> ,1,<0> ,2.4,<0> ,,4/4/2021 0:00,2057.92
wqbmpwq   ,P,4/3/2021 18:15,1,1,,9.9,<0> ,46.83,<0> ,30.3,<0> ,165.5,<0> ,15.4,<0> ,1.73,<0> ,1.64,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,3.4,<0> ,,4/4/2021 0:15,2063.38
wqbmpwq   ,P,4/3/2021 18:30,1,1,,9.9,<0> ,46.89,<0> ,30.3,<0> ,163.3,<0> ,15.2,<0> ,1.71,<0> ,1.62,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.6,<0> ,,4/4/2021 0:30,2063.38
wqbmpwq   ,P,4/3/2021 18:45,1,1,,9.9,<0> ,46.92,<0> ,30.3,<0> ,160.3,<0> ,15,<0> ,1.7,<0> ,1.61,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.7,<0> ,,4/4/2021 0:45,2063.38
wqbmpwq   ,P,4/3/2021 19:00,1,1,,9.8,<0> ,46.92,<0> ,30.3,<0> ,157,<0> ,14.7,<0> ,1.68,<0> ,1.59,<3> ,,<-1> ,,,8.3,<0> ,2,<0> ,3.8,<0> ,,4/4/2021 1:00,2063.38
wqbmpwq   ,P,4/3/2021 19:15,1,1,,9.8,<0> ,46.93,<0> ,30.3,<0> ,153.9,<0> ,14.4,<0> ,1.67,<0> ,1.58,<3> ,,<-1> ,,,8.3,<0> ,2,<0> ,3.3,<0> ,,4/4/2021 1:15,2063.38
wqbmpwq   ,P,4/3/2021 19:30,1,1,,9.8,<0> ,46.92,<0> ,30.3,<0> ,156.3,<0> ,14.6,<0> ,1.64,<0> ,1.55,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,4.3,<0> ,,4/4/2021 1:30,2063.38
wqbmpwq   ,P,4/3/2021 19:45,1,1,,9.8,<0> ,46.9,<0> ,30.3,<0> ,156.6,<0> ,14.6,<0> ,1.62,<0> ,1.53,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,3.3,<0> ,,4/4/2021 1:45,2063.38
wqbmpwq   ,P,4/3/2021 20:00,1,1,,9.7,<0> ,46.1,<0> ,29.7,<0> ,138.3,<0> ,13,<0> ,1.59,<0> ,1.5,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,3.3,<0> ,,4/4/2021 2:00,2030.62
wqbmpwq   ,P,4/3/2021 20:15,1,1,,9.4,<0> ,45.63,<0> ,29.4,<0> ,123.4,<0> ,11.7,<0> ,1.57,<0> ,1.48,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.1,<0> ,,4/4/2021 2:15,2014.24
wqbmpwq   ,P,4/3/2021 20:30,1,1,,9.4,<0> ,45.6,<0> ,29.4,<0> ,131.2,<0> ,12.4,<0> ,1.54,<0> ,1.45,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3,<0> ,,4/4/2021 2:30,2014.24
wqbmpwq   ,P,4/3/2021 20:45,1,1,,9.3,<0> ,45.62,<0> ,29.4,<0> ,122.1,<0> ,11.6,<0> ,1.51,<0> ,1.42,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.3,<0> ,,4/4/2021 2:45,2014.24
wqbmpwq   ,P,4/3/2021 21:00,1,1,,9.2,<0> ,45.61,<0> ,29.3,<0> ,119.6,<0> ,11.4,<0> ,1.48,<0> ,1.39,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.9,<0> ,,4/4/2021 3:00,2008.78
wqbmpwq   ,P,4/3/2021 21:15,1,1,,9.3,<0> ,45.62,<0> ,29.4,<0> ,120.2,<0> ,11.4,<0> ,1.45,<0> ,1.36,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.8,<0> ,,4/4/2021 3:15,2014.24
wqbmpwq   ,P,4/3/2021 21:30,1,1,,9.2,<0> ,45.53,<0> ,29.3,<0> ,124.8,<0> ,11.9,<0> ,1.42,<0> ,1.34,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,2.7,<0> ,,4/4/2021 3:30,2008.78
wqbmpwq   ,P,4/3/2021 21:45,1,1,,9.1,<0> ,45.51,<0> ,29.3,<0> ,117.7,<0> ,11.2,<0> ,1.4,<0> ,1.31,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.9,<0> ,,4/4/2021 3:45,2008.78
wqbmpwq   ,P,4/3/2021 22:00,1,1,,9.2,<0> ,45.55,<0> ,29.3,<0> ,117.8,<0> ,11.2,<0> ,1.37,<0> ,1.28,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.8,<0> ,,4/4/2021 4:00,2008.78
wqbmpwq   ,P,4/3/2021 22:15,1,1,,9.5,<0> ,46.61,<0> ,30.1,<0> ,140.8,<0> ,13.3,<0> ,1.35,<0> ,1.26,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,3.4,<0> ,,4/4/2021 4:15,2052.46
wqbmpwq   ,P,4/3/2021 22:30,1,1,,9.5,<0> ,46.04,<0> ,29.7,<0> ,131.3,<0> ,12.4,<0> ,1.33,<0> ,1.24,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.4,<0> ,,4/4/2021 4:30,2030.62
wqbmpwq   ,P,4/3/2021 22:45,1,1,,9.5,<0> ,46.24,<0> ,29.8,<0> ,135.4,<0> ,12.8,<0> ,1.31,<0> ,1.22,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,4.3,<0> ,,4/4/2021 4:45,2036.08
wqbmpwq   ,P,4/3/2021 23:00,1,1,,9.6,<0> ,46.31,<0> ,29.9,<0> ,138.6,<0> ,13,<0> ,1.31,<0> ,1.23,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,4.1,<0> ,,4/4/2021 5:00,2041.54
wqbmpwq   ,P,4/3/2021 23:15,1,1,,9.7,<0> ,46.56,<0> ,30,<0> ,140.4,<0> ,13.2,<0> ,1.33,<0> ,1.25,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.4,<0> ,,4/4/2021 5:15,2047
wqbmpwq   ,P,4/3/2021 23:30,1,1,,9.7,<0> ,46.62,<0> ,30.1,<0> ,139.9,<0> ,13.1,<0> ,1.35,<0> ,1.27,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3,<0> ,,4/4/2021 5:30,2052.46
wqbmpwq   ,P,4/3/2021 23:45,1,1,,9.7,<0> ,46.57,<0> ,30.1,<0> ,138.2,<0> ,13,<0> ,1.38,<0> ,1.3,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.1,<0> ,,4/4/2021 5:45,2052.46
wqbmpwq   ,P,4/4/2021 0:00,1,1,,9.7,<0> ,46.56,<0> ,30.1,<0> ,135.7,<0> ,12.7,<0> ,1.41,<0> ,1.33,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.4,<0> ,,4/4/2021 6:00,2052.46
wqbmpwq   ,P,4/4/2021 0:15,1,1,,9.7,<0> ,46.55,<0> ,30,<0> ,134,<0> ,12.6,<0> ,1.43,<0> ,1.35,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.8,<0> ,,4/4/2021 6:15,2047
wqbmpwq   ,P,4/4/2021 0:30,1,1,,9.7,<0> ,46.57,<0> ,30.1,<0> ,135.5,<0> ,12.7,<0> ,1.47,<0> ,1.39,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.7,<0> ,,4/4/2021 6:30,2052.46
wqbmpwq   ,P,4/4/2021 0:45,1,1,,9.6,<0> ,46.57,<0> ,30.1,<0> ,136,<0> ,12.8,<0> ,1.5,<0> ,1.42,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,4.2,<0> ,,4/4/2021 6:45,2052.46
wqbmpwq   ,P,4/4/2021 1:00,1,1,,9.6,<0> ,46.57,<0> ,30.1,<0> ,135.4,<0> ,12.7,<0> ,1.53,<0> ,1.45,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.9,<0> ,,4/4/2021 7:00,2052.46
wqbmpwq   ,P,4/4/2021 1:15,1,1,,9.6,<0> ,46.58,<0> ,30.1,<0> ,133.2,<0> ,12.5,<0> ,1.56,<0> ,1.48,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.8,<0> ,,4/4/2021 7:15,2052.46
wqbmpwq   ,P,4/4/2021 1:30,1,1,,9.6,<0> ,46.61,<0> ,30.1,<0> ,130.2,<0> ,12.3,<0> ,1.59,<0> ,1.51,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,4.1,<0> ,,4/4/2021 7:30,2052.46
wqbmpwq   ,P,4/4/2021 1:45,1,1,,9.6,<0> ,46.64,<0> ,30.1,<0> ,129.8,<0> ,12.2,<0> ,1.61,<0> ,1.53,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.7,<0> ,,4/4/2021 7:45,2052.46
wqbmpwq   ,P,4/4/2021 2:00,1,1,,9.6,<0> ,46.64,<0> ,30.1,<0> ,130.7,<0> ,12.3,<0> ,1.63,<0> ,1.55,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,4.1,<0> ,,4/4/2021 8:00,2052.46
wqbmpwq   ,P,4/4/2021 2:15,1,1,,9.5,<0> ,46.69,<0> ,30.1,<0> ,134.4,<0> ,12.6,<0> ,1.66,<0> ,1.58,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,4.7,<0> ,,4/4/2021 8:15,2052.46
wqbmpwq   ,P,4/4/2021 2:30,1,1,,9.5,<0> ,46.72,<0> ,30.2,<0> ,132.5,<0> ,12.5,<0> ,1.68,<0> ,1.61,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,4.9,<0> ,,4/4/2021 8:30,2057.92
wqbmpwq   ,P,4/4/2021 2:45,1,1,,9.5,<0> ,46.75,<0> ,30.2,<0> ,127.5,<0> ,12,<0> ,1.7,<0> ,1.63,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,4.2,<0> ,,4/4/2021 8:45,2057.92
wqbmpwq   ,P,4/4/2021 3:00,1,1,,9.4,<0> ,46.76,<0> ,30.2,<0> ,124.2,<0> ,11.7,<0> ,1.73,<0> ,1.66,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,4.5,<0> ,,4/4/2021 9:00,2057.92
wqbmpwq   ,P,4/4/2021 3:15,1,1,,9.4,<0> ,46.75,<0> ,30.2,<0> ,122.3,<0> ,11.5,<0> ,1.75,<0> ,1.68,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,4.1,<0> ,,4/4/2021 9:15,2057.92
wqbmpwq   ,P,4/4/2021 3:30,1,1,,9.2,<0> ,46.74,<0> ,30.2,<0> ,117.9,<0> ,11.2,<0> ,1.77,<0> ,1.7,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.6,<0> ,,4/4/2021 9:30,2057.92
wqbmpwq   ,P,4/4/2021 3:45,1,1,,9.1,<0> ,46.8,<0> ,30.2,<0> ,112,<0> ,10.6,<0> ,1.8,<0> ,1.73,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.7,<0> ,,4/4/2021 9:45,2057.92
wqbmpwq   ,P,4/4/2021 4:00,1,1,,9,<0> ,46.85,<0> ,30.2,<0> ,109.6,<0> ,10.4,<0> ,1.83,<0> ,1.76,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.9,<0> ,,4/4/2021 10:00,2057.92
wqbmpwq   ,P,4/4/2021 4:15,1,1,,9,<0> ,46.86,<0> ,30.2,<0> ,109.1,<0> ,10.4,<0> ,1.85,<0> ,1.78,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.9,<0> ,,4/4/2021 10:15,2057.92
wqbmpwq   ,P,4/4/2021 4:30,1,1,,9,<0> ,46.87,<0> ,30.2,<0> ,108.8,<0> ,10.4,<0> ,1.87,<0> ,1.8,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,4.5,<0> ,,4/4/2021 10:30,2057.92
wqbmpwq   ,P,4/4/2021 4:45,1,1,,8.9,<0> ,46.87,<0> ,30.2,<0> ,108.1,<0> ,10.3,<0> ,1.89,<0> ,1.82,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.8,<0> ,,4/4/2021 10:45,2057.92
wqbmpwq   ,P,4/4/2021 5:00,1,1,,8.9,<0> ,46.85,<0> ,30.2,<0> ,107.5,<0> ,10.3,<0> ,1.91,<0> ,1.84,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.9,<0> ,,4/4/2021 11:00,2057.92
wqbmpwq   ,P,4/4/2021 5:15,1,1,,8.8,<0> ,46.82,<0> ,30.2,<0> ,106,<0> ,10.1,<0> ,1.93,<0> ,1.86,<3> ,,<-1> ,,,8,<0> ,1,<0> ,4.5,<0> ,,4/4/2021 11:15,2057.92
wqbmpwq   ,P,4/4/2021 5:30,1,1,,8.3,<0> ,46.77,<0> ,30.1,<0> ,101.6,<0> ,9.8,<0> ,1.94,<0> ,1.87,<3> ,,<-1> ,,,8,<0> ,1,<0> ,5.3,<0> ,,4/4/2021 11:30,2052.46
wqbmpwq   ,P,4/4/2021 5:45,1,1,,8.2,<0> ,46.77,<0> ,30.1,<0> ,101.4,<0> ,9.8,<0> ,1.95,<0> ,1.88,<3> ,,<-1> ,,,8,<0> ,1,<0> ,4.2,<0> ,,4/4/2021 11:45,2052.46
wqbmpwq   ,P,4/4/2021 6:00,1,1,,8.2,<0> ,46.77,<0> ,30.1,<0> ,100.8,<0> ,9.8,<0> ,1.94,<0> ,1.87,<3> ,,<-1> ,,,8,<0> ,1,<0> ,4.3,<0> ,,4/4/2021 12:00,2052.46
wqbmpwq   ,P,4/4/2021 6:15,1,1,,8.2,<0> ,46.77,<0> ,30.1,<0> ,100.7,<0> ,9.8,<0> ,1.92,<0> ,1.86,<3> ,,<-1> ,,,8,<0> ,1,<0> ,4.4,<0> ,,4/4/2021 12:15,2052.46
wqbmpwq   ,P,4/4/2021 6:30,1,1,,8.1,<0> ,46.78,<0> ,30.1,<0> ,100.5,<0> ,9.8,<0> ,1.9,<0> ,1.84,<3> ,,<-1> ,,,8,<0> ,1,<0> ,3.7,<0> ,,4/4/2021 12:30,2052.46
wqbmpwq   ,P,4/4/2021 6:45,1,1,,8.3,<0> ,46.85,<0> ,30.2,<0> ,97.6,<0> ,9.5,<0> ,1.87,<0> ,1.81,<3> ,,<-1> ,,,8,<0> ,1,<0> ,3.6,<0> ,,4/4/2021 12:45,2057.92
wqbmpwq   ,P,4/4/2021 7:00,1,1,,8.3,<0> ,46.92,<0> ,30.2,<0> ,96.2,<0> ,9.3,<0> ,1.84,<0> ,1.78,<3> ,,<-1> ,,,8,<0> ,1,<0> ,3,<0> ,,4/4/2021 13:00,2057.92
wqbmpwq   ,P,4/4/2021 7:15,1,1,,8.2,<0> ,46.99,<0> ,30.3,<0> ,96,<0> ,9.3,<0> ,1.81,<0> ,1.75,<3> ,,<-1> ,,,8,<0> ,1,<0> ,2.9,<0> ,,4/4/2021 13:15,2063.38
wqbmpwq   ,P,4/4/2021 7:30,1,1,,8.1,<0> ,47.05,<0> ,30.3,<0> ,95.8,<0> ,9.3,<0> ,1.79,<0> ,1.73,<3> ,,<-1> ,,,8,<0> ,1,<0> ,2.7,<0> ,,4/4/2021 13:30,2063.38
wqbmpwq   ,P,4/4/2021 7:45,1,1,,8.1,<0> ,47.15,<0> ,30.4,<0> ,96,<0> ,9.3,<0> ,1.76,<0> ,1.7,<3> ,,<-1> ,,,8,<0> ,1,<0> ,2.5,<0> ,,4/4/2021 13:45,2068.84
wqbmpwq   ,P,4/4/2021 8:00,1,1,,8,<0> ,47.21,<0> ,30.4,<0> ,96.8,<0> ,9.4,<0> ,1.73,<0> ,1.67,<3> ,,<-1> ,,,8,<0> ,1,<0> ,2.3,<0> ,,4/4/2021 14:00,2068.84
wqbmpwq   ,P,4/4/2021 8:15,1,1,,8,<0> ,47.27,<0> ,30.4,<0> ,97.5,<0> ,9.5,<0> ,1.7,<0> ,1.64,<3> ,,<-1> ,,,8,<0> ,1,<0> ,2.4,<0> ,,4/4/2021 14:15,2068.84
wqbmpwq   ,P,4/4/2021 8:30,1,1,,7.9,<0> ,47.33,<0> ,30.5,<0> ,99.2,<0> ,9.7,<0> ,1.67,<0> ,1.61,<3> ,,<-1> ,,,8,<0> ,1,<0> ,3,<0> ,,4/4/2021 14:30,2074.3
wqbmpwq   ,P,4/4/2021 8:45,1,1,,7.9,<0> ,47.37,<0> ,30.5,<0> ,100.2,<0> ,9.8,<0> ,1.64,<0> ,1.58,<3> ,,<-1> ,,,8,<0> ,2,<0> ,2.4,<0> ,,4/4/2021 14:45,2074.3
wqbmpwq   ,P,4/4/2021 9:00,1,1,,7.9,<0> ,47.42,<0> ,30.5,<0> ,100.8,<0> ,9.8,<0> ,1.6,<0> ,1.54,<3> ,,<-1> ,,,8,<0> ,1,<0> ,2.2,<0> ,,4/4/2021 15:00,2074.3
wqbmpwq   ,P,4/4/2021 9:15,1,1,,8,<0> ,47.47,<0> ,30.6,<0> ,102.5,<0> ,10,<0> ,1.56,<0> ,1.51,<3> ,,<-1> ,,,8,<0> ,2,<0> ,2.2,<0> ,,4/4/2021 15:15,2079.76
wqbmpwq   ,P,4/4/2021 9:30,1,1,,7.9,<0> ,47.52,<0> ,30.6,<0> ,103.7,<0> ,10.1,<0> ,1.52,<0> ,1.47,<3> ,,<-1> ,,,8,<0> ,1,<0> ,2.2,<0> ,,4/4/2021 15:30,2079.76
wqbmpwq   ,P,4/4/2021 9:45,1,1,,8,<0> ,47.56,<0> ,30.6,<0> ,105.5,<0> ,10.2,<0> ,1.48,<0> ,1.43,<3> ,,<-1> ,,,8,<0> ,1,<0> ,2,<0> ,,4/4/2021 15:45,2079.76
wqbmpwq   ,P,4/4/2021 10:00,1,1,,8,<0> ,47.63,<0> ,30.7,<0> ,107.2,<0> ,10.4,<0> ,1.45,<0> ,1.4,<3> ,,<-1> ,,,8,<0> ,2,<0> ,2.2,<0> ,,4/4/2021 16:00,2085.22
wqbmpwq   ,P,4/4/2021 10:15,1,1,,8.1,<0> ,47.67,<0> ,30.7,<0> ,108.4,<0> ,10.5,<0> ,1.41,<0> ,1.37,<3> ,,<-1> ,,,8,<0> ,1,<0> ,2.2,<0> ,,4/4/2021 16:15,2085.22
wqbmpwq   ,P,4/4/2021 10:30,1,1,,8.2,<0> ,47.69,<0> ,30.7,<0> ,110.8,<0> ,10.7,<0> ,1.37,<0> ,1.33,<3> ,,<-1> ,,,8,<0> ,1,<0> ,2.2,<0> ,,4/4/2021 16:30,2085.22
