,Date,Salinity Value,Temperature (C),Conductivity,Fit
175,2022-05-21 04:35:00-04:00,21.339,15.97,28077.9,[29691.38781697]
176,2022-05-21 05:05:00-04:00,21.258,15.98,27986.6,[29690.43444418]
177,2022-05-21 05:35:00-04:00,21.237,15.97,27955.6,[29690.43444418]
178,2022-05-21 06:05:00-04:00,21.474,15.93,28212.8,[29689.4810714]
179,2022-05-21 06:35:00-04:00,21.618,15.89,28358.6,[29689.4810714]
180,2022-05-21 07:05:00-04:00,21.151,15.98,27859.0,[29688.52769861]
181,2022-05-21 07:35:00-04:00,21.001,16.0,27692.2,[29688.52769861]
182,2022-05-21 08:05:00-04:00,21.95,15.83,28715.8,[29687.57432582]
183,2022-05-21 08:35:00-04:00,21.915,15.78,28641.4,[29687.57432582]
184,2022-05-21 09:05:00-04:00,22.329,15.72,29092.3,[29686.62095304]
185,2022-05-21 09:35:00-04:00,22.545,15.67,29313.5,[29686.62095304]
186,2022-05-21 10:05:00-04:00,23.153,15.41,29851.4,[29685.66758025]
187,2022-05-21 10:35:00-04:00,23.083,15.52,29844.9,[29685.66758025]
188,2022-05-21 11:05:00-04:00,23.166,15.64,30025.5,[29684.71420746]
189,2022-05-21 11:35:00-04:00,23.374,15.67,30290.8,[29684.71420746]
190,2022-05-21 12:05:00-04:00,23.377,15.7,30314.9,[29683.76083468]
191,2022-05-21 12:35:00-04:00,23.559,15.76,30571.0,[29683.76083468]
192,2022-05-21 13:05:00-04:00,23.528,15.88,30617.7,[29682.8074619]
193,2022-05-21 13:35:00-04:00,23.606,15.77,30633.4,[29682.8074619]
194,2022-05-21 14:05:00-04:00,23.325,16.27,30649.0,[29681.8540891]
195,2022-05-21 14:35:00-04:00,23.26,16.34,30620.0,[29681.8540891]
196,2022-05-21 15:05:00-04:00,22.974,16.67,30504.4,[29680.90071632]
197,2022-05-21 15:35:00-04:00,22.938,16.85,30584.4,[29680.90071632]
198,2022-05-21 16:05:00-04:00,22.212,17.74,30301.7,[29679.94734354]
199,2022-05-21 16:35:00-04:00,21.097,18.71,29541.5,[29679.94734354]
200,2022-05-21 17:05:00-04:00,20.702,19.08,29274.0,[29678.99397074]
201,2022-05-21 17:35:00-04:00,20.41,19.38,29086.1,[29678.99397074]
202,2022-05-21 18:05:00-04:00,20.244,19.54,28971.4,[29678.04059796]
203,2022-05-21 18:35:00-04:00,20.216,19.64,28998.0,[29678.04059796]
204,2022-05-21 19:05:00-04:00,20.165,19.57,28887.9,[29677.08722518]
205,2022-05-21 19:35:00-04:00,21.241,18.64,29678.8,[29677.08722518]
206,2022-05-21 20:05:00-04:00,22.213,17.59,30201.2,[29676.13385238]
207,2022-05-21 20:35:00-04:00,22.854,16.91,30524.4,[29676.13385238]
208,2022-05-21 21:05:00-04:00,22.841,16.95,30535.5,[29675.1804796]
209,2022-05-21 21:35:00-04:00,23.035,16.76,30640.0,[29675.1804796]
210,2022-05-21 22:05:00-04:00,23.176,16.53,30651.2,[29674.22710682]
211,2022-05-21 22:35:00-04:00,23.189,16.65,30749.7,[29674.22710682]
212,2022-05-21 23:05:00-04:00,23.252,16.68,30846.4,[29673.27373403]
213,2022-05-21 23:35:00-04:00,23.188,16.6,30713.8,[29673.27373403]
214,2022-05-22 00:05:00-04:00,23.409,16.23,30720.5,[29672.32036124]
215,2022-05-22 00:35:00-04:00,23.608,16.02,30810.4,[29672.32036124]
216,2022-05-22 01:05:00-04:00,23.664,15.84,30749.7,[29671.36698846]
217,2022-05-22 01:35:00-04:00,23.589,16.02,30787.9,[29671.36698846]
218,2022-05-22 02:05:00-04:00,23.669,15.92,30812.6,[29670.41361567]
219,2022-05-22 02:35:00-04:00,23.501,16.06,30711.6,[29670.41361567]
220,2022-05-22 03:05:00-04:00,23.196,16.3,30515.5,[29669.46024288]
221,2022-05-22 03:35:00-04:00,22.726,16.49,30083.9,[29669.46024288]
222,2022-05-22 04:05:00-04:00,22.361,16.58,29704.3,[29668.5068701]
223,2022-05-22 04:35:00-04:00,22.022,16.67,29355.1,[29668.5068701]
224,2022-05-22 05:05:00-04:00,22.066,16.64,29388.5,[29667.55349731]
225,2022-05-22 05:35:00-04:00,21.931,16.73,29284.4,[29667.55349731]
226,2022-05-22 06:05:00-04:00,21.947,16.71,29290.6,[29666.60012452]
