Datetime_UTC,Sal
1.6659675e+18,30.62634445040933
1.6659684e+18,30.626577348664274
1.6659693e+18,30.626809964184062
1.6659702e+18,30.62704229485843
1.6659711e+18,30.627274338616793
1.665972e+18,30.62750609339974
1.6659729e+18,30.627737557188656
1.6659738e+18,30.62796872798753
1.6659747e+18,30.628199603832545
1.6659756e+18,30.628430182769986
1.6659765e+18,30.62866046291077
1.6659774e+18,30.62889044234816
1.6659783e+18,30.629120119240376
1.6659792e+18,30.629349491750425
1.6659801e+18,30.629578558063688
1.665981e+18,30.629807316400193
1.6659819e+18,30.630035765004802
1.6659828e+18,30.6302639021407
1.6659837e+18,30.630491726103973
1.6659846e+18,30.63071923520201
1.6659855e+18,30.630946427785155
1.6659864e+18,30.631173302214314
1.6659873e+18,30.631399856880588
1.6659882e+18,30.631626090199248
1.6659891e+18,30.63185200060403
1.66599e+18,30.63207758656043
1.6659909e+18,30.63230284654274
1.6659918e+18,30.632527779061704
1.6659927e+18,30.632752382653578
1.6659936e+18,30.632976655876018
1.6659945e+18,30.633200597321185
1.6659954e+18,30.63342420557245
1.6659963e+18,30.633647479272998
1.6659972e+18,30.633870417070327
1.6659981e+18,30.634093017630835
1.665999e+18,30.634315279674038
1.6659999e+18,30.63453720191569
1.6660008e+18,30.63475878312015
1.6660017e+18,30.634980022041933
1.6660026e+18,30.63520091746168
1.6660035e+18,30.63542146817742
1.6660044e+18,30.635641673004425
1.6660053e+18,30.635861530789633
1.6660062e+18,30.636081040399645
1.6660071e+18,30.63630020070027
1.666008e+18,30.636519010583097
1.6660089e+18,30.63673746895643
1.6660098e+18,30.636955574719206
1.6660107e+18,30.637173326801197
1.6660116e+18,30.637390724157576
1.6660125e+18,30.637607765755348
1.6660134e+18,30.637824450567166
1.6660143e+18,30.63804077759666
1.6660152e+18,30.638256745851848
1.6660161e+18,30.638472354356846
1.666017e+18,30.63868760215455
1.6660179e+18,30.63890248831041
1.6660188e+18,30.639117011913505
1.6660197e+18,30.639331172091456
1.6660206e+18,30.63954496799449
1.6660215e+18,30.639758398813342
1.6660224e+18,30.639971463770404
1.6660233e+18,30.640184162121034
1.6660242e+18,30.640396493144202
1.6660251e+18,30.640608456136913
1.666026e+18,30.640820050420523
1.6660269e+18,30.64103127532515
1.6660278e+18,30.641242130191316
1.6660287e+18,30.641452614382665
1.6660296e+18,30.641662727258005
1.6660305e+18,30.64187246819902
1.6660314e+18,30.642081836603275
1.6660323e+18,30.642290831876938
1.6660332e+18,30.642499453448323
1.6660341e+18,30.64270770074914
1.666035e+18,30.642915573246327
1.6660359e+18,30.643123070424906
1.6660368e+18,30.64333019178377
1.6660377e+18,30.643536936867772
1.6660386e+18,30.643743305210528
1.6660395e+18,30.64394929636945
1.6660404e+18,30.644154909923603
1.6660413e+18,30.644360145453955
1.6660422e+18,30.64456500256679
1.6660431e+18,30.644769480900997
1.666044e+18,30.644973580105454
1.6660449e+18,30.645177299867324
1.6660458e+18,30.645380639877484
1.6660467e+18,30.645583599863052
1.6660476e+18,30.645786179541393
1.6660485e+18,30.645988378669994
1.6660494e+18,30.646190196999047
1.6660503e+18,30.646391634302176
1.6660512e+18,30.646592690369438
1.6660521e+18,30.64679336498827
1.666053e+18,30.646993657971652
1.6660539e+18,30.64719356910609
1.6660548e+18,30.647393098196908
1.6660557e+18,30.647592245027845
1.6660566e+18,30.64779100937438
1.6660575e+18,30.647989391016367
1.6660584e+18,30.648187389722864
1.6660593e+18,30.648385005231525
1.6660602e+18,30.648582237298026
1.6660611e+18,30.6487790856383
1.666062e+18,30.648975549973585
1.6660629e+18,30.649171630002957
1.6660638e+18,30.64936732541947
1.6660647e+18,30.649562635900224
1.6660656e+18,30.649757561113923
1.6660665e+18,30.649952100721112
1.6660674e+18,30.650146254367453
1.6660683e+18,30.650340021702466
1.6660692e+18,30.650533402350913
1.6660701e+18,30.6507263959419
1.666071e+18,30.6509190020937
1.6660719e+18,30.65111122040782
1.6660728e+18,30.651303050498804
1.6660737e+18,30.65149449194993
1.6660746e+18,30.651685544342214
1.6660755e+18,30.651876207249646
1.6660764e+18,30.652066480221006
1.6660773e+18,30.652256362814217
1.6660782e+18,30.65244585456803
1.6660791e+18,30.65263495501592
1.66608e+18,30.652823663681215
1.6660809e+18,30.653011980082766
1.6660818e+18,30.653199903719628
1.6660827e+18,30.653387434082855
1.6660836e+18,30.65357457067071
1.6660845e+18,30.65376131294947
1.6660854e+18,30.65394766040372
1.6660863e+18,30.65413361249541
1.6660872e+18,30.65431916868061
1.6660881e+18,30.65450432840395
1.666089e+18,30.654689091113976
1.6660899e+18,30.654873456229545
1.6660908e+18,30.655057423184182
1.6660917e+18,30.655240991381266
1.6660926e+18,30.65542416023647
1.6660935e+18,30.65560692915548
1.6660944e+18,30.655789297545688
1.6660953e+18,30.655971264824267
1.6660962e+18,30.656152830401137
1.6660971e+18,30.656333993697952
1.666098e+18,30.65651475414074
1.6660989e+18,30.656695111155823
1.6660998e+18,30.656875064183524
1.6661007e+18,30.65705461267319
1.6661016e+18,30.657233756080185
1.6661025e+18,30.657412493874677
1.6661034e+18,30.65759082553632
1.6661043e+18,30.65776875055812
1.6661052e+18,30.65794626845376
1.6661061e+18,30.65812337874212
1.666107e+18,30.658300080961464
1.6661079e+18,30.658476374677097
1.6661088e+18,30.658652259447777
1.6661097e+18,30.65882773487404
1.6661106e+18,30.659002800561293
1.6661115e+18,30.659177456130475
1.6661124e+18,30.65935170122339
1.6661133e+18,30.659525535487106
1.6661142e+18,30.659698958597573
1.6661151e+18,30.659871970226593
1.666116e+18,30.66004457007706
1.6661169e+18,30.66021675785955
1.6661178e+18,30.660388533292124
1.6661187e+18,30.66055989611109
1.6661196e+18,30.660730846071356
1.6661205e+18,30.660901382934416
1.6661214e+18,30.661071506481314
1.6661223e+18,30.661241216495288
1.6661232e+18,30.661410512788045
1.6661241e+18,30.661579395173863
1.666125e+18,30.661747863485058
1.6661259e+18,30.661915917571402
1.6661268e+18,30.662083557292053
1.6661277e+18,30.662250782525525
1.6661286e+18,30.66241759315623
1.6661295e+18,30.66258398910726
1.6661304e+18,30.6627499703014
1.6661313e+18,30.662915536682732
1.6661322e+18,30.663080688208375
1.6661331e+18,30.663245424863202
1.666134e+18,30.663409746622357
1.6661349e+18,30.663573653495906
1.6661358e+18,30.66373714550273
1.6661367e+18,30.663900222674094
1.6661376e+18,30.664062885067704
1.6661385e+18,30.66422513274013
1.6661394e+18,30.664386965770724
1.6661403e+18,30.664548384257408
1.6661412e+18,30.664709388302647
1.6661421e+18,30.664869978031792
1.666143e+18,30.665030153587573
1.6661439e+18,30.66518991512692
1.6661448e+18,30.66534926280991
1.6661457e+18,30.66550819682149
1.6661466e+18,30.66566671735154
1.6661475e+18,30.66582482459897
1.6661484e+18,30.665982518776392
1.6661493e+18,30.666139800102233
1.6661502e+18,30.66629666880962
1.6661511e+18,30.6664531251517
1.666152e+18,30.666609169407664
1.6661529e+18,30.66676480188676
1.6661538e+18,30.666920022936093
1.6661547e+18,30.667074832909414
1.6661556e+18,30.667229232204022
1.6661565e+18,30.66738322122733
1.6661574e+18,30.667536800410897
1.6661583e+18,30.66768997019479
1.6661592e+18,30.667842731044544
1.6661601e+18,30.66799508342788
1.666161e+18,30.668147027833466
1.6661619e+18,30.66829856473329
1.6661628e+18,30.66844969459454
1.6661637e+18,30.66860041789449
1.6661646e+18,30.668750735081755
1.6661655e+18,30.6689006466033
1.6661664e+18,30.669050152895082
1.6661673e+18,30.669199254369623
1.6661682e+18,30.669347951440873
1.6661691e+18,30.669496244486233
1.66617e+18,30.669644133879537
1.6661709e+18,30.669791619972333
1.6661718e+18,30.669938703107483
1.6661727e+18,30.670085383601016
1.6661736e+18,30.670231661770885
1.6661745e+18,30.670377537903484
1.6661754e+18,30.670523012276604
1.6661763e+18,30.670668085154936
1.6661772e+18,30.670812756791754
1.6661781e+18,30.67095702741455
1.666179e+18,30.671100897262107
1.6661799e+18,30.671244366527816
1.6661808e+18,30.671387435423345
1.6661817e+18,30.671530104135673
1.6661826e+18,30.671672372863483
1.6661835e+18,30.671814241804398
1.6661844e+18,30.67195571116046
1.6661853e+18,30.67209678113061
1.6661862e+18,30.672237451892727
1.6661871e+18,30.67237772364544
1.666188e+18,30.672517596567996
1.6661889e+18,30.672657070853486
1.6661898e+18,30.672796146699902
1.6661907e+18,30.67293482429636
1.6661916e+18,30.673073103840988
1.6661925e+18,30.673210985552625
1.6661934e+18,30.673348469664674
1.6661943e+18,30.673485556435093
1.6661952e+18,30.673622246145865
1.6661961e+18,30.673758539101577
1.666197e+18,30.67389443564497
1.6661979e+18,30.674029936123333
1.6661988e+18,30.674165040931193
1.6661997e+18,30.674299750491908
1.6662006e+18,30.674434065245137
1.6662015e+18,30.674567985663302
1.6662024e+18,30.674701512254202
1.6662033e+18,30.67483464555836
1.6662042e+18,30.674967386125896
1.6662051e+18,30.675099734560394
1.6662069e+18,30.675363257428295
1.6662078e+18,30.675494433107744
1.6662087e+18,30.67562521910759
1.6662096e+18,30.675755616047937
1.6662105e+18,30.67588562456909
1.6662114e+18,30.676015245328173
1.6662123e+18,30.67614447899731
1.6662132e+18,30.676273326268458
1.6662141e+18,30.676401787841037
1.666215e+18,30.676529864413943
