Date,Temp,CO2,Battery
223.3334,15.26,644.7,11.01
223.3543,15.65,647.5,11.01
223.3751,15.67,641.3,11.02
223.3959,15.46,638.6,11.02
223.4168,15.49,638.3,11.02
223.4376,15.49,637.5,11.02
223.4584,15.49,635.4,11.02
223.4793,15.4,633.4,11.02
223.5001,15.33,637.0,11.02
223.5209,15.21,642.2,11.01
223.5418,15.3,637.2,11.02
223.5626,15.16,631.3,11.01
223.5834,15.42,639.2,11.01
223.6043,15.16,639.9,11.01
223.6251,15.44,631.5,11.01
223.6459,15.49,624.2,11.02
223.6668,15.56,620.1,11.02
223.6876,15.72,619.1,11.02
223.7084,16.07,612.6,11.02
223.7293,16.02,607.4,11.02
223.7501,15.81,605.4,11.02
223.7709,15.79,609.5,11.02
223.7918,15.93,613.4,11.02
223.8126,15.51,601.3,11.02
223.8334,15.7,600.5,11.02
223.8543,15.88,594.0,11.02
223.8751,15.93,593.8,11.02
223.8959,15.88,582.5,11.02
223.9168,15.63,576.2,11.02
223.9376,15.49,575.7,11.02
223.9584,15.51,578.8,11.02
223.9793,15.53,576.4,11.01
224.0001,15.42,576.6,11.01
224.0209,15.93,596.5,11.01
224.0418,15.65,604.8,11.02
224.0626,15.9,632.0,11.02
224.0834,15.63,633.0,11.02
224.1043,15.44,625.1,11.01
224.1251,15.33,625.0,11.02
224.1459,15.03,620.6,11.01
224.1668,15.09,624.2,11.01
224.1876,15.23,629.5,11.01
224.2084,15.44,634.9,11.01
224.2293,15.56,643.7,11.01
224.2501,15.51,653.4,11.01
224.2709,15.6,664.0,11.01
224.2918,15.63,663.5,11.01
224.3126,15.6,668.7,11.01
224.3334,15.37,670.8,11.01
224.3543,15.86,683.0,11.01
224.3751,15.93,682.3,11.01
224.3959,15.9,671.7,11.02
224.4168,16.02,665.0,11.01
224.4376,15.95,657.6,11.01
224.4584,15.88,648.0,11.01
224.4793,15.84,627.7,11.01
224.5001,15.88,608.6,11.02
224.5209,15.95,604.9,11.01
224.5418,16.09,627.0,11.01
224.5626,16.11,623.3,11.01
224.5834,15.51,622.6,11.02
224.6043,15.53,630.1,11.01
224.6251,15.9,633.9,11.01
224.6459,15.9,636.7,11.01
224.6668,15.88,611.9,11.01
224.6876,16.02,598.3,11.01
224.7084,16.18,612.7,11.01
224.7293,17.0,631.7,11.02
224.7501,16.56,601.6,11.02
224.7709,16.67,599.0,11.02
224.7918,16.86,592.9,11.02
224.8126,16.72,575.7,11.02
224.8334,16.56,577.4,11.02
224.8543,16.49,575.1,11.02
224.8751,17.1,577.3,11.02
224.8959,17.17,564.7,11.02
224.9168,17.1,558.2,11.02
224.9376,17.21,555.2,11.02
224.9584,17.21,551.7,11.02
224.9793,17.21,546.3,11.02
225.0001,17.07,538.1,11.02
225.0209,16.96,543.6,11.02
225.0418,16.77,551.1,11.02
225.0626,16.56,550.7,11.02
225.0834,15.63,555.1,11.02
225.1043,16.28,577.8,11.02
225.1251,15.4,565.2,11.01
225.1459,15.6,568.3,11.01
225.1668,15.65,570.3,11.01
225.1876,15.16,572.3,11.01
225.2084,15.26,574.5,11.0
225.2293,15.4,578.8,11.0
225.2501,15.95,588.6,11.0
225.2709,16.14,605.3,11.0
225.2918,15.97,597.0,11.01
225.3126,16.04,594.1,11.01
225.3334,16.02,592.4,11.01
225.3543,15.67,584.6,11.01
225.3751,16.0,614.7,11.01
225.3959,16.18,641.7,11.01
225.4168,16.14,648.5,11.01
225.4376,16.11,635.6,11.01
225.4584,16.04,596.7,11.01
225.4793,15.9,583.9,11.01
225.5001,15.88,570.9,11.01
225.5209,15.97,584.2,11.01
225.5418,15.58,568.5,11.01
225.5626,15.79,575.2,11.0
225.5834,16.14,596.8,11.0
225.6043,15.6,591.8,11.01
225.6251,15.79,618.5,11.0
225.6459,15.03,578.4,11.01
225.6668,15.4,559.0,11.0
225.6876,15.4,558.0,11.0
225.7084,15.33,555.3,11.0
225.7293,15.58,561.1,11.0
225.7501,15.86,550.5,11.0
225.7709,16.37,544.9,11.0
225.7918,16.44,545.4,11.0
225.8126,16.39,523.2,11.01
225.8334,16.46,531.2,11.01
225.8543,16.37,533.0,11.01
225.8751,16.42,542.0,11.0
225.8959,16.65,540.4,11.01
225.9168,16.0,521.0,11.01
225.9376,15.56,524.0,11.01
225.9793,15.53,476.7,11.03
226.0001,15.58,487.7,11.02
226.0209,15.6,496.0,11.02
226.0418,15.49,513.2,11.02
226.0626,15.6,513.5,11.01
226.0834,16.09,536.9,11.01
226.1043,15.72,552.5,11.01
226.1251,15.67,558.6,11.01
226.1459,16.02,577.5,11.01
226.1668,15.26,569.6,11.01
226.1876,15.3,580.2,11.0
226.2084,15.09,580.5,11.0
226.2293,15.35,595.4,11.0
226.2501,15.63,601.8,11.0
226.2709,15.72,602.4,11.0
226.2918,16.02,620.0,11.0
226.3126,15.7,603.4,11.0
226.3334,15.16,558.5,11.0
226.3543,15.33,534.2,11.0
226.3751,14.77,543.4,11.0
226.3959,14.29,497.1,11.0
226.4168,14.08,550.5,11.0
226.4376,15.26,587.8,10.99
226.4584,14.93,587.1,10.99
226.4793,15.05,542.1,10.99
226.5001,15.03,519.2,10.99
226.5209,14.96,520.7,10.99
226.5418,14.89,525.4,10.99
226.5626,14.89,520.5,10.99
226.5834,14.93,532.3,10.99
226.6043,14.82,531.9,10.99
226.6251,14.84,535.8,10.99
226.6459,14.7,534.8,10.99
226.6668,14.43,524.6,10.99
226.6876,14.13,507.8,10.99
226.7084,13.99,501.0,10.99
226.7293,14.18,491.6,10.98
226.7501,14.27,479.2,10.99
226.7709,15.14,500.7,10.99
226.7918,14.73,488.8,10.99
226.8126,14.89,491.9,10.99
226.8334,14.43,480.0,10.99
226.8543,14.34,473.3,10.99
226.8751,14.54,469.5,10.99
226.8959,14.52,453.8,10.99
226.9168,14.43,469.7,10.98
226.9376,15.81,518.3,10.99
226.9584,15.58,503.3,10.99
226.9793,15.7,467.6,10.99
227.0001,15.58,447.7,11.0
227.0209,15.35,449.0,10.99
227.0418,15.07,458.1,10.99
227.0626,15.03,459.2,10.99
227.0834,15.0,445.9,10.99
227.1043,15.03,448.8,10.99
227.1251,14.75,480.5,10.99
227.1459,14.7,513.9,10.99
227.1668,14.36,524.7,10.99
227.1876,14.22,535.5,10.99
227.2084,14.59,515.1,10.98
227.2293,15.7,569.4,10.99
227.2501,15.56,564.0,10.99
227.2709,15.65,565.7,10.99
227.2918,15.33,552.6,10.99
227.3126,15.07,539.1,10.99
227.3334,14.82,552.0,10.99
227.3543,14.66,543.4,10.99
227.3751,14.38,503.1,10.99
227.3959,14.7,473.0,10.99
227.4168,14.29,474.0,10.98
227.4376,14.24,515.7,10.98
227.4584,14.18,532.5,10.98
227.4793,15.23,544.1,10.98
227.5001,15.23,495.7,10.98
227.5209,15.4,475.0,10.98
227.5418,15.44,488.5,10.99
227.5626,15.19,484.0,10.99
227.5834,15.42,483.9,10.99
227.6043,15.4,473.9,10.99
227.6251,15.23,467.3,10.99
227.6459,15.26,481.7,10.99
227.6668,15.37,486.9,10.99
227.6876,15.4,480.7,10.99
227.7084,14.89,470.5,10.99
227.7293,14.66,470.6,10.99
227.7501,16.18,504.7,10.98
227.7709,16.11,492.7,10.99
227.7918,16.46,515.6,10.99
227.8126,16.72,521.4,10.99
227.8334,16.39,497.7,11.0
227.8543,15.0,442.3,10.99
227.8751,15.53,451.0,10.99
227.8959,15.26,436.5,10.99
227.9168,15.33,435.4,10.99
227.9376,15.35,450.6,10.99
227.9584,16.18,488.7,10.99
227.9793,16.23,479.8,10.99
228.0001,16.21,456.0,10.99
228.0209,16.21,434.1,10.99
228.0418,16.07,434.1,10.99
228.0626,15.9,438.6,10.99
228.0834,15.95,438.6,10.99
228.1043,15.72,448.2,10.99
228.1251,15.56,462.4,10.99
228.1459,15.49,471.7,10.99
228.1668,15.42,485.7,10.99
228.1876,15.14,492.4,10.99
228.2084,14.96,491.0,10.98
228.2293,14.89,498.6,10.98
228.2501,15.44,515.4,10.98
228.2709,15.74,521.0,10.98
228.2918,15.65,517.7,10.99
228.3126,15.77,520.9,10.98
228.3334,15.49,512.7,10.99
228.3543,15.26,500.5,10.98
228.3751,15.21,462.1,10.98
228.3959,15.23,381.1,10.98
228.4168,15.16,409.8,10.98
228.4376,15.0,444.9,10.98
228.4584,14.82,445.7,10.98
228.4793,14.8,442.7,10.98
228.5001,15.19,471.7,10.98
228.5209,15.42,481.7,10.98
228.5418,15.37,442.7,10.98
228.5626,15.67,433.4,10.98
228.5834,15.74,438.1,10.98
228.6043,15.58,448.6,10.98
228.6251,15.81,428.9,10.98
228.6459,16.16,449.9,10.99
228.6668,16.35,464.3,10.99
228.6876,16.25,458.3,10.99
228.7084,15.81,451.6,10.99
228.7293,15.74,442.4,10.99
228.7501,15.58,420.8,10.99
228.7709,15.6,417.4,10.98
228.7918,15.56,399.9,10.98
228.8126,16.39,440.8,10.98
228.8334,15.9,419.7,10.99
228.8543,15.6,396.0,10.99
228.8751,15.88,400.7,10.99
228.8959,15.84,392.8,10.98
228.9168,15.72,387.5,10.98
228.9376,15.58,370.3,10.98
228.9584,15.35,385.6,10.98
228.9793,15.33,409.9,10.98
229.0001,16.02,426.6,10.98
229.0209,16.3,434.0,10.98
229.0418,16.04,393.3,10.98
229.0626,16.02,386.5,10.98
229.0834,16.14,398.9,10.99
229.1043,16.0,403.5,10.99
229.1251,15.7,423.4,10.99
229.1459,15.86,434.8,10.99
229.1668,15.7,444.7,10.98
229.1876,15.79,447.7,10.98
229.2084,15.77,449.7,10.98
229.2293,15.77,452.4,10.98
229.2501,15.72,457.5,10.98
229.2709,15.95,465.6,10.98
229.2918,16.11,485.4,10.98
229.3126,16.16,487.1,10.98
229.3334,15.95,475.5,10.98
229.3543,16.0,472.5,10.98
229.3751,16.09,483.7,10.98
229.3959,15.9,453.1,10.98
229.4168,15.86,437.9,10.98
229.4376,15.9,436.5,10.98
229.4584,15.77,443.8,10.98
229.5001,15.74,446.3,11.01
229.5209,16.44,494.5,11.0
229.5418,17.03,506.1,11.0
229.5626,16.89,473.7,11.0
229.5834,16.65,459.1,11.0
229.6043,16.42,452.6,11.0
229.6251,16.51,447.4,11.0
229.6459,16.39,445.4,11.0
229.6668,16.39,443.3,10.99
229.6876,16.39,443.3,10.99
229.7084,16.39,436.2,10.99
229.7293,16.37,430.8,10.99
229.7501,16.23,431.6,10.99
229.7709,16.16,420.0,10.99
229.7918,16.14,416.2,10.99
229.8126,16.14,404.1,10.99
229.8334,16.16,404.7,10.99
229.8543,16.53,410.9,10.99
229.8751,16.3,405.1,10.99
229.8959,16.25,401.5,10.99
229.9168,16.3,393.5,10.99
229.9376,16.25,394.5,10.99
229.9584,16.11,400.6,10.98
229.9793,16.11,407.1,10.98
230.0001,16.07,415.7,10.98
230.0209,16.51,430.7,10.98
230.0418,16.58,434.1,10.98
230.0626,16.53,403.9,10.99
230.0834,16.56,392.9,10.99
230.1043,16.56,410.5,10.99
230.1251,16.53,422.2,10.99
230.1459,16.49,436.8,10.99
230.1668,16.49,427.4,10.99
230.1876,16.46,441.0,10.99
230.2084,16.42,448.6,10.99
230.2293,16.37,452.1,10.98
230.2501,16.32,462.0,10.98
230.2709,16.25,459.3,10.98
230.2918,16.39,455.6,10.98
230.3126,16.53,462.9,10.98
230.3334,16.65,465.2,10.98
230.3543,16.79,481.9,10.98
230.3751,16.89,499.7,10.98
230.3959,16.7,482.0,10.99
230.4168,16.58,474.0,10.98
230.4376,16.42,433.8,10.99
230.4584,16.37,408.1,10.98
230.4793,16.39,405.4,10.98
230.5001,16.25,409.0,10.98
230.5209,16.18,413.9,10.98
230.5418,16.3,433.0,10.98
230.5626,16.63,447.9,10.98
230.5834,16.56,431.1,10.98
230.6043,16.58,420.8,10.98
230.6251,17.07,430.2,10.98
230.6459,16.86,416.4,10.98
230.6668,17.24,429.1,10.98
230.6876,17.45,436.5,10.99
230.7084,17.76,442.2,10.99
230.7293,17.69,436.7,10.99
230.7501,17.45,426.2,10.99
230.7709,17.14,409.5,10.99
230.7918,17.12,400.6,10.99
230.8126,16.91,389.6,10.99
230.8334,17.1,386.6,10.99
230.8543,17.61,408.0,10.99
230.8751,17.45,393.3,10.99
230.8959,17.36,384.5,10.99
230.9168,17.17,373.8,10.99
230.9376,17.21,376.8,10.99
230.9584,17.07,366.9,10.99
230.9793,17.1,360.3,10.99
231.0001,16.98,369.6,10.98
231.0209,16.84,398.5,10.98
231.0418,17.9,435.0,10.98
231.0626,17.95,419.5,10.99
231.0834,17.92,388.2,10.99
231.1043,17.88,389.8,10.99
231.1251,17.83,372.2,10.99
231.1459,17.83,389.9,10.99
231.1668,17.78,394.4,10.99
231.1876,17.78,407.6,10.99
231.2084,17.73,424.7,10.99
231.2293,17.71,433.9,10.99
231.2501,17.61,432.3,10.99
231.2709,17.61,438.3,10.99
231.2918,17.54,444.0,10.99
231.3126,17.54,446.2,10.99
231.3334,17.45,449.0,10.99
231.3543,17.57,462.9,10.99
231.3751,17.24,445.9,10.99
231.3959,17.57,455.3,10.99
231.4168,17.61,449.2,10.99
231.4376,17.43,419.0,10.98
231.4584,17.38,403.9,10.98
231.4793,17.33,389.5,10.98
231.5001,17.33,411.1,10.98
231.5209,17.45,415.2,10.98
231.5418,16.96,396.8,10.98
231.5626,17.76,434.4,10.98
231.5834,17.88,430.6,10.98
231.6043,18.26,428.0,10.99
231.6251,18.26,427.0,10.99
231.6459,18.3,423.1,10.99
231.6668,18.28,427.0,10.99
231.6876,18.59,430.9,10.99
231.7084,19.02,432.5,10.99
231.7293,19.12,436.3,10.99
231.7501,18.49,423.8,10.99
231.7709,18.33,418.5,10.99
231.7918,18.37,416.7,10.99
231.8126,19.45,436.9,10.99
231.8334,19.07,423.7,11.0
231.8543,18.97,408.2,11.0
231.8751,18.73,399.0,11.0
231.8959,19.0,408.8,11.0
231.9168,19.12,413.9,11.0
231.9376,18.92,410.4,10.99
231.9584,18.95,412.0,11.0
231.9793,18.8,414.3,11.0
232.0001,18.92,412.1,10.99
232.0209,18.9,415.5,10.99
232.0418,18.76,415.0,11.0
232.0626,18.71,424.0,11.0
232.0834,19.02,428.5,10.99
232.1043,18.54,409.7,10.99
232.1251,18.45,399.3,10.99
232.1459,18.35,388.6,10.99
232.1668,18.42,390.0,10.99
232.1876,18.47,397.9,10.99
232.2084,18.61,398.0,10.99
232.2293,18.61,399.4,10.99
232.2501,18.64,408.1,10.99
232.2709,18.83,418.5,10.99
232.2918,18.83,442.7,10.99
232.3126,18.35,444.5,10.99
232.3334,18.04,450.0,10.99
232.3543,18.09,446.1,10.99
232.3751,17.83,459.3,10.99
232.3959,18.02,461.7,10.98
232.4168,18.23,468.7,10.99
232.4376,18.37,452.3,10.99
232.4584,18.11,439.2,10.99
232.4793,18.04,432.0,10.99
232.5001,18.07,430.5,10.99
232.5209,17.97,424.0,10.99
232.5418,17.95,413.2,10.99
232.5626,17.69,404.1,10.99
232.5834,17.95,414.2,10.98
232.6043,18.11,405.7,10.98
232.6251,18.4,384.1,10.98
232.6459,18.37,385.1,10.99
232.6668,18.49,394.9,10.99
232.6876,18.37,386.7,10.99
232.7084,18.37,375.6,10.99
232.7293,18.4,375.9,10.99
232.7501,18.33,372.7,10.99
232.7709,18.64,377.2,10.99
232.7918,18.66,389.7,10.99
232.8126,18.61,381.2,10.99
232.8334,18.52,375.8,10.99
232.8543,18.28,357.6,10.99
232.8751,18.33,352.6,10.99
232.8959,18.8,365.0,10.99
232.9168,19.36,385.1,10.99
232.9376,19.04,383.8,10.99
232.9584,18.59,362.7,10.99
232.9793,18.42,344.3,10.99
233.0209,18.71,349.1,11.02
233.0418,18.76,345.6,11.01
233.0626,18.45,332.5,11.01
233.0834,17.97,368.6,11.0
233.1043,18.78,380.8,11.0
233.1251,18.8,373.5,11.0
233.1459,18.8,330.7,11.0
233.1668,18.95,323.2,11.0
233.1876,18.92,295.6,11.0
233.2084,18.78,330.9,11.0
233.2293,18.71,348.5,11.0
233.2501,18.52,328.7,10.99
233.2709,18.37,336.9,10.99
233.2918,18.33,359.6,10.99
233.3126,18.18,404.8,10.99
233.3334,18.11,401.2,10.99
233.3543,17.88,408.6,10.99
233.3751,17.9,405.7,10.99
233.3959,18.47,427.3,10.99
233.4168,18.59,437.4,10.99
233.4376,18.64,431.4,10.99
233.4584,18.59,428.9,10.99
233.4793,18.59,416.6,10.99
233.5001,18.47,395.6,10.99
233.5209,18.42,388.6,10.99
233.5418,18.54,368.5,10.99
233.5626,18.45,393.9,10.99
233.5834,18.64,401.4,10.99
233.6043,19.09,407.7,10.99
233.6251,18.35,387.9,10.99
233.6459,18.35,366.6,10.99
233.6668,18.37,375.1,10.99
233.6876,18.66,395.1,10.99
233.7084,18.61,395.5,10.99
233.7293,18.68,383.4,10.99
233.7501,18.64,374.2,10.99
233.7709,18.71,389.1,10.99
233.7918,18.92,396.5,10.99
233.8126,19.0,398.0,10.99
233.8334,18.95,391.6,10.99
233.8543,18.83,390.4,10.99
233.8751,18.78,392.7,10.99
233.8959,18.73,372.8,10.99
233.9168,18.85,386.4,10.99
233.9376,18.9,381.8,10.99
233.9584,18.97,382.7,10.99
233.9793,19.02,385.4,10.99
234.0001,19.09,378.5,10.99
234.0209,19.16,380.9,10.99
234.0418,19.19,373.8,10.99
234.0626,19.19,379.3,10.99
234.0834,19.19,393.0,10.99
234.1043,19.12,396.3,10.99
234.1251,19.07,392.4,10.99
234.1459,18.54,400.0,10.99
234.1668,18.59,401.3,10.99
234.1876,18.61,402.9,10.99
234.2084,18.66,400.5,10.99
234.2293,18.66,400.9,10.99
234.2501,18.68,390.7,10.99
234.2709,18.64,378.9,10.99
234.2918,18.61,384.2,10.99
234.3126,18.57,388.5,10.98
234.3334,18.8,400.7,10.98
234.3543,18.92,411.6,10.99
234.3751,18.83,415.7,10.99
234.3959,18.59,406.9,10.99
234.4168,18.47,407.1,10.99
234.4376,18.64,413.3,10.98
234.4584,18.54,429.7,10.98
234.4793,18.9,411.5,10.98
234.5001,19.02,408.7,10.99
234.5209,19.14,425.6,10.99
234.5418,19.04,404.5,10.99
234.5626,19.16,406.2,10.99
234.5834,19.09,371.5,10.99
234.6043,18.61,388.9,10.99
234.6251,19.04,407.5,10.99
234.6459,19.6,404.6,10.99
234.6668,19.62,399.5,10.99
234.6876,18.68,377.3,10.99
234.7084,18.78,385.7,10.99
234.7293,18.78,372.2,10.99
234.7501,18.52,351.4,10.99
234.7709,18.83,365.0,10.99
234.7918,19.5,388.0,10.99
234.8126,19.6,384.6,10.99
234.8334,19.91,401.9,10.99
234.8543,20.06,411.2,10.99
234.8751,19.48,413.8,10.99
234.8959,19.12,392.1,10.99
234.9168,19.57,380.5,10.99
234.9376,19.72,372.9,10.99
234.9584,19.72,371.2,10.99
234.9793,19.57,388.3,10.99
235.0001,19.48,383.4,10.99
235.0209,19.89,396.2,10.99
235.0418,20.01,400.4,10.99
235.0626,19.79,412.1,10.99
235.0834,19.79,404.8,10.99
235.1043,19.7,387.5,10.99
235.1251,19.57,404.5,10.99
235.1459,19.5,400.5,10.99
235.1668,19.53,397.2,10.99
235.1876,19.43,391.3,10.99
235.2084,19.41,391.1,10.99
235.2293,19.38,382.9,10.99
235.2501,19.21,372.4,10.99
235.2709,19.16,364.5,10.99
235.2918,19.04,375.2,10.99
235.3126,18.95,381.6,10.99
235.3334,18.8,402.8,10.98
235.3543,18.88,404.1,10.98
235.3751,18.37,420.1,10.98
235.3959,18.26,428.2,10.98
235.4168,18.09,424.7,10.98
235.4376,17.76,421.4,10.98
235.4584,17.9,425.4,10.98
235.4793,18.42,427.5,10.98
235.5001,18.59,433.7,10.98
235.5209,18.57,431.9,10.98
235.5418,18.35,421.9,10.98
235.5626,18.37,408.6,10.98
235.5834,18.64,397.2,10.98
235.6043,18.57,393.8,10.98
235.6251,18.07,368.3,10.98
235.6459,17.59,366.4,10.98
235.6668,17.78,381.7,10.97
235.6876,18.35,381.3,10.98
235.7084,18.35,392.9,10.98
235.7293,18.16,368.1,10.98
235.7501,18.37,378.0,10.98
235.7709,18.45,381.8,10.98
235.7918,18.11,355.6,10.98
235.8126,18.07,357.6,10.98
235.8334,17.9,362.8,10.98
235.8543,18.11,365.9,10.98
235.8751,18.14,363.1,10.98
235.8959,18.02,362.0,10.97
235.9168,17.88,362.2,10.98
235.9376,17.92,372.2,10.97
235.9584,17.64,370.2,10.97
235.9793,18.68,357.3,10.97
236.0001,18.37,358.1,10.98
236.0209,18.47,369.2,10.98
236.0418,18.26,369.9,10.98
236.0626,17.92,374.1,10.97
236.0834,17.69,375.0,10.98
236.1043,17.52,372.5,10.97
236.1251,17.43,365.6,10.97
236.1459,17.31,381.3,10.97
236.1668,17.28,354.6,10.97
236.1876,17.26,339.8,10.97
236.2084,17.26,360.7,10.96
236.2293,17.36,376.9,10.96
236.2501,17.4,368.1,10.96
236.2709,17.4,373.0,10.96
236.2918,17.31,376.9,10.96
236.3126,17.26,368.4,10.96
236.3334,17.21,378.8,10.96
236.3543,17.19,382.2,10.96
236.3751,17.14,387.6,10.96
236.3959,17.17,395.2,10.96
236.4168,17.19,402.1,10.96
236.4376,17.21,401.4,10.96
236.4584,17.24,393.1,10.96
236.4793,17.12,391.0,10.96
236.5001,17.1,375.8,10.96
236.5418,17.19,389.8,11.0
236.5626,17.33,388.6,10.99
236.5834,17.43,384.4,10.99
236.6043,17.43,371.8,10.98
236.6251,17.38,363.3,10.98
236.6459,17.47,372.0,10.98
236.6668,17.07,344.2,10.98
236.6876,16.98,371.6,10.98
236.7084,17.24,377.4,10.97
236.7293,17.88,371.8,10.98
236.7501,17.57,356.3,10.98
236.7709,17.52,363.6,10.98
236.7918,17.54,362.0,10.98
236.8126,17.64,355.8,10.98
236.8334,17.76,358.7,10.97
236.8543,17.71,356.7,10.98
236.8751,17.61,359.0,10.97
236.8959,17.66,355.0,10.98
236.9168,17.59,357.7,10.97
236.9376,17.57,350.9,10.98
236.9584,17.4,350.2,10.97
236.9793,17.21,357.6,10.97
237.0001,17.17,358.6,10.97
237.0209,17.21,361.1,10.97
237.0418,17.17,344.5,10.97
237.0626,17.45,364.5,10.97
237.0834,17.47,364.3,10.96
237.1043,17.43,359.2,10.97
237.1251,17.4,356.1,10.97
237.1459,17.36,322.1,10.96
237.1668,17.31,300.0,10.96
237.1876,17.28,286.7,10.97
237.2084,17.26,331.2,10.97
237.2293,17.31,352.0,10.96
237.2501,17.45,354.1,10.96
237.2709,17.4,341.5,10.96
237.2918,17.4,304.2,10.97
237.3126,17.33,291.7,10.96
237.3334,17.31,291.8,10.96
237.3543,17.28,304.2,10.96
237.3751,17.26,320.3,10.96
237.3959,17.17,336.6,10.96
237.4168,17.12,372.5,10.96
237.4376,17.07,387.2,10.96
237.4584,17.1,394.7,10.96
237.4793,17.07,399.1,10.96
237.5001,17.0,394.9,10.96
237.5209,16.98,376.1,10.96
237.5418,16.96,367.8,10.96
237.5626,16.98,347.3,10.96
237.5834,16.98,348.6,10.96
237.6043,17.03,340.5,10.96
237.6251,17.17,329.6,10.96
237.6459,17.19,330.9,10.96
237.6668,17.14,323.0,10.96
237.6876,17.19,334.3,10.96
237.7084,17.19,323.7,10.96
237.7293,17.19,336.5,10.96
237.7501,17.28,343.2,10.96
237.7709,17.4,341.0,10.96
237.7918,17.33,332.0,10.96
237.8126,17.33,338.5,10.96
237.8334,17.33,348.1,10.96
237.8543,17.33,358.3,10.96
237.8751,17.33,359.3,10.96
237.8959,17.28,359.4,10.96
237.9168,17.28,358.5,10.96
237.9376,17.24,361.4,10.96
237.9584,17.21,365.6,10.96
237.9793,17.19,367.2,10.96
238.0001,17.21,369.7,10.96
238.0209,17.17,378.6,10.96
238.0418,17.14,383.1,10.96
238.0626,17.12,376.8,10.96
238.0834,17.1,365.1,10.96
238.1043,17.1,371.4,10.96
238.1251,17.12,342.1,10.96
238.1459,17.17,315.5,10.96
238.1668,17.14,303.8,10.96
238.1876,17.12,299.3,10.96
238.2084,17.12,302.2,10.96
238.2293,17.12,337.0,10.96
238.2501,17.21,334.5,10.96
238.2709,17.21,346.8,10.96
238.2918,17.26,351.5,10.96
238.3126,17.28,326.5,10.96
238.3334,17.31,335.6,10.96
238.3543,17.31,339.0,10.96
238.3751,17.26,366.3,10.96
238.3959,17.24,380.1,10.95
238.4168,17.21,379.0,10.96
238.4376,17.19,386.1,10.96
238.4584,17.21,382.2,10.96
238.4793,17.19,387.1,10.96
238.5001,17.21,372.2,10.96
238.5209,17.19,391.1,10.95
238.5418,17.24,392.9,10.95
238.5626,17.26,386.6,10.96
238.5834,17.33,369.4,10.96
238.6043,17.36,351.0,10.96
238.6251,17.4,344.4,10.96
238.6459,17.45,308.9,10.96
238.6668,17.54,307.6,10.96
238.6876,17.61,321.5,10.96
238.7084,17.54,325.9,10.96
238.7293,17.5,330.7,10.96
238.7501,17.57,340.7,10.96
238.7709,17.66,339.2,10.96
238.7918,17.99,364.1,10.96
238.8126,18.14,363.7,10.96
238.8334,17.97,323.4,10.96
238.8543,18.04,310.7,10.96
238.8751,17.85,331.7,10.96
238.8959,17.9,328.8,10.96
238.9168,17.9,327.1,10.96
238.9376,17.9,325.5,10.96
238.9584,17.78,331.6,10.96
238.9793,17.61,349.4,10.96
239.0001,17.66,352.4,10.96
239.0209,17.61,356.6,10.96
239.0418,17.59,365.2,10.96
239.0626,17.59,372.4,10.96
239.0834,17.57,369.9,10.96
239.1043,17.57,357.3,10.96
239.1251,17.59,361.9,10.96
239.1459,17.66,360.5,10.95
239.1668,17.69,347.8,10.96
239.1876,17.76,342.0,10.95
239.2084,17.73,331.5,10.96
239.2293,17.73,324.9,10.96
239.2501,17.73,279.7,10.95
239.2709,17.73,297.7,10.96
239.2918,17.73,314.1,10.96
239.3126,17.69,328.3,10.96
239.3334,17.85,328.3,10.96
239.3543,17.88,320.8,10.96
239.3751,17.9,299.4,10.96
239.3959,17.88,266.4,10.96
239.4168,17.8,274.4,10.95
239.4376,17.73,321.5,10.95
239.4584,17.71,341.7,10.95
239.4793,17.71,334.4,10.95
239.5001,17.69,356.7,10.96
239.5209,17.71,363.0,10.95
239.5418,17.73,359.1,10.95
239.5626,17.8,369.8,10.95
239.5834,17.88,363.3,10.96
239.6043,17.97,359.3,10.95
239.6251,18.26,360.1,10.95
239.6459,18.16,353.3,10.96
239.6668,18.09,334.0,10.96
239.6876,18.3,333.0,10.96
239.7084,18.61,319.5,10.96
239.7293,18.49,315.7,10.96
239.7501,18.33,306.3,10.96
239.7709,18.04,314.4,10.96
239.7918,18.09,324.5,10.96
239.8126,18.71,349.8,10.96
239.8334,19.02,345.3,10.96
239.8543,18.97,330.5,10.96
239.8751,18.76,317.9,10.96
239.8959,18.76,325.2,10.96
239.9168,18.83,326.1,10.96
239.9376,18.8,324.4,10.96
239.9584,18.64,330.4,10.96
239.9793,18.54,340.8,10.96
240.0001,18.4,341.1,10.96
240.0209,18.37,346.3,10.96
240.0626,18.21,354.9,10.99
240.0834,18.09,363.7,10.98
240.1043,18.07,363.2,10.98
240.1251,18.09,359.4,10.97
240.1459,18.21,354.4,10.97
240.1668,18.16,361.0,10.97
240.1876,18.26,352.9,10.97
240.2084,18.3,343.4,10.96
240.2293,18.33,336.2,10.97
240.2501,18.28,332.2,10.96
240.2709,18.28,321.2,10.96
240.2918,18.26,326.8,10.96
240.3126,18.26,338.0,10.96
240.3334,18.23,345.7,10.96
240.3543,18.16,348.6,10.96
240.3751,18.21,341.8,10.96
240.3959,18.23,323.1,10.96
240.4168,18.18,304.5,10.96
240.4376,18.16,311.4,10.96
240.4584,18.11,330.3,10.96
240.4793,18.11,346.9,10.96
240.5001,18.11,355.3,10.96
240.5209,18.16,358.4,10.96
240.5418,18.18,359.8,10.96
