Year Day	Temperature C	CO2	Battery Voltage
145.6772	12.13	413.2	11.82
145.6773			
145.6980	13.58	435.5	11.82
145.6981			
145.7189	12.36	402.2	11.82
145.7190			
145.7397	12.83	388.2	11.82
145.7398			
145.7605	12.74	376.6	11.82
145.7606			
145.7814	12.25	366.4	11.82
145.7815			
145.8022	12.20	376.8	11.82
145.8023			
145.8230	12.11	366.1	11.82
145.8231			
145.8439	11.75	365.6	11.82
145.8440			
145.8647	11.84	361.3	11.81
145.8648			
145.8855	11.95	354.7	11.81
145.8856			
145.9064	12.02	348.8	11.81
145.9065			
145.9272	12.22	350.7	11.81
145.9273			
145.9480	12.13	343.3	11.81
145.9481			
145.9689	11.93	349.3	11.81
145.9690			
145.9897	12.29	349.3	11.81
145.9898			
146.0105	12.16	360.7	11.81
146.0106			
146.0314	12.22	364.1	11.81
146.0315			
146.0522	12.22	364.0	11.81
146.0523			
146.0730	12.22	359.8	11.81
146.0731			
146.0939	12.18	361.3	11.81
146.0940			
146.1147	12.20	361.8	11.81
146.1148			
146.1355	12.18	368.4	11.81
146.1356			
146.1564	12.16	368.9	11.81
146.1565			
146.1772	12.27	381.1	11.81
146.1773			
146.1980	12.16	382.9	11.81
146.1981			
146.2189	12.02	389.0	11.81
146.2190			
146.2397	12.02	393.4	11.81
146.2398			
146.2605	12.02	394.0	11.81
146.2606			
146.2814	11.97	392.4	11.80
146.2815			
146.3027	11.95		11.47
146.3035			
146.3230	12.02	380.8	11.82
146.3231			
146.3439	12.00	387.6	11.81
146.3440			
146.3647	12.06	393.2	11.81
146.3648			
146.3855	12.16	390.7	11.81
146.3856			
146.4064	12.06	399.4	11.81
146.4065			
146.4272	12.06	400.4	11.81
146.4273			
146.4480	12.11	399.6	11.80
146.4481			
146.4689	11.97	407.3	11.80
146.4690			
146.4897	11.95	402.5	11.80
146.4898			
146.5105	12.00	404.3	11.80
146.5106			
146.5314	12.02	392.2	11.80
146.5315			
146.5522	12.13	382.4	11.80
146.5523			
146.5730	12.38	374.7	11.80
146.5731			
146.5939	12.56	372.3	11.80
146.5940			
146.6147	12.77	361.6	11.80
146.6148			
146.6355	12.92	345.4	11.80
146.6356			
146.6564	12.58	346.5	11.80
