"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"wqbslwq   ","P",06/21/2022 19:30,0,1,"",23.1,<0> ,46.64,<0> ,30.3,<0> ,128.6,<0> ,9.3,<0> ,1.29,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,11.4,<0> ,
"wqbslwq   ","P",06/21/2022 19:45,0,1,"",22.8,<0> ,46.68,<0> ,30.4,<0> ,129.3,<0> ,9.4,<0> ,1.31,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,12.2,<0> ,
"wqbslwq   ","P",06/21/2022 20:00,0,1,"",22.6,<0> ,46.62,<0> ,30.3,<0> ,128.5,<0> ,9.3,<0> ,1.32,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,12.7,<0> ,
"wqbslwq   ","P",06/21/2022 20:15,0,1,"",22.5,<0> ,46.59,<0> ,30.3,<0> ,127.7,<0> ,9.3,<0> ,1.32,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,13.5,<0> ,
"wqbslwq   ","P",06/21/2022 20:30,0,1,"",22.4,<0> ,46.33,<0> ,30.1,<0> ,125.7,<0> ,9.2,<0> ,1.31,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,9.8,<0> ,
"wqbslwq   ","P",06/21/2022 20:45,0,1,"",22.4,<0> ,46.09,<0> ,29.9,<0> ,124.6,<0> ,9.1,<0> ,1.29,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,14.1,<0> ,
"wqbslwq   ","P",06/21/2022 21:00,0,1,"",22.3,<0> ,46.01,<0> ,29.9,<0> ,121.2,<0> ,8.9,<0> ,1.27,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,14.2,<0> ,
"wqbslwq   ","P",06/21/2022 21:15,0,1,"",22.3,<0> ,45.95,<0> ,29.8,<0> ,118.3,<0> ,8.7,<0> ,1.25,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,12.6,<0> ,
"wqbslwq   ","P",06/21/2022 21:30,0,1,"",22.3,<0> ,46.01,<0> ,29.9,<0> ,117.6,<0> ,8.6,<0> ,1.23,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,12.5,<0> ,
"wqbslwq   ","P",06/21/2022 21:45,0,1,"",22.3,<0> ,45.94,<0> ,29.8,<0> ,117.5,<0> ,8.6,<0> ,1.21,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,12.8,<0> ,
"wqbslwq   ","P",06/21/2022 22:00,0,1,"",22.2,<0> ,45.95,<0> ,29.8,<0> ,118.7,<0> ,8.7,<0> ,1.18,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,12.7,<0> ,
"wqbslwq   ","P",06/21/2022 22:15,0,1,"",22.2,<0> ,45.95,<0> ,29.8,<0> ,119.4,<0> ,8.8,<0> ,1.15,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,12.2,<0> ,
"wqbslwq   ","P",06/21/2022 22:30,0,1,"",22.1,<0> ,45.98,<0> ,29.9,<0> ,119.3,<0> ,8.8,<0> ,1.12,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,12.3,<0> ,
"wqbslwq   ","P",06/21/2022 22:45,0,1,"",22.1,<0> ,45.97,<0> ,29.9,<0> ,119.1,<0> ,8.8,<0> ,1.10,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,11.6,<0> ,
"wqbslwq   ","P",06/21/2022 23:00,0,1,"",22.1,<0> ,45.99,<0> ,29.9,<0> ,114.1,<0> ,8.4,<0> ,1.07,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,12.2,<0> ,
"wqbslwq   ","P",06/21/2022 23:15,0,1,"",22.0,<0> ,46.03,<0> ,29.9,<0> ,111.4,<0> ,8.2,<0> ,1.04,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,11.6,<0> ,
"wqbslwq   ","P",06/21/2022 23:30,0,1,"",22.0,<0> ,46.01,<0> ,29.9,<0> ,107.5,<0> ,7.9,<0> ,1.01,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,12.2,<0> ,
"wqbslwq   ","P",06/21/2022 23:45,0,1,"",21.9,<0> ,45.99,<0> ,29.9,<0> ,105.3,<0> ,7.8,<0> ,0.98,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,11.2,<0> ,
"wqbslwq   ","P",06/22/2022 0:00,0,1,"",21.9,<0> ,45.98,<0> ,29.9,<0> ,102.8,<0> ,7.6,<0> ,0.95,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,10.3,<0> ,
"wqbslwq   ","P",06/22/2022 0:15,0,1,"",21.8,<0> ,45.97,<0> ,29.9,<0> ,100.6,<0> ,7.4,<0> ,0.92,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.7,<0> ,
"wqbslwq   ","P",06/22/2022 0:30,0,1,"",21.7,<0> ,45.96,<0> ,29.8,<0> ,102.7,<0> ,7.6,<0> ,0.89,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,10.2,<0> ,
"wqbslwq   ","P",06/22/2022 0:45,0,1,"",21.7,<0> ,45.96,<0> ,29.9,<0> ,103.0,<0> ,7.6,<0> ,0.87,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,10.3,<0> ,
"wqbslwq   ","P",06/22/2022 1:00,0,1,"",21.6,<0> ,45.95,<0> ,29.8,<0> ,98.2,<0> ,7.3,<0> ,0.85,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,10.2,<0> ,
"wqbslwq   ","P",06/22/2022 1:15,0,1,"",21.6,<0> ,45.93,<0> ,29.8,<0> ,97.4,<0> ,7.2,<0> ,0.83,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,8.6,<0> ,
"wqbslwq   ","P",06/22/2022 1:30,0,1,"",21.5,<0> ,45.95,<0> ,29.8,<0> ,100.8,<0> ,7.5,<0> ,0.82,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,10.8,<0> ,
"wqbslwq   ","P",06/22/2022 1:45,0,1,"",21.3,<0> ,45.81,<0> ,29.7,<0> ,97.8,<0> ,7.3,<0> ,0.80,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,10.1,<0> ,
"wqbslwq   ","P",06/22/2022 2:00,0,1,"",21.2,<0> ,45.76,<0> ,29.7,<0> ,99.0,<0> ,7.4,<0> ,0.79,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,11.1,<0> ,
"wqbslwq   ","P",06/22/2022 2:15,0,1,"",21.1,<0> ,45.57,<0> ,29.6,<0> ,96.0,<0> ,7.2,<0> ,0.80,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,9.9,<0> ,
"wqbslwq   ","P",06/22/2022 2:30,0,1,"",21.0,<0> ,45.31,<0> ,29.4,<0> ,93.0,<0> ,7.0,<0> ,0.81,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.4,<0> ,
"wqbslwq   ","P",06/22/2022 2:45,0,1,"",21.0,<0> ,45.00,<0> ,29.2,<0> ,91.0,<0> ,6.8,<0> ,0.83,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,9.7,<0> ,
"wqbslwq   ","P",06/22/2022 3:00,0,1,"",21.0,<0> ,45.14,<0> ,29.3,<0> ,91.2,<0> ,6.9,<0> ,0.85,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,10.2,<0> ,
"wqbslwq   ","P",06/22/2022 3:15,0,1,"",20.9,<0> ,45.36,<0> ,29.4,<0> ,91.6,<0> ,6.9,<0> ,0.88,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,9.6,<0> ,
"wqbslwq   ","P",06/22/2022 3:30,0,1,"",20.9,<0> ,45.35,<0> ,29.4,<0> ,88.9,<0> ,6.7,<0> ,0.91,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,9.3,<0> ,
"wqbslwq   ","P",06/22/2022 3:45,0,1,"",20.9,<0> ,45.42,<0> ,29.5,<0> ,90.2,<0> ,6.8,<0> ,0.94,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,11.5,<0> ,
"wqbslwq   ","P",06/22/2022 4:00,0,1,"",20.7,<0> ,45.45,<0> ,29.5,<0> ,89.5,<0> ,6.8,<0> ,0.97,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,10.0,<0> ,
"wqbslwq   ","P",06/22/2022 4:15,0,1,"",20.6,<0> ,45.53,<0> ,29.5,<0> ,89.2,<0> ,6.7,<0> ,1.01,<0> ,"","","",<-1> ,"","",7.7,<0> ,5,<0> ,10.9,<0> ,
"wqbslwq   ","P",06/22/2022 4:30,0,1,"",20.4,<0> ,45.93,<0> ,29.8,<0> ,86.1,<0> ,6.5,<0> ,1.04,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,10.2,<0> ,
"wqbslwq   ","P",06/22/2022 4:45,0,1,"",20.1,<0> ,46.42,<0> ,30.2,<0> ,87.4,<0> ,6.7,<0> ,1.06,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,10.2,<0> ,
"wqbslwq   ","P",06/22/2022 5:00,0,1,"",20.0,<0> ,46.53,<0> ,30.3,<0> ,88.3,<0> ,6.7,<0> ,1.08,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,11.4,<0> ,
"wqbslwq   ","P",06/22/2022 5:15,0,1,"",19.9,<0> ,46.75,<0> ,30.4,<0> ,87.8,<0> ,6.7,<0> ,1.10,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,11.1,<0> ,
"wqbslwq   ","P",06/22/2022 5:30,0,1,"",19.9,<0> ,46.51,<0> ,30.3,<0> ,88.3,<0> ,6.7,<0> ,1.11,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,11.4,<0> ,
"wqbslwq   ","P",06/22/2022 5:45,0,1,"",19.9,<0> ,46.61,<0> ,30.3,<0> ,87.9,<0> ,6.7,<0> ,1.11,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,11.9,<0> ,
"wqbslwq   ","P",06/22/2022 6:00,0,1,"",19.9,<0> ,46.50,<0> ,30.3,<0> ,87.1,<0> ,6.6,<0> ,1.11,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.1,<0> ,
"wqbslwq   ","P",06/22/2022 6:15,0,1,"",20.0,<0> ,46.33,<0> ,30.1,<0> ,85.9,<0> ,6.5,<0> ,1.11,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,10.2,<0> ,
"wqbslwq   ","P",06/22/2022 6:30,0,1,"",20.0,<0> ,46.26,<0> ,30.1,<0> ,85.7,<0> ,6.5,<0> ,1.13,<0> ,"","","",<-1> ,"","",7.8,<0> ,6,<0> ,9.7,<0> ,
"wqbslwq   ","P",06/22/2022 6:45,0,1,"",20.0,<0> ,46.18,<0> ,30.0,<0> ,86.4,<0> ,6.6,<0> ,1.14,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.7,<0> ,
"wqbslwq   ","P",06/22/2022 7:00,0,1,"",20.0,<0> ,46.14,<0> ,30.0,<0> ,86.8,<0> ,6.6,<0> ,1.15,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.8,<0> ,
"wqbslwq   ","P",06/22/2022 7:15,0,1,"",20.0,<0> ,46.44,<0> ,30.2,<0> ,86.4,<0> ,6.6,<0> ,1.16,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,10.1,<0> ,
"wqbslwq   ","P",06/22/2022 7:30,0,1,"",20.0,<0> ,46.19,<0> ,30.0,<0> ,87.1,<0> ,6.6,<0> ,1.18,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.8,<0> ,
"wqbslwq   ","P",06/22/2022 7:45,0,1,"",20.0,<0> ,46.27,<0> ,30.1,<0> ,88.4,<0> ,6.7,<0> ,1.20,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,7.6,<0> ,
"wqbslwq   ","P",06/22/2022 8:00,0,1,"",20.1,<0> ,46.51,<0> ,30.3,<0> ,89.0,<0> ,6.8,<0> ,1.21,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,8.1,<0> ,
"wqbslwq   ","P",06/22/2022 8:15,0,1,"",20.1,<0> ,46.32,<0> ,30.1,<0> ,90.5,<0> ,6.9,<0> ,1.22,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,7.2,<0> ,
"wqbslwq   ","P",06/22/2022 8:30,0,1,"",20.1,<0> ,46.38,<0> ,30.2,<0> ,91.2,<0> ,6.9,<0> ,1.23,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,8.3,<0> ,
"wqbslwq   ","P",06/22/2022 8:45,0,1,"",20.1,<0> ,46.33,<0> ,30.1,<0> ,92.4,<0> ,7.0,<0> ,1.21,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.2,<0> ,
"wqbslwq   ","P",06/22/2022 9:00,0,1,"",20.1,<0> ,46.30,<0> ,30.1,<0> ,93.5,<0> ,7.1,<0> ,1.20,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,8.6,<0> ,
"wqbslwq   ","P",06/22/2022 9:15,0,1,"",20.2,<0> ,46.06,<0> ,29.9,<0> ,95.1,<0> ,7.2,<0> ,1.19,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,7.5,<0> ,
"wqbslwq   ","P",06/22/2022 9:30,0,1,"",20.3,<0> ,46.15,<0> ,30.0,<0> ,95.4,<0> ,7.2,<0> ,1.17,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,6.7,<0> ,
"wqbslwq   ","P",06/22/2022 9:45,0,1,"",20.3,<0> ,46.05,<0> ,29.9,<0> ,97.2,<0> ,7.4,<0> ,1.16,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,7.0,<0> ,
"wqbslwq   ","P",06/22/2022 10:00,0,1,"",20.4,<0> ,46.05,<0> ,29.9,<0> ,97.9,<0> ,7.4,<0> ,1.14,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,7.1,<0> ,
"wqbslwq   ","P",06/22/2022 10:15,0,1,"",20.5,<0> ,46.07,<0> ,29.9,<0> ,98.7,<0> ,7.5,<0> ,1.12,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,7.2,<0> ,
"wqbslwq   ","P",06/22/2022 10:30,0,1,"",20.5,<0> ,46.05,<0> ,29.9,<0> ,99.3,<0> ,7.5,<0> ,1.10,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,6.9,<0> ,
"wqbslwq   ","P",06/22/2022 10:45,0,1,"",20.6,<0> ,46.04,<0> ,29.9,<0> ,98.8,<0> ,7.4,<0> ,1.08,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,6.9,<0> ,
"wqbslwq   ","P",06/22/2022 11:00,0,1,"",20.7,<0> ,46.04,<0> ,29.9,<0> ,101.5,<0> ,7.6,<0> ,1.06,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,7.3,<0> ,
"wqbslwq   ","P",06/22/2022 11:15,0,1,"",20.8,<0> ,46.03,<0> ,29.9,<0> ,101.9,<0> ,7.7,<0> ,1.03,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,5.8,<0> ,
"wqbslwq   ","P",06/22/2022 11:30,0,1,"",20.9,<0> ,46.04,<0> ,29.9,<0> ,103.6,<0> ,7.8,<0> ,1.01,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,5.3,<0> ,
"wqbslwq   ","P",06/22/2022 11:45,0,1,"",21.0,<0> ,46.04,<0> ,29.9,<0> ,104.7,<0> ,7.8,<0> ,0.99,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,5.9,<0> ,
"wqbslwq   ","P",06/22/2022 12:00,0,1,"",21.1,<0> ,46.04,<0> ,29.9,<0> ,105.5,<0> ,7.9,<0> ,0.96,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,6.8,<0> ,
"wqbslwq   ","P",06/22/2022 12:15,0,1,"",21.2,<0> ,46.04,<0> ,29.9,<0> ,106.5,<0> ,7.9,<0> ,0.94,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,5.9,<0> ,
"wqbslwq   ","P",06/22/2022 12:30,0,1,"",21.3,<0> ,46.05,<0> ,29.9,<0> ,107.7,<0> ,8.0,<0> ,0.92,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,6.9,<0> ,
"wqbslwq   ","P",06/22/2022 12:45,0,1,"",21.3,<0> ,46.05,<0> ,29.9,<0> ,107.0,<0> ,8.0,<0> ,0.90,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,6.8,<0> ,
"wqbslwq   ","P",06/22/2022 13:00,0,1,"",21.4,<0> ,46.04,<0> ,29.9,<0> ,107.3,<0> ,8.0,<0> ,0.88,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,6.2,<0> ,
"wqbslwq   ","P",06/22/2022 13:15,0,1,"",21.5,<0> ,46.04,<0> ,29.9,<0> ,106.0,<0> ,7.9,<0> ,0.86,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,6.9,<0> ,
"wqbslwq   ","P",06/22/2022 13:30,0,1,"",21.6,<0> ,46.03,<0> ,29.9,<0> ,108.5,<0> ,8.0,<0> ,0.84,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,6.2,<0> ,
"wqbslwq   ","P",06/22/2022 13:45,0,1,"",21.7,<0> ,46.03,<0> ,29.9,<0> ,107.9,<0> ,8.0,<0> ,0.82,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,5.5,<0> ,
"wqbslwq   ","P",06/22/2022 14:00,0,1,"",21.8,<0> ,46.04,<0> ,29.9,<0> ,108.4,<0> ,8.0,<0> ,0.81,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,6.6,<0> ,
"wqbslwq   ","P",06/22/2022 14:15,0,1,"",21.9,<0> ,46.05,<0> ,29.9,<0> ,110.8,<0> ,8.2,<0> ,0.80,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,7.3,<0> ,
"wqbslwq   ","P",06/22/2022 14:30,0,1,"",21.9,<0> ,45.86,<0> ,29.8,<0> ,111.2,<0> ,8.2,<0> ,0.82,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,7.9,<0> ,
"wqbslwq   ","P",06/22/2022 14:45,0,1,"",22.0,<0> ,45.76,<0> ,29.7,<0> ,114.1,<0> ,8.4,<0> ,0.83,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,8.3,<0> ,
"wqbslwq   ","P",06/22/2022 15:00,0,1,"",22.2,<0> ,45.40,<0> ,29.4,<0> ,116.0,<0> ,8.5,<0> ,0.85,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,9.8,<0> ,
"wqbslwq   ","P",06/22/2022 15:15,0,1,"",22.3,<0> ,45.23,<0> ,29.3,<0> ,115.8,<0> ,8.5,<0> ,0.87,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,9.0,<0> ,
"wqbslwq   ","P",06/22/2022 15:30,0,1,"",22.3,<0> ,45.38,<0> ,29.4,<0> ,115.9,<0> ,8.5,<0> ,0.90,<0> ,"","","",<-1> ,"","",7.9,<0> ,5,<0> ,9.4,<0> ,
"wqbslwq   ","P",06/22/2022 15:45,0,1,"",22.4,<0> ,45.40,<0> ,29.4,<0> ,116.0,<0> ,8.5,<0> ,0.93,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,10.0,<0> ,
"wqbslwq   ","P",06/22/2022 16:00,0,1,"",22.4,<0> ,45.50,<0> ,29.5,<0> ,117.2,<0> ,8.6,<0> ,0.97,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,9.6,<0> ,
"wqbslwq   ","P",06/22/2022 16:15,0,1,"",22.5,<0> ,45.49,<0> ,29.5,<0> ,119.2,<0> ,8.7,<0> ,1.00,<0> ,"","","",<-1> ,"","",7.9,<0> ,5,<0> ,10.0,<0> ,
"wqbslwq   ","P",06/22/2022 16:30,0,1,"",22.8,<0> ,45.72,<0> ,29.7,<0> ,119.9,<0> ,8.7,<0> ,1.04,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,9.9,<0> ,
"wqbslwq   ","P",06/22/2022 16:45,0,1,"",23.2,<0> ,46.16,<0> ,30.0,<0> ,123.0,<0> ,8.9,<0> ,1.07,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,8.5,<0> ,
"wqbslwq   ","P",06/22/2022 17:00,0,1,"",23.4,<0> ,46.52,<0> ,30.2,<0> ,125.4,<0> ,9.0,<0> ,1.10,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,10.2,<0> ,
"wqbslwq   ","P",06/22/2022 17:15,0,1,"",23.3,<0> ,46.64,<0> ,30.3,<0> ,126.2,<0> ,9.0,<0> ,1.12,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,9.8,<0> ,
"wqbslwq   ","P",06/22/2022 17:30,0,1,"",23.2,<0> ,46.65,<0> ,30.3,<0> ,126.5,<0> ,9.1,<0> ,1.14,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,10.7,<0> ,
"wqbslwq   ","P",06/22/2022 17:45,0,1,"",23.1,<0> ,46.52,<0> ,30.2,<0> ,126.1,<0> ,9.1,<0> ,1.15,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,10.9,<0> ,
"wqbslwq   ","P",06/22/2022 18:00,0,1,"",23.0,<0> ,46.50,<0> ,30.2,<0> ,126.5,<0> ,9.1,<0> ,1.16,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,11.7,<0> ,
"wqbslwq   ","P",06/22/2022 18:15,0,1,"",22.9,<0> ,46.14,<0> ,30.0,<0> ,125.1,<0> ,9.0,<0> ,1.17,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,13.4,<0> ,
"wqbslwq   ","P",06/22/2022 18:30,0,1,"",22.9,<0> ,45.96,<0> ,29.8,<0> ,124.9,<0> ,9.1,<0> ,1.19,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,12.3,<0> ,
"wqbslwq   ","P",06/22/2022 18:45,0,1,"",22.9,<0> ,46.22,<0> ,30.0,<0> ,124.2,<0> ,9.0,<0> ,1.21,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,12.3,<0> ,
"wqbslwq   ","P",06/22/2022 19:00,0,1,"",22.8,<0> ,46.48,<0> ,30.2,<0> ,123.0,<0> ,8.9,<0> ,1.22,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,13.3,<0> ,
"wqbslwq   ","P",06/22/2022 19:15,0,1,"",22.8,<0> ,46.22,<0> ,30.0,<0> ,123.7,<0> ,9.0,<0> ,1.24,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,14.4,<0> ,
"wqbslwq   ","P",06/22/2022 19:30,0,1,"",22.8,<0> ,46.43,<0> ,30.2,<0> ,121.0,<0> ,8.8,<0> ,1.25,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,16.8,<0> ,
"wqbslwq   ","P",06/22/2022 19:45,0,1,"",22.7,<0> ,46.43,<0> ,30.2,<0> ,118.5,<0> ,8.6,<0> ,1.26,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,14.8,<0> ,
"wqbslwq   ","P",06/22/2022 20:00,0,1,"",22.7,<0> ,46.43,<0> ,30.2,<0> ,117.6,<0> ,8.5,<0> ,1.27,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,18.6,<0> ,
"wqbslwq   ","P",06/22/2022 20:15,0,1,"",22.6,<0> ,46.48,<0> ,30.2,<0> ,116.7,<0> ,8.5,<0> ,1.29,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,17.7,<0> ,
"wqbslwq   ","P",06/22/2022 20:30,0,1,"",22.7,<0> ,46.57,<0> ,30.3,<0> ,114.9,<0> ,8.3,<0> ,1.30,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,21.1,<0> ,
"wqbslwq   ","P",06/22/2022 20:45,0,1,"",22.5,<0> ,46.53,<0> ,30.3,<0> ,115.4,<0> ,8.4,<0> ,1.30,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,19.6,<0> ,
"wqbslwq   ","P",06/22/2022 21:00,0,1,"",22.5,<0> ,46.54,<0> ,30.3,<0> ,113.4,<0> ,8.3,<0> ,1.30,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,15.6,<0> ,
"wqbslwq   ","P",06/22/2022 21:15,0,1,"",22.4,<0> ,46.45,<0> ,30.2,<0> ,111.9,<0> ,8.2,<0> ,1.29,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,17.7,<0> ,
"wqbslwq   ","P",06/22/2022 21:30,0,1,"",22.4,<0> ,46.42,<0> ,30.2,<0> ,111.9,<0> ,8.2,<0> ,1.27,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,18.7,<0> ,
"wqbslwq   ","P",06/22/2022 21:45,0,1,"",22.2,<0> ,46.08,<0> ,29.9,<0> ,112.5,<0> ,8.2,<0> ,1.26,<0> ,"","","",<-1> ,"","",8.0,<0> ,4,<0> ,17.4,<0> ,
"wqbslwq   ","P",06/22/2022 22:00,0,1,"",22.2,<0> ,46.01,<0> ,29.9,<0> ,112.4,<0> ,8.2,<0> ,1.24,<0> ,"","","",<-1> ,"","",8.0,<0> ,6,<0> ,13.8,<0> ,
"wqbslwq   ","P",06/22/2022 22:15,0,1,"",22.2,<0> ,46.15,<0> ,30.0,<0> ,113.3,<0> ,8.3,<0> ,1.22,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,16.3,<0> ,
"wqbslwq   ","P",06/22/2022 22:30,0,1,"",22.1,<0> ,46.15,<0> ,30.0,<0> ,111.2,<0> ,8.1,<0> ,1.20,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,15.7,<0> ,
"wqbslwq   ","P",06/22/2022 22:45,0,1,"",22.1,<0> ,46.12,<0> ,30.0,<0> ,114.3,<0> ,8.4,<0> ,1.18,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,13.8,<0> ,
"wqbslwq   ","P",06/22/2022 23:00,0,1,"",22.0,<0> ,46.09,<0> ,29.9,<0> ,113.0,<0> ,8.3,<0> ,1.15,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,12.8,<0> ,
"wqbslwq   ","P",06/22/2022 23:15,0,1,"",22.0,<0> ,46.07,<0> ,29.9,<0> ,108.2,<0> ,8.0,<0> ,1.12,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,13.8,<0> ,
"wqbslwq   ","P",06/22/2022 23:30,0,1,"",22.0,<0> ,46.04,<0> ,29.9,<0> ,107.4,<0> ,7.9,<0> ,1.10,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,14.4,<0> ,
