STN_ID,STN_EQUIV,SAMP_DATE,UNIQUE_ID,SOURCE,LAB,GEN_QC,TIME,TIME_QC,DUP,SAMPDEP_M,SAMPDEP_QC,SECCHI_M,SECC_QC,TOTDEP_M,TOTDEP_QC,TEMP_C,TEMP_QC,SAL_FIELD,SAL_METH,SAL_QC,SAL_LAB,SAL_LAB_QC,COND,DO_MGL,DO_SAT,DO_METH,DO_QC,PO4_UM,PO4_QC,TP_UM,TP_QC,NH4_UM,NH4_QC,NO2NO3_UM,NO2NO3_QC,TDN_UM,TDN_QC,PON_UM,PON_QC,TN_UM,TN_QC,POC_UM,POC_QC,CHLA_UGL_LAB,CHLA_LAB_QC,CHLA_LAB_METH,CHLA_UGL_ SONDE,CHLA_SONDE_QC,CHLA_SONDE_METH,PHEO_UGL,PHEO_QC,DOC_UM,DOC_QC,PH,PH_QC,BEAU,BEAU_QC,TIDE,WHTR,PREC,WIND,OBS_COMM,QA_COM
FC1X,FC1,9/19/2014,FC1X-X-2014-09-19-0710-D-2.35-0,BBC,,,7:10 AM,,0,2.35,,,,2.65,,18,,29,S1,,,,,7.5,94.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,2,1,NE,,
FC1X,FC1,5/28/2015,FC1X-X-2015-05-28-0745-S-0.15-0,BBC,,,7:45 AM,,0,0.15,,2.2,,2.3,,17,,29,S1,,,,,7,86.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,1,SE,,
FC1X,FC1,5/28/2015,FC1X-X-2015-05-28-0725-D-2-0,BBC,,,7:25 AM,,0,2,,2.2,,2.3,,17,,30,S1,,,,,7.5,93.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,1,SE,,
FC1X,FC1,6/4/2015,FC1X-X-2015-06-04-0730-S-0.15-0,BBC,,,7:30 AM,,0,0.15,,2.2,,2.4,,14,,26,S1,,,,,7,79.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,1,NE,,
FC1X,FC1,6/4/2015,FC1X-X-2015-06-04-0707-D-2.1-0,BBC,,,7:07 AM,,0,2.1,,2.2,,2.4,,15,,31,S1,,,,,7.5,90.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,1,NE,,
FC1X,FC1,6/10/2015,FC1X-X-2015-06-10-0725-S-0.15-0,BBC,,,7:25 AM,,0,0.15,,1.9,,2.05,,17.5,,29.5,S1,,,,,7.5,93.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,1,1,,a number of large 20cm jellyfish,
FC1X,FC1,6/10/2015,FC1X-X-2015-06-10-0705-D-1.75-0,BBC,,,7:05 AM,,0,1.75,,1.9,,2.05,,17.5,,30,S1,,,,,8,100.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,1,1,,a number of large 20cm jellyfish,
FC1X,FC1,6/16/2015,FC1X-X-2015-06-16-0727-S-0.15-0,BBC,,,7:27 AM,,0,0.15,,2,,3.1,,17,,27,S1,,,,,7.5,91.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,3,NE,,
FC1X,FC1,6/16/2015,FC1X-X-2015-06-16-0705-D-2.8-0,BBC,,,7:05 AM,,0,2.8,,2,,3.1,,18,,30.5,S1,,,,,8,101.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,3,NE,,
FC1X,FC1,6/20/2015,FC1X-X-2015-06-20-0845-S-0.15-0,BBC,,,8:45 AM,,0,0.15,,1.8,,2.5,,16,,26,S1,,,,,9,106.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,2,NE,,
FC1X,FC1,6/20/2015,FC1X-X-2015-06-20-0902-D-2.2-0,BBC,,,9:02 AM,,0,2.2,,1.8,,2.5,,18,,29,S1,,,,,9,113.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,2,NE,,
FC1X,FC1,6/24/2015,FC1X-X-2015-06-24-0835-D-2.1-0,BBC,,,8:35 AM,,0,2.1,,,,2.1,,18.5,,29.5,S1,,,,,8,102.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,3,NE,,
FC1X,FC1,6/24/2015,FC1X-X-2015-06-24-0853-S-0.15-0,BBC,,,8:53 AM,,0,0.15,,,,2.1,,19.5,,27.5,S1,,,,,8,102.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,3,NE,,
FC1X,FC1,7/7/2015,FC1X-X-2015-07-07-0830-S-0.15-0,BBC,,,8:30 AM,,0,0.15,,2,,2.1,,23,,28,S1,,,,,8,109.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,1,1,SW,,
FC1X,FC1,7/7/2015,FC1X-X-2015-07-07-0805-D-1.8-0,BBC,,,8:05 AM,,0,1.8,,2,,2.1,,23.5,,31,S1,,,,,9,126.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,1,1,SW,,
FC1N,FC1,7/13/2015,FC1N-N-2015-07-13-1146-S-0.15-0,BBC,MBL,,11:46 AM,,0,0.15,,2.15,,2.5,,26,,31,S1,,30.62,,47,,,,,<0.25,7,,,1.0181,,0.3056,,11.31,,7.41,,18.72,,51.9,,4.52,,CH1,,,,3.49,,,,,,,,E,,,,,
FC1X,FC1,7/13/2015,FC1X-X-2015-07-13-0738-S-0.15-0,BBC,,,7:38 AM,,0,0.15,,2.5,,3.2,,23.5,,29,S1,,,,,9,125.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,SW,,
FC1X,FC1,7/13/2015,FC1X-X-2015-07-13-0720-D-2.9-0,BBC,,,7:20 AM,,0,2.9,,2.5,,3.2,,23.5,,30.5,S1,,,,,8,112.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,SW,,
FC1X,FC1,7/16/2015,FC1X-X-2015-07-16-0750-S-0.15-0,BBC,,,7:50 AM,,0,0.15,,2.2,,3.2,,21,,25,S1,,,,,7.5,97.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,F,2,2,NE,,
FC1X,FC1,7/16/2015,FC1X-X-2015-07-16-0730-D-2.9-0,BBC,,,7:30 AM,,0,2.9,,2.2,,3.2,,23,,29,S1,,,,,7.5,103.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,F,2,2,NE,,
FC1X,FC1,7/22/2015,FC1X-X-2015-07-22-0745-S-0.15-0,BBC,,,7:45 AM,,0,0.15,,2.3,,2.5,,24,,29,S1,,,,,7.5,105.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,1,1,NW,,
FC1X,FC1,7/22/2015,FC1X-X-2015-07-22-0730-D-2.2-0,BBC,,,7:30 AM,,0,2.2,,2.3,,2.5,,24,,30,S1,,,,,7,99.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,1,1,NW,,
FC1N,FC1,7/27/2015,FC1N-N-2015-07-27-0838-S-0.15-0,BBC,MBL,,8:38 AM,,0,0.15,,2.35,,2.85,,24,,30,S1,,28.08,,43.5,,,,,0.754,,,,5.8046,,2.38,,14.92,,6.69,,21.61,,49.4,,7.04,,CH1,,,,1.58,,,,,,,,E,,,,,
FC1X,FC1,7/27/2015,FC1X-X-2015-07-27-0806-S-0.15-0,BBC,,,8:06 AM,,0,0.15,,2.2,,2.6,,23,,29,S1,,,,,4.5,62.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,3,2,S,,
FC1X,FC1,7/27/2015,FC1X-X-2015-07-27-0745-D-2.3-0,BBC,,,7:45 AM,,0,2.3,,2.2,,2.6,,23,,30.5,S1,,,,,4,55.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,3,2,S,,
FC1X,FC1,7/31/2015,FC1X-X-2015-07-31-0826-S-0.15-2,BBC,,,8:26 AM,,2,0.15,,2.5,,3.5,,24.5,,29,S1,,,,,5.75,81.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,2,W,,
FC1X,FC1,7/31/2015,FC1X-X-2015-07-31-0754-D-3.2-2,BBC,,,7:54 AM,,2,3.2,,2.5,,3.5,,25,,30,S1,,,,,6.25,89.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,2,W,,
FC1X,FC1,7/31/2015,FC1X-X-2015-07-31-0817-S-0.15-1,BBC,,,8:17 AM,,1,0.15,,2.5,,3.5,,24.5,,29,S1,,,,,6,85.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,2,W,,
FC1X,FC1,7/31/2015,FC1X-X-2015-07-31-0835-S-0.15-1,BBC,,,8:35 AM,,1,0.15,,2.5,,3.5,,24.5,,29,S1,,,,,5.5,78.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,2,W,,
FC1X,FC1,7/31/2015,FC1X-X-2015-07-31-0747-D-3.2-1,BBC,,,7:47 AM,,1,3.2,,2.5,,3.5,,25,,30,S1,,,,,6,86.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,2,W,,
FC1X,FC1,7/31/2015,FC1X-X-2015-07-31-0802-D-3.2-1,BBC,,,8:02 AM,,1,3.2,,2.5,,3.5,,25,,30,S1,,,,,6.5,93.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,2,W,,
FC1X,FC1,8/5/2015,FC1X-X-2015-08-05-0745-S-0.15-0,BBC,,,7:45 AM,,0,0.15,,2,,2.1,,24.5,,28,S1,,,,,6,84.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,2,,,
FC1X,FC1,8/5/2015,FC1X-X-2015-08-05-0725-D-1.8-0,BBC,,,7:25 AM,,0,1.8,,2,,2.1,,25.5,,30,S1,,,,,6.5,94.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,2,,,
FC1N,FC1,8/10/2015,FC1N-N-2015-08-10-0910-S-0.15-0,BBC,MBL,,9:10 AM,,0,0.15,,2.3,,2.95,,23,,29,S1,,29.53,,45.5,,,,,0.634,,,,3.683,,3.715,,22.49,,6.96,,29.45,,49.6,,2.21,,CH1,,,,2.12,,,,,,,,E,,,,very green water,
FC1X,FC1,8/15/2015,FC1X-X-2015-08-15-0815-S-0.15-0,BBC,,,8:15 AM,,0,0.15,,2.4,,3.2,,23.5,,27.5,S1,,,,,5.5,76.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,1,SW,,
FC1X,FC1,8/15/2015,FC1X-X-2015-08-15-0800-D-2.9-0,BBC,,,8:00 AM,,0,2.9,,2.4,,3.2,,23.5,,30.5,S1,,,,,6.5,91.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,1,SW,,
FC1X,FC1,8/19/2015,FC1X-X-2015-08-19-0734-S-0.15-0,BBC,,,7:34 AM,,0,0.15,,2.3,,2.7,,23,,28.5,S1,,,,,7,96.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,3,1,NE,,
FC1X,FC1,8/19/2015,FC1X-X-2015-08-19-0711-D-2.4-0,BBC,,,7:11 AM,,0,2.4,,2.3,,2.7,,24,,30.5,S1,,,,,6.5,92.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,3,1,NE,,
FC1X,FC1,8/20/2015,FC1X-X-2015-08-20-0758-S-0.15-0,BBC,,,7:58 AM,,0,0.15,,2.2,,2.5,,25,,28.5,S1,,,,,6,85.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,S,,
FC1X,FC1,8/20/2015,FC1X-X-2015-08-20-0743-D-2.2-0,BBC,,,7:43 AM,,0,2.2,,2.2,,2.5,,26.5,,31,S1,,,,,6,89.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,S,,
FC1X,FC1,8/26/2015,FC1X-X-2015-08-26-0704-S-0.15-0,BBC,,,7:04 AM,,0,0.15,,2.3,,2.9,,25,,29.5,S1,,,,,6.5,93.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,3,2,S,,
FC1X,FC1,8/26/2015,FC1X-X-2015-08-26-0748-D-2.6-0,BBC,,,7:48 AM,,0,2.6,,2.3,,2.9,,26,,30.5,S1,,,,,7,102.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,3,2,S,,
FC1X,FC1,9/2/2015,FC1X-X-2015-09-02-0807-S-0.15-0,BBC,,,8:07 AM,,0,0.15,,2.3,,2.5,,22,,27.5,S1,,,,,6.5,87.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,4,1,W,,
FC1X,FC1,9/2/2015,FC1X-X-2015-09-02-0750-D-2.2-0,BBC,,,7:50 AM,,0,2.2,,2.3,,2.5,,24.5,,30,S1,,,,,7.5,107.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,4,1,W,,
FC1X,FC1,9/9/2015,FC1X-X-2015-09-09-0720-S-0.15-0,BBC,,,7:20 AM,,0,0.15,,2.5,,3.3,,23,,30,S1,,,,,6,83.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,3,1,SW,,
FC1X,FC1,9/9/2015,FC1X-X-2015-09-09-0705-D-3-0,BBC,,,7:05 AM,,0,3,,2.5,,3.3,,23,,30,S1,,,,,6.5,90.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,3,1,SW,,
FC1X,FC1,9/14/2015,FC1X-X-2015-09-14-0720-S-0.15-0,BBC,,,7:20 AM,,0,0.15,,2.7,,3.1,,21,,28,S1,,,,,6,79.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,2,SW,,
FC1X,FC1,9/14/2015,FC1X-X-2015-09-14-0705-D-2.8-0,BBC,,,7:05 AM,,0,2.8,,2.7,,3.1,,22,,31,S1,,,,,6.5,89.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,2,SW,,
FC1X,FC1,9/19/2015,FC1X-X-2015-09-19-0758-S-0.15-0,BBC,,,7:58 AM,,0,0.15,,,,2.6,,22,,28.5,S1,,,,,7,94.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,,,
FC1X,FC1,9/19/2015,FC1X-X-2015-09-19-0737-D-2.3-0,BBC,,,7:37 AM,,0,2.3,,,,2.6,,23,,30.5,S1,,,,,8.5,118.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,,,
FC1X,FC1,9/23/2015,FC1X-X-2015-09-23-0720-S-0.15-0,BBC,,,7:20 AM,,0,0.15,,,,2.6,,19,,28,S1,,,,,7,89.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,2,1,,,
FC1X,FC1,9/23/2015,FC1X-X-2015-09-23-0702-D-2.3-0,BBC,,,7:02 AM,,0,2.3,,,,2.6,,19,,29.5,S1,,,,,7,90.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,2,1,,,
FC1X,FC1,6/1/2016,FC1X-X-2016-06-01-0655-S-0.15-0,BBC,,,6:55 AM,,0,0.15,,2.9,,3,,14,,29,S1,,,,,6.5,75.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,2,,,
FC1X,FC1,6/1/2016,FC1X-X-2016-06-01-0621-D-2.4-0,BBC,,,6:21 AM,,0,2.4,,2.9,,3,,14,,31,S1,,,,,8,94.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,2,,,
FC1X,FC1,6/5/2016,FC1X-X-2016-06-05-0636-D-2.15-0,BBC,,,6:36 AM,,0,2.15,,2.25,,2.45,,15,,30,S1,,,,,6.5,77.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,2,SW,,
FC1X,FC1,6/5/2016,FC1X-X-2016-06-05-0700-S-0.15-0,BBC,,,7:00 AM,,0,0.15,,2.25,,2.45,,16,,28,S1,,,,,6,72.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,2,SW,,
FC1X,FC1,6/11/2016,FC1X-X-2016-06-11-0630-D-1.9-0,BBC,,,6:30 AM,,0,1.9,,1.75,,2.2,,16,,30,S1,,,,,6.5,79.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,1,1,S,,
FC1X,FC1,6/11/2016,FC1X-X-2016-06-11-0700-S-0.15-0,BBC,,,7:00 AM,,0,0.15,,1.75,,2.2,,17,,29,S1,,,,,6,74.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,1,1,S,,
FC1X,FC1,6/16/2016,FC1X-X-2016-06-16-0655-S-0.15-0,BBC,,,6:55 AM,,0,0.15,,2.5,,3.05,,19,,30,S1,,,,,7,90.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,3,1,,,
FC1X,FC1,6/16/2016,FC1X-X-2016-06-16-0625-D-2.3-0,BBC,,,6:25 AM,,0,2.3,,2.5,,3.05,,19,,31,S1,,,,,8,103.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,3,1,,,
FC1X,FC1,6/22/2016,FC1X-X-2016-06-22-0727-S-0.15-0,BBC,,,7:27 AM,,0,0.15,,2,,2.4,,21,,27,S1,,,,,6.5,85.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,2,N,,
FC1X,FC1,6/22/2016,FC1X-X-2016-06-22-0631-D-2.1-0,BBC,,,6:31 AM,,0,2.1,,2,,2.4,,21,,32,S1,,,,,8,108.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,2,N,,
FC1X,FC1,6/30/2016,FC1X-X-2016-06-30-0724-S-0.15-0,BBC,,,7:24 AM,,0,0.15,,1.9,,2.65,,22,,28,S1,,,,,6,80.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,E,1,1,NW,,
FC1X,FC1,6/30/2016,FC1X-X-2016-06-30-0655-D-2.35-0,BBC,,,6:55 AM,,0,2.35,,1.9,,2.65,,23,,30,S1,,,,,6.5,90.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,E,1,1,NW,,
FC1N,FC1,7/5/2016,FC1N-N-2016-07-05-1100-S-0.15-0,BBC,MBL,,11:00 AM,,0,0.15,,2.1,,3.6,,23.53,,28.69,S2,,28.44,,,6.84,95.20%,DO2,,0.438,,,,1.5532,,2.0198,,18.99,,10.26,,29.25,,62.7,,3.71,,CH1,,,,0.83,,,,,,,,E,,,,,
FC1X,FC1,7/6/2016,FC1X-X-2016-07-06-0711-S-0.15-0,BBC,,,7:11 AM,,0,0.15,,1.4,,2.3,,23,,28,S1,,,,,6,82.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,2,NW,,
FC1X,FC1,7/6/2016,FC1X-X-2016-07-06-0647-D-2-0,BBC,,,6:47 AM,,0,2,,1.4,,2.3,,24,,31,S1,,,,,6.5,92.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,2,NW,,
FC1X,FC1,7/12/2016,FC1X-X-2016-07-12-0703-S-0.15-0,BBC,,,7:03 AM,,0,0.15,,2.1,,2.3,,21,,29,S1,,,,,5.5,73.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,1,NW,,
FC1X,FC1,7/12/2016,FC1X-X-2016-07-12-0630-D-2-0,BBC,,,6:30 AM,,0,2,,2.1,,2.3,,22,,30,S1,,,,,6.5,88.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,1,NW,,
FC1X,FC1,7/16/2016,FC1X-X-2016-07-16-0801-S-0.15-2,BBC,,,8:01 AM,,2,0.15,,2.5,,2.9,,25.5,,29.5,S1,,,,,6,86.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,NW,,
FC1X,FC1,7/16/2016,FC1X-X-2016-07-16-0745-S-0.15-1,BBC,,,7:45 AM,,1,0.15,,2.5,,2.9,,25,,30,S1,,,,,6,86.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,NW,,
FC1X,FC1,7/16/2016,FC1X-X-2016-07-16-0818-S-0.15-1,BBC,,,8:18 AM,,1,0.15,,2.5,,2.9,,26,,29,S1,,,,,6,87.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,NW,,
FC1X,FC1,7/16/2016,FC1X-X-2016-07-16-0638-D-2.3-0,BBC,,,6:38 AM,,0,2.3,,2.5,,2.9,,25,,30,S1,,,,,6.5,93.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,NW,,
FC1X,FC1,7/16/2016,FC1X-X-2016-07-16-0711-D-2.3-0,BBC,,,7:11 AM,,0,2.3,,2.5,,2.9,,25,,32,S1,,,,,6.5,94.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,NW,,
FC1N,FC1,7/18/2016,FC1N-N-2016-07-18-1120-S-0.15-0,BBC,MBL,,11:20 AM,,0,0.15,,2.4,,2.85,,26,,29,S1,,30.33,,,,,,,0.4591,,,,1.0367,,1.4509,,16.56,,9.89,,26.45,,66.4,,3.47,,CH1,,,,0.82,,,,,,,,E,,,,,
FC1X,FC1,7/21/2016,FC1X-X-2016-07-21-0728-S-0.15-0,BBC,,,7:28 AM,,0,0.15,,2,,2.55,,24,,29,S1,,,,,6,84.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,W,,
FC1X,FC1,7/21/2016,FC1X-X-2016-07-21-0658-D-2.25-0,BBC,,,6:58 AM,,0,2.25,,2,,2.55,,25,,31,S1,,,,,7,101.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,W,,
FC1N,FC1,8/1/2016,FC1N-N-2016-08-01-1050-S-0.15-0,BBC,MBL,,10:50 AM,,0,0.15,,2.3,,2.7,,25.5,,29.88,S2,,30.04,,,6.3,91.40%,DO2,,0.6505,,,,1.3297,,<0.25,7,16.75,,10.33,,27.08,,79.9,,5.48,,CH1,,,,1.46,,,,,,,,E,,,,,
FC3,FC3,8/1/2016,FC3-N-2016-08-01-1145-S-0.15-0,BBC,MBL,,11:45 AM,,0,0.15,,,,,,26.01,,26.41,S2,,26.78,,,,,DO2,8,3.0669,,,,1.2722,,0.3386,,79.15,,138.43,3,217.58,,1267.4,3,197.37,3,CH1,,,,2.92,,,,,,,,E,,,,,"must have been stuff in water??, 50ml filtered"
FC1X,FC1,8/4/2016,FC1X-X-2016-08-04-0741-S-0.15-0,BBC,,,7:41 AM,,0,0.15,,1.9,,2.4,,18,,29,S1,,,,,5.5,69.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,S,,
FC1X,FC1,8/4/2016,FC1X-X-2016-08-04-0645-D-2.1-0,BBC,,,6:45 AM,,0,2.1,,1.9,,2.4,,19,,32,S1,,,,,6,78.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,S,,
FC1X,FC1,8/8/2016,FC1X-X-2016-08-08-0717-S-0.15-0,BBC,,,7:17 AM,,0,0.15,,2,,2.2,,23,,29,S1,,,,,5,69.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,N,,
FC1X,FC1,8/8/2016,FC1X-X-2016-08-08-0649-D-1.9-0,BBC,,,6:49 AM,,0,1.9,,2,,2.2,,25,,31,S1,,,,,6,86.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,N,,
FC1N,FC1,8/15/2016,FC1N-N-2016-08-15-0950-S-0.15-0,BBC,MBL,,9:50 AM,,0,0.15,,1.9,,2.8,,26.51,,30.6,S2,,30.77,,,5.83,86.40%,DO2,,0.7474,,,,1.3732,,1.16,,22.4,,9.08,,31.48,,63.7,,3.68,,CH1,,,,1.66,,,,,,,,E,,,,,
FC3,FC3,8/15/2016,FC3-N-2016-08-15-0935-S-0.15-0,BBC,MBL,,9:35 AM,,0,0.15,,2,,2.4,,24.75,,27.45,S2,,28.3,,,4.66,65.80%,DO2,,1.0255,,,,2.7747,,8.81,,30.2,,7.77,,37.97,,57.8,,2.53,,CH1,,,,1.82,,,,,,,,E,,,,,
FC1X,FC1,8/21/2016,FC1X-X-2016-08-21-0722-S-0.15-0,BBC,,,7:22 AM,,0,0.15,,2.05,,2.25,,25,,30,S1,,,,,6,86.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,SE,,
FC1X,FC1,8/21/2016,FC1X-X-2016-08-21-0638-D-1.95-0,BBC,,,6:38 AM,,0,1.95,,2.05,,2.25,,26,,31,S1,,,,,7,103.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,SE,,
FC1N,FC1,7/6/2017,FC1N-N-2017-07-06-1015-S-0.15-0,BBC,MBL,,10:15 AM,,0,0.15,,1.45,,2.9,,23.74,,29.14,S2,,28.73,,,8.05,112.80%,DO2,,<0.25,7,,,0.4503,,<0.25,7,23.03,,16.96,,39.99,,119.4,,9.34,,CH1,,,,1.51,,,,,,,,E,,,,%DO = 112.5 / water very green,
FC3,FC3,7/6/2017,FC3-N-2017-07-06-1005-S-0.15-0,BBC,MBL,,10:05 AM,,0,0.15,,1.2,,2.4,,23.83,,28.6,S2,,28.3,,,7.22,101.00%,DO2,,0.329,,,,0.74,,2.209,,24.83,,13.35,,38.17,,90.9,,8.33,,CH1,,,,1.61,,,,,,,,E,,,,%DO = 101,
FC1N,FC1,7/20/2017,FC1N-N-2017-07-20-0835-S-0.15-0,BBC,MBL,,8:35 AM,,0,0.15,,2.5,,2.9,,24.7,,29.45,S2,,29.1,,,4.59,65.50%,DO2,,0.497,,,,1.6556,,3.3738,,18.99,,5.34,,24.33,,51.7,,1.91,,CH1,,,,0.92,,,,,,,,E,,,,DO 65.2% and water very green,
FC3,FC3,7/20/2017,FC3-N-2017-07-20-0820-S-0.15-0,BBC,MBL,,8:20 AM,,0,0.15,,2.1,,3,,24.62,,28.79,S2,,28.95,,,4.55,64.60%,DO2,,0.593,,,,1.7368,,3.5911,,22.29,,12.02,,34.31,,84.6,,5.57,,CH1,,,,2.09,,,,,,,,E,,,,DO 65.2%,
FC1X,FC1,7/26/2017,FC1X-X-2017-07-26-0743-S-0.15-0,BBC,,,7:43 AM,,0,0.15,,1.8,,2.3,,19.9,,27.49,S2,,,,,5.45,70.50%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,,motor running nearby,
FC1X,FC1,7/26/2017,FC1X-X-2017-07-26-0748-D-2.03-0,BBC,,,7:48 AM,,0,2.03,,1.8,,2.3,,21.3,,30.32,S2,,,,,6.11,82.50%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,,motor running nearby,
