"Plot Title: Carolina September 2021 2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182875)","Temp, °F (SEN S/N: 20182875)","Bad Battery","Coupler Detached","Good Battery","Coupler Attached","Host Connected","Stopped","End Of File"
11/18/21 16:03:42,29177.3,55.11,,,,,,,
11/18/21 16:33:42,29175.0,55.08,,,,,,,
11/18/21 17:03:42,29061.0,54.84,,,,,,,
11/18/21 17:33:42,28987.1,54.93,,,,,,,
11/18/21 18:03:42,28902.1,54.63,,,,,,,
11/18/21 18:33:42,28948.0,54.63,,,,,,,
11/18/21 19:03:42,28973.3,54.50,,,,,,,
11/18/21 19:33:42,29010.1,54.41,,,,,,,
11/18/21 20:03:42,29063.3,54.43,,,,,,,
11/18/21 20:33:42,29047.1,54.43,,,,,,,
11/18/21 21:03:42,29084.2,54.45,,,,,,,
11/18/21 21:33:42,29137.7,54.46,,,,,,,
11/18/21 22:03:42,29196.0,54.46,,,,,,,
11/18/21 22:33:42,29299.4,54.63,,,,,,,
11/18/21 23:03:42,29353.7,54.57,,,,,,,
11/18/21 23:33:42,29441.6,54.64,,,,,,,
11/19/21 00:03:42,29408.3,54.64,,,,,,,
11/19/21 00:33:42,29313.5,54.72,,,,,,,
11/19/21 01:03:42,29391.7,54.73,,,,,,,
11/19/21 01:33:42,29405.9,54.81,,,,,,,
11/19/21 02:03:42,28815.4,54.64,,,,,,,
11/19/21 02:33:42,28657.1,54.64,,,,,,,
11/19/21 03:03:42,28845.0,54.54,,,,,,,
11/19/21 03:33:42,28405.5,54.37,,,,,,,
11/19/21 04:03:42,28394.5,54.30,,,,,,,
11/19/21 04:33:42,28304.5,54.19,,,,,,,
11/19/21 05:03:42,28228.1,54.25,,,,,,,
11/19/21 05:33:42,27626.4,53.87,,,,,,,
11/19/21 06:03:42,27556.0,53.58,,,,,,,
11/19/21 06:33:42,27523.0,53.64,,,,,,,
11/19/21 07:03:42,27229.6,53.49,,,,,,,
11/19/21 07:33:42,27065.4,53.28,,,,,,,
11/19/21 08:03:42,28078.8,54.16,,,,,,,
11/19/21 08:33:42,28432.0,54.27,,,,,,,
11/19/21 09:03:42,28263.0,54.03,,,,,,,
11/19/21 09:33:42,28443.1,54.18,,,,,,,
11/19/21 10:03:42,27821.1,53.47,,,,,,,
11/19/21 10:33:42,28368.1,53.98,,,,,,,
11/19/21 11:03:42,28598.8,54.12,,,,,,,
11/19/21 11:33:42,28804.0,54.27,,,,,,,
11/19/21 12:03:42,28654.9,54.10,,,,,,,
11/19/21 12:33:42,28745.1,54.23,,,,,,,
11/19/21 13:03:42,28861.0,54.46,,,,,,,
11/19/21 13:33:42,28636.9,54.54,,,,,,,
11/19/21 14:03:42,28543.0,54.45,,,,,,,
11/19/21 14:33:42,28525.2,54.37,,,,,,,
11/19/21 15:03:42,28223.8,54.41,,,,,,,
11/19/21 15:33:42,27871.8,54.16,,,,,,,
11/19/21 16:03:42,27318.5,53.64,,,,,,,
11/19/21 16:33:42,26921.1,53.13,,,,,,,
11/19/21 17:03:42,26533.8,52.83,,,,,,,
11/19/21 17:33:42,26348.2,52.70,,,,,,,
11/19/21 18:03:42,26034.5,52.48,,,,,,,
11/19/21 18:33:42,26378.4,52.61,,,,,,,
11/19/21 19:03:42,25492.6,51.55,,,,,,,
11/19/21 19:33:42,26570.1,52.52,,,,,,,
11/19/21 20:03:42,27605.7,54.00,,,,,,,
11/19/21 20:33:42,27267.9,53.55,,,,,,,
11/19/21 21:03:42,27693.1,54.52,,,,,,,
11/19/21 21:33:42,27946.1,54.46,,,,,,,
11/19/21 22:03:42,26691.2,52.39,,,,,,,
11/19/21 22:33:42,27085.3,52.54,,,,,,,
11/19/21 23:03:42,27789.5,53.37,,,,,,,
11/19/21 23:33:42,27718.2,52.86,,,,,,,
11/20/21 00:03:42,27903.6,53.04,,,,,,,
11/20/21 00:33:42,27597.4,52.34,,,,,,,
11/20/21 01:03:42,27286.1,51.91,,,,,,,
11/20/21 01:33:42,26930.9,51.66,,,,,,,
11/20/21 02:03:42,26423.6,51.10,,,,,,,
11/20/21 02:33:42,26172.8,50.59,,,,,,,
11/20/21 03:03:42,26021.7,50.23,,,,,,,
11/20/21 03:33:42,25501.4,49.98,,,,,,,
11/20/21 04:03:42,24512.7,48.88,,,,,,,
11/20/21 04:33:42,25434.8,50.36,,,,,,,
11/20/21 05:03:42,26185.8,52.18,,,,,,,
11/20/21 05:33:42,26646.8,52.81,,,,,,,
11/20/21 06:03:42,26191.3,52.61,,,,,,,
11/20/21 06:33:42,26970.3,53.15,,,,,,,
11/20/21 07:03:42,27310.4,53.98,,,,,,,
11/20/21 07:33:42,27288.1,53.46,,,,,,,
11/20/21 08:03:42,26907.3,52.75,,,,,,,
11/20/21 08:33:42,27626.4,53.60,,,,,,,
11/20/21 09:03:42,28018.7,53.71,,,,,,,
11/20/21 09:33:42,27997.3,53.40,,,,,,,
11/20/21 10:03:42,27181.3,52.18,,,,,,,
11/20/21 10:33:42,24930.9,47.88,,,,,,,
11/20/21 11:03:42,24925.9,48.45,,,,,,,
11/20/21 11:33:42,25987.0,50.14,,,,,,,
11/20/21 12:03:42,27143.2,51.73,,,,,,,
11/20/21 12:33:42,26772.5,50.77,,,,,,,
11/20/21 13:03:42,26917.2,51.13,,,,,,,
11/20/21 13:33:42,27075.4,51.53,,,,,,,
11/20/21 14:03:42,27416.2,52.34,,,,,,,
11/20/21 14:33:42,27641.0,52.66,,,,,,,
11/20/21 15:03:42,27816.9,52.83,,,,,,,
11/20/21 15:33:42,27676.4,52.90,,,,,,,
11/20/21 16:03:42,27812.7,53.10,,,,,,,
11/20/21 16:33:42,27808.4,53.15,,,,,,,
11/20/21 17:03:42,27804.2,53.10,,,,,,,
11/20/21 17:33:42,27568.4,53.40,,,,,,,
11/20/21 18:03:42,27607.7,53.31,,,,,,,
11/20/21 18:33:42,27630.6,53.28,,,,,,,
11/20/21 19:03:42,27666.0,53.31,,,,,,,
11/20/21 19:33:42,27430.6,53.22,,,,,,,
11/20/21 20:03:42,27611.9,53.24,,,,,,,
11/20/21 20:33:42,27674.3,53.24,,,,,,,
11/20/21 21:03:42,27749.6,53.37,,,,,,,
11/20/21 21:33:42,27871.8,53.24,,,,,,,
11/20/21 22:03:42,27944.0,53.20,,,,,,,
11/20/21 22:33:42,27967.4,53.20,,,,,,,
11/20/21 23:03:42,28020.9,53.08,,,,,,,
11/20/21 23:33:42,28038.0,52.83,,,,,,,
11/21/21 00:03:42,28121.9,52.68,,,,,,,
11/21/21 00:33:42,28132.7,52.61,,,,,,,
11/21/21 01:03:42,28076.7,52.38,,,,,,,
11/21/21 01:33:42,27948.3,52.20,,,,,,,
11/21/21 02:03:42,27903.6,52.05,,,,,,,
11/21/21 02:33:42,27920.6,51.93,,,,,,,
11/21/21 03:03:42,27800.0,51.84,,,,,,,
11/21/21 03:33:42,27597.4,51.53,,,,,,,
11/21/21 04:03:42,27351.0,51.21,,,,,,,
11/21/21 04:33:42,27391.7,51.26,,,,,,,
11/21/21 05:03:42,27381.5,51.33,,,,,,,
11/21/21 05:33:42,27292.2,51.39,,,,,,,
11/21/21 06:03:42,27330.7,51.39,,,,,,,
11/21/21 06:33:42,27527.1,51.67,,,,,,,
11/21/21 07:03:42,27595.3,51.69,,,,,,,
11/21/21 07:33:42,27645.1,51.66,,,,,,,
11/21/21 08:03:42,27680.6,51.71,,,,,,,
11/21/21 08:33:42,27649.3,51.64,,,,,,,
11/21/21 09:03:42,27697.3,51.58,,,,,,,
11/21/21 09:33:42,27686.8,51.55,,,,,,,
11/21/21 10:03:42,27724.4,51.53,,,,,,,
11/21/21 10:33:42,27764.3,51.51,,,,,,,
11/21/21 11:03:42,27819.0,51.51,,,,,,,
11/21/21 11:33:42,27808.4,51.57,,,,,,,
11/21/21 12:03:42,27944.0,51.66,,,,,,,
11/21/21 12:33:42,27944.0,51.67,,,,,,,
11/21/21 13:03:42,27912.1,51.73,,,,,,,
11/21/21 13:33:42,27952.5,51.78,,,,,,,
11/21/21 14:03:42,27986.6,51.87,,,,,,,
11/21/21 14:33:42,28048.7,51.96,,,,,,,
11/21/21 15:03:42,28102.5,52.02,,,,,,,
11/21/21 15:33:42,28087.4,52.09,,,,,,,
11/21/21 16:03:42,27980.2,52.29,,,,,,,
11/21/21 16:33:42,27918.5,52.39,,,,,,,
11/21/21 17:03:42,27899.4,52.39,,,,,,,
11/21/21 17:33:42,27859.1,52.47,,,,,,,
11/21/21 18:03:42,27762.2,52.48,,,,,,,
11/21/21 18:33:42,27791.6,52.47,,,,,,,
11/21/21 19:03:42,27774.8,52.47,,,,,,,
11/21/21 19:33:42,27793.7,52.45,,,,,,,
11/21/21 20:03:42,27766.4,52.39,,,,,,,
11/21/21 20:33:42,27779.0,52.38,,,,,,,
11/21/21 21:03:42,27842.2,52.39,,,,,,,
11/21/21 21:33:42,27912.1,52.29,,,,,,,
11/21/21 22:03:42,27967.4,52.21,,,,,,,
11/21/21 22:33:42,28068.1,52.20,,,,,,,
11/21/21 23:03:42,28189.0,52.21,,,,,,,
11/21/21 23:33:42,28271.7,52.21,,,,,,,
11/22/21 00:03:42,28333.0,52.21,,,,,,,
11/22/21 00:33:42,28361.5,52.23,,,,,,,
11/22/21 01:03:42,28463.0,52.21,,,,,,,
11/22/21 01:33:42,28511.8,52.25,,,,,,,
11/22/21 02:03:42,28585.4,52.25,,,,,,,
11/22/21 02:33:42,28565.3,52.36,,,,,,,
11/22/21 03:03:42,28630.2,52.38,,,,,,,
11/22/21 03:33:42,28583.2,52.56,,,,,,,
11/22/21 04:03:42,28538.5,52.65,,,,,,,
11/22/21 04:33:42,28440.9,52.66,,,,,,,
11/22/21 05:03:42,28225.9,52.79,,,,,,,
11/22/21 05:33:42,28217.2,52.70,,,,,,,
11/22/21 06:03:42,28230.3,52.70,,,,,,,
11/22/21 06:33:42,28269.5,52.68,,,,,,,
11/22/21 07:03:42,28273.9,52.68,,,,,,,
11/22/21 07:33:42,28293.5,52.68,,,,,,,
11/22/21 08:03:42,28352.7,52.74,,,,,,,
11/22/21 08:33:42,28416.6,52.74,,,,,,,
11/22/21 09:03:42,28438.7,52.75,,,,,,,
11/22/21 09:33:42,28485.2,52.79,,,,,,,
11/22/21 10:03:42,28494.1,52.86,,,,,,,
11/22/21 10:33:42,28536.3,52.86,,,,,,,
11/22/21 11:03:42,28556.4,52.81,,,,,,,
11/22/21 11:33:42,28619.0,52.83,,,,,,,
11/22/21 12:03:42,28627.9,52.79,,,,,,,
11/22/21 12:33:42,28659.4,52.74,,,,,,,
11/22/21 13:03:42,28663.9,52.74,,,,,,,
11/22/21 13:33:42,28690.9,52.75,,,,,,,
11/22/21 14:03:42,28641.4,52.77,,,,,,,
11/22/21 14:33:42,28666.1,52.75,,,,,,,
11/22/21 15:03:42,28677.4,52.79,,,,,,,
11/22/21 15:33:42,28527.4,52.86,,,,,,,
11/22/21 16:03:42,28549.7,52.92,,,,,,,
11/22/21 16:33:42,28572.0,52.97,,,,,,,
11/22/21 17:03:42,28383.5,52.95,,,,,,,
11/22/21 17:33:42,28324.2,53.01,,,,,,,
11/22/21 18:03:42,28243.3,53.01,,,,,,,
11/22/21 18:33:42,28141.4,53.04,,,,,,,
11/22/21 19:03:42,28182.5,52.95,,,,,,,
11/22/21 19:33:42,27599.4,52.48,,,,,,,
11/22/21 20:03:42,27737.0,52.45,,,,,,,
11/22/21 20:33:42,27854.9,52.27,,,,,,,
11/22/21 21:03:42,28029.4,52.32,,,,,,,
11/22/21 21:33:42,28027.3,51.98,,,,,,,
11/22/21 22:03:42,28117.6,52.07,,,,,,,
11/22/21 22:33:42,28113.3,51.87,,,,,,,
11/22/21 23:03:42,28072.4,51.87,,,,,,,
11/22/21 23:33:42,28046.6,51.78,,,,,,,
11/23/21 00:03:42,27986.6,51.84,,,,,,,
11/23/21 00:33:42,27884.5,51.66,,,,,,,
11/23/21 01:03:42,27806.3,51.84,,,,,,,
11/23/21 01:33:42,27688.9,51.64,,,,,,,
11/23/21 02:03:42,27628.5,51.51,,,,,,,
11/23/21 02:33:42,27523.0,51.48,,,,,,,
11/23/21 03:03:42,27479.8,51.55,,,,,,,
11/23/21 03:33:42,27131.2,50.97,,,,,,,
11/23/21 04:03:42,26739.5,50.20,,,,,,,
11/23/21 04:33:42,26543.3,49.95,,,,,,,
11/23/21 05:03:42,26535.7,49.66,,,,,,,
11/23/21 05:33:42,26348.2,49.68,,,,,,,
11/23/21 06:03:42,26288.2,49.46,,,,,,,
11/23/21 06:33:42,26314.5,49.57,,,,,,,
11/23/21 07:03:42,26292.0,50.02,,,,,,,
11/23/21 07:33:42,26143.2,49.60,,,,,,,
11/23/21 08:03:42,26185.8,49.87,,,,,,,
11/23/21 08:33:42,26250.9,49.82,,,,,,,
11/23/21 09:03:42,26163.5,49.14,,,,,,,
11/23/21 09:33:42,26209.9,48.99,,,,,,,
11/23/21 10:03:42,26161.7,48.88,,,,,,,
11/23/21 10:33:42,26376.5,49.33,,,,,,,
11/23/21 11:03:42,26374.6,49.62,,,,,,,
11/23/21 11:33:42,875.2,39.51,,,,,,,
11/23/21 12:03:42,562.2,35.56,,,,,,,
11/23/21 12:33:42,469.7,35.67,,,,,,,
11/23/21 13:03:42,442.6,37.47,,,,,,,
11/23/21 13:33:42,400.0,37.72,,,,,,,
11/23/21 14:03:42,371.7,37.54,,,,,,,
11/23/21 14:33:42,332.9,36.77,,,,,,,
11/23/21 15:03:42,27173.3,50.29,,,,,,,
11/23/21 15:33:42,27075.4,50.31,,,,,,,
11/23/21 16:03:42,26921.1,50.16,,,,,,,
11/23/21 16:33:42,26782.2,49.91,,,,,,,
11/23/21 17:03:42,26533.8,49.39,,,,,,,
11/23/21 17:33:42,26322.0,48.92,,,,,,,
11/23/21 18:03:42,26135.8,48.56,,,,,,,
11/23/21 18:33:42,26109.9,48.69,,,,,,,
11/23/21 19:03:42,25594.9,48.25,,,,,,,
11/23/21 19:33:42,25580.8,48.42,,,,,,,
11/23/21 20:03:42,25610.9,47.73,,,,,,,
11/23/21 20:33:42,25612.6,47.53,,,,,,,
11/23/21 21:03:42,25648.2,47.46,,,,,,,
11/23/21 21:33:42,25903.2,47.75,,,,,,,
11/23/21 22:03:42,25708.8,47.50,,,,,,,
11/23/21 22:33:42,25758.9,47.97,,,,,,,
11/23/21 23:03:42,25607.3,47.71,,,,,,,
11/23/21 23:33:42,25845.3,47.73,,,,,,,
11/24/21 00:03:42,25985.1,47.70,,,,,,,
11/24/21 00:33:42,26161.7,48.61,,,,,,,
11/24/21 01:03:42,26241.6,48.61,,,,,,,
11/24/21 01:33:42,26472.9,49.03,,,,,,,
11/24/21 02:03:42,26206.2,48.33,,,,,,,
11/24/21 02:33:42,25948.7,47.66,,,,,,,
11/24/21 03:03:42,25836.3,47.48,,,,,,,
11/24/21 03:33:42,25655.3,46.80,,,,,,,
11/24/21 04:03:42,25459.3,46.71,,,,,,,
11/24/21 04:33:42,25168.4,46.35,,,,,,,
11/24/21 05:03:42,24803.8,45.93,,,,,,,
11/24/21 05:33:42,24568.1,45.66,,,,,,,
11/24/21 06:03:42,24267.8,45.61,,,,,,,
11/24/21 06:33:42,24129.7,45.59,,,,,,,
11/24/21 07:03:42,24129.7,45.23,,,,,,,
11/24/21 07:33:42,23969.6,44.64,,,,,,,
11/24/21 08:03:42,23796.0,44.58,,,,,,,
11/24/21 08:33:42,23661.2,44.64,,,,,,,
11/24/21 09:03:42,23703.9,44.37,,,,,,,
11/24/21 09:33:42,23783.7,44.26,,,,,,,
11/24/21 10:03:42,24240.7,45.36,,,,,,,
11/24/21 10:33:42,25178.6,46.89,,,,,,,
11/24/21 11:03:42,24724.2,45.95,,,,,,,
11/24/21 11:33:42,24607.4,46.22,,,,,,,
11/24/21 12:03:42,24286.9,45.97,,,,,,,
11/24/21 12:33:42,25064.4,47.23,,,,,,,
11/24/21 13:03:42,24343.0,46.85,,,,,,,
11/24/21 13:33:42,25818.2,48.70,,,,,,,
11/24/21 14:03:42,24623.7,47.43,,,,,,,
11/24/21 14:33:42,26698.9,49.01,,,,,,,
11/24/21 15:03:42,25513.7,47.35,,,,,,,
11/24/21 15:33:42,26919.1,48.94,,,,,,,
11/24/21 16:03:42,26666.1,48.56,,,,,,,
11/24/21 16:33:42,26706.6,48.65,,,,,,,
11/24/21 17:03:42,26558.6,48.56,,,,,,,
11/24/21 17:33:42,26547.1,48.67,,,,,,,
11/24/21 18:03:42,26501.4,48.56,,,,,,,
11/24/21 18:33:42,26683.4,48.83,,,,,,,
11/24/21 19:03:42,26666.1,48.81,,,,,,,
11/24/21 19:33:42,26478.6,48.65,,,,,,,
11/24/21 20:03:42,26503.3,48.54,,,,,,,
11/24/21 20:33:42,26685.4,49.12,,,,,,,
11/24/21 21:03:42,26570.1,49.23,,,,,,,
11/24/21 21:33:42,26206.2,48.85,,,,,,,
11/24/21 22:03:42,25696.3,48.06,,,,,,,
11/24/21 22:33:42,25742.8,48.07,,,,,,,
11/24/21 23:03:42,26043.7,48.54,,,,,,,
11/24/21 23:33:42,26254.6,48.45,,,,,,,
11/25/21 00:03:42,26338.8,48.60,,,,,,,
11/25/21 00:33:42,26530.0,48.74,,,,,,,
11/25/21 01:03:42,26658.4,48.76,,,,,,,
11/25/21 01:33:42,26677.6,48.65,,,,,,,
11/25/21 02:03:42,26852.4,48.67,,,,,,,
11/25/21 02:33:42,26919.1,48.58,,,,,,,
11/25/21 03:03:42,26558.6,48.42,,,,,,,
11/25/21 03:33:42,26619.9,48.34,,,,,,,
11/25/21 04:03:42,26778.3,48.45,,,,,,,
11/25/21 04:33:42,26327.6,48.02,,,,,,,
11/25/21 05:03:42,26619.9,48.00,,,,,,,
11/25/21 05:33:42,26019.9,46.85,,,,,,,
11/25/21 06:03:42,26391.5,47.61,,,,,,,
11/25/21 06:33:42,26518.5,47.77,,,,,,,
11/25/21 07:03:42,26463.4,47.79,,,,,,,
11/25/21 07:33:42,26299.5,47.57,,,,,,,
11/25/21 08:03:42,26367.1,47.66,,,,,,,
11/25/21 08:33:42,26402.9,47.71,,,,,,,
11/25/21 09:03:42,26491.9,47.97,,,,,,,
11/25/21 09:33:42,26385.9,47.73,,,,,,,
11/25/21 10:03:42,26370.8,47.73,,,,,,,
11/25/21 10:33:42,26363.3,47.84,,,,,,,
11/25/21 11:03:42,26436.9,47.93,,,,,,,
11/25/21 11:33:42,26724.0,48.27,,,,,,,
11/25/21 12:03:42,26897.5,48.49,,,,,,,
11/25/21 12:33:42,26960.5,48.58,,,,,,,
11/25/21 13:03:42,27113.3,48.56,,,,,,,
11/25/21 13:33:42,27183.3,48.58,,,,,,,
11/25/21 14:03:42,27265.9,48.33,,,,,,,
11/25/21 14:33:42,27308.4,48.40,,,,,,,
11/25/21 15:03:42,27300.3,48.60,,,,,,,
11/25/21 15:33:42,27316.5,48.43,,,,,,,
11/25/21 16:03:42,27365.2,48.45,,,,,,,
11/25/21 16:33:42,27369.3,48.54,,,,,,,
11/25/21 17:03:42,27342.9,48.60,,,,,,,
11/25/21 17:33:42,27344.9,48.56,,,,,,,
11/25/21 18:03:42,27300.3,48.40,,,,,,,
11/25/21 18:33:42,27251.7,48.49,,,,,,,
11/25/21 19:03:42,27191.3,48.76,,,,,,,
11/25/21 19:33:42,27002.0,48.69,,,,,,,
11/25/21 20:03:42,26927.0,48.65,,,,,,,
11/25/21 20:33:42,27149.2,48.60,,,,,,,
11/25/21 21:03:42,27163.3,48.61,,,,,,,
11/25/21 21:33:42,27127.2,48.60,,,,,,,
11/25/21 22:03:42,27023.7,48.54,,,,,,,
11/25/21 22:33:42,26992.1,48.49,,,,,,,
11/25/21 23:03:42,26988.1,48.45,,,,,,,
11/25/21 23:33:42,27013.8,48.38,,,,,,,
11/26/21 00:03:42,27019.8,48.33,,,,,,,
11/26/21 00:33:42,27039.6,48.27,,,,,,,
11/26/21 01:03:42,27179.3,48.31,,,,,,,
11/26/21 01:33:42,27213.5,48.29,,,,,,,
11/26/21 02:03:42,27265.9,48.20,,,,,,,
11/26/21 02:33:42,27269.9,48.18,,,,,,,
11/26/21 03:03:42,27276.0,48.04,,,,,,,
11/26/21 03:33:42,27332.7,47.79,,,,,,,
11/26/21 04:03:42,27383.6,47.80,,,,,,,
11/26/21 04:33:42,27381.5,47.84,,,,,,,
11/26/21 05:03:42,27357.1,47.86,,,,,,,
11/26/21 05:33:42,27185.3,47.88,,,,,,,
11/26/21 06:03:42,27097.3,47.77,,,,,,,
11/26/21 06:33:42,27137.2,47.75,,,,,,,
11/26/21 07:03:42,27093.3,47.71,,,,,,,
11/26/21 07:33:42,27019.8,47.62,,,,,,,
11/26/21 08:03:42,26850.5,47.37,,,,,,,
11/26/21 08:33:42,26921.1,47.52,,,,,,,
11/26/21 09:03:42,26901.4,47.50,,,,,,,
11/26/21 09:33:42,26921.1,47.52,,,,,,,
11/26/21 10:03:42,26946.7,47.61,,,,,,,
11/26/21 10:33:42,26998.0,47.62,,,,,,,
11/26/21 11:03:42,27069.4,47.66,,,,,,,
11/26/21 11:33:42,27055.5,47.66,,,,,,,
11/26/21 12:03:42,27067.4,47.71,,,,,,,
11/26/21 12:33:42,27101.3,47.71,,,,,,,
11/26/21 13:03:42,27129.2,47.71,,,,,,,
11/26/21 13:33:42,27197.4,47.70,,,,,,,
11/26/21 14:03:42,27278.0,47.75,,,,,,,
11/26/21 14:33:42,27312.4,47.75,,,,,,,
11/26/21 15:03:42,27353.0,47.75,,,,,,,
11/26/21 15:33:42,27355.1,47.77,,,,,,,
11/26/21 16:03:42,27328.6,47.75,,,,,,,
11/26/21 16:33:42,27346.9,47.71,,,,,,,
11/26/21 17:03:42,27334.7,47.73,,,,,,,
11/26/21 17:33:42,27282.0,47.62,,,,,,,
11/26/21 18:03:42,27282.0,47.61,,,,,,,
11/26/21 18:33:42,27243.7,47.48,,,,,,,
11/26/21 19:03:42,27002.0,47.35,,,,,,,
11/26/21 19:33:42,27017.8,47.26,,,,,,,
11/26/21 20:03:42,26940.8,47.07,,,,,,,
11/26/21 20:33:42,26921.1,46.98,,,,,,,
11/26/21 21:03:42,26897.5,47.05,,,,,,,
11/26/21 21:33:42,26668.0,46.89,,,,,,,
11/26/21 22:03:42,26457.7,46.63,,,,,,,
11/26/21 22:33:42,26204.3,46.51,,,,,,,
11/26/21 23:03:42,26128.4,46.44,,,,,,,
11/26/21 23:33:42,25987.0,46.31,,,,,,,
11/27/21 00:03:42,25776.8,46.13,,,,,,,
11/27/21 00:33:42,25803.8,45.97,,,,,,,
11/27/21 01:03:42,25714.1,45.68,,,,,,,
11/27/21 01:33:42,25593.2,45.34,,,,,,,
11/27/21 02:03:42,25762.5,45.48,,,,,,,
11/27/21 02:33:42,25990.6,45.84,,,,,,,
11/27/21 03:03:42,26034.5,45.86,,,,,,,
11/27/21 03:33:42,26023.5,45.82,,,,,,,
11/27/21 04:03:42,26247.2,46.00,,,,,,,
11/27/21 04:33:42,26141.3,45.57,,,,,,,
11/27/21 05:03:42,26049.2,45.41,,,,,,,
11/27/21 05:33:42,26016.2,45.39,,,,,,,
11/27/21 06:03:42,25897.8,45.43,,,,,,,
11/27/21 06:33:42,25657.0,45.32,,,,,,,
11/27/21 07:03:42,25714.1,45.19,,,,,,,
11/27/21 07:33:42,25589.6,45.18,,,,,,,
11/27/21 08:03:42,25313.0,45.19,,,,,,,
11/27/21 08:33:42,25149.5,45.05,,,,,,,
11/27/21 09:03:42,24956.1,44.94,,,,,,,
11/27/21 09:33:42,25194.1,45.41,,,,,,,
11/27/21 10:03:42,25054.2,45.23,,,,,,,
11/27/21 10:33:42,24941.0,44.96,,,,,,,
11/27/21 11:03:42,25934.1,46.22,,,,,,,
11/27/21 11:33:42,25526.1,45.77,,,,,,,
11/27/21 12:03:42,24704.4,45.12,,,,,,,
11/27/21 12:33:42,25285.3,46.42,,,,,,,
11/27/21 13:03:42,25612.6,46.72,,,,,,,
11/27/21 13:33:42,25838.1,46.99,,,,,,,
11/27/21 14:03:42,25728.4,47.05,,,,,,,
11/27/21 14:33:42,25843.5,47.08,,,,,,,
11/27/21 15:03:42,25809.2,46.92,,,,,,,
11/27/21 15:33:42,25723.1,46.71,,,,,,,
11/27/21 16:03:42,25543.7,46.45,,,,,,,
11/27/21 16:33:42,25568.4,46.35,,,,,,,
11/27/21 17:03:42,25646.4,46.27,,,,,,,
11/27/21 17:33:42,25543.7,45.90,,,,,,,
11/27/21 18:03:42,25382.5,45.63,,,,,,,
11/27/21 18:33:42,25030.4,45.54,,,,,,,
11/27/21 19:03:42,24798.8,45.05,,,,,,,
11/27/21 19:33:42,24719.3,45.05,,,,,,,
11/27/21 20:03:42,25755.3,46.22,,,,,,,
11/27/21 20:33:42,26459.6,47.17,,,,,,,
11/27/21 21:03:42,26435.0,47.43,,,,,,,
11/27/21 21:33:42,26325.7,47.05,,,,,,,
11/27/21 22:03:42,26435.0,47.08,,,,,,,
11/27/21 22:33:42,26284.5,46.94,,,,,,,
11/27/21 23:03:42,26271.4,46.94,,,,,,,
11/27/21 23:33:42,26482.4,47.32,,,,,,,
11/28/21 00:03:42,26507.1,47.35,,,,,,,
11/28/21 00:33:42,26433.1,47.32,,,,,,,
11/28/21 01:03:42,26623.7,47.50,,,,,,,
11/28/21 01:33:42,26444.5,47.21,,,,,,,
11/28/21 02:03:42,26406.6,47.43,,,,,,,
11/28/21 02:33:42,26693.1,47.66,,,,,,,
11/28/21 03:03:42,26716.3,47.52,,,,,,,
11/28/21 03:33:42,26809.5,47.57,,,,,,,
11/28/21 04:03:42,26915.2,47.46,,,,,,,
11/28/21 04:33:42,26921.1,47.46,,,,,,,
11/28/21 05:03:42,26964.4,47.46,,,,,,,
11/28/21 05:33:42,26966.4,47.32,,,,,,,
11/28/21 06:03:42,26927.0,47.08,,,,,,,
11/28/21 06:33:42,26526.2,46.24,,,,,,,
11/28/21 07:03:42,26648.7,46.58,,,,,,,
11/28/21 07:33:42,26608.4,46.58,,,,,,,
11/28/21 08:03:42,26720.2,46.90,,,,,,,
11/28/21 08:33:42,26772.5,46.89,,,,,,,
11/28/21 09:03:42,26509.0,46.56,,,,,,,
11/28/21 09:33:42,26414.2,46.42,,,,,,,
11/28/21 10:03:42,26418.0,46.51,,,,,,,
11/28/21 10:33:42,26533.8,46.69,,,,,,,
11/28/21 11:03:42,26421.8,46.58,,,,,,,
11/28/21 11:33:42,26435.0,46.78,,,,,,,
11/28/21 12:03:42,26488.1,46.81,,,,,,,
11/28/21 12:33:42,26602.6,47.05,,,,,,,
11/28/21 13:03:42,26698.9,47.17,,,,,,,
11/28/21 13:33:42,26720.2,47.17,,,,,,,
11/28/21 14:03:42,26795.9,47.35,,,,,,,
11/28/21 14:33:42,26838.8,47.34,,,,,,,
11/28/21 15:03:42,26883.8,47.35,,,,,,,
11/28/21 15:33:42,26879.9,47.34,,,,,,,
11/28/21 16:03:42,26923.0,47.25,,,,,,,
11/28/21 16:33:42,26978.2,47.21,,,,,,,
11/28/21 17:03:42,26962.4,47.17,,,,,,,
11/28/21 17:33:42,26932.9,47.12,,,,,,,
11/28/21 18:03:42,26891.6,46.96,,,,,,,
11/28/21 18:33:42,26881.8,47.05,,,,,,,
11/28/21 19:03:42,26811.4,47.07,,,,,,,
11/28/21 19:33:42,26712.4,46.92,,,,,,,
11/28/21 20:03:42,26712.4,46.89,,,,,,,
11/28/21 20:33:42,26681.5,46.92,,,,,,,
11/28/21 21:03:42,26631.4,46.78,,,,,,,
11/28/21 21:33:42,26646.8,46.71,,,,,,,
11/28/21 22:03:42,26606.5,46.63,,,,,,,
11/28/21 22:33:42,26385.9,46.42,,,,,,,
11/28/21 23:03:42,26141.3,46.00,,,,,,,
