"Plot Title: Salinity_Carolina_8-16-22_2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182877)","Temp, °F (SEN S/N: 20182877)","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
06/07/22 06:30:00,0.0,71.04,,,,,
06/07/22 07:00:00,0.0,71.10,,,,,
06/07/22 07:30:00,0.0,71.15,,,,,
06/07/22 08:00:00,0.0,71.19,,,,,
06/07/22 08:30:00,0.0,71.22,,,,,
06/07/22 09:00:00,0.0,71.28,,,,,
06/07/22 09:30:00,0.0,71.31,,,,,
06/07/22 10:00:00,0.0,71.38,,,,,
06/07/22 10:30:00,0.0,71.42,,,,,
06/07/22 11:00:00,0.0,71.46,,,,,
06/07/22 11:30:00,0.0,71.47,,,,,
06/07/22 12:00:00,0.0,71.51,,,,,
06/07/22 12:30:00,0.0,71.51,,,,,
06/07/22 13:00:00,0.0,71.51,,,,,
06/07/22 13:30:00,0.0,71.56,,,,,
06/07/22 14:00:00,0.0,71.58,,,,,
06/07/22 14:30:00,0.0,71.67,,,,,
06/07/22 15:00:00,0.0,71.82,,,,,
06/07/22 15:30:00,0.0,71.92,,,,,
06/07/22 16:00:00,0.0,72.03,,,,,
06/07/22 16:30:00,0.0,72.16,,,,,
06/07/22 17:00:00,0.0,72.30,,,,,
06/07/22 17:30:00,0.0,72.48,,,,,
06/07/22 18:00:00,0.0,72.64,,,,,
06/07/22 18:30:00,0.0,72.73,,,,,
06/07/22 19:00:00,0.0,72.81,,,,,
06/07/22 19:30:00,0.0,72.86,,,,,
06/07/22 20:00:00,0.0,72.90,,,,,
06/07/22 20:30:00,0.0,72.93,,,,,
06/07/22 21:00:00,0.0,72.97,,,,,
06/07/22 21:30:00,0.0,72.97,,,,,
06/07/22 22:00:00,0.0,72.90,,,,,
06/07/22 22:30:00,0.0,72.86,,,,,
06/07/22 23:00:00,0.0,72.55,,,,,
06/07/22 23:30:00,0.0,72.23,,,,,
06/08/22 00:00:00,0.0,71.91,,,,,
06/08/22 00:30:00,0.0,71.65,,,,,
06/08/22 01:00:00,0.0,71.44,,,,,
06/08/22 01:30:00,0.0,71.22,,,,,
06/08/22 02:00:00,0.0,71.02,,,,,
06/08/22 02:30:00,0.0,70.97,,,,,
06/08/22 03:00:00,0.0,71.17,,,,,
06/08/22 03:30:00,0.0,71.31,,,,,
06/08/22 04:00:00,0.0,71.42,,,,,
06/08/22 04:30:00,0.0,71.53,,,,,
06/08/22 05:00:00,0.0,71.58,,,,,
06/08/22 05:30:00,0.0,71.64,,,,,
06/08/22 06:00:00,0.0,71.67,,,,,
06/08/22 06:30:00,0.0,71.71,,,,,
06/08/22 07:00:00,0.0,71.76,,,,,
06/08/22 07:30:00,0.0,71.80,,,,,
06/08/22 08:00:00,0.0,71.87,,,,,
06/08/22 08:30:00,0.0,71.92,,,,,
06/08/22 09:00:00,0.0,72.01,,,,,
06/08/22 09:30:00,0.0,72.07,,,,,
06/08/22 10:00:00,0.0,72.16,,,,,
06/08/22 10:30:00,0.0,72.18,,,,,
06/08/22 11:00:00,0.0,72.19,,,,,
06/08/22 11:30:00,0.0,72.23,,,,,
06/08/22 12:00:00,0.0,72.19,,,,,
06/08/22 12:30:00,0.0,72.19,,,,,
06/08/22 13:00:00,0.0,72.18,,,,,
06/08/22 13:30:00,0.0,72.39,,,,,
06/08/22 14:00:00,0.0,72.70,,,,,
06/08/22 14:30:00,0.0,72.81,,,,,
06/08/22 15:00:00,0.0,73.02,,,,,
06/08/22 15:30:00,0.0,73.13,,,,,
06/08/22 16:00:00,0.0,73.26,,,,,
06/08/22 16:30:00,0.0,73.31,,,,,
06/08/22 17:00:00,0.0,73.31,,,,,
06/08/22 17:30:00,0.0,73.27,,,,,
06/08/22 18:00:00,0.0,72.97,,,,,
06/08/22 18:30:00,0.0,72.68,,,,,
06/08/22 19:00:00,0.0,72.57,,,,,
06/08/22 19:30:00,0.0,72.50,,,,,
06/08/22 20:00:00,0.0,72.57,,,,,
06/08/22 20:30:00,0.0,72.48,,,,,
06/08/22 21:00:00,0.0,72.45,,,,,
06/08/22 21:30:00,0.0,72.07,,,,,
06/08/22 22:00:00,0.0,71.55,,,,,
06/08/22 22:30:00,0.0,71.22,,,,,
06/08/22 23:00:00,0.0,70.97,,,,,
06/08/22 23:30:00,0.0,70.77,,,,,
06/09/22 00:00:00,0.0,70.59,,,,,
06/09/22 00:30:00,0.0,70.47,,,,,
06/09/22 01:00:00,0.0,70.32,,,,,
06/09/22 01:30:00,0.0,70.18,,,,,
06/09/22 02:00:00,0.0,70.03,,,,,
06/09/22 02:30:00,0.0,70.61,,,,,
06/09/22 03:00:00,0.0,71.26,,,,,
06/09/22 03:30:00,0.0,71.51,,,,,
06/09/22 04:00:00,0.0,71.64,,,,,
06/09/22 04:30:00,0.0,71.76,,,,,
06/09/22 05:00:00,0.0,71.83,,,,,
06/09/22 05:30:00,0.0,71.91,,,,,
06/09/22 06:00:00,0.0,71.96,,,,,
06/09/22 06:30:00,0.0,74.34,,,,,
06/09/22 07:00:00,0.0,73.44,,,,,
06/09/22 07:30:00,0.0,70.00,,,,,
06/09/22 08:00:00,0.0,65.46,,,,,
06/09/22 08:30:00,0.0,63.82,,,,,
06/09/22 09:00:00,0.0,65.46,,,,,
06/09/22 09:30:00,31002.7,68.49,,,,,
06/09/22 10:00:00,31121.3,68.49,,,,,
