Ordinal_Date,Date,Time,Temp,pH,Battery,Date (UTC)
199.7917,2021-07-18,18:59:59,25.26,7.7879,9.71,2021-07-18 19:00:02
199.8333,2021-07-18,19:59:59,25.34,7.8415,9.7,2021-07-18 19:59:57
199.875,2021-07-18,20:59:59,25.55,7.8556,9.71,2021-07-18 21:00:00
199.9167,2021-07-18,21:59:59,25.73,7.8638,9.71,2021-07-18 22:00:02
199.9583,2021-07-18,22:59:59,25.39,7.8737,9.72,2021-07-18 22:59:57
200.0,2021-07-18,23:59:59,25.0,7.8758,9.71,2021-07-19 00:00:00
200.0417,2021-07-19,00:59:59,24.84,7.9016,9.74,2021-07-19 01:00:02
200.0833,2021-07-19,01:59:59,25.08,7.8445,9.7,2021-07-19 01:59:57
200.125,2021-07-19,02:59:59,25.34,7.7914,9.62,2021-07-19 03:00:00
200.1667,2021-07-19,03:59:59,25.42,7.634,9.53,2021-07-19 04:00:02
200.2083,2021-07-19,04:59:59,25.44,7.4573,9.55,2021-07-19 04:59:57
200.25,2021-07-19,05:59:59,25.6,7.2293,9.6,2021-07-19 06:00:00
200.2917,2021-07-19,06:59:59,25.68,7.1239,9.65,2021-07-19 07:00:02
200.3333,2021-07-19,07:59:59,24.89,7.6292,9.67,2021-07-19 07:59:57
200.375,2021-07-19,08:59:59,25.05,7.722,9.68,2021-07-19 09:00:00
200.4167,2021-07-19,09:59:59,25.08,7.7652,9.68,2021-07-19 10:00:02
200.4583,2021-07-19,10:59:59,25.02,7.7902,9.69,2021-07-19 10:59:57
200.5,2021-07-19,11:59:59,25.0,7.7903,9.71,2021-07-19 12:00:00
200.5417,2021-07-19,12:59:59,25.13,7.7946,9.73,2021-07-19 13:00:02
200.5833,2021-07-19,13:59:59,25.15,7.796,9.7,2021-07-19 13:59:57
200.625,2021-07-19,14:59:59,25.26,7.7785,9.69,2021-07-19 15:00:00
200.6667,2021-07-19,15:59:59,25.5,7.7198,9.67,2021-07-19 16:00:02
200.7083,2021-07-19,16:59:59,25.97,7.5803,9.62,2021-07-19 16:59:57
200.75,2021-07-19,17:59:59,26.43,7.4011,9.71,2021-07-19 18:00:00
200.7917,2021-07-19,18:59:59,26.59,7.4307,9.74,2021-07-19 19:00:02
200.8333,2021-07-19,19:59:59,26.48,7.7694,9.75,2021-07-19 19:59:57
200.875,2021-07-19,20:59:59,26.43,7.8139,9.77,2021-07-19 21:00:00
200.9167,2021-07-19,21:59:59,26.27,7.8522,9.75,2021-07-19 22:00:02
200.9583,2021-07-19,22:59:59,26.13,7.8512,9.75,2021-07-19 22:59:57
201.0,2021-07-19,23:59:59,25.84,7.8354,9.76,2021-07-20 00:00:00
201.0417,2021-07-20,00:59:59,25.55,7.8325,9.78,2021-07-20 01:00:02
201.0833,2021-07-20,01:59:59,25.42,7.8312,9.79,2021-07-20 01:59:57
201.125,2021-07-20,02:59:59,25.55,7.8017,9.74,2021-07-20 03:00:00
201.1667,2021-07-20,03:59:59,25.66,7.7498,9.72,2021-07-20 04:00:02
201.2083,2021-07-20,04:59:59,25.58,7.6002,9.68,2021-07-20 04:59:57
201.25,2021-07-20,05:59:59,25.52,7.5741,9.64,2021-07-20 06:00:00
201.2917,2021-07-20,06:59:59,25.55,7.1796,9.68,2021-07-20 07:00:02
201.3333,2021-07-20,07:59:59,25.55,7.0998,9.72,2021-07-20 07:59:57
201.375,2021-07-20,08:59:59,24.3,7.6448,9.74,2021-07-20 09:00:00
201.4167,2021-07-20,09:59:59,23.65,7.7321,9.72,2021-07-20 10:00:02
201.4583,2021-07-20,10:59:59,23.65,7.7442,9.72,2021-07-20 10:59:57
201.5,2021-07-20,11:59:59,23.81,7.7109,9.72,2021-07-20 12:00:00
201.5417,2021-07-20,12:59:59,23.88,7.7477,9.73,2021-07-20 13:00:02
201.5833,2021-07-20,13:59:59,23.99,7.7823,9.74,2021-07-20 13:59:57
201.625,2021-07-20,14:59:59,24.24,7.7983,9.74,2021-07-20 15:00:00
201.6667,2021-07-20,15:59:59,24.45,7.7491,9.73,2021-07-20 16:00:02
201.7083,2021-07-20,16:59:59,24.87,7.7133,9.72,2021-07-20 16:59:57
201.75,2021-07-20,17:59:59,25.76,7.5928,9.71,2021-07-20 18:00:00
201.7917,2021-07-20,18:59:59,26.51,7.4497,9.77,2021-07-20 19:00:02
201.8333,2021-07-20,19:59:59,25.73,7.6219,9.79,2021-07-20 19:59:57
201.875,2021-07-20,20:59:59,25.31,7.8413,9.79,2021-07-20 21:00:00
201.9167,2021-07-20,21:59:59,25.36,7.862,9.8,2021-07-20 22:00:02
201.9583,2021-07-20,22:59:59,25.47,7.8641,9.79,2021-07-20 22:59:57
202.0,2021-07-20,23:59:59,25.36,7.8559,9.79,2021-07-21 00:00:00
202.0417,2021-07-21,00:59:59,25.1,7.8566,9.8,2021-07-21 01:00:02
202.0833,2021-07-21,01:59:59,24.79,7.861,9.81,2021-07-21 01:59:57
202.125,2021-07-21,02:59:59,24.79,7.8621,9.82,2021-07-21 03:00:00
202.1667,2021-07-21,03:59:59,24.76,7.8332,9.78,2021-07-21 04:00:02
202.2083,2021-07-21,04:59:59,24.92,7.7807,9.74,2021-07-21 04:59:57
202.25,2021-07-21,05:59:59,24.97,7.6231,9.74,2021-07-21 06:00:00
202.2917,2021-07-21,06:59:59,25.05,7.4416,9.71,2021-07-21 07:00:02
202.3333,2021-07-21,07:59:59,25.31,7.2386,9.74,2021-07-21 07:59:57
202.375,2021-07-21,08:59:59,25.42,7.1101,9.78,2021-07-21 09:00:00
202.4167,2021-07-21,09:59:59,24.4,7.5319,9.8,2021-07-21 10:00:02
202.4583,2021-07-21,10:59:59,24.4,7.7087,9.79,2021-07-21 10:59:57
202.5,2021-07-21,11:59:59,24.35,7.7483,9.79,2021-07-21 12:00:00
202.5417,2021-07-21,12:59:59,24.4,7.7574,9.8,2021-07-21 13:00:02
202.5833,2021-07-21,13:59:59,24.53,7.7667,9.8,2021-07-21 13:59:57
202.625,2021-07-21,14:59:59,24.66,7.7915,9.81,2021-07-21 15:00:00
202.6667,2021-07-21,15:59:59,24.95,7.7966,9.81,2021-07-21 16:00:02
202.7083,2021-07-21,16:59:59,25.18,7.7764,9.8,2021-07-21 16:59:57
202.75,2021-07-21,17:59:59,25.66,7.73,9.77,2021-07-21 18:00:00
202.7917,2021-07-21,18:59:59,26.56,7.6122,9.79,2021-07-21 19:00:02
202.8333,2021-07-21,19:59:59,27.18,7.4445,9.84,2021-07-21 19:59:57
202.875,2021-07-21,20:59:59,25.95,7.6705,9.87,2021-07-21 21:00:00
202.9167,2021-07-21,21:59:59,25.47,7.8499,9.85,2021-07-21 22:00:02
202.9583,2021-07-21,22:59:59,25.66,7.8673,9.85,2021-07-21 22:59:57
203.0,2021-07-21,23:59:59,25.6,7.8824,9.85,2021-07-22 00:00:00
203.0417,2021-07-22,00:59:59,25.42,7.8654,9.84,2021-07-22 01:00:02
203.0833,2021-07-22,01:59:59,25.31,7.8747,9.85,2021-07-22 01:59:57
203.125,2021-07-22,02:59:59,25.23,7.849,9.86,2021-07-22 03:00:00
203.1667,2021-07-22,03:59:59,25.21,7.8605,9.87,2021-07-22 04:00:02
203.2083,2021-07-22,04:59:59,25.08,7.8419,9.84,2021-07-22 04:59:57
203.25,2021-07-22,05:59:59,25.0,7.8028,9.8,2021-07-22 06:00:00
203.2917,2021-07-22,06:59:59,24.71,7.6494,9.8,2021-07-22 07:00:02
203.3333,2021-07-22,07:59:59,24.63,7.4543,9.79,2021-07-22 07:59:57
203.375,2021-07-22,08:59:59,24.79,7.2508,9.8,2021-07-22 09:00:00
203.4167,2021-07-22,09:59:59,24.95,7.0997,9.81,2021-07-22 10:00:02
203.4583,2021-07-22,10:59:59,24.89,7.0893,9.83,2021-07-22 10:59:57
203.5,2021-07-22,11:59:59,24.06,7.7071,9.83,2021-07-22 12:00:00
203.5417,2021-07-22,12:59:59,24.04,7.7687,9.83,2021-07-22 13:00:02
203.5833,2021-07-22,13:59:59,24.06,7.799,9.83,2021-07-22 13:59:57
203.625,2021-07-22,14:59:59,24.04,7.8135,9.84,2021-07-22 15:00:00
203.6667,2021-07-22,15:59:59,24.09,7.8227,9.84,2021-07-22 16:00:02
203.7083,2021-07-22,16:59:59,24.4,7.8433,9.84,2021-07-22 16:59:57
203.75,2021-07-22,17:59:59,24.74,7.8229,9.83,2021-07-22 18:00:00
203.7917,2021-07-22,18:59:59,25.26,7.7693,9.83,2021-07-22 19:00:02
203.8333,2021-07-22,19:59:59,25.97,7.5797,9.84,2021-07-22 19:59:57
203.875,2021-07-22,20:59:59,26.4,7.359,9.88,2021-07-22 21:00:00
203.9167,2021-07-22,21:59:59,24.48,7.7514,9.89,2021-07-22 22:00:02
203.9583,2021-07-22,22:59:59,23.75,7.8337,9.87,2021-07-22 22:59:57
204.0,2021-07-22,23:59:59,23.88,7.8451,9.85,2021-07-23 00:00:00
204.0417,2021-07-23,00:59:59,24.24,7.859,9.85,2021-07-23 01:00:02
204.0833,2021-07-23,01:59:59,24.42,7.8497,9.86,2021-07-23 01:59:57
204.125,2021-07-23,02:59:59,23.96,7.8255,9.86,2021-07-23 03:00:00
204.1667,2021-07-23,03:59:59,23.75,7.8163,9.86,2021-07-23 04:00:02
204.2083,2021-07-23,04:59:59,23.78,7.8285,9.86,2021-07-23 04:59:57
204.25,2021-07-23,05:59:59,23.7,7.7936,9.83,2021-07-23 06:00:00
204.2917,2021-07-23,06:59:59,23.75,7.7488,9.81,2021-07-23 07:00:02
204.3333,2021-07-23,07:59:59,23.6,7.6247,9.79,2021-07-23 07:59:57
204.375,2021-07-23,08:59:59,23.57,7.4297,9.8,2021-07-23 09:00:00
204.4167,2021-07-23,09:59:59,23.75,7.2366,9.8,2021-07-23 10:00:02
204.4583,2021-07-23,10:59:59,23.96,7.1126,9.83,2021-07-23 10:59:57
204.5,2021-07-23,11:59:59,23.99,7.1112,9.84,2021-07-23 12:00:00
204.5417,2021-07-23,12:59:59,23.5,7.6894,9.84,2021-07-23 13:00:02
204.5833,2021-07-23,13:59:59,23.47,7.773,9.84,2021-07-23 13:59:57
204.625,2021-07-23,14:59:59,23.63,7.806,9.84,2021-07-23 15:00:00
204.6667,2021-07-23,15:59:59,23.78,7.8355,9.85,2021-07-23 16:00:02
204.7083,2021-07-23,16:59:59,23.93,7.8745,9.86,2021-07-23 16:59:57
204.75,2021-07-23,17:59:59,24.19,7.887,9.86,2021-07-23 18:00:00
204.7917,2021-07-23,18:59:59,24.55,7.8421,9.85,2021-07-23 19:00:02
204.8333,2021-07-23,19:59:59,25.1,7.7672,9.84,2021-07-23 19:59:57
204.875,2021-07-23,20:59:59,25.97,7.5696,9.85,2021-07-23 21:00:00
204.9167,2021-07-23,21:59:59,26.37,7.3015,9.89,2021-07-23 22:00:02
204.9583,2021-07-23,22:59:59,24.89,7.7285,9.91,2021-07-23 22:59:57
205.0,2021-07-23,23:59:59,24.22,7.8355,9.89,2021-07-24 00:00:00
205.0417,2021-07-24,00:59:59,24.04,7.8354,9.88,2021-07-24 01:00:02
205.0833,2021-07-24,01:59:59,23.83,7.8392,9.87,2021-07-24 01:59:57
205.125,2021-07-24,02:59:59,23.83,7.8244,9.87,2021-07-24 03:00:00
205.1667,2021-07-24,03:59:59,23.75,7.8312,9.87,2021-07-24 04:00:02
205.2083,2021-07-24,04:59:59,23.68,7.8341,9.88,2021-07-24 04:59:57
205.25,2021-07-24,05:59:59,23.63,7.8313,9.88,2021-07-24 06:00:00
205.2917,2021-07-24,06:59:59,23.57,7.7923,9.84,2021-07-24 07:00:02
205.3333,2021-07-24,07:59:59,23.47,7.7463,9.83,2021-07-24 07:59:57
205.375,2021-07-24,08:59:59,23.22,7.5905,9.82,2021-07-24 09:00:00
205.4167,2021-07-24,09:59:59,23.22,7.3917,9.81,2021-07-24 10:00:02
205.4583,2021-07-24,10:59:59,23.47,7.2002,9.82,2021-07-24 10:59:57
205.5,2021-07-24,11:59:59,23.73,7.094,9.85,2021-07-24 12:00:00
205.5417,2021-07-24,12:59:59,23.22,7.6423,9.86,2021-07-24 13:00:02
205.5833,2021-07-24,13:59:59,23.4,7.8327,9.87,2021-07-24 13:59:57
205.625,2021-07-24,14:59:59,23.73,7.8608,9.87,2021-07-24 15:00:00
205.6667,2021-07-24,15:59:59,23.96,7.8933,9.87,2021-07-24 16:00:02
205.7083,2021-07-24,16:59:59,24.24,7.9087,9.88,2021-07-24 16:59:57
205.75,2021-07-24,17:59:59,24.45,7.9226,9.89,2021-07-24 18:00:00
205.7917,2021-07-24,18:59:59,24.71,7.9151,9.89,2021-07-24 19:00:02
205.8333,2021-07-24,19:59:59,24.89,7.8859,9.88,2021-07-24 19:59:57
205.875,2021-07-24,20:59:59,25.34,7.8235,9.87,2021-07-24 21:00:00
205.9167,2021-07-24,21:59:59,25.92,7.642,9.89,2021-07-24 22:00:02
205.9583,2021-07-24,22:59:59,26.13,7.4176,9.92,2021-07-24 22:59:57
206.0,2021-07-24,23:59:59,25.47,7.6186,9.93,2021-07-25 00:00:00
206.0417,2021-07-25,00:59:59,24.45,7.838,9.92,2021-07-25 01:00:02
206.0833,2021-07-25,01:59:59,24.22,7.8541,9.91,2021-07-25 01:59:57
206.125,2021-07-25,02:59:59,24.04,7.8494,9.9,2021-07-25 03:00:00
206.1667,2021-07-25,03:59:59,24.14,7.8444,9.9,2021-07-25 04:00:02
206.2083,2021-07-25,04:59:59,24.11,7.8444,9.9,2021-07-25 04:59:57
206.25,2021-07-25,05:59:59,24.01,7.841,9.91,2021-07-25 06:00:00
206.2917,2021-07-25,06:59:59,23.96,7.8543,9.91,2021-07-25 07:00:02
206.3333,2021-07-25,07:59:59,23.93,7.8295,9.88,2021-07-25 07:59:57
206.375,2021-07-25,08:59:59,23.81,7.7648,9.87,2021-07-25 09:00:00
206.4167,2021-07-25,09:59:59,23.52,7.6124,9.86,2021-07-25 10:00:02
206.4583,2021-07-25,10:59:59,23.5,7.4251,9.86,2021-07-25 10:59:57
206.5,2021-07-25,11:59:59,23.73,7.2472,9.87,2021-07-25 12:00:00
206.5417,2021-07-25,12:59:59,23.88,7.1613,9.89,2021-07-25 13:00:02
206.5833,2021-07-25,13:59:59,23.34,7.6874,9.89,2021-07-25 13:59:57
206.625,2021-07-25,14:59:59,23.55,7.7405,9.9,2021-07-25 15:00:00
206.6667,2021-07-25,15:59:59,23.93,7.749,9.9,2021-07-25 16:00:02
206.7083,2021-07-25,16:59:59,23.93,7.7184,9.89,2021-07-25 16:59:57
206.75,2021-07-25,17:59:59,23.88,7.7194,9.9,2021-07-25 18:00:00
206.7917,2021-07-25,18:59:59,23.88,7.7455,9.9,2021-07-25 19:00:02
206.8333,2021-07-25,19:59:59,23.78,7.7316,9.9,2021-07-25 19:59:57
206.875,2021-07-25,20:59:59,23.68,7.7049,9.89,2021-07-25 21:00:00
206.9167,2021-07-25,21:59:59,23.52,7.6437,9.87,2021-07-25 22:00:02
206.9583,2021-07-25,22:59:59,23.29,7.5251,9.87,2021-07-25 22:59:57
207.0,2021-07-25,23:59:59,23.27,7.3552,9.87,2021-07-26 00:00:00
207.0417,2021-07-26,00:59:59,23.24,7.291,9.88,2021-07-26 01:00:02
207.0833,2021-07-26,01:59:59,23.4,7.6624,9.89,2021-07-26 01:59:57
207.125,2021-07-26,02:59:59,23.29,7.6936,9.89,2021-07-26 03:00:00
207.1667,2021-07-26,03:59:59,23.32,7.6845,9.88,2021-07-26 04:00:02
207.2083,2021-07-26,04:59:59,23.47,7.6659,9.88,2021-07-26 04:59:57
207.25,2021-07-26,05:59:59,23.57,7.6607,9.89,2021-07-26 06:00:00
207.2917,2021-07-26,06:59:59,23.57,7.6669,9.9,2021-07-26 07:00:02
207.3333,2021-07-26,07:59:59,23.52,7.7025,9.9,2021-07-26 07:59:57
207.375,2021-07-26,08:59:59,23.5,7.6399,9.88,2021-07-26 09:00:00
207.4167,2021-07-26,09:59:59,23.37,7.5765,9.86,2021-07-26 10:00:02
207.4583,2021-07-26,10:59:59,23.17,7.4343,9.86,2021-07-26 10:59:57
207.5,2021-07-26,11:59:59,23.14,7.2775,9.84,2021-07-26 12:00:00
207.5417,2021-07-26,12:59:59,23.27,7.1472,9.87,2021-07-26 13:00:02
207.5833,2021-07-26,13:59:59,23.47,7.0984,9.88,2021-07-26 13:59:57
207.625,2021-07-26,14:59:59,23.93,7.5666,9.89,2021-07-26 15:00:00
207.6667,2021-07-26,15:59:59,23.99,7.6783,9.9,2021-07-26 16:00:02
207.7083,2021-07-26,16:59:59,24.14,7.7175,9.9,2021-07-26 16:59:57
207.75,2021-07-26,17:59:59,24.48,7.7511,9.91,2021-07-26 18:00:00
207.7917,2021-07-26,18:59:59,24.63,7.7523,9.92,2021-07-26 19:00:02
207.8333,2021-07-26,19:59:59,24.5,7.7673,9.93,2021-07-26 19:59:57
207.875,2021-07-26,20:59:59,24.79,7.7579,9.92,2021-07-26 21:00:00
207.9167,2021-07-26,21:59:59,25.0,7.7379,9.91,2021-07-26 22:00:02
207.9583,2021-07-26,22:59:59,25.42,7.6501,9.92,2021-07-26 22:59:57
208.0,2021-07-26,23:59:59,25.66,7.4759,9.92,2021-07-27 00:00:00
208.0417,2021-07-27,00:59:59,25.63,7.2874,9.94,2021-07-27 01:00:02
208.0833,2021-07-27,01:59:59,25.47,7.3027,9.95,2021-07-27 01:59:57
208.125,2021-07-27,02:59:59,24.17,7.6632,9.94,2021-07-27 03:00:00
208.1667,2021-07-27,03:59:59,24.22,7.6905,9.93,2021-07-27 04:00:02
208.2083,2021-07-27,04:59:59,24.19,7.6924,9.92,2021-07-27 04:59:57
208.25,2021-07-27,05:59:59,23.91,7.7055,9.92,2021-07-27 06:00:00
208.2917,2021-07-27,06:59:59,23.75,7.7038,9.92,2021-07-27 07:00:02
208.3333,2021-07-27,07:59:59,23.57,7.7001,9.92,2021-07-27 07:59:57
208.375,2021-07-27,08:59:59,23.57,7.6944,9.92,2021-07-27 09:00:00
208.4167,2021-07-27,09:59:59,23.63,7.6522,9.9,2021-07-27 10:00:02
208.4583,2021-07-27,10:59:59,23.63,7.5622,9.89,2021-07-27 10:59:57
208.5,2021-07-27,11:59:59,23.68,7.4074,9.9,2021-07-27 12:00:00
208.5417,2021-07-27,12:59:59,23.96,7.2365,9.9,2021-07-27 13:00:02
208.5833,2021-07-27,13:59:59,24.35,7.1049,9.91,2021-07-27 13:59:57
208.625,2021-07-27,14:59:59,24.5,7.1078,9.92,2021-07-27 15:00:00
208.6667,2021-07-27,15:59:59,23.81,7.7242,9.92,2021-07-27 16:00:02
208.7083,2021-07-27,16:59:59,24.22,7.7879,9.92,2021-07-27 16:59:57
208.75,2021-07-27,17:59:59,24.32,7.8005,9.92,2021-07-27 18:00:00
208.7917,2021-07-27,18:59:59,24.5,7.813,9.93,2021-07-27 19:00:02
208.8333,2021-07-27,19:59:59,24.58,7.8487,9.94,2021-07-27 19:59:57
208.875,2021-07-27,20:59:59,24.53,7.8527,9.94,2021-07-27 21:00:00
208.9167,2021-07-27,21:59:59,24.87,7.8703,9.94,2021-07-27 22:00:02
208.9583,2021-07-27,22:59:59,25.05,7.8337,9.93,2021-07-27 22:59:57
209.0,2021-07-27,23:59:59,25.47,7.7282,9.93,2021-07-28 00:00:00
209.0417,2021-07-28,00:59:59,25.71,7.5483,9.94,2021-07-28 01:00:02
209.0833,2021-07-28,01:59:59,25.84,7.3355,9.95,2021-07-28 01:59:57
209.125,2021-07-28,02:59:59,25.68,7.3058,9.96,2021-07-28 03:00:00
209.1667,2021-07-28,03:59:59,24.66,7.6991,9.95,2021-07-28 04:00:02
209.2083,2021-07-28,04:59:59,24.19,7.7602,9.94,2021-07-28 04:59:57
209.25,2021-07-28,05:59:59,24.11,7.7439,9.94,2021-07-28 06:00:00
209.2917,2021-07-28,06:59:59,23.96,7.7486,9.93,2021-07-28 07:00:02
209.3333,2021-07-28,07:59:59,23.96,7.7512,9.93,2021-07-28 07:59:57
209.375,2021-07-28,08:59:59,23.86,7.7466,9.93,2021-07-28 09:00:00
209.4167,2021-07-28,09:59:59,23.86,7.7392,9.92,2021-07-28 10:00:02
209.4583,2021-07-28,10:59:59,23.83,7.6929,9.92,2021-07-28 10:59:57
209.5,2021-07-28,11:59:59,23.81,7.5725,9.91,2021-07-28 12:00:00
209.5417,2021-07-28,12:59:59,23.91,7.4069,9.91,2021-07-28 13:00:02
209.5833,2021-07-28,13:59:59,24.24,7.2181,9.92,2021-07-28 13:59:57
209.625,2021-07-28,14:59:59,24.5,7.1242,9.93,2021-07-28 15:00:00
209.6667,2021-07-28,15:59:59,23.37,7.5607,9.93,2021-07-28 16:00:02
209.7083,2021-07-28,16:59:59,23.19,7.7952,9.92,2021-07-28 16:59:57
209.75,2021-07-28,17:59:59,23.34,7.8544,9.92,2021-07-28 18:00:00
209.7917,2021-07-28,18:59:59,23.45,7.8892,9.92,2021-07-28 19:00:02
209.8333,2021-07-28,19:59:59,23.47,7.8896,9.92,2021-07-28 19:59:57
209.875,2021-07-28,20:59:59,23.57,7.8922,9.92,2021-07-28 21:00:00
209.9167,2021-07-28,21:59:59,23.6,7.8998,9.92,2021-07-28 22:00:02
209.9583,2021-07-28,22:59:59,23.63,7.8898,9.92,2021-07-28 22:59:57
210.0,2021-07-28,23:59:59,23.63,7.8512,9.91,2021-07-29 00:00:00
210.0417,2021-07-29,00:59:59,23.78,7.736,9.91,2021-07-29 01:00:02
210.0833,2021-07-29,01:59:59,23.96,7.4997,9.91,2021-07-29 01:59:57
210.125,2021-07-29,02:59:59,24.04,7.3737,9.93,2021-07-29 03:00:00
210.1667,2021-07-29,03:59:59,22.81,7.7714,9.92,2021-07-29 04:00:02
210.2083,2021-07-29,04:59:59,22.56,7.8166,9.91,2021-07-29 04:59:57
210.25,2021-07-29,05:59:59,22.46,7.8227,9.9,2021-07-29 06:00:00
210.2917,2021-07-29,06:59:59,22.46,7.8217,9.9,2021-07-29 07:00:02
210.3333,2021-07-29,07:59:59,22.43,7.83,9.9,2021-07-29 07:59:57
210.375,2021-07-29,08:59:59,22.28,7.8143,9.9,2021-07-29 09:00:00
210.4167,2021-07-29,09:59:59,22.23,7.814,9.9,2021-07-29 10:00:02
210.4583,2021-07-29,10:59:59,22.18,7.7957,9.88,2021-07-29 10:59:57
210.5,2021-07-29,11:59:59,22.21,7.7668,9.88,2021-07-29 12:00:00
210.5417,2021-07-29,12:59:59,22.18,7.6873,9.87,2021-07-29 13:00:02
210.5833,2021-07-29,13:59:59,22.46,7.5331,9.87,2021-07-29 13:59:57
210.625,2021-07-29,14:59:59,23.01,7.3352,9.89,2021-07-29 15:00:00
210.6667,2021-07-29,15:59:59,23.24,7.2899,9.9,2021-07-29 16:00:02
210.7083,2021-07-29,16:59:59,23.24,7.8232,9.9,2021-07-29 16:59:57
210.75,2021-07-29,17:59:59,23.32,7.8724,9.91,2021-07-29 18:00:00
210.7917,2021-07-29,18:59:59,23.42,7.8878,9.91,2021-07-29 19:00:02
210.8333,2021-07-29,19:59:59,23.5,7.8998,9.91,2021-07-29 19:59:57
210.875,2021-07-29,20:59:59,23.37,7.894,9.91,2021-07-29 21:00:00
210.9167,2021-07-29,21:59:59,23.22,7.8898,9.92,2021-07-29 22:00:02
210.9583,2021-07-29,22:59:59,23.22,7.8851,9.91,2021-07-29 22:59:57
211.0,2021-07-29,23:59:59,23.09,7.8809,9.91,2021-07-30 00:00:00
211.0417,2021-07-30,00:59:59,23.07,7.8477,9.9,2021-07-30 01:00:02
211.0833,2021-07-30,01:59:59,22.89,7.7537,9.89,2021-07-30 01:59:57
211.125,2021-07-30,02:59:59,22.76,7.632,9.89,2021-07-30 03:00:00
211.1667,2021-07-30,03:59:59,22.76,7.5079,9.9,2021-07-30 04:00:02
211.2083,2021-07-30,04:59:59,22.64,7.5987,9.9,2021-07-30 04:59:57
211.25,2021-07-30,05:59:59,23.07,7.7129,9.9,2021-07-30 06:00:00
211.2917,2021-07-30,06:59:59,23.34,7.7457,9.91,2021-07-30 07:00:02
211.3333,2021-07-30,07:59:59,23.04,7.7478,9.91,2021-07-30 07:59:57
211.375,2021-07-30,08:59:59,23.09,7.7382,9.91,2021-07-30 09:00:00
211.4167,2021-07-30,09:59:59,23.12,7.7437,9.91,2021-07-30 10:00:02
211.4583,2021-07-30,10:59:59,23.12,7.7239,9.91,2021-07-30 10:59:57
211.5,2021-07-30,11:59:59,23.07,7.7088,9.9,2021-07-30 12:00:00
211.5417,2021-07-30,12:59:59,23.09,7.6797,9.9,2021-07-30 13:00:02
211.5833,2021-07-30,13:59:59,23.12,7.5847,9.9,2021-07-30 13:59:57
211.625,2021-07-30,14:59:59,23.19,7.4302,9.9,2021-07-30 15:00:00
211.6667,2021-07-30,15:59:59,23.45,7.3026,9.91,2021-07-30 16:00:02
211.7083,2021-07-30,16:59:59,23.7,7.3153,9.92,2021-07-30 16:59:57
211.75,2021-07-30,17:59:59,24.11,7.7241,9.92,2021-07-30 18:00:00
211.7917,2021-07-30,18:59:59,24.22,7.7729,9.93,2021-07-30 19:00:02
211.8333,2021-07-30,19:59:59,24.42,7.7942,9.93,2021-07-30 19:59:57
211.875,2021-07-30,20:59:59,24.48,7.8028,9.93,2021-07-30 21:00:00
211.9167,2021-07-30,21:59:59,24.55,7.8385,9.94,2021-07-30 22:00:02
211.9583,2021-07-30,22:59:59,24.5,7.8486,9.94,2021-07-30 22:59:57
212.0,2021-07-30,23:59:59,24.45,7.8239,9.94,2021-07-31 00:00:00
212.0417,2021-07-31,00:59:59,24.37,7.7917,9.94,2021-07-31 01:00:02
212.0833,2021-07-31,01:59:59,24.27,7.7191,9.93,2021-07-31 01:59:57
212.125,2021-07-31,02:59:59,24.06,7.579,9.92,2021-07-31 03:00:00
212.1667,2021-07-31,03:59:59,23.88,7.4162,9.93,2021-07-31 04:00:02
212.2083,2021-07-31,04:59:59,23.81,7.2653,9.93,2021-07-31 04:59:57
212.25,2021-07-31,05:59:59,23.01,7.6349,9.93,2021-07-31 06:00:00
212.2917,2021-07-31,06:59:59,22.76,7.7219,9.92,2021-07-31 07:00:02
212.3333,2021-07-31,07:59:59,22.58,7.7453,9.91,2021-07-31 07:59:57
212.375,2021-07-31,08:59:59,22.41,7.7275,9.9,2021-07-31 09:00:00
212.4167,2021-07-31,09:59:59,22.31,7.7032,9.9,2021-07-31 10:00:02
212.4583,2021-07-31,10:59:59,22.16,7.6967,9.9,2021-07-31 10:59:57
212.5,2021-07-31,11:59:59,22.16,7.6943,9.9,2021-07-31 12:00:00
212.5417,2021-07-31,12:59:59,22.28,7.7045,9.9,2021-07-31 13:00:02
212.5833,2021-07-31,13:59:59,22.43,7.6999,9.89,2021-07-31 13:59:57
212.625,2021-07-31,14:59:59,22.69,7.6255,9.89,2021-07-31 15:00:00
212.6667,2021-07-31,15:59:59,23.07,7.4637,9.9,2021-07-31 16:00:02
212.7083,2021-07-31,16:59:59,23.29,7.3963,9.91,2021-07-31 16:59:57
212.75,2021-07-31,17:59:59,23.17,7.7691,9.91,2021-07-31 18:00:00
212.7917,2021-07-31,18:59:59,23.45,7.8489,9.91,2021-07-31 19:00:02
212.8333,2021-07-31,19:59:59,23.63,7.8648,9.91,2021-07-31 19:59:57
212.875,2021-07-31,20:59:59,23.63,7.8735,9.91,2021-07-31 21:00:00
212.9167,2021-07-31,21:59:59,23.57,7.8751,9.92,2021-07-31 22:00:02
212.9583,2021-07-31,22:59:59,23.52,7.8674,9.92,2021-07-31 22:59:57
213.0,2021-07-31,23:59:59,23.42,7.855,9.92,2021-08-01 00:00:00
213.0417,2021-08-01,00:59:59,23.32,7.8477,9.91,2021-08-01 01:00:02
213.0833,2021-08-01,01:59:59,23.29,7.8235,9.91,2021-08-01 01:59:57
