,"Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island"
"Time (America/New_York)",Battery,"Air Temperature","Relative Humidity","Rel. Barometric Pressure","Wind Speed","Max Wind Sp","Wind Direction","Wet Bulb Temperature","Precip Type","Rain Intensity","Total Rain","Interval Rain","Solar Rad",Heading,Temperature,pH,"Sp Cond",Depth,Chlorophyll,DO,DOSat,"pH mV","Internal Bat"
,V,C,%,hPa,m/s,m/s,Degree,C,,mm/h,mm,mm,W/m2,Degree,C,,uS/cm,m,ug/L,mg/L,%,,V
"07-08-2018 15:45:00",13.8,20.70,61,1026.5,6.0,8.0,126,16.00,0,0.0,79.4,0.0,733,59.0,17.07,7.95,46730,0.830,6.5,9.57,118.7,-57.8,0.1
"07-08-2018 16:00:00",13.9,21.10,58,1026.3,5.5,7.5,103,15.90,0,0.0,79.4,0.0,733,25.0,17.02,7.95,46790,0.830,7.6,9.64,119.4,-57.6,0.1
"07-08-2018 16:15:00",13.9,21.10,60,1026.5,5.4,7.9,80,16.20,0,0.0,79.4,0.0,702,346.0,17.09,7.97,46760,0.800,7.0,9.67,119.9,-58.6,0.0
"07-08-2018 16:30:00",13.9,20.80,61,1026.1,4.9,6.7,67,16.00,0,0.0,79.4,0.0,663,334.0,16.97,7.95,46810,0.840,7.3,9.76,120.8,-57.6,0.1
"07-08-2018 16:45:00",13.9,20.50,62,1025.7,5.4,7.2,142,15.90,0,0.0,79.4,0.0,613,40.0,16.70,7.95,46850,0.820,8.5,9.83,121.0,-57.9,0.1
"07-08-2018 17:00:00",13.8,21.40,55,1025.6,4.7,6.1,120,15.70,0,0.0,79.4,0.0,547,347.0,16.49,7.96,47010,0.840,8.5,9.85,120.8,-57.9,0.1
"07-08-2018 17:15:00",14.0,21.30,55,1025.6,4.8,6.1,111,15.70,0,0.0,79.4,0.0,505,339.0,16.50,7.96,47050,0.800,8.9,9.84,120.8,-58.1,0.1
"07-08-2018 17:30:00",13.9,21.40,56,1025.5,3.8,5.0,70,15.90,0,0.0,79.4,0.0,440,299.0,16.41,7.96,47100,0.850,10.0,9.90,121.4,-58.2,0.1
"07-08-2018 17:45:00",14.0,21.00,60,1025.4,3.9,5.1,318,16.00,0,0.0,79.4,0.0,434,154.0,16.29,7.96,47060,0.840,9.6,9.98,122.0,-58.1,0.1
"07-08-2018 18:00:00",14.0,19.80,67,1025.4,3.3,4.4,135,15.90,0,0.0,79.4,0.0,384,271.0,16.18,7.97,47080,0.830,10.3,10.02,122.3,-58.5,0.1
"07-08-2018 18:15:00",13.9,19.70,66,1025.2,2.9,3.8,105,15.60,0,0.0,79.4,0.0,323,216.0,16.34,7.96,47100,0.790,12.3,10.00,122.4,-58.2,0.1
"07-08-2018 18:30:00",14.0,20.00,64,1025.0,3.0,4.6,123,15.80,0,0.0,79.4,0.0,303,222.0,16.28,7.97,47090,0.810,13.5,10.03,122.7,-58.5,0.1
"07-08-2018 18:45:00",14.0,19.80,65,1025.3,3.2,4.6,141,15.70,0,0.0,79.4,0.0,249,246.0,16.19,7.97,47110,0.780,13.7,10.04,122.5,-58.5,0.1
"07-08-2018 19:00:00",13.9,20.30,62,1025.0,3.8,5.1,135,15.70,0,0.0,79.4,0.0,194,236.0,16.26,7.96,47100,0.780,14.0,10.03,122.6,-58.3,0.1
"07-08-2018 19:15:00",13.9,20.20,62,1025.0,3.5,4.7,135,15.70,0,0.0,79.4,0.0,152,225.0,16.34,7.98,47200,0.790,13.9,10.07,123.3,-59.0,0.1
"07-08-2018 19:30:00",14.0,19.80,66,1024.7,3.3,4.3,139,15.80,0,0.0,79.4,0.0,110,213.0,16.40,7.97,47070,0.880,14.4,10.06,123.3,-58.6,0.1
"07-08-2018 19:45:00",13.7,18.70,72,1024.5,3.3,4.6,142,15.60,0,0.0,79.4,0.0,68,207.0,16.52,7.97,47140,0.770,13.6,9.99,122.8,-58.6,0.1
"07-08-2018 20:00:00",13.2,21.30,63,1024.7,4.0,6.3,150,16.70,0,0.0,79.4,0.0,27,194.0,16.46,7.98,47250,0.650,12.6,9.91,121.7,-59.4,0.1
"07-08-2018 20:15:00",13.1,21.10,63,1024.9,4.5,6.1,155,16.50,0,0.0,79.4,0.0,12,190.0,16.23,7.96,47130,0.780,15.0,9.95,121.5,-58.3,0.1
"07-08-2018 20:30:00",13.1,20.50,66,1025.0,4.0,5.6,166,16.40,0,0.0,79.4,0.0,2,186.0,16.10,7.96,47150,0.780,14.1,9.93,120.9,-58.2,0.1
"07-08-2018 20:45:00",13.0,19.90,71,1025.2,3.8,5.2,185,16.50,0,0.0,79.4,0.0,0,185.0,16.45,7.97,47150,0.800,13.6,9.86,120.9,-58.5,0.1
"07-08-2018 21:00:00",13.0,19.70,74,1025.4,3.8,5.4,173,16.70,0,0.0,79.4,0.0,0,169.0,17.30,7.97,47220,0.780,12.8,9.93,123.9,-59.1,0.1
"07-08-2018 21:15:00",13.0,19.30,76,1025.7,2.7,4.3,173,16.60,0,0.0,79.4,0.0,0,172.0,17.06,7.97,47110,0.840,12.7,9.90,122.9,-58.7,0.1
"07-08-2018 21:30:00",13.0,19.10,77,1025.7,2.5,3.8,178,16.40,0,0.0,79.4,0.0,0,178.0,17.27,7.97,47050,0.870,13.1,9.88,123.1,-58.8,0.1
"07-08-2018 21:45:00",13.0,19.70,70,1025.6,4.3,7.3,186,16.20,0,0.0,79.4,0.0,0,175.0,17.21,7.97,47180,0.880,13.4,9.89,123.2,-58.7,0.1
"07-08-2018 22:00:00",13.0,18.90,75,1025.4,3.1,4.6,195,16.00,0,0.0,79.4,0.0,0,184.0,17.14,7.97,47100,0.860,13.3,9.85,122.5,-58.8,0.1
"07-08-2018 22:15:00",13.0,19.10,72,1025.3,4.1,5.9,182,15.90,0,0.0,79.4,0.0,0,179.0,17.23,7.97,47210,0.800,12.3,9.80,122.1,-58.7,0.1
"07-08-2018 22:30:00",13.0,19.00,71,1025.3,3.6,5.3,197,15.60,0,0.0,79.4,0.0,0,188.0,17.16,7.97,47090,0.780,12.7,9.76,121.4,-59.1,0.1
"07-08-2018 22:45:00",12.9,18.60,74,1025.5,2.9,4.7,198,15.70,0,0.0,79.4,0.0,0,186.0,17.12,7.96,47070,0.810,12.0,9.75,121.2,-58.4,0.1
"07-08-2018 23:00:00",13.0,18.40,75,1025.2,1.7,2.7,223,15.60,0,0.0,79.4,0.0,0,188.0,17.05,7.96,47140,0.820,12.3,9.72,120.6,-58.3,0.1
"07-08-2018 23:15:00",12.9,18.50,75,1025.1,2.3,3.7,196,15.60,0,0.0,79.4,0.0,0,181.0,17.26,7.96,47170,0.840,11.7,9.67,120.5,-58.2,0.1
"07-08-2018 23:30:00",13.0,18.50,74,1025.2,3.0,4.0,205,15.60,0,0.0,79.4,0.0,0,183.0,17.16,7.96,47120,0.800,11.8,9.69,120.6,-58.3,0.1
"07-08-2018 23:45:00",13.0,18.40,74,1024.9,3.0,4.7,202,15.50,0,0.0,79.4,0.0,0,182.0,17.18,7.96,47100,0.830,11.6,9.65,120.0,-58.1,0.1
"07-09-2018 00:00:00",13.0,18.40,75,1024.7,3.1,4.1,206,15.60,0,0.0,79.4,0.0,0,187.0,16.92,7.95,47120,0.850,12.6,9.56,118.4,-57.8,0.1
"07-09-2018 00:15:00",13.0,18.50,74,1024.6,3.4,4.6,194,15.60,0,0.0,79.4,0.0,0,182.0,16.64,7.95,47120,0.870,12.4,9.55,117.6,-57.6,0.1
"07-09-2018 00:30:00",13.0,18.50,76,1024.7,2.7,5.4,188,15.80,0,0.0,79.4,0.0,0,173.0,16.77,7.95,47090,0.750,13.1,9.52,117.5,-57.6,0.1
"07-09-2018 00:45:00",12.9,18.70,70,1024.8,3.4,4.6,205,15.20,0,0.0,79.4,0.0,0,180.0,17.05,7.95,47060,0.780,12.8,9.42,116.8,-57.4,0.1
"07-09-2018 01:00:00",12.9,18.70,68,1024.7,3.8,5.3,219,15.10,0,0.0,79.4,0.0,0,191.0,16.71,7.94,47200,0.810,13.9,9.31,114.8,-56.9,0.1
"07-09-2018 01:15:00",12.9,18.60,70,1024.7,3.5,5.1,204,15.20,0,0.0,79.4,0.0,0,176.0,16.69,7.94,47250,0.820,14.2,9.30,114.7,-56.7,0.1
"07-09-2018 01:30:00",12.9,18.70,69,1024.7,3.6,5.7,218,15.10,0,0.0,79.4,0.0,0,184.0,16.70,7.93,47170,0.810,13.3,9.27,114.3,-56.5,0.1
"07-09-2018 01:45:00",12.9,18.50,68,1024.7,3.8,5.2,197,14.90,0,0.0,79.4,0.0,0,143.0,16.70,7.93,47200,0.840,13.9,9.22,113.7,-56.5,0.1
"07-09-2018 02:00:00",12.9,18.40,68,1024.6,3.6,4.9,198,14.80,0,0.0,79.4,0.0,0,138.0,16.44,7.94,47260,0.780,13.4,9.26,113.7,-56.8,0.1
"07-09-2018 02:15:00",12.9,18.30,68,1024.5,3.7,4.9,199,14.70,0,0.0,79.4,0.0,0,108.0,16.51,7.93,47220,0.820,13.4,9.26,113.7,-56.3,0.1
"07-09-2018 02:30:00",12.9,18.20,69,1024.6,4.1,5.5,177,14.70,0,0.0,79.4,0.0,0,44.0,16.44,7.93,47170,0.820,13.8,9.25,113.5,-56.3,0.0
"07-09-2018 02:45:00",12.9,18.20,70,1024.5,4.3,5.6,231,14.80,0,0.0,79.4,0.0,0,41.0,16.81,7.93,47160,0.800,12.3,9.21,113.9,-56.4,0.1
"07-09-2018 03:00:00",12.9,18.10,71,1024.3,4.0,5.5,227,14.90,0,0.0,79.4,0.0,0,60.0,17.15,7.93,47080,0.810,12.6,9.16,113.9,-56.6,0.1
"07-09-2018 03:15:00",12.9,18.10,73,1024.2,4.1,5.5,233,15.10,0,0.0,79.4,0.0,0,62.0,17.03,7.93,47210,0.800,12.1,9.21,114.4,-56.5,0.1
"07-09-2018 03:30:00",12.9,18.00,73,1024.0,4.1,5.5,226,15.00,0,0.0,79.4,0.0,0,72.0,17.14,7.92,47090,0.810,12.9,9.16,113.9,-56.2,0.1
"07-09-2018 03:45:00",12.9,17.90,74,1023.8,4.1,5.6,215,15.00,0,0.0,79.4,0.0,0,77.0,17.09,7.93,47030,0.820,11.4,9.16,113.8,-56.5,0.1
"07-09-2018 04:00:00",12.9,17.80,77,1023.6,4.1,5.7,212,15.30,0,0.0,79.4,0.0,0,72.0,17.02,7.93,47000,0.820,11.8,9.15,113.4,-56.4,0.1
"07-09-2018 04:15:00",12.9,17.70,78,1023.4,4.6,6.0,248,15.40,0,0.0,79.4,0.0,0,112.0,16.97,7.93,47080,0.810,11.7,9.14,113.3,-56.3,0.1
"07-09-2018 04:30:00",12.9,17.60,77,1023.5,4.0,6.6,226,15.10,0,0.0,79.4,0.0,0,88.0,16.97,7.94,46950,0.910,10.5,9.13,113.1,-57.3,0.1
"07-09-2018 04:45:00",12.9,17.50,79,1023.3,4.3,6.1,215,15.20,0,0.0,79.4,0.0,0,100.0,16.92,7.93,46960,0.860,11.6,9.12,112.8,-56.5,0.1
"07-09-2018 05:00:00",12.9,17.40,78,1023.5,3.6,5.9,233,15.00,0,0.0,79.4,0.0,1,155.0,16.89,7.95,47100,0.790,11.6,9.11,112.7,-57.4,0.0
"07-09-2018 05:15:00",12.9,17.30,78,1023.4,2.8,4.6,224,14.90,0,0.0,79.4,0.0,3,161.0,16.83,7.92,46980,0.770,12.2,9.10,112.4,-56.1,0.1
"07-09-2018 05:30:00",12.9,17.20,79,1023.4,3.0,4.0,210,15.00,0,0.0,79.4,0.0,14,172.0,16.78,7.92,47000,0.830,12.2,9.10,112.3,-55.9,0.1
"07-09-2018 05:45:00",12.9,17.00,80,1023.5,2.7,3.9,220,14.80,0,0.0,79.4,0.0,54,200.0,16.73,7.92,46970,0.800,11.2,9.12,112.5,-55.6,0.1
"07-09-2018 06:00:00",13.0,17.00,79,1023.1,4.0,5.2,208,14.80,0,0.0,79.4,0.0,84,186.0,16.66,7.92,46980,0.780,10.8,9.13,112.4,-55.6,0.1
"07-09-2018 06:15:00",13.1,17.00,79,1023.1,4.6,5.8,223,14.80,60,0.0,79.4,0.0,117,206.0,16.57,7.92,47060,0.800,10.1,9.15,112.5,-55.7,0.1
"07-09-2018 06:30:00",13.2,17.00,80,1022.9,4.2,5.7,211,14.80,60,0.0,79.4,0.0,159,197.0,16.56,7.92,47090,0.860,10.8,9.15,112.5,-56.0,0.0
"07-09-2018 06:45:00",13.4,17.00,80,1023.2,3.8,5.3,234,14.90,60,0.0,79.4,0.0,204,239.0,16.75,7.92,47100,0.780,9.7,9.09,112.2,-56.1,0.1
"07-09-2018 07:00:00",13.6,17.00,81,1023.3,3.4,4.5,233,15.00,0,0.0,79.4,0.0,256,241.0,16.57,7.93,47110,0.860,8.7,9.15,112.5,-56.5,0.1
"07-09-2018 07:15:00",13.7,17.10,79,1023.3,2.0,3.3,228,14.90,0,0.0,79.4,0.0,314,212.0,16.63,7.91,47120,0.810,7.9,9.03,111.1,-55.5,0.1
"07-09-2018 07:30:00",13.8,17.30,79,1023.0,3.8,4.9,203,15.10,0,0.0,79.4,0.0,365,190.0,16.58,7.92,47160,0.820,7.1,9.06,111.4,-55.6,0.1
"07-09-2018 07:45:00",13.8,17.50,79,1022.8,4.2,5.5,212,15.20,0,0.0,79.4,0.0,410,198.0,16.57,7.91,47170,0.820,6.7,8.94,110.0,-55.1,0.1
"07-09-2018 08:00:00",13.9,17.70,78,1023.0,2.3,3.3,216,15.30,0,0.0,79.4,0.0,448,199.0,16.25,7.92,47140,0.840,6.5,9.12,111.5,-55.8,0.1
"07-09-2018 08:15:00",13.9,17.80,79,1022.9,2.1,3.0,206,15.50,0,0.0,79.4,0.0,478,203.0,15.97,7.92,47230,0.840,7.2,9.24,112.3,-55.7,0.1
"07-09-2018 08:30:00",14.0,17.60,79,1022.9,2.1,3.0,216,15.40,0,0.0,79.4,0.0,534,208.0,16.05,7.92,47190,0.750,5.8,9.27,112.8,-55.8,0.1
"07-09-2018 08:45:00",14.4,17.90,79,1022.7,2.3,3.2,194,15.60,0,0.0,79.4,0.0,571,203.0,15.80,7.92,47230,0.740,5.9,9.30,112.7,-55.8,0.1
"07-09-2018 09:00:00",14.6,18.30,79,1022.4,2.5,3.6,198,16.00,0,0.0,79.4,0.0,620,203.0,15.86,7.92,47210,0.760,5.6,9.28,112.6,-55.6,0.1
"07-09-2018 09:15:00",14.6,18.30,80,1022.6,1.8,2.9,189,16.20,0,0.0,79.4,0.0,659,209.0,15.91,7.92,47210,0.820,5.9,9.24,112.2,-55.8,0.1
"07-09-2018 09:30:00",14.5,18.70,79,1022.5,2.1,3.0,183,16.40,0,0.0,79.4,0.0,708,188.0,16.23,7.92,47240,0.830,4.3,9.29,113.5,-56.0,0.1
"07-09-2018 09:45:00",14.6,19.00,79,1022.4,1.8,2.7,190,16.60,0,0.0,79.4,0.0,747,184.0,16.23,7.92,47120,0.750,4.2,9.23,112.7,-55.6,0.1
"07-09-2018 10:00:00",14.7,19.00,79,1022.2,2.2,2.9,189,16.60,0,0.0,79.4,0.0,784,186.0,16.28,7.93,47310,0.810,4.1,9.36,114.5,-56.4,0.1
"07-09-2018 10:15:00",14.6,19.60,77,1022.0,2.6,3.3,185,17.00,0,0.0,79.4,0.0,817,190.0,16.56,7.92,47170,0.830,3.6,9.25,113.8,-55.7,0.1
"07-09-2018 10:30:00",14.4,19.60,77,1021.9,1.9,2.4,177,17.00,0,0.0,79.4,0.0,847,175.0,16.20,7.92,47190,0.790,4.2,9.28,113.4,-55.7,0.1
"07-09-2018 10:45:00",14.5,20.00,76,1021.7,1.6,2.5,184,17.30,0,0.0,79.4,0.0,875,174.0,16.82,7.92,47150,0.820,3.6,9.22,114.0,-55.6,0.1
"07-09-2018 11:00:00",14.0,20.30,76,1021.7,1.9,2.6,170,17.60,0,0.0,79.4,0.0,895,172.0,16.76,7.92,47200,0.800,3.5,9.25,114.2,-55.7,0.1
"07-09-2018 11:15:00",13.9,20.80,74,1021.3,2.1,2.8,176,17.70,0,0.0,79.4,0.0,909,172.0,17.00,7.92,47240,0.770,3.4,9.24,114.6,-55.8,0.1
"07-09-2018 11:30:00",13.9,20.80,74,1021.2,2.3,3.2,183,17.80,0,0.0,79.4,0.0,926,179.0,17.03,7.92,47220,0.690,3.5,9.27,115.0,-55.9,0.1
"07-09-2018 11:45:00",14.0,21.20,74,1021.0,2.0,2.5,177,18.10,0,0.0,79.4,0.0,938,188.0,17.29,7.92,47330,0.820,3.3,9.28,115.8,-56.0,0.1
"07-09-2018 12:00:00",13.9,21.40,75,1020.9,1.3,2.6,158,18.40,0,0.0,79.4,0.0,944,178.0,17.61,7.92,47160,0.750,3.4,9.19,115.4,-55.9,0.1
"07-09-2018 12:15:00",13.8,22.30,71,1020.6,2.4,3.5,182,18.60,0,0.0,79.4,0.0,953,179.0,17.94,7.91,47180,0.720,3.2,9.24,116.7,-55.8,0.1
"07-09-2018 12:30:00",13.9,22.10,72,1020.5,2.4,3.4,184,18.60,0,0.0,79.4,0.0,944,175.0,17.70,7.92,47200,0.790,3.4,9.25,116.3,-55.8,0.1
"07-09-2018 12:45:00",13.9,23.00,68,1020.2,2.7,4.3,178,18.90,0,0.0,79.4,0.0,932,170.0,18.15,7.92,47330,0.800,3.4,9.21,116.9,-55.9,0.1
"07-09-2018 13:00:00",13.8,22.50,71,1020.0,2.3,3.8,194,18.90,0,0.0,79.4,0.0,894,177.0,18.74,7.91,47300,0.770,3.5,9.11,116.8,-55.8,0.1
"07-09-2018 13:15:00",13.9,23.20,67,1019.7,2.8,4.1,206,19.00,0,0.0,79.4,0.0,919,203.0,18.10,7.92,47280,0.690,3.8,9.23,117.0,-56.2,0.1
"07-09-2018 13:30:00",13.8,25.00,59,1019.6,3.5,5.5,188,19.40,0,0.0,79.4,0.0,905,140.0,17.94,7.92,47250,0.790,3.9,9.34,118.0,-55.9,0.1
"07-09-2018 13:45:00",13.9,24.20,63,1019.4,2.7,3.6,196,19.20,0,0.0,79.4,0.0,894,118.0,16.21,7.94,47300,0.780,4.4,9.71,118.7,-57.1,0.1
"07-09-2018 14:00:00",13.8,23.80,64,1019.3,2.2,3.4,215,19.00,0,0.0,79.4,0.0,871,102.0,16.28,7.94,47320,0.830,4.4,9.66,118.2,-57.1,0.1
"07-09-2018 14:15:00",13.9,24.40,62,1019.1,2.8,3.8,198,19.30,0,0.0,79.4,0.0,894,38.0,15.81,7.95,47210,0.760,5.0,9.84,119.2,-57.3,0.1
"07-09-2018 14:30:00",13.8,24.40,63,1018.8,2.8,4.2,230,19.40,0,0.0,79.4,0.0,878,38.0,15.77,7.96,47320,0.750,4.8,9.94,120.4,-57.8,0.1
"07-09-2018 14:45:00",13.8,26.00,52,1018.6,4.0,6.0,245,19.00,0,0.0,79.4,0.0,835,49.0,19.70,7.90,47270,0.770,4.0,9.13,119.2,-55.3,0.1
"07-09-2018 15:00:00",13.8,24.50,60,1018.5,3.0,4.5,243,19.20,0,0.0,79.4,0.0,826,65.0,18.48,7.93,47160,0.740,4.7,9.38,119.6,-56.9,0.1
"07-09-2018 15:15:00",13.8,25.20,57,1018.4,3.3,5.3,248,19.30,0,0.0,79.4,0.0,807,58.0,18.12,7.94,47100,0.750,4.7,9.59,121.5,-57.2,0.1
"07-09-2018 15:30:00",14.0,26.00,51,1018.2,4.3,6.6,236,19.00,0,0.0,79.4,0.0,755,55.0,18.24,7.96,46970,0.800,5.3,9.64,122.4,-58.2,0.1
"07-09-2018 15:45:00",13.8,25.70,55,1018.1,3.5,4.6,238,19.40,0,0.0,79.4,0.0,742,52.0,18.04,7.95,46880,0.690,5.8,9.69,122.5,-57.7,0.1
"07-09-2018 16:00:00",14.0,26.20,52,1017.8,3.8,5.5,225,19.30,0,0.0,79.4,0.0,678,69.0,18.29,7.95,46820,0.700,6.0,9.68,122.9,-57.7,0.1
"07-09-2018 16:15:00",13.9,25.40,56,1017.6,4.4,7.5,233,19.30,0,0.0,79.4,0.0,603,134.0,18.21,7.95,46890,0.780,6.4,9.72,123.3,-57.6,0.1
"07-09-2018 16:30:00",13.9,24.50,60,1017.6,4.2,5.9,12,19.10,0,0.0,79.4,0.0,621,306.0,18.01,7.95,46860,0.780,6.9,9.76,123.3,-58.1,0.1
"07-09-2018 16:45:00",13.8,24.40,60,1017.3,3.4,5.0,183,18.90,0,0.0,79.4,0.0,520,125.0,17.92,7.96,46870,0.740,7.0,9.88,124.5,-58.4,0.1
"07-09-2018 17:00:00",13.8,25.30,56,1017.2,4.3,6.6,217,19.10,0,0.0,79.4,0.0,484,166.0,18.04,7.96,46920,0.770,7.3,9.84,124.4,-58.5,0.1
"07-09-2018 17:15:00",13.8,25.20,56,1016.9,3.8,5.5,215,19.00,0,0.0,79.4,0.0,447,162.0,18.03,7.96,47010,0.730,7.8,9.85,124.5,-58.4,0.1
"07-09-2018 17:30:00",14.0,25.50,55,1016.7,4.5,7.1,228,19.10,0,0.0,79.4,0.0,400,182.0,17.88,7.96,47010,0.700,8.3,9.89,124.7,-58.4,0.1
"07-09-2018 17:45:00",13.8,24.80,54,1016.5,4.4,6.9,208,18.50,0,0.0,79.4,0.0,364,181.0,17.88,7.96,47000,0.780,8.3,9.89,124.6,-58.5,0.1
"07-09-2018 18:00:00",13.9,24.20,57,1016.5,4.2,5.8,230,18.40,0,0.0,79.4,0.0,325,197.0,17.50,7.97,46950,0.690,9.7,9.98,124.9,-58.7,0.1
"07-09-2018 18:15:00",13.9,24.60,54,1016.4,4.3,5.9,229,18.30,0,0.0,79.4,0.0,287,211.0,17.79,7.97,46940,0.740,9.0,9.97,125.5,-58.7,0.1
"07-09-2018 18:30:00",13.8,24.90,53,1016.1,3.9,5.9,238,18.30,0,0.0,79.4,0.0,249,242.0,17.35,7.96,47060,0.770,10.5,9.93,123.9,-58.5,0.1
"07-09-2018 18:45:00",13.9,24.20,55,1016.1,3.4,4.7,209,18.00,0,0.0,79.4,0.0,213,192.0,18.21,7.97,47050,0.720,10.0,9.86,125.0,-58.8,0.1
"07-09-2018 19:00:00",13.9,23.80,68,1016.0,3.5,7.5,192,19.60,0,0.0,79.4,0.0,177,199.0,17.70,7.97,47080,0.770,10.9,9.93,124.8,-59.0,0.1
"07-09-2018 19:15:00",13.8,22.70,72,1016.0,4.3,5.9,203,19.20,0,0.0,79.4,0.0,140,218.0,17.18,7.97,47180,0.750,12.3,9.96,123.9,-58.8,0.1
"07-09-2018 19:30:00",13.9,22.30,74,1016.1,4.3,5.6,194,19.10,0,0.0,79.4,0.0,104,205.0,18.16,7.97,47190,0.700,10.1,9.76,123.7,-58.9,0.1
"07-09-2018 19:45:00",13.8,22.70,73,1016.2,4.1,5.3,188,19.30,0,0.0,79.4,0.0,67,210.0,18.16,7.98,47140,0.570,10.0,9.79,124.1,-59.5,0.1
"07-09-2018 20:00:00",13.3,22.10,75,1016.1,3.8,5.4,186,19.10,0,0.0,79.4,0.0,38,218.0,17.47,7.96,47230,0.780,11.9,9.84,123.2,-58.6,0.1
"07-09-2018 20:15:00",13.1,21.50,77,1016.2,3.6,4.6,191,18.80,0,0.0,79.4,0.0,13,223.0,17.90,7.96,47140,0.740,12.7,9.75,123.1,-58.3,0.1
"07-09-2018 20:30:00",13.0,21.00,79,1016.2,3.8,4.8,186,18.50,0,0.0,79.4,0.0,2,210.0,18.02,7.95,47170,0.750,11.7,9.73,123.1,-58.1,0.1
"07-09-2018 20:45:00",13.1,20.90,80,1016.3,3.0,4.5,192,18.60,0,0.0,79.4,0.0,0,214.0,17.02,7.97,47230,0.720,14.0,9.81,121.7,-58.9,0.1
"07-09-2018 21:00:00",13.0,20.90,78,1016.3,3.6,5.3,173,18.40,0,0.0,79.4,0.0,0,191.0,17.50,7.98,46980,0.730,12.2,10.00,125.2,-59.8,0.1
"07-09-2018 21:15:00",13.0,20.40,79,1016.4,4.4,5.9,184,18.00,0,0.0,79.4,0.0,0,188.0,17.23,7.99,46960,0.720,12.7,10.13,126.1,-59.9,0.1
"07-09-2018 21:30:00",13.0,20.40,79,1016.4,4.4,5.8,176,17.90,0,0.0,79.4,0.0,0,183.0,16.91,7.99,47060,0.820,12.9,10.19,126.2,-60.0,0.1
"07-09-2018 21:45:00",13.0,20.00,80,1016.5,3.8,4.7,186,17.80,0,0.0,79.4,0.0,0,197.0,17.02,7.98,47140,0.760,12.1,9.98,123.8,-59.3,0.1
"07-09-2018 22:00:00",13.0,20.00,80,1016.6,3.8,5.5,188,17.60,0,0.0,79.4,0.0,0,188.0,16.86,7.98,47010,0.740,12.6,10.19,126.0,-59.6,0.1
"07-09-2018 22:15:00",13.0,20.00,80,1016.5,3.7,5.4,186,17.60,0,0.0,79.4,0.0,0,181.0,17.16,7.98,46990,0.830,11.5,9.97,124.0,-59.5,0.1
"07-09-2018 22:30:00",13.0,20.10,79,1016.5,4.2,6.0,186,17.60,0,0.0,79.4,0.0,0,181.0,16.97,7.98,46940,0.790,12.5,10.04,124.3,-59.4,0.1
"07-09-2018 22:45:00",13.0,19.70,81,1016.5,3.4,5.3,190,17.50,0,0.0,79.4,0.0,0,184.0,16.80,7.98,46990,0.720,13.3,10.00,123.4,-59.2,0.1
"07-09-2018 23:00:00",12.9,19.60,81,1016.6,3.8,5.3,192,17.40,0,0.0,79.4,0.0,0,188.0,17.13,7.98,46810,0.750,13.0,9.96,123.6,-59.2,0.1
"07-09-2018 23:15:00",12.9,19.50,82,1016.5,3.3,4.8,192,17.40,0,0.0,79.4,0.0,0,193.0,17.14,7.97,46970,0.740,12.0,9.85,122.4,-58.9,0.1
"07-09-2018 23:30:00",13.0,19.40,82,1016.4,3.2,4.9,185,17.30,0,0.0,79.4,0.0,0,190.0,17.15,7.97,47030,0.780,12.5,9.74,121.1,-58.9,0.1
"07-09-2018 23:45:00",13.0,19.10,83,1016.3,2.5,3.7,195,17.20,0,0.0,79.4,0.0,0,189.0,17.24,7.95,47030,0.720,11.7,9.67,120.4,-58.0,0.1
"07-10-2018 00:00:00",13.0,19.30,82,1016.1,3.0,5.0,199,17.20,0,0.0,79.4,0.0,0,187.0,17.23,7.95,47270,0.700,11.7,9.58,119.5,-57.9,0.1
"07-10-2018 00:15:00",12.9,19.50,81,1016.3,2.8,5.1,200,17.30,0,0.0,79.4,0.0,0,183.0,17.29,7.95,47200,0.760,10.8,9.50,118.5,-57.6,0.1
"07-10-2018 00:30:00",13.0,19.50,81,1016.2,3.0,5.4,199,17.30,0,0.0,79.4,0.0,0,181.0,17.64,7.95,47070,0.710,10.3,9.36,117.5,-57.8,0.1
"07-10-2018 00:45:00",13.0,19.40,82,1016.1,1.9,3.6,192,17.30,0,0.0,79.4,0.0,0,184.0,18.07,7.94,47180,0.660,9.6,9.22,116.8,-57.2,0.1
"07-10-2018 01:00:00",13.0,19.60,81,1015.9,2.7,4.2,196,17.50,0,0.0,79.4,0.0,0,182.0,18.38,7.93,47210,0.640,10.0,9.15,116.6,-57.0,0.1
"07-10-2018 01:15:00",13.0,20.10,79,1015.7,3.3,5.0,204,17.60,0,0.0,79.4,0.0,0,181.0,17.99,7.93,47080,0.700,10.6,9.15,115.6,-56.9,0.1
"07-10-2018 01:30:00",12.9,19.90,80,1015.6,3.3,4.6,193,17.50,0,0.0,79.4,0.0,0,169.0,17.54,7.94,47180,0.750,10.2,9.23,115.7,-57.3,0.1
"07-10-2018 01:45:00",12.9,19.70,81,1015.4,2.7,3.8,191,17.50,0,0.0,79.4,0.0,0,175.0,17.60,7.94,47150,0.710,10.9,9.22,115.6,-57.0,0.1
