"Time (UTC)",Battery,"Air Temperature","Relative Humidity","Rel. Barometric Pressure","Wind Speed","Max Wind Sp","Wind Direction","Wet Bulb Temperature","Precip Type","Rain Intensity","Total Rain","Interval Rain","Solar Rad",Heading,Temperature,pH,"Sp Cond",Depth,Chlorophyll,DO,DOSat,"pH mV","Internal Bat",Salinity
"05-27-2019 10:15:00",13.4,17.50,65,1011.8,3.8,5.6,321,13.60,0,0.0,2.6,0.0,171,204.0,12.40,8.30,45280,0.680,17.5,10.09,113.0,-61.6,0.0,29.27
"05-27-2019 10:30:00",13.6,17.50,65,1011.9,4.7,7.0,320,13.60,0,0.0,2.6,0.0,225,197.0,12.30,8.31,45430,0.720,13.7,10.09,112.8,-61.9,0.0,29.37
"05-27-2019 10:45:00",13.7,17.60,65,1012.0,4.4,6.5,318,13.70,0,0.0,2.6,0.0,273,197.0,12.41,8.31,45450,0.690,14.2,10.04,112.5,-62.0,0.0,29.39
"05-27-2019 11:00:00",13.9,17.60,64,1012.2,4.8,6.9,306,13.60,0,0.0,2.6,0.0,326,184.0,12.11,8.32,45590,0.710,12.6,10.21,113.8,-62.3,0.0,29.47
"05-27-2019 11:15:00",14.0,17.70,64,1012.2,4.7,6.8,320,13.70,0,0.0,2.6,0.0,375,189.0,12.09,8.33,45540,0.760,11.2,10.20,113.7,-62.9,0.0,29.44
"05-27-2019 11:30:00",14.0,17.90,63,1012.4,4.3,7.0,330,13.70,0,0.0,2.6,0.0,418,182.0,12.06,8.34,45550,0.690,11.5,10.26,114.2,-63.8,0.0,29.44
"05-27-2019 11:45:00",14.1,18.20,61,1012.4,4.4,8.0,332,13.70,0,0.0,2.6,0.0,465,182.0,12.10,8.35,45590,0.760,10.0,10.26,114.4,-64.1,0.0,29.47
"05-27-2019 12:00:00",14.1,18.50,60,1013.0,4.9,7.5,340,13.80,0,0.0,2.6,0.0,506,192.0,12.06,8.35,45590,0.710,8.8,10.32,114.9,-64.3,0.0,29.48
"05-27-2019 12:15:00",14.2,18.60,59,1012.7,4.8,7.2,351,13.80,0,0.0,2.6,0.0,542,204.0,11.95,8.34,45710,0.710,7.7,10.35,115.0,-63.6,0.0,29.55
"05-27-2019 12:30:00",14.3,18.50,59,1013.1,4.0,7.1,335,13.80,0,0.0,2.6,0.0,579,209.0,11.74,8.33,45820,0.720,7.4,10.40,115.2,-62.8,0.0,29.62
"05-27-2019 12:45:00",14.4,19.30,56,1013.2,3.9,6.0,344,14.00,0,0.0,2.6,0.0,638,215.0,11.79,8.31,45870,0.730,7.2,10.43,115.6,-61.8,0.0,29.66
"05-27-2019 13:00:00",14.5,19.60,54,1013.3,3.3,6.0,340,14.00,0,0.0,2.6,0.0,608,208.0,11.74,8.31,45950,0.700,7.9,10.41,115.3,-61.7,0.0,29.72
"05-27-2019 13:15:00",14.5,19.80,53,1013.2,3.4,5.1,339,14.00,0,0.0,2.6,0.0,806,207.0,11.77,8.31,45910,0.670,7.3,10.38,115.1,-61.5,0.0,29.69
"05-27-2019 13:30:00",14.2,19.80,52,1013.5,2.9,4.9,348,13.90,0,0.0,2.6,0.0,395,201.0,11.84,8.33,45880,0.730,9.7,10.39,115.3,-62.7,0.0,29.67
"05-27-2019 13:45:00",14.7,20.20,49,1013.4,2.8,4.3,1,13.80,0,0.0,2.6,0.0,771,195.0,12.54,8.31,45720,0.740,5.4,10.27,115.6,-61.9,0.0,29.59
"05-27-2019 14:00:00",14.7,20.30,49,1013.3,2.1,3.7,18,13.90,0,0.0,2.6,0.0,772,199.0,12.34,8.32,45860,0.760,5.7,10.40,116.7,-62.4,0.0,29.68
"05-27-2019 14:15:00",14.7,20.40,48,1013.2,2.2,4.0,24,13.90,0,0.0,2.6,0.0,808,175.0,12.37,8.34,45860,0.720,6.3,10.43,117.0,-63.5,0.0,29.68
"05-27-2019 14:30:00",14.7,17.90,61,1013.4,2.7,5.3,84,13.50,0,0.0,2.6,0.0,857,170.0,12.28,8.38,45860,0.730,5.8,10.46,117.1,-65.8,0.0,29.67
"05-27-2019 14:45:00",14.7,16.80,67,1013.3,2.9,5.4,93,13.30,0,0.0,2.6,0.0,834,40.0,12.46,8.39,45870,0.680,5.7,10.40,117.0,-66.6,0.0,29.69
"05-27-2019 15:00:00",14.1,17.00,67,1013.3,3.0,4.4,118,13.40,0,0.0,2.6,0.0,827,62.0,12.07,8.39,46060,0.730,6.2,10.52,117.4,-66.2,0.0,29.81
"05-27-2019 15:15:00",14.0,16.30,69,1013.3,2.9,4.3,139,13.00,0,0.0,2.6,0.0,894,184.0,11.70,8.38,46100,0.700,6.4,10.62,117.6,-66.0,0.0,29.83
"05-27-2019 15:30:00",14.1,16.90,65,1013.3,2.8,5.5,124,13.10,0,0.0,2.6,0.0,918,53.0,11.60,8.40,46110,0.690,6.4,10.80,119.3,-67.0,0.0,29.82
"05-27-2019 15:45:00",13.9,16.90,64,1013.3,3.0,5.8,52,12.90,0,0.0,2.6,0.0,892,40.0,12.26,8.39,45910,0.690,5.6,10.71,120.0,-66.3,0.0,29.71
"05-27-2019 16:00:00",14.0,16.10,68,1013.1,4.1,8.5,80,12.70,0,0.0,2.6,0.0,933,19.0,12.38,8.38,45890,0.680,5.8,10.74,120.5,-66.2,0.0,29.71
"05-27-2019 16:15:00",14.0,15.50,71,1013.2,4.5,10.4,85,12.50,0,0.0,2.6,0.0,915,30.0,12.90,8.37,45750,0.720,4.4,10.65,120.8,-65.6,0.0,29.62
"05-27-2019 16:30:00",14.0,14.70,76,1013.1,3.7,6.7,114,12.20,0,0.0,2.6,0.0,939,41.0,13.10,8.40,45650,0.680,5.8,10.65,121.3,-67.2,0.0,29.56
"05-27-2019 16:45:00",14.1,14.20,79,1013.2,4.3,6.4,123,12.20,0,0.0,2.6,0.0,890,48.0,13.56,8.37,45330,0.710,5.6,10.65,122.3,-66.0,0.0,29.34
"05-27-2019 17:00:00",14.0,13.60,82,1013.2,4.4,6.3,125,11.90,0,0.0,2.6,0.0,942,41.0,13.26,8.38,45080,0.700,6.2,10.74,122.4,-66.2,0.0,29.15
"05-27-2019 17:15:00",14.1,13.40,83,1013.4,3.6,5.3,111,11.80,0,0.0,2.6,0.0,945,43.0,13.63,8.36,45370,0.730,5.1,10.67,122.7,-65.4,0.0,29.37
"05-27-2019 17:30:00",14.0,13.30,85,1013.3,4.4,6.4,110,11.80,0,0.0,2.6,0.0,933,50.0,12.99,8.36,44760,0.710,7.3,10.83,122.6,-65.0,0.0,28.91
"05-27-2019 17:45:00",14.0,12.70,87,1013.1,4.7,7.2,113,11.50,0,0.0,2.6,0.0,724,54.0,13.12,8.36,44580,0.730,6.9,10.93,123.8,-65.3,0.0,28.79
"05-27-2019 18:00:00",14.2,12.50,89,1013.1,4.6,6.4,109,11.50,0,0.0,2.6,0.0,695,34.0,13.29,8.39,44600,0.670,8.2,10.88,123.8,-66.8,0.0,28.81
"05-27-2019 18:15:00",14.2,12.50,90,1013.1,4.8,6.2,114,11.60,0,0.0,2.6,0.0,749,38.0,13.31,8.40,44600,0.700,8.9,10.96,124.7,-67.2,0.0,28.81
"05-27-2019 18:30:00",14.0,12.50,91,1013.0,4.7,6.7,115,11.70,0,0.0,2.6,0.0,721,35.0,13.43,8.41,44620,0.760,9.4,10.95,125.0,-68.0,0.0,28.83
"05-27-2019 18:45:00",14.0,12.30,91,1013.0,5.3,6.9,117,11.50,0,0.0,2.6,0.0,908,16.0,13.46,8.42,44600,0.680,8.1,11.01,125.7,-68.7,0.0,28.81
"05-27-2019 19:00:00",14.0,12.20,92,1012.9,4.8,6.5,110,11.40,0,0.0,2.6,0.0,901,17.0,13.27,8.43,44740,0.700,8.6,11.13,126.7,-68.9,0.0,28.91
"05-27-2019 19:15:00",14.2,12.40,92,1012.6,4.5,6.1,113,11.70,0,0.0,2.6,0.0,826,23.0,13.07,8.43,44850,0.680,9.7,11.21,127.1,-69.2,0.0,28.98
"05-27-2019 19:30:00",14.0,12.50,91,1012.4,4.2,5.8,107,11.70,0,0.0,2.6,0.0,797,12.0,12.82,8.44,45260,0.710,10.4,11.26,127.2,-69.5,0.0,29.26
"05-27-2019 19:45:00",14.0,12.60,89,1012.2,4.5,7.2,96,11.60,0,0.0,2.6,0.0,741,2.0,13.00,8.44,45120,0.730,8.3,11.29,127.9,-69.5,0.0,29.17
"05-27-2019 20:00:00",14.2,13.20,88,1012.3,3.6,5.9,85,12.00,0,0.0,2.6,0.0,726,342.0,13.13,8.44,45200,0.690,8.8,11.31,128.6,-69.7,0.0,29.24
"05-27-2019 20:15:00",14.0,13.20,86,1012.2,4.6,7.1,101,11.90,0,0.0,2.6,0.0,691,356.0,13.08,8.44,45250,0.700,8.1,11.32,128.6,-69.6,0.0,29.26
"05-27-2019 20:30:00",14.0,13.40,85,1012.2,4.0,6.2,22,12.00,0,0.0,2.6,0.0,611,276.0,12.70,8.42,45390,0.680,9.4,11.40,128.5,-68.5,0.0,29.35
"05-27-2019 20:45:00",14.2,13.20,85,1012.2,4.4,7.0,60,11.80,0,0.0,2.6,0.0,586,300.0,12.40,8.42,45570,0.660,10.4,11.47,128.6,-68.4,0.0,29.47
"05-27-2019 21:00:00",14.0,13.00,86,1012.1,4.6,7.5,118,11.70,0,0.0,2.6,0.0,568,358.0,12.56,8.42,45630,0.720,9.1,11.48,129.2,-68.6,0.0,29.52
"05-27-2019 21:15:00",14.2,13.00,87,1012.0,4.3,6.4,70,11.80,0,0.0,2.6,0.0,542,303.0,12.53,8.43,45560,0.700,9.4,11.50,129.3,-68.7,0.0,29.47
"05-27-2019 21:30:00",14.2,13.00,87,1012.0,3.5,5.7,74,11.70,0,0.0,2.6,0.0,445,301.0,12.36,8.42,45790,0.660,11.0,11.44,128.3,-68.2,0.0,29.63
"05-27-2019 21:45:00",14.2,12.80,88,1012.0,3.0,5.2,99,11.60,0,0.0,2.6,0.0,364,310.0,12.28,8.41,45710,0.740,11.6,11.51,128.8,-67.9,0.0,29.57
"05-27-2019 22:00:00",14.0,12.30,89,1011.9,3.4,4.7,84,11.30,0,0.0,2.6,0.0,175,248.0,12.25,8.39,45670,0.760,13.7,11.55,129.2,-66.5,0.0,29.54
"05-27-2019 22:15:00",13.4,12.20,90,1012.2,2.7,5.2,73,11.30,0,0.0,2.6,0.0,115,237.0,12.39,8.38,45640,0.760,17.1,11.51,129.1,-65.9,0.0,29.53
"05-27-2019 22:30:00",14.7,12.20,91,1012.3,3.2,5.2,61,11.40,0,0.0,2.6,0.0,261,242.0,12.38,8.39,45690,0.730,19.5,11.51,129.1,-66.6,0.0,29.56
"05-27-2019 22:45:00",14.7,12.00,91,1012.3,4.0,6.1,42,11.20,0,0.0,2.6,0.0,182,230.0,12.35,8.39,45720,0.710,15.6,11.54,129.4,-66.4,0.0,29.58
"05-27-2019 23:00:00",13.3,11.80,92,1012.5,3.3,5.4,49,11.00,0,0.0,2.6,0.0,54,223.0,12.56,8.38,45560,0.690,15.0,11.54,129.9,-66.0,0.0,29.47
"05-27-2019 23:15:00",13.2,11.80,92,1012.5,2.9,4.9,52,11.10,0,0.0,2.6,0.0,47,230.0,12.17,8.38,45830,0.700,17.8,11.57,129.3,-65.7,0.0,29.65
"05-27-2019 23:30:00",13.1,12.40,92,1012.3,1.4,2.7,49,11.60,0,0.0,2.6,0.0,23,182.0,12.14,8.37,45830,0.700,18.4,11.56,129.0,-65.3,0.0,29.65
"05-27-2019 23:45:00",13.1,12.80,89,1012.5,2.2,4.0,57,11.70,0,0.0,2.6,0.0,12,208.0,11.99,8.36,45920,0.690,22.0,11.54,128.5,-64.7,0.0,29.71
"05-28-2019 00:00:00",13.1,12.70,88,1012.8,3.3,6.4,31,11.60,0,0.0,2.6,0.0,7,216.0,11.98,8.36,45990,0.710,20.6,11.51,128.1,-64.5,0.0,29.76
"05-28-2019 00:15:00",13.1,12.70,89,1012.9,2.9,4.8,15,11.70,0,0.0,2.6,0.0,1,215.0,11.83,8.32,46020,0.710,21.7,11.45,127.1,-62.5,0.0,29.78
"05-28-2019 00:30:00",13.1,13.20,87,1013.1,2.0,3.6,23,12.00,0,0.0,2.6,0.0,0,188.0,12.25,8.29,45750,0.720,18.8,11.24,125.8,-60.7,0.0,29.60
"05-28-2019 00:45:00",13.0,13.10,87,1013.6,2.8,5.7,23,11.80,0,0.0,2.6,0.0,0,183.0,12.50,8.28,45480,0.720,20.7,11.34,127.3,-60.3,0.0,29.42
"05-28-2019 01:00:00",13.1,12.60,89,1014.2,5.4,8.0,19,11.70,0,0.0,2.6,0.0,0,190.0,12.40,8.28,45590,0.740,19.6,11.34,127.2,-60.1,0.0,29.49
"05-28-2019 01:15:00",13.1,13.10,87,1014.5,4.2,6.4,21,11.90,0,0.0,2.6,0.0,0,187.0,12.77,8.29,45440,0.740,23.5,11.33,128.0,-60.7,0.0,29.39
"05-28-2019 01:30:00",13.1,13.70,83,1014.7,3.2,5.1,38,12.10,0,0.0,2.6,0.0,0,191.0,12.12,8.28,45850,0.740,19.1,11.40,127.3,-60.1,0.0,29.67
"05-28-2019 01:45:00",13.1,13.40,84,1014.7,2.9,4.6,84,11.90,0,0.0,2.6,0.0,0,193.0,12.56,8.28,45540,0.740,22.0,11.33,127.5,-60.0,0.0,29.46
"05-28-2019 02:00:00",13.1,13.60,83,1015.0,2.0,3.3,50,12.00,0,0.0,2.6,0.0,0,201.0,12.82,8.28,45360,0.720,18.0,11.31,127.9,-60.5,0.0,29.34
"05-28-2019 02:15:00",13.1,13.60,83,1015.0,2.8,4.2,38,12.00,0,0.0,2.6,0.0,0,206.0,12.65,8.28,45490,0.750,16.0,11.32,127.6,-60.4,0.0,29.43
"05-28-2019 02:30:00",13.1,13.60,83,1015.2,3.0,4.6,34,11.90,0,0.0,2.6,0.0,0,202.0,12.73,8.29,45410,0.720,24.3,11.37,128.3,-60.6,0.0,29.37
"05-28-2019 02:45:00",13.1,13.30,85,1015.4,2.7,4.1,24,11.90,0,0.0,2.6,0.0,0,203.0,12.65,8.28,45460,0.750,21.7,11.27,127.0,-60.5,0.0,29.40
"05-28-2019 03:00:00",13.1,13.60,83,1015.4,2.0,3.0,33,12.00,0,0.0,2.6,0.0,0,201.0,12.78,8.28,45380,0.720,18.0,11.29,127.5,-60.4,0.0,29.35
"05-28-2019 03:15:00",13.0,13.80,82,1015.4,2.4,2.9,2,12.10,0,0.0,2.6,0.0,0,195.0,12.80,8.28,45400,0.760,19.9,11.26,127.2,-60.2,0.0,29.36
"05-28-2019 03:30:00",13.0,14.20,80,1015.4,1.7,2.8,358,12.20,0,0.0,2.6,0.0,0,191.0,12.86,8.28,45450,0.720,22.3,11.24,127.2,-60.2,0.0,29.40
"05-28-2019 03:45:00",13.0,14.50,79,1015.5,2.5,4.4,343,12.40,0,0.0,2.6,0.0,0,192.0,12.82,8.27,45460,0.750,26.2,11.23,127.0,-60.0,0.0,29.41
"05-28-2019 04:00:00",13.0,14.90,77,1015.4,1.9,2.6,311,12.50,0,0.0,2.6,0.0,0,190.0,12.68,8.27,45550,0.770,20.6,11.18,126.1,-60.0,0.0,29.47
"05-28-2019 04:15:00",13.0,15.10,75,1015.3,2.2,3.0,318,12.50,0,0.0,2.6,0.0,0,202.0,12.65,8.27,45500,0.740,16.5,11.03,124.3,-59.6,0.0,29.43
"05-28-2019 04:30:00",13.0,15.70,68,1015.2,2.0,3.9,345,12.30,0,0.0,2.6,0.0,0,220.0,12.58,8.26,45500,0.730,14.0,10.96,123.3,-59.2,0.0,29.43
"05-28-2019 04:45:00",13.0,16.00,64,1015.2,2.5,4.0,351,12.20,0,0.0,2.6,0.0,0,202.0,12.69,8.27,45450,0.740,15.9,10.93,123.3,-59.6,0.0,29.39
"05-28-2019 05:00:00",13.0,15.90,65,1015.2,2.7,4.1,333,12.20,0,0.0,2.6,0.0,0,180.0,12.76,8.26,45530,0.740,18.9,10.99,124.2,-59.4,0.0,29.46
"05-28-2019 05:15:00",13.0,15.80,65,1015.3,1.8,2.7,39,12.20,0,0.0,2.6,0.0,0,259.0,12.43,8.28,45640,0.720,13.6,11.15,125.2,-60.2,0.0,29.53
"05-28-2019 05:30:00",13.0,15.90,64,1015.3,1.9,3.2,15,12.10,0,0.0,2.6,0.0,0,358.0,12.79,8.27,45460,0.730,13.0,11.05,124.9,-59.6,0.0,29.41
"05-28-2019 05:45:00",13.0,15.90,63,1015.1,2.0,3.3,24,11.90,0,0.0,2.6,0.0,0,20.0,12.44,8.27,45650,0.720,21.2,11.23,126.1,-59.6,0.0,29.53
"05-28-2019 06:00:00",13.0,15.70,61,1015.0,2.4,4.3,21,11.60,0,0.0,2.6,0.0,0,21.0,12.41,8.26,45780,0.730,17.3,11.20,125.7,-59.3,0.0,29.62
"05-28-2019 06:15:00",13.0,15.40,62,1015.2,2.8,4.4,17,11.50,0,0.0,2.6,0.0,0,32.0,12.55,8.26,45640,0.740,14.8,11.12,125.1,-59.3,0.0,29.53
"05-28-2019 06:30:00",12.9,15.10,65,1015.1,2.7,4.5,26,11.40,0,0.0,2.6,0.0,0,47.0,12.80,8.27,45510,0.720,17.1,11.06,125.0,-59.6,0.0,29.44
"05-28-2019 06:45:00",12.8,14.80,65,1015.3,2.8,4.7,20,11.20,0,0.0,2.6,0.0,0,29.0,12.49,8.27,45810,0.700,19.7,10.99,123.7,-59.7,0.0,29.65
"05-28-2019 07:00:00",12.9,14.50,67,1015.3,2.8,5.3,36,11.10,0,0.0,2.6,0.0,0,6.0,12.67,8.27,45660,0.730,26.3,10.95,123.6,-59.5,0.0,29.55
"05-28-2019 07:15:00",12.9,14.00,70,1015.4,2.7,4.3,33,11.10,0,0.0,2.6,0.0,0,9.0,12.79,8.27,45520,0.730,19.4,10.93,123.6,-59.8,0.0,29.45
"05-28-2019 07:30:00",12.9,13.70,72,1015.4,2.7,4.7,42,11.00,0,0.0,2.6,0.0,0,18.0,12.82,8.27,45480,0.720,21.5,10.90,123.3,-59.9,0.0,29.42
"05-28-2019 07:45:00",12.9,13.50,72,1015.2,3.1,5.1,38,10.70,0,0.0,2.6,0.0,0,359.0,12.80,8.27,45430,0.740,15.2,10.87,122.9,-59.9,0.0,29.39
"05-28-2019 08:00:00",12.9,13.50,69,1015.4,3.0,5.0,58,10.50,0,0.0,2.6,0.0,0,1.0,12.84,8.27,45480,0.740,13.9,10.83,122.6,-59.9,0.0,29.43
"05-28-2019 08:15:00",12.9,13.60,61,1015.5,3.1,5.7,39,9.70,0,0.0,2.6,0.0,0,328.0,12.84,8.28,45510,0.750,13.4,10.84,122.6,-60.3,0.0,29.44
"05-28-2019 08:30:00",12.8,13.50,62,1015.8,3.2,6.0,76,9.70,0,0.0,2.6,0.0,0,339.0,12.73,8.28,45560,0.750,17.1,10.85,122.5,-60.4,0.0,29.48
"05-28-2019 08:45:00",12.8,13.40,63,1016.0,3.4,6.1,64,9.70,0,0.0,2.6,0.0,0,319.0,12.47,8.30,45750,0.760,13.8,10.95,123.1,-61.3,0.0,29.60
"05-28-2019 09:00:00",12.9,13.30,65,1016.2,2.8,4.8,33,9.80,0,0.0,2.6,0.0,1,258.0,12.45,8.34,45800,0.750,18.2,10.94,122.9,-63.8,0.0,29.64
"05-28-2019 09:15:00",12.9,13.20,64,1016.2,3.0,5.4,49,9.70,0,0.0,2.6,0.0,6,258.0,12.49,8.36,45750,0.760,22.0,10.94,123.0,-64.9,0.0,29.61
"05-28-2019 09:30:00",12.9,13.20,66,1016.5,2.8,4.7,51,9.80,0,0.0,2.6,0.0,12,255.0,12.47,8.36,45760,0.740,16.5,10.95,123.0,-64.7,0.0,29.61
"05-28-2019 09:45:00",12.9,13.10,66,1016.5,2.6,4.6,35,9.80,0,0.0,2.6,0.0,18,230.0,12.34,8.34,45780,0.760,17.5,10.90,122.2,-63.8,0.0,29.62
"05-28-2019 10:00:00",12.9,13.00,65,1016.9,2.7,4.2,37,9.60,0,0.0,2.6,0.0,34,235.0,12.37,8.34,45850,0.760,13.6,10.92,122.5,-63.8,0.0,29.67
"05-28-2019 10:15:00",12.9,13.10,65,1017.0,2.9,4.5,53,9.70,0,0.0,2.6,0.0,60,254.0,12.31,8.34,45840,0.780,14.4,10.94,122.6,-63.9,0.0,29.66
"05-28-2019 10:30:00",13.0,13.00,69,1016.9,2.2,4.0,52,10.00,0,0.0,2.6,0.0,135,245.0,12.30,8.34,45880,0.770,11.7,10.95,122.7,-63.9,0.0,29.69
"05-28-2019 10:45:00",13.1,13.00,67,1017.0,2.3,4.0,42,9.90,0,0.0,2.6,0.0,135,236.0,12.10,8.34,45920,0.770,11.8,10.96,122.3,-63.7,0.0,29.71
"05-28-2019 11:00:00",13.1,13.00,68,1017.3,2.2,3.5,55,9.90,0,0.0,2.6,0.0,137,228.0,11.98,8.33,45980,0.760,13.8,10.86,121.0,-63.0,0.0,29.75
"05-28-2019 11:15:00",13.0,12.90,70,1017.4,2.4,4.2,58,10.00,0,0.0,2.6,0.0,130,226.0,11.97,8.32,46090,0.760,11.1,10.82,120.5,-62.6,0.0,29.83
"05-28-2019 11:30:00",13.1,13.00,67,1017.3,2.7,4.3,50,9.70,0,0.0,2.6,0.0,236,227.0,11.81,8.32,46120,0.770,15.0,10.72,119.0,-62.2,0.0,29.84
"05-28-2019 11:45:00",13.1,12.90,67,1017.5,2.6,4.1,56,9.70,0,0.0,2.6,0.0,192,234.0,11.70,8.31,46130,0.780,14.9,10.67,118.1,-62.0,0.0,29.85
"05-28-2019 12:00:00",13.5,13.20,65,1017.8,3.2,5.1,67,9.80,0,0.0,2.6,0.0,305,253.0,11.69,8.29,46180,0.780,11.5,10.66,118.1,-60.7,0.0,29.88
"05-28-2019 12:15:00",13.8,13.40,64,1018.0,2.6,4.6,63,9.80,0,0.0,2.6,0.0,375,249.0,11.74,8.25,46120,0.730,10.8,10.64,117.9,-58.5,0.0,29.84
"05-28-2019 12:30:00",13.7,13.00,63,1018.0,2.3,5.1,85,9.40,0,0.0,2.6,0.0,299,250.0,11.65,8.29,46270,0.760,12.3,10.63,117.7,-60.3,0.0,29.94
"05-28-2019 12:45:00",13.7,12.80,63,1018.0,2.7,4.8,49,9.30,0,0.0,2.6,0.0,337,213.0,11.61,8.34,46290,0.750,11.5,10.69,118.2,-63.5,0.0,29.96
"05-28-2019 13:00:00",13.6,12.40,66,1017.7,3.4,7.0,96,9.20,0,0.0,2.6,0.0,262,194.0,11.63,8.34,46300,0.770,11.2,10.74,118.9,-63.6,0.0,29.96
"05-28-2019 13:15:00",13.6,12.20,63,1017.2,4.2,7.2,86,8.80,0,0.0,2.6,0.0,388,189.0,11.96,8.37,46200,0.760,9.2,10.90,121.5,-65.2,0.0,29.91
"05-28-2019 13:30:00",13.5,12.00,66,1017.2,4.3,8.2,83,8.90,0,0.0,2.6,0.0,215,180.0,11.88,8.35,46100,0.790,12.6,10.91,121.2,-64.3,0.0,29.84
"05-28-2019 13:45:00",13.4,11.90,68,1017.3,4.1,6.5,85,8.90,60,0.1,2.6,0.0,164,190.0,11.98,8.35,46140,0.770,11.2,10.94,121.8,-64.1,0.0,29.87
"05-28-2019 14:00:00",13.3,11.80,68,1017.3,5.1,8.2,103,8.80,0,0.0,2.6,0.0,216,185.0,12.33,8.36,45800,0.800,13.5,10.99,123.2,-64.7,0.0,29.63
"05-28-2019 14:15:00",13.4,11.80,68,1017.0,6.2,8.2,105,8.80,0,0.0,2.6,0.0,166,189.0,12.13,8.35,46080,0.750,11.6,10.95,122.4,-64.0,0.0,29.83
"05-28-2019 14:30:00",13.5,11.80,68,1016.8,6.5,8.7,98,8.80,60,0.0,2.6,0.0,317,183.0,12.10,8.35,45990,0.820,10.7,10.96,122.3,-64.1,0.0,29.77
"05-28-2019 14:45:00",13.5,11.80,68,1016.1,6.3,9.1,111,8.80,0,0.0,2.6,0.0,349,199.0,11.90,8.34,46230,0.750,10.4,10.97,122.1,-63.8,0.0,29.93
"05-28-2019 15:00:00",13.7,11.90,69,1015.9,7.0,9.8,127,9.00,0,0.0,2.6,0.0,346,210.0,12.14,8.35,46010,0.790,10.0,10.90,121.8,-64.3,0.0,29.78
"05-28-2019 15:15:00",13.5,11.80,67,1015.7,7.0,10.0,110,8.70,0,0.0,2.6,0.0,178,208.0,12.06,8.34,46050,0.750,14.8,10.93,122.0,-63.7,0.0,29.80
"05-28-2019 15:30:00",13.4,11.80,68,1015.9,6.3,8.3,95,8.80,0,0.0,2.6,0.0,137,186.0,12.01,8.27,46030,0.860,14.9,10.95,122.1,-59.5,0.0,29.79
"05-28-2019 15:45:00",13.4,11.80,66,1015.3,6.3,10.1,86,8.60,60,0.0,2.6,0.0,232,171.0,12.02,8.27,46090,0.650,12.7,10.93,121.9,-59.4,0.0,29.83
"05-28-2019 16:00:00",13.4,11.80,68,1015.4,6.6,9.5,57,8.80,60,0.0,2.7,0.1,159,37.0,11.85,8.26,46130,0.710,17.2,10.89,121.0,-59.1,0.0,29.85
"05-28-2019 16:15:00",13.3,11.70,71,1015.5,6.5,8.6,125,9.10,60,3.8,3.0,0.3,139,73.0,11.90,8.26,46090,0.730,16.2,10.84,120.6,-59.0,0.0,29.83
"05-28-2019 16:30:00",13.3,11.60,68,1015.4,6.1,8.8,101,8.70,60,0.7,3.3,0.3,135,165.0,11.92,8.26,46070,0.700,18.8,10.88,121.1,-58.9,0.0,29.81
"05-28-2019 16:45:00",13.3,11.50,72,1015.3,5.7,8.1,100,8.90,60,0.5,3.7,0.4,178,42.0,11.97,8.29,46030,0.710,14.4,10.88,121.1,-60.9,0.0,29.78
"05-28-2019 17:00:00",13.3,11.40,73,1015.2,5.2,7.8,115,9.00,60,0.0,3.9,0.2,151,54.0,11.96,8.30,45980,0.700,16.4,10.88,121.1,-61.2,0.0,29.75
"05-28-2019 17:15:00",13.2,11.00,74,1015.4,4.5,7.8,93,8.70,60,0.1,4.4,0.6,97,20.0,11.99,8.26,45920,0.720,17.2,10.84,120.7,-59.1,0.0,29.71
"05-28-2019 17:30:00",13.3,11.10,74,1015.2,3.3,8.2,90,8.70,60,1.0,4.6,0.1,179,27.0,11.97,8.26,46030,0.770,15.0,10.87,121.1,-59.1,0.0,29.79
"05-28-2019 17:45:00",13.2,10.90,71,1015.3,4.3,8.8,98,8.40,60,0.7,4.8,0.2,203,27.0,12.07,8.27,45950,0.690,15.2,10.86,121.1,-59.5,0.0,29.73
"05-28-2019 18:00:00",13.3,10.80,71,1015.0,5.7,9.0,110,8.20,60,0.2,4.9,0.1,238,42.0,12.64,8.28,45480,0.710,17.5,10.82,121.9,-60.3,0.0,29.42
"05-28-2019 18:15:00",13.3,10.90,73,1014.3,6.1,11.5,109,8.50,60,0.0,4.9,0.0,123,46.0,12.75,8.28,45410,0.750,19.3,10.82,122.1,-60.6,0.0,29.37
"05-28-2019 18:30:00",13.2,10.90,71,1014.1,6.2,11.3,104,8.30,60,0.0,4.9,0.0,114,37.0,12.79,8.29,45420,0.680,15.8,10.79,121.9,-60.9,0.0,29.38
"05-28-2019 18:45:00",13.1,10.90,70,1014.1,6.5,11.3,99,8.20,0,0.0,4.9,0.0,55,29.0,12.81,8.29,45410,0.690,16.1,10.73,121.3,-61.1,0.0,29.37
"05-28-2019 19:00:00",13.1,10.80,75,1013.4,6.4,10.7,112,8.60,60,3.3,5.4,0.5,97,40.0,12.69,8.29,45610,0.690,17.9,10.74,121.2,-61.0,0.0,29.51
"05-28-2019 19:15:00",13.1,,,,,,,,,,,,,,12.71,8.30,45520,0.710,16.2,10.73,121.0,-61.2,0.0,29.45
"05-28-2019 19:30:00",13.1,10.30,81,1012.8,7.8,11.3,118,8.70,60,0.0,7.6,2.1,63,35.0,12.69,8.30,45560,0.660,16.9,10.71,120.9,-61.2,0.0,29.47
